Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m12, m21, T1, T2)
sec_contact_asym_mig_size	Round_3_Replicate_6	-58658.89	117333.78	1102799.37	13981.5	0.3599,0.9814,2.0233,0.4958,3.7892,4.0095,0.2762,8.8601
sec_contact_asym_mig_size	Round_3_Replicate_7	-72832.28	145680.56	549346.95	11744.04	0.296,0.2022,5.0279,0.1834,3.1159,8.8846,0.2182,2.4177
sec_contact_asym_mig_size	Round_3_Replicate_8	-48593.46	97202.92	133550.06	33240.83	0.1318,0.2457,0.4035,0.3923,2.6643,3.1986,0.2749,17.0632
sec_contact_asym_mig_size	Round_3_Replicate_9	-61630.11	123276.22	201367.8	14332.44	0.1075,2.165,2.5078,0.2025,1.0714,4.1632,0.268,2.1802
sec_contact_asym_mig_size	Round_3_Replicate_10	-79732.32	159480.64	5051076.78	16629.13	0.2711,1.7586,1.1544,1.1289,1.0026,6.9049,0.3318,5.1184
sec_contact_asym_mig_size	Round_3_Replicate_11	-44993.32	90002.64	200459.93	14190.11	0.0652,0.3218,0.9027,1.029,2.3427,1.4816,1.2103,8.5485
sec_contact_asym_mig_size	Round_3_Replicate_12	-45002.41	90020.82	126470.05	20708.21	0.6124,1.6401,1.3395,0.1187,1.9136,6.7811,1.401,4.8638
sec_contact_asym_mig_size	Round_3_Replicate_13	-59337.13	118690.26	265792.59	22889.83	0.9398,0.4816,1.5636,0.2372,4.1401,3.911,0.5312,4.1247
sec_contact_asym_mig_size	Round_3_Replicate_14	-68728.23	137472.46	206795.3	24982.75	0.382,0.9681,0.7964,0.2335,0.4948,1.9679,1.037,2.1086
sec_contact_asym_mig_size	Round_3_Replicate_15	-65851.87	131719.74	3609565.81	8310.07	0.3226,0.808,2.8728,0.9807,2.8232,3.2516,1.8485,8.4952
sec_contact_asym_mig_size	Round_3_Replicate_16	-63109.29	126234.58	196877.2	24610.9	0.5284,0.1983,1.1235,0.2055,2.0899,1.946,0.8778,14.5653
sec_contact_asym_mig_size	Round_3_Replicate_17	-58251.68	116519.36	2070124.7	8549.69	0.5043,2.3975,2.3499,0.9138,2.1405,3.7108,1.4921,17.6156
sec_contact_asym_mig_size	Round_3_Replicate_18	-66559.59	133135.18	171511.2	27832.35	0.3737,0.3557,0.4627,0.4417,1.1026,1.4633,0.1768,7.8673
sec_contact_asym_mig_size	Round_3_Replicate_19	-86252.9	172521.8	31200136.65	9858.26	0.0901,0.4542,1.7607,1.2777,2.8519,8.0789,0.6456,12.8296
sec_contact_asym_mig_size	Round_3_Replicate_20	-58885.8	117787.6	1918322.06	13735.33	0.2283,2.6762,1.446,0.5845,2.4479,6.4125,2.2346,4.4077
sec_contact_asym_mig_size	Round_3_Replicate_21	-45028.09	90072.18	221571.74	14028.35	0.1822,2.9028,1.5005,0.5845,1.9853,2.2785,0.629,5.2485
sec_contact_asym_mig_size	Round_3_Replicate_22	-65705.99	131427.98	888330.15	18533.75	0.0913,0.176,0.5023,1.3048,3.6217,4.0639,1.5923,16.8306
sec_contact_asym_mig_size	Round_3_Replicate_23	-63040.55	126097.1	245435.98	10071.48	0.1109,1.7725,4.259,0.1684,1.3341,6.7107,0.4462,3.32
sec_contact_asym_mig_size	Round_3_Replicate_24	-83395.09	166806.18	31086986.33	5246.02	0.167,0.1727,4.2182,1.1118,2.1094,7.1751,0.2871,21.9652
sec_contact_asym_mig_size	Round_3_Replicate_25	-49892.64	99801.28	636338.35	7775.35	0.6475,0.9042,2.8577,0.9098,1.5819,2.2989,1.4003,22.6863
sec_contact_asym_mig_size	Round_3_Replicate_26	-42285.94	84587.88	180431.86	16087.63	0.3297,0.5878,1.5095,0.2517,1.4882,5.5304,0.5894,5.4298
sec_contact_asym_mig_size	Round_3_Replicate_27	-136475.93	272967.86	666097.64	36512.41	0.5907,0.182,1.7377,0.1463,4.7866,0.8449,0.1418,26.47
sec_contact_asym_mig_size	Round_3_Replicate_28	-83277.04	166570.08	296130.7	27989.34	0.2666,0.2047,0.6262,0.2385,0.8544,1.0206,0.2833,3.3802
sec_contact_asym_mig_size	Round_3_Replicate_29	-77546.55	155109.1	270489.73	19499.74	0.3491,0.6074,1.2386,0.1694,0.4738,1.728,0.3321,2.926
sec_contact_asym_mig_size	Round_3_Replicate_30	-123515.5	247047.0	543358.02	30545.68	0.267,0.4384,2.0972,0.1399,4.1815,1.5798,0.4422,2.6598
sec_contact_asym_mig_size	Round_4_Replicate_1	-41232.72	82481.44	154463.54	13914.77	0.3279,0.1632,2.0205,0.0728,0.4356,17.8347,0.7755,26.1434
sec_contact_asym_mig_size	Round_4_Replicate_2	-40702.91	81421.82	148571.64	7661.09	0.2268,0.4809,3.7527,0.0731,0.516,17.1622,2.3451,24.9484
sec_contact_asym_mig_size	Round_4_Replicate_3	-41962.42	83940.84	166399.39	19437.82	0.2815,0.4125,1.4218,0.0767,0.4529,17.906,1.0956,24.7843
sec_contact_asym_mig_size	Round_4_Replicate_4	-41781.84	83579.68	143612.86	14974.53	0.199,0.3433,1.6999,0.1729,0.7074,7.0539,2.0298,25.4371
sec_contact_asym_mig_size	Round_4_Replicate_5	-40796.24	81608.48	152382.78	12021.99	0.2676,0.3287,2.3646,0.0597,0.6122,21.4846,2.2689,22.5847
sec_contact_asym_mig_size	Round_4_Replicate_6	-41801.62	83619.24	145090.68	17701.34	0.1563,0.2172,1.5314,0.0933,0.571,13.1249,0.7459,15.141
sec_contact_asym_mig_size	Round_4_Replicate_7	-41265.79	82547.58	138122.04	11490.46	0.1952,0.1875,2.3699,0.1245,0.5317,9.3867,0.8323,28.4367
sec_contact_asym_mig_size	Round_4_Replicate_8	-42939.38	85894.76	164872.55	15995.0	0.4882,0.2666,1.6856,0.1323,0.3174,10.3059,1.7243,21.4418
sec_contact_asym_mig_size	Round_4_Replicate_9	-41992.02	84000.04	122353.04	10808.34	0.2407,0.2879,2.6163,0.0962,0.8292,9.9659,1.8412,24.5486
sec_contact_asym_mig_size	Round_4_Replicate_10	-45581.4	91178.8	314177.54	18533.04	0.486,0.2669,1.4196,0.1507,0.5048,13.1175,1.1297,24.5486
sec_contact_asym_mig_size	Round_4_Replicate_11	-40659.67	81335.34	150481.45	11706.05	0.1602,0.2796,2.4473,0.0635,1.0739,19.8503,0.7424,23.4641
sec_contact_asym_mig_size	Round_4_Replicate_12	-41092.03	82200.06	147647.27	15593.45	0.2983,0.2658,1.6965,0.1221,0.8906,10.2221,2.4556,25.16
sec_contact_asym_mig_size	Round_4_Replicate_13	-40749.57	81515.14	155294.15	10523.8	0.1354,0.1354,2.6292,0.1124,0.741,11.5417,2.6777,24.942
sec_contact_asym_mig_size	Round_4_Replicate_14	-40674.27	81364.54	150888.77	10631.08	0.3918,0.1805,2.6759,0.0806,0.9555,15.65,1.9604,26.9118
sec_contact_asym_mig_size	Round_4_Replicate_15	-42395.95	84807.9	138160.58	21595.2	0.2918,0.3205,1.217,0.1004,0.7101,11.5244,1.2697,21.3585
sec_contact_asym_mig_size	Round_4_Replicate_16	-42489.17	84994.34	138527.25	20936.37	0.3197,0.2753,1.3328,0.0675,0.3152,17.1081,2.8384,20.3351
sec_contact_asym_mig_size	Round_4_Replicate_17	-40873.3	81762.6	155852.69	8603.7	0.1968,0.385,3.2846,0.1013,0.5576,12.8228,0.8345,17.7736
sec_contact_asym_mig_size	Round_4_Replicate_18	-43886.58	87789.16	206076.93	20178.62	0.1358,0.1971,1.2192,0.1795,0.8076,8.9629,0.7457,18.9471
sec_contact_asym_mig_size	Round_4_Replicate_19	-43027.02	86070.04	119815.83	6175.87	0.307,0.3601,4.6494,0.1109,0.3849,7.9301,0.9467,28.6764
sec_contact_asym_mig_size	Round_4_Replicate_20	-41149.95	82315.9	141892.42	13800.93	0.2608,0.2556,1.9014,0.1476,0.7943,8.1465,1.1354,17.37
sec_contact_asym_mig_size	Round_4_Replicate_21	-41334.22	82684.44	143618.15	7152.5	0.1958,0.3183,4.0799,0.1413,0.8154,8.3168,1.0372,20.6371
sec_contact_asym_mig_size	Round_4_Replicate_22	-40737.02	81490.04	145572.82	9456.79	0.4156,0.2661,3.0181,0.0855,0.8186,14.3143,1.6243,19.2622
sec_contact_asym_mig_size	Round_4_Replicate_23	-40715.6	81447.2	147497.71	8471.5	0.2904,0.2512,3.3167,0.1243,0.72,9.9457,1.1532,28.3087
sec_contact_asym_mig_size	Round_4_Replicate_24	-41448.25	82912.5	152308.69	12713.59	0.4283,0.3079,2.2084,0.0869,0.326,14.7455,1.2972,23.9915
sec_contact_asym_mig_size	Round_4_Replicate_25	-40657.83	81331.66	154253.33	8103.9	0.2963,0.4611,3.5147,0.0945,0.6746,13.6273,0.9813,27.5342
sec_contact_asym_mig_size	Round_4_Replicate_26	-40833.61	81683.22	151945.4	6806.48	0.2351,0.4337,4.2304,0.0921,0.5239,13.8018,2.6882,21.2104
sec_contact_asym_mig_size	Round_4_Replicate_27	-41232.73	82481.46	165650.47	11200.01	0.208,0.4615,2.5289,0.0809,0.3293,16.9196,2.0866,21.5534
sec_contact_asym_mig_size	Round_4_Replicate_28	-40789.2	81594.4	145698.55	8252.96	0.2114,0.3179,3.3807,0.1297,0.5717,9.4668,2.3113,22.3909
sec_contact_asym_mig_size	Round_4_Replicate_29	-43023.71	86063.42	265002.64	9839.27	0.1507,0.4621,2.7827,0.1534,0.4074,11.6645,1.639,25.7122
sec_contact_asym_mig_size	Round_4_Replicate_30	-42361.13	84738.26	158333.47	15636.8	0.3805,0.342,1.7401,0.1159,0.3538,11.3961,2.1549,22.6877
sec_contact_asym_mig_size	Round_4_Replicate_31	-41982.5	83981.0	144757.51	21439.57	0.36,0.2566,1.224,0.1008,0.8078,12.145,1.1702,19.8033
sec_contact_asym_mig_size	Round_4_Replicate_32	-42536.97	85089.94	163535.91	21507.76	0.276,0.3789,1.2718,0.0842,0.4128,16.0855,1.7086,23.8049
sec_contact_asym_mig_size	Round_4_Replicate_33	-42399.01	84814.02	138751.89	13893.1	0.2431,0.327,1.9184,0.1423,0.4101,8.1585,1.1474,23.3366
sec_contact_asym_mig_size	Round_4_Replicate_34	-41741.37	83498.74	164141.4	13787.72	0.1438,0.2285,2.019,0.096,0.3296,14.1622,1.2373,24.9622
sec_contact_asym_mig_size	Round_4_Replicate_35	-40708.98	81433.96	144379.62	10999.48	0.2078,0.2864,2.5801,0.0702,0.7671,17.397,0.8794,26.3718
sec_contact_asym_mig_size	Round_4_Replicate_36	-44371.54	88759.08	262622.06	20139.51	0.4018,0.338,1.2832,0.1415,0.7193,12.8227,1.4137,24.5486
sec_contact_asym_mig_size	Round_4_Replicate_37	-41103.62	82223.24	133819.64	7379.05	0.166,0.1422,3.7751,0.148,0.4485,7.5941,1.312,23.3366
sec_contact_asym_mig_size	Round_4_Replicate_38	-40907.65	81831.3	157542.72	8372.69	0.3112,0.5185,3.4175,0.0811,0.5124,16.1524,1.6273,17.2336
sec_contact_asym_mig_size	Round_4_Replicate_39	-40741.73	81499.46	150577.73	8858.93	0.2215,0.4743,3.1355,0.1429,0.766,8.7812,1.9302,27.221
sec_contact_asym_mig_size	Round_4_Replicate_40	-41499.48	83014.96	150166.65	11331.88	0.4762,0.1509,2.4243,0.1239,0.3807,10.2186,1.5543,24.793
