Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m12, m21, T1, T2)
sec_contact_asym_mig_size	Round_3_Replicate_15	-110559.81	221135.62	284817.97	6901.04	1.4434,0.0466,0.4965,0.4899,1.0507,1.2488,13.6583,0.2718
sec_contact_asym_mig_size	Round_3_Replicate_16	-31216.03	62448.06	83208.06	18223.45	0.2398,0.0261,0.5202,0.1495,0.9211,8.9639,26.3697,0.8378
sec_contact_asym_mig_size	Round_3_Replicate_17	-31102.6	62221.2	63119.75	13807.28	2.7722,0.0146,0.2996,0.174,3.8613,3.0469,13.9064,0.6614
sec_contact_asym_mig_size	Round_3_Replicate_18	-43945.88	87907.76	92370.88	5270.87	0.3655,0.0283,0.7285,0.2379,1.2977,1.6789,23.9871,0.6501
sec_contact_asym_mig_size	Round_3_Replicate_19	-38013.84	76043.68	73206.82	7611.78	1.0541,0.026,0.6347,0.1792,1.6489,3.3136,14.2616,0.3563
sec_contact_asym_mig_size	Round_3_Replicate_20	-52170.78	104357.56	165302.81	53338.31	1.1344,0.0187,0.3656,0.2489,9.3264,0.7021,27.8703,1.3357
sec_contact_asym_mig_size	Round_3_Replicate_21	-31974.59	63965.18	63688.62	15585.19	2.2716,0.0314,0.289,0.2258,3.6525,3.68,27.8703,1.2356
sec_contact_asym_mig_size	Round_3_Replicate_22	-76898.96	153813.92	177608.05	18617.94	0.7191,0.1763,0.2534,0.1938,1.255,2.0363,27.8703,1.4666
sec_contact_asym_mig_size	Round_3_Replicate_23	-63578.29	127172.58	194701.66	115173.55	0.3445,0.0835,0.1736,0.1117,11.9871,1.7784,4.908,1.2147
sec_contact_asym_mig_size	Round_3_Replicate_24	-26925.16	53866.32	65988.08	5119.16	0.8723,0.1564,0.3093,0.1598,10.3031,2.4178,29.2496,0.216
sec_contact_asym_mig_size	Round_3_Replicate_25	-22604.89	45225.78	57446.52	4380.94	0.4913,0.1008,1.6845,0.4682,1.2842,2.1688,28.8914,1.4005
sec_contact_asym_mig_size	Round_3_Replicate_26	-40222.0	80460.0	98263.64	7131.83	1.586,0.0618,0.3884,0.0615,5.6865,5.7743,27.8703,0.4184
sec_contact_asym_mig_size	Round_3_Replicate_27	-39012.31	78040.62	83539.04	5799.02	0.3769,0.0303,1.6475,0.3518,0.8283,1.2949,17.1111,0.7966
sec_contact_asym_mig_size	Round_3_Replicate_28	-48811.82	97639.64	117735.55	35022.83	1.813,0.0342,0.3609,0.2765,1.8836,3.9817,6.6118,2.0613
sec_contact_asym_mig_size	Round_3_Replicate_29	-23666.78	47349.56	75223.47	7414.56	0.5765,0.0134,1.17,0.1826,3.3871,5.3722,18.2942,0.849
sec_contact_asym_mig_size	Round_3_Replicate_30	-24904.88	49825.76	69977.26	7102.61	0.8104,0.0511,0.5416,0.5189,6.3662,1.6946,14.8512,0.2602
sec_contact_asym_mig_size	Round_4_Replicate_1	-23825.61	47667.22	57326.8	3979.61	0.311,0.165,2.7619,0.3425,0.9903,2.7294,28.3849,0.9125
sec_contact_asym_mig_size	Round_4_Replicate_2	-22447.25	44910.5	73478.8	5170.63	0.7307,0.0787,1.3553,0.5322,2.4773,1.8474,20.208,0.8308
sec_contact_asym_mig_size	Round_4_Replicate_3	-25559.46	51134.92	60020.09	6793.85	0.8699,0.0857,1.2731,0.4322,1.1369,2.2607,26.1125,2.1261
sec_contact_asym_mig_size	Round_4_Replicate_4	-32061.14	64138.28	64239.68	5624.32	0.2487,0.0437,1.1619,0.3946,0.8343,2.2053,22.0656,0.8416
sec_contact_asym_mig_size	Round_4_Replicate_5	-23002.31	46020.62	78166.57	5216.85	0.4333,0.1208,1.6935,0.3901,1.9775,2.8304,22.3724,1.1741
sec_contact_asym_mig_size	Round_4_Replicate_6	-23023.64	46063.28	60156.23	4262.24	0.4331,0.1829,2.2563,0.3775,1.3441,2.8854,24.9672,0.7553
sec_contact_asym_mig_size	Round_4_Replicate_7	-34649.51	69315.02	99781.28	3852.34	0.5757,0.08,3.3299,0.3784,1.8956,1.3957,28.7359,1.3022
sec_contact_asym_mig_size	Round_4_Replicate_8	-22766.19	45548.38	64619.2	5123.2	0.2541,0.1397,1.2775,0.6101,1.8029,1.7386,24.5174,1.428
sec_contact_asym_mig_size	Round_4_Replicate_9	-24452.16	48920.32	61997.01	3831.83	0.3461,0.0902,2.7829,0.4077,1.3225,2.152,27.6544,1.0831
sec_contact_asym_mig_size	Round_4_Replicate_10	-45232.43	90480.86	90406.23	7194.12	0.5507,0.0993,0.9855,0.4389,0.7258,1.3936,14.2589,0.8306
sec_contact_asym_mig_size	Round_4_Replicate_11	-23452.08	46920.16	82503.65	4074.67	0.7934,0.0483,2.0662,0.3511,1.9721,3.1495,28.511,1.0596
sec_contact_asym_mig_size	Round_4_Replicate_12	-25307.68	50631.36	59885.88	6549.1	0.673,0.1209,1.2886,0.3884,1.0685,2.6015,29.2141,2.0129
sec_contact_asym_mig_size	Round_4_Replicate_13	-26833.8	53683.6	63602.92	7269.42	0.9387,0.1503,1.3555,0.3139,0.7899,3.2032,29.1061,1.836
sec_contact_asym_mig_size	Round_4_Replicate_14	-32258.87	64533.74	63827.16	7177.3	0.2566,0.1041,0.895,0.5178,1.1384,1.4397,15.4368,1.0709
sec_contact_asym_mig_size	Round_4_Replicate_15	-37426.62	74869.24	317340.23	4010.98	0.5794,0.0857,2.8473,0.8223,0.7458,2.7744,25.6852,0.9373
sec_contact_asym_mig_size	Round_4_Replicate_16	-31041.44	62098.88	61277.27	5866.01	0.3636,0.1128,0.8628,0.4441,1.1269,1.8063,25.5936,1.2855
sec_contact_asym_mig_size	Round_4_Replicate_17	-27509.46	55034.92	200065.69	4899.29	0.3992,0.1161,1.7051,0.6719,2.2015,2.5033,25.3655,1.7558
sec_contact_asym_mig_size	Round_4_Replicate_18	-30596.94	61209.88	104040.76	4376.33	0.5579,0.079,3.1849,0.5635,1.6741,1.2594,28.2276,2.1138
sec_contact_asym_mig_size	Round_4_Replicate_19	-24780.84	49577.68	67094.29	7243.71	0.2931,0.1544,1.4479,0.4203,1.4638,2.3916,21.8886,2.1638
sec_contact_asym_mig_size	Round_4_Replicate_20	-30724.89	61465.78	65501.52	4042.63	0.3348,0.0597,2.2777,0.4191,0.6492,1.366,28.6364,1.3177
sec_contact_asym_mig_size	Round_4_Replicate_21	-25278.47	50572.94	96319.27	6200.34	0.3455,0.0839,1.8493,0.317,2.2103,3.4698,28.4206,2.0898
sec_contact_asym_mig_size	Round_4_Replicate_22	-41061.73	82139.46	122610.59	5064.61	0.8446,0.1343,2.4476,0.3565,2.5305,1.1315,24.3793,1.125
sec_contact_asym_mig_size	Round_4_Replicate_23	-24447.88	48911.76	52922.89	5558.03	0.4831,0.1024,1.0952,0.4932,1.479,1.8721,20.9866,1.0619
sec_contact_asym_mig_size	Round_4_Replicate_24	-22750.3	45516.6	51119.0	4394.65	0.4618,0.1213,1.321,0.4354,1.4917,2.0882,28.8259,1.1439
sec_contact_asym_mig_size	Round_4_Replicate_25	-29124.57	58265.14	86372.4	3774.12	0.4592,0.097,2.4716,0.7796,0.8174,1.8696,26.5843,0.9042
sec_contact_asym_mig_size	Round_4_Replicate_26	-22765.62	45547.24	55344.2	6714.46	0.2957,0.1924,0.9838,0.5401,2.2732,1.3985,28.643,1.788
sec_contact_asym_mig_size	Round_4_Replicate_27	-25035.76	50087.52	70939.79	5964.71	0.7482,0.0627,0.9804,0.7916,2.1161,1.3334,29.6451,2.0782
sec_contact_asym_mig_size	Round_4_Replicate_28	-26893.09	53802.18	86812.94	6897.5	0.8718,0.1024,1.6043,0.4642,0.9707,2.8889,27.2823,2.5831
sec_contact_asym_mig_size	Round_4_Replicate_29	-32494.44	65004.88	65680.27	5024.5	0.7128,0.042,1.4538,0.5357,0.7276,1.1634,22.1751,1.3066
sec_contact_asym_mig_size	Round_4_Replicate_30	-24083.71	48183.42	84028.97	4333.27	0.9591,0.0841,2.0474,0.5769,1.1225,2.3448,25.775,1.3443
sec_contact_asym_mig_size	Round_4_Replicate_31	-26829.42	53674.84	81169.94	5229.35	0.2848,0.1188,1.7756,0.6414,0.8065,2.0918,28.5042,2.195
sec_contact_asym_mig_size	Round_4_Replicate_32	-47172.32	94360.64	192617.8	7096.03	0.2619,0.0621,0.8555,0.7492,0.7487,3.1618,25.5357,1.2104
sec_contact_asym_mig_size	Round_4_Replicate_33	-22661.84	45339.68	64302.98	5067.5	0.3285,0.0844,1.5721,0.5246,1.8306,1.6624,29.445,1.8482
sec_contact_asym_mig_size	Round_4_Replicate_34	-29307.57	58631.14	84155.86	5832.71	0.34,0.0946,1.7718,0.3426,2.5141,1.7658,26.8954,1.4738
sec_contact_asym_mig_size	Round_4_Replicate_35	-31555.16	63126.32	79369.46	5793.95	0.7244,0.0489,1.1303,0.507,0.9838,2.5719,19.5619,0.7905
sec_contact_asym_mig_size	Round_4_Replicate_36	-26188.0	52392.0	140739.79	5079.67	0.4723,0.0658,1.641,0.7877,1.9422,1.8795,21.5585,1.5879
sec_contact_asym_mig_size	Round_4_Replicate_37	-44639.66	89295.32	157825.72	5030.77	0.3814,0.1212,1.0204,0.7355,0.7325,2.6801,27.5779,0.9479
sec_contact_asym_mig_size	Round_4_Replicate_38	-26206.81	52429.62	107371.45	4748.42	0.8338,0.157,1.2228,0.5921,1.8622,2.6935,24.5486,1.0839
sec_contact_asym_mig_size	Round_4_Replicate_39	-25250.97	50517.94	56814.7	4909.65	0.6519,0.0681,1.339,0.4054,0.951,2.5002,29.7879,1.2424
sec_contact_asym_mig_size	Round_4_Replicate_40	-23881.54	47779.08	66272.64	7586.25	0.4385,0.0555,0.8428,0.5254,2.5053,1.9704,25.3556,1.7744
