Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m12, m21, T1, T2)
sec_contact_asym_mig_size	Round_2_Replicate_4	-47129.57	94275.14	121501.68	57059.36	0.4454,3.4759,0.2373,0.2736,8.1091,0.8656,10.6765,1.6423
sec_contact_asym_mig_size	Round_2_Replicate_5	-32005.22	64026.44	143840.79	22000.36	0.6025,13.3235,0.5997,0.3612,6.5537,1.8453,6.3408,1.3435
sec_contact_asym_mig_size	Round_2_Replicate_6	-108279.74	216575.48	579937.28	20314.36	0.4632,6.6205,0.7356,0.148,1.5292,1.3108,1.4918,0.1586
sec_contact_asym_mig_size	Round_2_Replicate_7	-40018.36	80052.72	250780.69	4354.82	0.6919,20.171,0.4815,1.091,5.2744,1.8783,19.0564,0.9465
sec_contact_asym_mig_size	Round_2_Replicate_8	-38521.99	77059.98	89854.45	42748.49	0.7516,9.911,0.2726,0.2049,4.6506,2.8856,1.3837,0.9426
sec_contact_asym_mig_size	Round_2_Replicate_9	-34794.0	69604.0	78126.37	5963.55	0.1271,2.6779,0.9748,0.1571,5.6157,4.2861,15.9395,0.1884
sec_contact_asym_mig_size	Round_2_Replicate_10	-42624.38	85264.76	107238.43	15652.89	0.3277,15.5339,0.5093,0.0914,3.6193,3.7544,3.6836,0.1751
sec_contact_asym_mig_size	Round_2_Replicate_11	-49206.84	98429.68	2115540.3	9563.34	0.1887,2.6399,2.4177,0.2355,12.7522,4.0601,15.5344,0.518
sec_contact_asym_mig_size	Round_2_Replicate_12	-48120.48	96256.96	117375.24	24415.0	0.3048,24.897,0.4755,0.2328,1.5355,2.0348,2.5905,0.9262
sec_contact_asym_mig_size	Round_2_Replicate_13	-65204.27	130424.54	2714044.7	7909.11	0.6311,11.0005,3.0255,0.8625,5.425,0.8824,3.1002,0.3977
sec_contact_asym_mig_size	Round_2_Replicate_14	-38090.14	76196.28	124301.55	28533.63	0.1802,1.8609,0.3727,0.3762,4.2238,3.8357,1.9031,1.0895
sec_contact_asym_mig_size	Round_2_Replicate_15	-58437.4	116890.8	917205.6	10188.2	0.7141,15.8453,2.3211,1.1052,2.7678,1.2046,1.7312,1.7157
sec_contact_asym_mig_size	Round_2_Replicate_16	-55358.77	110733.54	387944.96	12397.65	0.2095,3.7825,1.9371,0.8832,4.4874,0.7778,1.5314,0.2514
sec_contact_asym_mig_size	Round_2_Replicate_17	-64383.1	128782.2	1289143.47	41482.7	0.2844,1.8854,0.8061,0.2503,13.9108,2.7054,2.4147,0.9819
sec_contact_asym_mig_size	Round_2_Replicate_18	-49777.27	99570.54	121839.84	26607.48	0.1409,7.044,0.2798,0.3333,2.3877,4.5221,4.6567,0.8957
sec_contact_asym_mig_size	Round_2_Replicate_19	-42571.54	85159.08	336565.75	11255.92	0.3461,3.6575,2.1366,0.5577,4.1848,2.4756,2.7327,0.2774
sec_contact_asym_mig_size	Round_2_Replicate_20	-38178.8	76373.6	115111.19	39778.36	0.8699,10.5963,0.305,0.3741,8.955,0.7576,11.8962,1.7434
sec_contact_asym_mig_size	Round_3_Replicate_1	-48152.08	96320.16	115042.55	5166.73	0.1893,2.6345,0.5429,0.2831,2.4299,0.7965,23.6543,0.5346
sec_contact_asym_mig_size	Round_3_Replicate_2	-32202.03	64420.06	74629.59	23809.99	0.7947,5.0332,0.3987,0.4292,4.8016,0.8987,9.0868,1.4977
sec_contact_asym_mig_size	Round_3_Replicate_3	-38681.38	77378.76	95602.07	19939.78	0.1415,3.6455,0.2941,0.9163,6.2894,0.4515,27.8703,2.7228
sec_contact_asym_mig_size	Round_3_Replicate_4	-26515.34	53046.68	118823.14	10291.84	0.8401,16.0353,0.8432,0.6877,4.9515,0.2891,10.7558,1.1728
sec_contact_asym_mig_size	Round_3_Replicate_5	-23074.82	46165.64	49085.51	8283.21	0.1408,29.5382,0.2134,0.208,11.9014,0.2825,29.4064,0.4223
sec_contact_asym_mig_size	Round_3_Replicate_6	-33594.56	67205.12	98086.75	24643.12	0.8889,29.5382,0.2584,0.1407,16.3415,0.3562,29.4064,0.5042
sec_contact_asym_mig_size	Round_3_Replicate_7	-46339.4	92694.8	121984.33	7670.27	1.2256,29.5382,0.099,0.5948,15.3491,0.4346,29.4064,0.888
sec_contact_asym_mig_size	Round_3_Replicate_8	-35355.21	70726.42	71046.15	12078.12	0.74,5.9807,0.41,1.0003,3.348,0.2426,8.0537,1.2876
sec_contact_asym_mig_size	Round_3_Replicate_9	-22740.57	45497.14	62058.23	8618.5	0.9133,15.8086,0.5667,0.7437,4.5364,0.5283,29.6319,1.6882
sec_contact_asym_mig_size	Round_3_Replicate_10	-48058.29	96132.58	215718.64	10603.19	0.3096,24.4097,0.1973,1.7584,11.363,0.5434,5.8085,2.0575
sec_contact_asym_mig_size	Round_3_Replicate_11	-94522.14	189060.28	1668360.43	65135.34	0.2773,26.1345,0.8615,0.2125,17.1061,0.6156,14.3912,2.6037
sec_contact_asym_mig_size	Round_3_Replicate_12	-30653.85	61323.7	472238.85	13531.16	0.8018,9.3837,0.5039,0.4567,12.1768,0.7999,19.5781,0.8726
sec_contact_asym_mig_size	Round_3_Replicate_13	-24664.82	49345.64	61135.71	26908.18	1.4218,25.3327,0.2348,0.3315,10.6873,0.4666,25.0362,1.1738
sec_contact_asym_mig_size	Round_3_Replicate_14	-25594.5	51205.0	83869.01	13794.84	0.0974,23.0009,0.5861,0.5975,5.5352,0.4024,28.5429,1.8623
sec_contact_asym_mig_size	Round_3_Replicate_15	-128984.93	257985.86	507068.91	5547.28	0.7807,2.8455,0.2565,0.231,2.4918,0.2136,23.4542,0.3779
sec_contact_asym_mig_size	Round_3_Replicate_16	-26889.64	53795.28	57075.84	5514.59	0.2569,5.8899,0.5153,1.1299,3.3509,0.2238,25.4296,0.8251
sec_contact_asym_mig_size	Round_3_Replicate_17	-62223.02	124462.04	5814795.27	4166.67	1.4011,28.7383,0.2544,1.2325,28.524,0.9274,29.4649,1.0318
sec_contact_asym_mig_size	Round_3_Replicate_18	-29723.58	59463.16	97597.8	8790.93	1.407,2.6458,1.1021,0.984,2.1558,0.9957,10.9987,2.1075
sec_contact_asym_mig_size	Round_3_Replicate_19	-31347.73	62711.46	129810.73	11216.22	0.2086,28.1642,0.1871,0.5853,14.8176,0.3926,28.5429,1.1846
sec_contact_asym_mig_size	Round_3_Replicate_20	-46919.07	93854.14	3661827.38	3822.87	0.7216,21.6577,0.7758,1.0704,11.0422,0.5262,17.7246,0.5107
sec_contact_asym_mig_size	Round_3_Replicate_21	-49780.56	99577.12	1392468.48	3338.07	1.3546,20.4356,0.3047,1.5224,16.4321,0.2543,27.8703,0.5996
sec_contact_asym_mig_size	Round_3_Replicate_22	-35985.03	71986.06	138995.4	9038.62	1.1589,12.6424,0.2728,1.1926,9.0239,0.215,19.4381,1.5301
sec_contact_asym_mig_size	Round_3_Replicate_23	-105064.15	210144.3	362376.17	3582.31	0.6498,24.9484,0.1484,1.7205,3.9842,1.7308,19.5198,0.6542
sec_contact_asym_mig_size	Round_3_Replicate_24	-42862.53	85741.06	1101365.56	11198.95	0.5558,3.8068,1.2024,0.425,9.7761,0.7814,14.6743,0.5545
sec_contact_asym_mig_size	Round_3_Replicate_25	-103446.82	206909.64	419603.1	108520.51	0.8874,8.6356,0.1139,0.1465,5.8165,0.1493,6.1886,2.2235
sec_contact_asym_mig_size	Round_3_Replicate_26	-65138.75	130293.5	204653.61	29852.81	0.3328,11.6355,0.5514,0.4144,2.8072,0.3205,14.7579,3.0524
sec_contact_asym_mig_size	Round_3_Replicate_27	-55545.67	111107.34	155146.8	19551.91	0.1261,22.2068,0.3246,0.2899,4.236,0.1862,11.9,0.9593
sec_contact_asym_mig_size	Round_3_Replicate_28	-51651.21	103318.42	2146268.14	21875.24	0.2334,27.8703,0.9793,0.4212,12.4525,1.0272,19.7725,1.583
sec_contact_asym_mig_size	Round_3_Replicate_29	-34968.71	69953.42	69018.61	2739.76	1.4527,29.4475,0.5752,0.3347,2.4991,1.3062,29.2425,0.3612
sec_contact_asym_mig_size	Round_3_Replicate_30	-47845.76	95707.52	132274.45	70684.94	0.3427,4.1641,0.1668,0.2985,13.4661,0.5426,21.8173,2.3429
sec_contact_asym_mig_size	Round_4_Replicate_1	-25853.28	51722.56	51778.27	4168.0	0.9173,18.514,0.5999,0.6391,2.6636,0.5514,28.2715,0.9545
sec_contact_asym_mig_size	Round_4_Replicate_2	-28881.86	57779.72	83432.1	13268.28	0.5305,20.2031,0.3716,0.7376,6.063,0.7946,22.4867,2.1278
sec_contact_asym_mig_size	Round_4_Replicate_3	-42919.23	85854.46	99689.21	15929.13	1.8317,21.4334,0.3367,0.4716,3.2221,0.3275,22.3661,1.6795
sec_contact_asym_mig_size	Round_4_Replicate_4	-24106.66	48229.32	57015.04	8275.79	1.4891,27.4055,0.7259,0.9143,3.231,0.3096,27.4741,2.3037
sec_contact_asym_mig_size	Round_4_Replicate_5	-22148.31	44312.62	52963.73	7750.57	0.7575,15.8175,0.6049,0.792,4.0164,0.3212,29.646,1.5598
sec_contact_asym_mig_size	Round_4_Replicate_6	-21189.41	42394.82	72822.99	7129.03	0.9631,10.4287,0.6475,0.5932,5.2815,0.485,29.3086,0.9777
sec_contact_asym_mig_size	Round_4_Replicate_7	-31637.47	63290.94	408020.35	5991.37	0.8392,29.5382,1.0186,1.3679,4.9428,0.2809,29.4064,2.4269
sec_contact_asym_mig_size	Round_4_Replicate_8	-23068.61	46153.22	55710.25	12251.56	1.0246,16.8419,0.4456,0.6075,5.5958,0.2669,23.7295,1.4123
sec_contact_asym_mig_size	Round_4_Replicate_9	-27569.78	55155.56	62439.14	16392.55	0.4588,24.6454,0.4735,0.4646,4.2772,0.811,26.9054,2.0323
sec_contact_asym_mig_size	Round_4_Replicate_10	-25441.31	50898.62	56454.01	5298.13	1.5015,11.9974,0.6215,1.2669,3.177,0.2466,29.3125,1.4401
sec_contact_asym_mig_size	Round_4_Replicate_11	-20625.19	41266.38	61818.17	5405.74	1.1947,24.9219,0.6554,0.834,4.4228,0.3361,29.5539,1.3035
sec_contact_asym_mig_size	Round_4_Replicate_12	-22871.19	45758.38	88740.47	5407.82	0.9983,26.7697,1.0499,0.7362,3.856,0.3736,29.0937,1.4025
sec_contact_asym_mig_size	Round_4_Replicate_13	-23237.29	46490.58	74032.02	7682.17	1.2392,20.4717,0.4503,0.7548,6.0929,0.4359,23.5576,1.2626
sec_contact_asym_mig_size	Round_4_Replicate_14	-29191.4	58398.8	75721.47	8733.91	1.9211,21.5555,1.1051,0.6571,2.7185,0.4789,18.8838,1.9789
sec_contact_asym_mig_size	Round_4_Replicate_15	-34916.51	69849.02	95354.03	31195.91	1.3429,21.5303,0.3413,0.4445,7.2851,0.6724,24.5811,2.2158
sec_contact_asym_mig_size	Round_4_Replicate_16	-32742.62	65501.24	101678.07	15292.67	1.504,29.0419,0.3162,0.8958,7.313,0.4273,25.914,2.7796
sec_contact_asym_mig_size	Round_4_Replicate_17	-21382.79	42781.58	58606.59	3373.25	1.2047,13.5604,0.8479,1.0452,2.9934,0.5217,28.2897,0.8756
sec_contact_asym_mig_size	Round_4_Replicate_18	-30372.83	60761.66	73828.04	17953.98	1.8032,23.9191,0.4297,0.7171,5.196,0.2991,26.0137,2.546
sec_contact_asym_mig_size	Round_4_Replicate_19	-36597.83	73211.66	93469.03	10469.04	1.4329,12.3419,1.0591,0.4976,2.6241,0.5384,26.3315,2.0687
sec_contact_asym_mig_size	Round_4_Replicate_20	-24568.43	49152.86	69819.03	6810.82	1.7371,28.9182,0.7826,1.1846,3.2489,0.3254,27.7928,2.5737
sec_contact_asym_mig_size	Round_4_Replicate_21	-22139.82	44295.64	53878.48	6349.21	0.8223,10.4184,0.4733,0.7757,4.9031,0.3902,27.6544,0.9457
sec_contact_asym_mig_size	Round_4_Replicate_22	-33861.51	67739.02	96055.28	23101.86	0.6902,29.8405,0.5514,0.3988,5.5681,0.7715,27.3087,2.0558
sec_contact_asym_mig_size	Round_4_Replicate_23	-21542.89	43101.78	51850.77	7490.21	1.086,24.0105,0.5737,0.5364,4.8508,0.3428,22.5949,1.0371
sec_contact_asym_mig_size	Round_4_Replicate_24	-29006.97	58029.94	99376.79	7188.25	1.3203,28.0209,0.5458,1.2971,4.6405,0.3384,28.7951,2.5898
sec_contact_asym_mig_size	Round_4_Replicate_25	-33678.81	67373.62	167198.64	5126.31	0.9637,29.4224,0.5382,1.2821,5.0758,0.8354,29.1972,2.1021
sec_contact_asym_mig_size	Round_4_Replicate_26	-30784.49	61584.98	63399.48	12814.46	0.947,11.0105,0.4236,0.5375,3.2603,0.7607,24.5486,1.8524
sec_contact_asym_mig_size	Round_4_Replicate_27	-31712.84	63441.68	85579.08	10019.9	0.7155,13.1109,1.0644,0.682,3.0266,0.3293,26.2992,2.0635
sec_contact_asym_mig_size	Round_4_Replicate_28	-28928.72	57873.44	79841.94	5998.5	0.8409,26.0354,0.4517,0.9458,4.6625,0.7323,24.1796,1.5484
sec_contact_asym_mig_size	Round_4_Replicate_29	-26267.74	52551.48	264618.3	5771.97	0.4532,27.5039,0.9917,0.61,5.919,0.9336,27.4308,1.2245
sec_contact_asym_mig_size	Round_4_Replicate_30	-22611.1	45238.2	60440.15	9299.82	1.3562,16.1254,0.4592,0.6023,5.383,0.7814,17.2648,1.177
sec_contact_asym_mig_size	Round_4_Replicate_31	-27736.77	55489.54	95837.05	17495.08	0.7516,25.3314,0.5478,0.4929,6.2209,0.6003,29.8151,1.8906
sec_contact_asym_mig_size	Round_4_Replicate_32	-23610.26	47236.52	63160.04	12558.23	0.5348,27.4139,0.496,0.6291,5.5033,0.296,29.5686,1.782
sec_contact_asym_mig_size	Round_4_Replicate_33	-30367.78	60751.56	69364.72	5426.12	1.7106,25.6933,0.5703,1.2766,3.0591,0.4623,22.0726,1.8857
sec_contact_asym_mig_size	Round_4_Replicate_34	-22203.14	44422.28	90283.6	4417.97	0.5894,25.8928,0.8686,0.6139,4.8989,0.3326,29.2836,0.8797
sec_contact_asym_mig_size	Round_4_Replicate_35	-28260.7	56537.4	96185.82	6430.15	1.4095,14.3006,0.6103,1.3416,4.1593,0.3626,21.665,1.7962
sec_contact_asym_mig_size	Round_4_Replicate_36	-27853.51	55723.02	64654.82	4722.27	1.0473,12.1453,0.915,0.616,2.9757,0.3036,22.7431,0.8419
sec_contact_asym_mig_size	Round_4_Replicate_37	-25876.04	51768.08	226048.27	5666.39	1.0846,12.8087,1.001,0.7877,4.9282,0.8168,24.6509,1.211
sec_contact_asym_mig_size	Round_4_Replicate_38	-29987.56	59991.12	68445.21	16022.52	1.4363,24.8799,0.5264,0.5468,3.8515,0.4933,27.8303,2.2454
sec_contact_asym_mig_size	Round_4_Replicate_39	-27441.54	54899.08	83901.67	3824.82	1.1245,10.7822,0.6449,1.4118,3.5876,0.4938,26.4926,0.9169
sec_contact_asym_mig_size	Round_4_Replicate_40	-30022.75	60061.5	63948.99	12395.21	1.0596,20.8961,0.5503,0.5767,2.7303,0.8073,23.8678,2.4107
