Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m12, m21, T1, T2)
sec_contact_asym_mig_size	Round_3_Replicate_6	-25049.88	50115.76	96458.86	6889.22	1.4988,3.5409,0.5429,0.4765,7.3528,2.9673,9.0996,0.1657
sec_contact_asym_mig_size	Round_3_Replicate_7	-34113.59	68243.18	884574.86	3448.74	1.8457,19.4801,0.8886,0.2246,13.8914,4.3903,27.739,0.3097
sec_contact_asym_mig_size	Round_3_Replicate_8	-40863.32	81742.64	89814.11	13931.93	0.8531,21.8336,0.3902,0.2356,2.2885,1.7058,8.2975,0.8187
sec_contact_asym_mig_size	Round_3_Replicate_9	-41929.9	83875.8	277440.04	8602.86	5.8325,2.707,0.3337,0.4476,5.3768,6.351,8.4969,0.3697
sec_contact_asym_mig_size	Round_3_Replicate_10	-33084.5	66185.0	366301.31	10574.49	1.2117,26.44,0.3132,0.3851,12.4077,4.2242,5.4635,0.3768
sec_contact_asym_mig_size	Round_3_Replicate_11	-49409.22	98834.44	99695.35	6619.26	0.6341,17.0653,0.2244,0.1628,3.7827,2.6285,12.683,0.2109
sec_contact_asym_mig_size	Round_3_Replicate_12	-43143.7	86303.4	96693.74	15947.35	5.0966,10.5295,0.4015,0.2369,1.6591,3.3001,2.4521,0.3146
sec_contact_asym_mig_size	Round_3_Replicate_13	-113779.91	227575.82	279965.45	15641.55	0.6038,2.0112,0.1385,0.9083,2.2852,1.058,8.0179,1.3088
sec_contact_asym_mig_size	Round_3_Replicate_14	-48335.88	96687.76	127974.46	41056.7	1.2134,12.7271,0.2449,0.2489,5.6381,0.5506,23.4475,1.3992
sec_contact_asym_mig_size	Round_3_Replicate_15	-19812.31	39640.62	56065.54	11196.63	2.8889,8.1228,0.1437,0.0984,22.9425,4.1532,16.106,0.1934
sec_contact_asym_mig_size	Round_3_Replicate_16	-41164.77	82345.54	108517.97	55743.3	6.0782,26.2225,0.2565,0.0816,9.2519,4.4043,5.4177,0.7082
sec_contact_asym_mig_size	Round_3_Replicate_17	-37988.2	75992.4	103042.78	51329.97	2.0897,13.2478,0.2572,0.2388,9.0541,2.0784,4.3584,1.3298
sec_contact_asym_mig_size	Round_3_Replicate_18	-107412.72	214841.44	299780.08	13724.56	0.5414,23.6736,0.1448,0.7582,2.5944,2.7492,5.4809,0.6399
sec_contact_asym_mig_size	Round_3_Replicate_19	-92736.6	185489.2	2370078.69	6735.68	7.6746,12.5864,0.8155,0.7301,8.0996,1.4444,2.5301,0.132
sec_contact_asym_mig_size	Round_3_Replicate_20	-38156.92	76329.84	90365.7	4716.36	1.4322,8.1908,1.4516,0.2595,4.4643,0.7397,13.2826,0.2095
sec_contact_asym_mig_size	Round_3_Replicate_21	-88878.61	177773.22	319153.62	51982.87	5.4183,5.4474,0.7106,0.1041,7.6352,2.0403,6.7841,1.105
sec_contact_asym_mig_size	Round_3_Replicate_22	-29383.24	58782.48	179557.59	4019.01	6.9548,26.6142,0.6019,0.5746,4.6633,2.9233,16.3733,0.5302
sec_contact_asym_mig_size	Round_3_Replicate_23	-120171.4	240358.8	437008.45	6349.15	4.9829,3.4418,0.2556,0.1222,2.1416,0.8484,12.7863,0.1629
sec_contact_asym_mig_size	Round_3_Replicate_24	-71276.57	142569.14	327099.57	7709.22	1.0351,10.846,0.2114,0.8196,4.4116,4.4262,29.2242,1.1962
sec_contact_asym_mig_size	Round_3_Replicate_25	-76209.99	152435.98	907623.05	45585.76	5.8378,4.2272,1.0862,0.1284,20.0783,0.6344,3.2195,0.3744
sec_contact_asym_mig_size	Round_3_Replicate_26	-37401.76	74819.52	255801.67	13103.12	0.4871,2.446,0.6562,0.6627,9.1217,1.5024,2.4911,0.1415
sec_contact_asym_mig_size	Round_3_Replicate_27	-103741.41	207498.82	350644.8	14984.76	0.7736,21.5571,0.179,0.4712,1.4733,6.1541,23.3275,0.7124
sec_contact_asym_mig_size	Round_3_Replicate_28	-27358.66	54733.32	59459.1	8831.98	0.6885,5.4706,1.4921,0.1382,3.8502,4.6635,6.8373,0.1923
sec_contact_asym_mig_size	Round_3_Replicate_29	-24591.63	49199.26	53814.21	3760.46	1.669,24.5364,0.6286,0.2686,4.5282,1.3835,16.2237,0.2286
sec_contact_asym_mig_size	Round_3_Replicate_30	-88455.23	176926.46	202839.79	7886.52	1.5306,16.2032,0.2385,0.579,1.5921,0.5476,10.9067,0.7196
sec_contact_asym_mig_size	Round_4_Replicate_1	-19748.52	39513.04	68571.82	15994.05	1.8164,5.7577,0.1606,0.1521,20.7417,2.6508,14.5544,0.2833
sec_contact_asym_mig_size	Round_4_Replicate_2	-19381.6	38779.2	54625.42	6933.45	5.2633,6.5953,0.0955,0.1411,28.3986,2.1024,20.031,0.1095
sec_contact_asym_mig_size	Round_4_Replicate_3	-21697.03	43410.06	105245.81	6556.27	2.0401,11.2433,0.2526,0.1508,18.2842,2.6746,17.4011,0.1932
sec_contact_asym_mig_size	Round_4_Replicate_4	-19656.93	39329.86	52412.21	19897.84	2.7213,10.7905,0.1191,0.0906,24.3244,5.6861,16.9533,0.2955
sec_contact_asym_mig_size	Round_4_Replicate_5	-20169.42	40354.84	61511.4	10191.95	4.3204,17.2243,0.192,0.1023,16.6087,7.2811,8.9847,0.1949
sec_contact_asym_mig_size	Round_4_Replicate_6	-19535.97	39087.94	58241.8	12926.0	2.2294,11.1187,0.1252,0.0895,26.0725,5.5574,24.1049,0.2513
sec_contact_asym_mig_size	Round_4_Replicate_7	-28383.75	56783.5	85300.41	7132.85	3.9264,9.8585,0.1444,0.1487,14.8491,8.1337,25.0612,0.3246
sec_contact_asym_mig_size	Round_4_Replicate_8	-22658.53	45333.06	116650.3	12068.54	5.3472,5.9013,0.2264,0.1263,21.4106,3.2267,11.5656,0.1996
sec_contact_asym_mig_size	Round_4_Replicate_9	-19696.45	39408.9	81145.94	4992.1	1.9672,14.6727,0.1343,0.1169,28.0342,3.3153,29.1737,0.1425
sec_contact_asym_mig_size	Round_4_Replicate_10	-20674.27	41364.54	48765.27	33461.31	3.5385,13.3206,0.0949,0.0975,25.3147,4.6923,12.9987,0.3528
sec_contact_asym_mig_size	Round_4_Replicate_11	-19426.85	38869.7	54747.2	14647.54	1.567,11.0918,0.1181,0.0897,26.3768,5.2315,17.8649,0.2347
sec_contact_asym_mig_size	Round_4_Replicate_12	-20501.6	41019.2	45039.47	5924.89	2.1726,15.1823,0.1561,0.101,16.7903,4.7286,13.6968,0.1174
sec_contact_asym_mig_size	Round_4_Replicate_13	-19227.38	38470.76	53980.86	7678.1	3.9062,6.86,0.1426,0.1495,20.2654,2.442,16.5508,0.154
sec_contact_asym_mig_size	Round_4_Replicate_14	-20674.6	41365.2	60265.3	13985.02	4.5973,4.3527,0.2311,0.1342,14.5794,3.6097,19.4258,0.3687
sec_contact_asym_mig_size	Round_4_Replicate_15	-19674.22	39364.44	63783.69	9228.51	2.5506,15.1165,0.1843,0.1292,18.2842,4.2641,11.602,0.2083
sec_contact_asym_mig_size	Round_4_Replicate_16	-19369.1	38754.2	48921.0	10777.74	2.2805,15.099,0.1022,0.0853,28.0792,5.0109,20.4062,0.1945
sec_contact_asym_mig_size	Round_4_Replicate_17	-19526.09	39068.18	64061.0	7701.23	2.2124,19.3666,0.1578,0.1131,21.657,4.53,11.3454,0.1466
sec_contact_asym_mig_size	Round_4_Replicate_18	-25931.37	51878.74	94554.52	35089.64	3.6142,6.47,0.1971,0.0914,22.5858,4.1265,13.1084,0.3622
sec_contact_asym_mig_size	Round_4_Replicate_19	-21790.54	43597.08	51219.26	4654.48	4.7733,8.7136,0.1838,0.1237,13.0485,6.596,18.3708,0.1243
sec_contact_asym_mig_size	Round_4_Replicate_20	-19297.32	38610.64	57949.8	6162.15	3.3468,11.9281,0.1087,0.0979,28.5374,4.6698,19.8949,0.1195
sec_contact_asym_mig_size	Round_4_Replicate_21	-19540.32	39096.64	45419.78	16362.35	2.3166,5.0707,0.1162,0.116,22.5327,2.4892,21.9944,0.2436
sec_contact_asym_mig_size	Round_4_Replicate_22	-20259.21	40534.42	57000.94	4996.08	1.6536,5.9675,0.1704,0.115,18.7906,4.9813,22.665,0.1219
sec_contact_asym_mig_size	Round_4_Replicate_23	-20138.65	40293.3	50089.48	17842.69	1.7122,6.9153,0.1321,0.0807,21.5106,6.7389,12.2024,0.2384
sec_contact_asym_mig_size	Round_4_Replicate_24	-20400.5	40817.0	59749.6	10671.64	5.1908,14.9505,0.1884,0.1222,15.2787,6.3394,9.5778,0.2385
sec_contact_asym_mig_size	Round_4_Replicate_25	-19950.2	39916.4	56479.84	7518.59	3.1023,4.658,0.2034,0.1356,14.6287,4.8569,16.3246,0.1946
sec_contact_asym_mig_size	Round_4_Replicate_26	-19869.71	39755.42	61186.6	6094.47	1.7678,6.9129,0.1287,0.094,25.2555,6.2352,17.0675,0.0972
sec_contact_asym_mig_size	Round_4_Replicate_27	-20938.09	41892.18	44012.94	7776.99	3.3363,8.9881,0.1007,0.0779,22.7043,6.2458,17.935,0.1354
sec_contact_asym_mig_size	Round_4_Replicate_28	-19800.11	39616.22	54094.27	24637.25	2.2159,16.1511,0.1342,0.1173,22.1178,3.2058,8.8961,0.314
sec_contact_asym_mig_size	Round_4_Replicate_29	-19681.29	39378.58	43794.11	6866.26	2.0195,15.9409,0.1025,0.1146,24.0382,2.7917,24.2917,0.1741
sec_contact_asym_mig_size	Round_4_Replicate_30	-20528.52	41073.04	65290.49	14150.69	5.8853,5.5713,0.2465,0.1305,13.8753,4.9458,12.2281,0.3542
sec_contact_asym_mig_size	Round_4_Replicate_31	-21882.25	43780.5	145769.83	3323.54	1.7332,16.4193,0.2225,0.1799,20.2557,2.9189,28.7536,0.1435
sec_contact_asym_mig_size	Round_4_Replicate_32	-21036.22	42088.44	97586.02	17227.11	3.9093,10.227,0.153,0.091,28.0288,6.2353,29.6735,0.3252
sec_contact_asym_mig_size	Round_4_Replicate_33	-20133.68	40283.36	45785.09	10928.18	2.6201,9.4061,0.0885,0.0758,27.843,6.621,9.5351,0.1093
sec_contact_asym_mig_size	Round_4_Replicate_34	-20045.4	40106.8	57896.62	8049.99	4.1597,4.5502,0.2427,0.1542,12.3353,4.507,21.5787,0.3238
sec_contact_asym_mig_size	Round_4_Replicate_35	-19969.11	39954.22	49465.78	17701.55	1.5559,8.039,0.1281,0.0946,20.7614,6.0456,8.4051,0.2178
sec_contact_asym_mig_size	Round_4_Replicate_36	-20069.77	40155.54	65104.14	3887.87	3.2237,9.0442,0.1744,0.138,18.6517,4.5852,26.5535,0.1229
sec_contact_asym_mig_size	Round_4_Replicate_37	-20728.17	41472.34	44985.22	18216.71	2.1351,5.6487,0.1352,0.1258,17.5529,2.4308,14.82,0.2867
sec_contact_asym_mig_size	Round_4_Replicate_38	-19181.59	38379.18	57453.97	13134.51	1.6837,6.4184,0.1212,0.1043,26.7093,3.507,25.4876,0.2206
sec_contact_asym_mig_size	Round_4_Replicate_39	-20991.92	41999.84	51778.83	3832.67	3.177,20.7028,0.1375,0.0985,18.8729,7.2243,22.0795,0.1062
sec_contact_asym_mig_size	Round_4_Replicate_40	-19956.48	39928.96	64256.35	7708.11	1.8631,14.1111,0.2157,0.1154,16.0857,5.7984,8.425,0.1216
