Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m12, m21, T1, T2)
sec_contact_asym_mig_size	Round_4_Replicate_10	-27036.22	54088.44	63341.68	20287.81	4.1234,0.4556,0.3633,0.0632,1.0627,17.7014,19.034,0.5509
sec_contact_asym_mig_size	Round_4_Replicate_11	-26922.71	53861.42	62999.19	7579.59	5.0966,0.3343,0.4554,0.0273,1.5818,29.8797,29.0691,0.2149
sec_contact_asym_mig_size	Round_4_Replicate_12	-24051.1	48118.2	73568.68	10612.78	4.9563,0.3216,0.4979,0.0579,1.122,22.7825,14.3136,0.2875
sec_contact_asym_mig_size	Round_4_Replicate_13	-23168.88	46353.76	69053.16	9606.06	1.9237,0.228,0.574,0.0648,2.1748,19.1937,28.4542,0.4287
sec_contact_asym_mig_size	Round_4_Replicate_14	-24683.57	49383.14	95547.05	7993.81	4.7357,0.3987,0.7526,0.05,1.0358,27.9786,28.8807,0.323
sec_contact_asym_mig_size	Round_4_Replicate_15	-25639.02	51294.04	73541.45	24303.29	1.7827,0.3908,0.4537,0.0425,0.8878,28.918,29.2162,0.5218
sec_contact_asym_mig_size	Round_4_Replicate_16	-30052.82	60121.64	130912.08	12050.11	1.7976,0.6711,0.5854,0.0482,1.0413,29.4502,28.8691,0.2309
sec_contact_asym_mig_size	Round_4_Replicate_17	-30082.95	60181.9	69425.78	37067.92	4.1023,0.2139,0.3483,0.0278,0.943,29.6521,29.421,0.8131
sec_contact_asym_mig_size	Round_4_Replicate_18	-26822.91	53661.82	72508.63	29419.08	1.9049,0.5883,0.3707,0.0577,1.6517,20.9316,19.9281,0.7075
sec_contact_asym_mig_size	Round_4_Replicate_19	-23619.39	47254.78	61950.79	8066.12	5.2054,0.2389,0.3568,0.0436,2.1331,26.9071,26.4265,0.2315
sec_contact_asym_mig_size	Round_4_Replicate_20	-27401.73	54819.46	69021.28	10526.78	3.8018,0.231,0.3786,0.0702,1.0812,17.3541,25.6712,0.2911
sec_contact_asym_mig_size	Round_4_Replicate_21	-24893.77	49803.54	63731.07	9580.95	2.697,0.3087,0.3509,0.0672,2.1815,18.2463,26.8934,0.2997
sec_contact_asym_mig_size	Round_4_Replicate_22	-24355.57	48727.14	70046.82	15962.4	1.7829,0.4518,0.5642,0.0462,1.7133,25.5302,21.0959,0.4609
sec_contact_asym_mig_size	Round_4_Replicate_23	-23655.77	47327.54	64085.65	14148.18	2.951,0.3605,0.3324,0.06,3.3289,20.9946,14.1132,0.3388
sec_contact_asym_mig_size	Round_4_Replicate_24	-25409.28	50834.56	79276.02	15758.86	2.5512,0.529,0.7136,0.0622,0.8562,20.7313,28.7765,0.7134
sec_contact_asym_mig_size	Round_4_Replicate_25	-22508.53	45033.06	64317.0	6716.89	1.8932,0.5987,0.5329,0.0829,3.3516,14.4518,23.856,0.3047
sec_contact_asym_mig_size	Round_4_Replicate_26	-29059.26	58134.52	76568.15	32882.22	1.8538,0.2144,0.2241,0.0629,2.3892,21.5442,15.8733,0.4657
sec_contact_asym_mig_size	Round_4_Replicate_27	-24961.51	49939.02	77778.97	16006.55	2.2855,0.2943,0.6698,0.0497,1.402,25.1556,18.9107,0.552
sec_contact_asym_mig_size	Round_4_Replicate_28	-24117.89	48251.78	68735.74	12834.33	3.0839,0.2913,0.4658,0.0641,1.6161,19.6803,17.7318,0.3639
sec_contact_asym_mig_size	Round_4_Replicate_29	-23697.32	47410.64	65126.94	14155.76	3.3461,0.5882,0.3953,0.0424,1.5844,29.0225,23.6337,0.3408
sec_contact_asym_mig_size	Round_4_Replicate_30	-25147.31	50310.62	61068.24	16270.71	4.1296,0.6863,0.2871,0.0422,1.3977,28.0686,21.1214,0.3078
sec_contact_asym_mig_size	Round_4_Replicate_31	-23610.51	47237.02	79605.82	8321.05	4.3923,0.3983,0.5235,0.0615,1.7552,22.2937,24.5385,0.3075
sec_contact_asym_mig_size	Round_4_Replicate_32	-25779.68	51575.36	94477.59	12862.72	3.3454,0.6897,0.4569,0.0685,0.995,22.3014,17.644,0.2813
sec_contact_asym_mig_size	Round_4_Replicate_33	-25398.43	50812.86	62971.75	19527.04	1.9486,0.6252,0.2457,0.0401,2.1384,29.2026,15.4205,0.2179
sec_contact_asym_mig_size	Round_4_Replicate_34	-25438.45	50892.9	59657.91	13799.19	4.6437,0.5502,0.2422,0.0484,2.9021,24.5688,23.4284,0.3381
sec_contact_asym_mig_size	Round_4_Replicate_35	-23141.12	46298.24	71792.89	8340.62	3.5037,0.4792,0.4537,0.0536,2.6997,23.6839,22.6749,0.262
sec_contact_asym_mig_size	Round_4_Replicate_36	-30206.09	60428.18	79158.55	9327.0	1.8205,0.2079,0.6956,0.0272,1.9954,29.5938,29.2822,0.282
sec_contact_asym_mig_size	Round_4_Replicate_37	-24757.05	49530.1	57782.66	15974.13	4.281,0.2165,0.3022,0.0392,1.6254,28.0151,18.3285,0.3208
sec_contact_asym_mig_size	Round_4_Replicate_38	-27656.44	55328.88	101169.81	9763.0	1.8602,0.2829,0.6324,0.0503,1.516,25.0587,28.2434,0.2689
sec_contact_asym_mig_size	Round_4_Replicate_39	-26532.81	53081.62	62340.28	26948.24	6.114,0.2125,0.335,0.0467,1.4639,22.2338,17.6187,0.7317
sec_contact_asym_mig_size	Round_4_Replicate_40	-23812.17	47640.34	61542.44	11281.87	5.3972,0.6718,0.2949,0.0446,3.279,27.8703,26.8958,0.3684
