Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m12, m21, T1, T2)
sec_contact_asym_mig_size	Round_2_Replicate_4	-105893.71	211803.42	454430.99	28468.16	0.5363,4.3331,0.5079,0.3454,1.044,0.3314,0.5122,3.8718
sec_contact_asym_mig_size	Round_2_Replicate_5	-86704.53	173425.06	339933.77	7141.77	0.1857,17.5542,3.7107,0.5436,0.3522,0.391,2.2968,8.5628
sec_contact_asym_mig_size	Round_2_Replicate_6	-105485.44	210986.88	436678.94	53828.85	1.6361,1.364,0.3522,0.0822,0.7834,2.3102,2.5533,11.0071
sec_contact_asym_mig_size	Round_2_Replicate_7	-61760.72	123537.44	192217.07	30658.55	0.4971,2.5641,0.6541,0.2602,1.9951,1.2896,0.5012,16.6065
sec_contact_asym_mig_size	Round_2_Replicate_8	-153731.78	307479.56	953132.12	14355.84	0.4035,18.8807,4.5814,0.1393,1.6043,1.078,1.4588,10.2465
sec_contact_asym_mig_size	Round_2_Replicate_9	-110721.49	221458.98	504183.25	13381.2	0.4025,2.2873,3.0173,0.076,0.5947,2.5477,2.3513,1.4067
sec_contact_asym_mig_size	Round_2_Replicate_10	-55826.88	111669.76	134656.53	20117.23	0.1538,3.058,0.5906,0.6946,1.3243,1.116,0.647,9.3069
sec_contact_asym_mig_size	Round_2_Replicate_11	-44016.03	88048.06	184411.29	5413.0	1.515,3.752,4.7892,0.5599,0.2138,2.5929,3.8134,15.1975
sec_contact_asym_mig_size	Round_2_Replicate_12	-125907.89	251831.78	658575.65	7160.51	0.2689,5.9359,4.8606,0.1726,0.4132,0.7161,1.0027,13.6267
sec_contact_asym_mig_size	Round_2_Replicate_13	-187213.4	374442.8	1574136.34	14916.98	1.1006,4.9551,1.5824,0.0609,0.2057,0.7302,2.4252,5.7074
sec_contact_asym_mig_size	Round_2_Replicate_14	-184161.26	368338.52	1710624.95	16469.54	0.2144,13.8211,2.6927,0.1237,1.143,0.4835,0.2868,3.4641
sec_contact_asym_mig_size	Round_2_Replicate_15	-127747.32	255510.64	734693.76	22669.6	0.5602,3.0091,1.2252,0.1872,1.162,0.474,2.7266,20.9864
sec_contact_asym_mig_size	Round_2_Replicate_16	-54463.79	108943.58	141558.36	35239.35	0.538,15.8978,0.3791,0.379,2.057,3.2051,0.6889,8.2173
sec_contact_asym_mig_size	Round_2_Replicate_17	-43942.18	87900.36	168957.26	10049.33	2.0607,16.689,2.1389,0.6413,0.7944,2.1249,1.5381,5.183
sec_contact_asym_mig_size	Round_2_Replicate_18	-44982.55	89981.1	174015.86	14603.95	1.1733,12.9757,1.2336,0.6777,1.4862,2.0439,0.2955,3.7757
sec_contact_asym_mig_size	Round_2_Replicate_19	-225957.28	451930.56	2741655.84	9531.57	0.1949,4.6418,2.9101,0.0705,0.1898,0.3686,0.9052,6.5426
sec_contact_asym_mig_size	Round_2_Replicate_20	-56358.9	112733.8	163035.39	13790.65	0.7711,2.9361,1.6796,0.2771,0.5336,1.7368,2.284,4.6295
sec_contact_asym_mig_size	Round_3_Replicate_1	-57405.38	114826.76	630995.77	9721.8	1.9147,13.0259,2.7912,0.5001,0.3057,4.9879,5.1734,1.4671
sec_contact_asym_mig_size	Round_3_Replicate_2	-53304.56	106625.12	379629.63	7392.24	2.1866,26.6479,4.0429,0.4295,0.2407,4.5144,1.2831,5.1195
sec_contact_asym_mig_size	Round_3_Replicate_3	-53980.8	107977.6	153280.49	8246.42	0.6735,12.7542,2.9032,0.6096,0.3647,1.0547,4.8237,2.3729
sec_contact_asym_mig_size	Round_3_Replicate_4	-57265.69	114547.38	1464296.23	12544.55	1.6764,27.8703,1.2417,0.9405,2.5714,3.9221,0.8604,12.9631
sec_contact_asym_mig_size	Round_3_Replicate_5	-47840.41	95696.82	492999.92	10425.35	1.0959,9.02,1.8519,0.7511,1.394,3.1336,0.4078,14.5749
sec_contact_asym_mig_size	Round_3_Replicate_6	-76039.76	152095.52	1985169.7	22202.92	4.5963,5.3597,0.5718,1.1944,2.5945,6.1952,2.2664,14.2736
sec_contact_asym_mig_size	Round_3_Replicate_7	-68021.58	136059.16	382450.64	9335.28	2.316,27.661,1.7436,1.8703,0.3412,1.5707,1.5623,5.6417
sec_contact_asym_mig_size	Round_3_Replicate_8	-59741.23	119498.46	222745.73	12332.4	4.0959,8.4038,1.2841,1.1144,0.4902,1.7933,3.7117,9.1721
sec_contact_asym_mig_size	Round_3_Replicate_9	-86533.44	173082.88	1942563.82	17415.99	5.2773,9.9741,1.0025,1.7024,0.2234,4.5612,1.0202,1.9864
sec_contact_asym_mig_size	Round_3_Replicate_10	-88091.4	176198.8	334323.8	5592.45	1.5099,23.1015,6.807,0.2108,0.2056,1.5419,0.6034,5.9081
sec_contact_asym_mig_size	Round_3_Replicate_11	-39281.5	78579.0	96964.01	12622.22	6.0149,29.2496,1.3344,0.2184,0.7186,2.8072,6.0743,2.2617
sec_contact_asym_mig_size	Round_3_Replicate_12	-40770.07	81556.14	89718.54	9253.24	1.9388,10.9667,0.705,1.2755,1.7085,0.6939,4.868,1.3428
sec_contact_asym_mig_size	Round_3_Replicate_13	-82290.06	164596.12	232939.69	16096.9	2.4594,7.9315,0.6348,1.4094,0.6937,1.447,3.8317,27.3088
sec_contact_asym_mig_size	Round_3_Replicate_14	-75393.01	150802.02	635751.59	14918.45	2.9453,24.9126,0.9005,1.7046,0.9717,2.6743,0.5566,1.4184
sec_contact_asym_mig_size	Round_3_Replicate_15	-119275.38	238566.76	557929.59	24070.22	1.4213,11.0228,1.8264,0.2318,2.7258,0.5335,6.8942,2.9456
sec_contact_asym_mig_size	Round_3_Replicate_16	-71894.74	143805.48	6406548.35	4997.61	4.7056,23.1221,2.5315,2.1983,2.3149,1.9342,5.3614,1.3789
sec_contact_asym_mig_size	Round_3_Replicate_17	-68121.7	136259.4	224117.9	33129.87	4.2254,15.3521,0.5969,0.29,3.0924,0.5972,1.2687,1.6376
sec_contact_asym_mig_size	Round_3_Replicate_18	-38033.43	76082.86	186528.35	7458.34	7.552,17.2365,3.1511,0.4197,1.5352,3.118,5.6574,2.6419
sec_contact_asym_mig_size	Round_3_Replicate_19	-57199.91	114415.82	157749.1	15959.36	7.2909,29.2496,1.2062,0.5762,0.5973,1.4341,0.4655,1.5319
sec_contact_asym_mig_size	Round_3_Replicate_20	-102718.42	205452.84	663021.55	22164.35	0.937,5.9923,0.6036,1.6531,0.2572,3.5626,2.1113,1.5684
sec_contact_asym_mig_size	Round_3_Replicate_21	-42727.58	85471.16	109101.98	13734.59	1.3993,29.2496,1.3794,0.2057,0.6475,2.9503,5.9484,1.6171
sec_contact_asym_mig_size	Round_3_Replicate_22	-46813.75	93643.5	127524.23	13422.68	1.5553,6.2429,1.8099,0.2693,0.7614,2.6029,2.0994,2.3188
sec_contact_asym_mig_size	Round_3_Replicate_23	-67019.1	134054.2	3212649.86	4119.6	1.1402,6.3695,6.0328,1.4957,0.689,2.7408,0.5976,12.3664
sec_contact_asym_mig_size	Round_3_Replicate_24	-120861.47	241738.94	79927448.52	6396.08	0.8503,25.0342,4.3564,2.4518,2.9787,2.4771,1.7814,1.5738
sec_contact_asym_mig_size	Round_3_Replicate_25	-78526.34	157068.68	11806053.55	6666.99	3.2781,29.076,2.6959,1.796,1.0608,4.594,5.8538,2.291
sec_contact_asym_mig_size	Round_3_Replicate_26	-42587.88	85191.76	433871.23	10125.3	5.2505,28.4423,1.612,0.5081,0.5696,5.441,5.5867,1.4929
sec_contact_asym_mig_size	Round_3_Replicate_27	-82899.14	165814.28	14452767.21	4171.23	1.7368,11.6488,5.9275,1.9831,0.4188,3.8181,0.3923,13.4165
sec_contact_asym_mig_size	Round_3_Replicate_28	-100156.56	200329.12	1941416.81	9246.46	1.305,27.2498,6.8739,1.1778,2.4067,0.7451,0.4472,1.4963
sec_contact_asym_mig_size	Round_3_Replicate_29	-63271.75	126559.5	532156.8	11767.37	0.9797,19.0553,1.5303,1.2163,0.4535,2.6494,6.5589,17.0274
sec_contact_asym_mig_size	Round_3_Replicate_30	-72664.3	145344.6	4483868.92	7495.55	2.6879,26.0764,3.2921,0.9052,1.4471,4.7672,3.1083,1.7983
sec_contact_asym_mig_size	Round_4_Replicate_1	-32837.52	65691.04	85005.55	6624.16	7.7503,18.0146,2.7246,0.4125,0.877,1.9113,14.0996,4.0992
sec_contact_asym_mig_size	Round_4_Replicate_2	-27062.4	54140.8	94852.64	5168.56	6.2506,19.8283,2.5762,0.6413,1.1895,1.7066,14.3496,2.4715
sec_contact_asym_mig_size	Round_4_Replicate_3	-35129.35	70274.7	119393.89	6482.41	5.2771,15.2591,3.5515,0.3273,1.0343,3.393,15.1306,5.2251
sec_contact_asym_mig_size	Round_4_Replicate_4	-31608.86	63233.72	118171.6	7324.26	7.6159,12.2203,1.945,0.6401,0.8487,2.2708,8.7248,2.665
sec_contact_asym_mig_size	Round_4_Replicate_5	-39686.11	79388.22	119845.3	10543.68	6.3109,8.8964,2.0844,0.4608,1.1555,2.0515,3.544,3.9974
sec_contact_asym_mig_size	Round_4_Replicate_6	-33945.41	67906.82	115746.38	7356.45	4.5549,10.8924,3.0307,0.2059,0.8217,5.8318,13.6748,3.8344
sec_contact_asym_mig_size	Round_4_Replicate_7	-35458.72	70933.44	105666.82	9954.06	11.387,20.3959,1.9249,0.4532,1.1158,2.2179,3.5056,2.2804
sec_contact_asym_mig_size	Round_4_Replicate_8	-34443.35	68902.7	127509.83	5946.54	10.2252,15.6368,3.7975,0.3033,0.9043,4.0579,8.6538,3.5219
sec_contact_asym_mig_size	Round_4_Replicate_9	-29944.12	59904.24	97786.47	6718.16	11.6035,12.0193,2.5539,0.2745,1.5645,3.7472,8.54,1.7915
sec_contact_asym_mig_size	Round_4_Replicate_10	-52576.04	105168.08	759914.16	6681.44	4.1139,19.2074,4.2254,0.6795,1.6799,3.0738,4.4816,4.8919
sec_contact_asym_mig_size	Round_4_Replicate_11	-35518.01	71052.02	140975.43	13023.31	10.0704,12.8709,1.6311,0.2501,1.6406,5.2391,3.9285,3.0827
sec_contact_asym_mig_size	Round_4_Replicate_12	-38321.77	76659.54	305340.71	7370.37	6.5943,15.9882,3.1403,0.3485,2.1339,4.7683,10.0014,3.4408
sec_contact_asym_mig_size	Round_4_Replicate_13	-26352.59	52721.18	88599.0	4277.48	13.0251,13.149,3.0113,0.6018,0.8791,1.925,16.1738,2.5538
sec_contact_asym_mig_size	Round_4_Replicate_14	-35392.82	70801.64	182721.66	8157.11	7.3913,15.0324,2.6167,0.2449,1.9757,5.7448,4.9927,1.3883
sec_contact_asym_mig_size	Round_4_Replicate_15	-50524.55	101065.1	714629.76	7166.83	4.4376,21.5307,3.4053,0.7862,1.5958,2.7344,3.9918,5.2809
sec_contact_asym_mig_size	Round_4_Replicate_16	-30466.74	60949.48	98510.32	8564.45	14.6009,10.4843,1.9363,0.3692,0.9533,3.2883,9.5908,3.5398
sec_contact_asym_mig_size	Round_4_Replicate_17	-31257.73	62531.46	116018.23	7254.27	7.5084,19.8745,2.4122,0.3975,0.7804,3.4001,12.3235,3.7488
sec_contact_asym_mig_size	Round_4_Replicate_18	-36914.5	73845.0	216195.22	9458.41	13.3581,22.3822,1.7732,0.76,2.1302,1.683,4.3048,2.3732
sec_contact_asym_mig_size	Round_4_Replicate_19	-44081.03	88178.06	361032.28	6562.02	15.6739,16.3258,3.6124,0.7986,1.7852,1.6791,5.5871,2.6805
sec_contact_asym_mig_size	Round_4_Replicate_20	-38838.01	77692.02	111468.96	9622.26	9.0749,23.3696,2.3568,0.3411,1.1548,2.5337,3.1951,1.9475
sec_contact_asym_mig_size	Round_4_Replicate_21	-29728.96	59473.92	177979.2	6615.52	3.7993,24.6187,1.8399,0.7319,2.1928,1.7047,8.3203,1.5058
sec_contact_asym_mig_size	Round_4_Replicate_22	-28422.51	56861.02	82797.0	4788.18	6.4085,28.3097,2.8984,0.4513,1.2644,1.8853,13.2466,1.6392
sec_contact_asym_mig_size	Round_4_Replicate_23	-34514.96	69045.92	115095.8	9311.16	15.1839,18.7828,2.2994,0.2819,1.1451,4.047,4.7614,3.0338
sec_contact_asym_mig_size	Round_4_Replicate_24	-34742.25	69500.5	150489.81	6724.73	4.73,25.424,3.2684,0.2969,0.7974,4.8049,14.3229,4.5794
sec_contact_asym_mig_size	Round_4_Replicate_25	-38550.1	77116.2	192847.84	11446.39	10.1459,13.4384,2.1508,0.244,2.2438,5.6296,3.8858,2.8
sec_contact_asym_mig_size	Round_4_Replicate_26	-39444.39	78904.78	107186.05	9151.66	5.3555,19.9178,2.3641,0.3554,0.955,2.1716,3.6127,1.6296
sec_contact_asym_mig_size	Round_4_Replicate_27	-46467.3	92950.6	181752.53	7886.69	8.0125,10.5966,3.9426,0.3339,1.7576,3.0846,3.8092,1.8113
sec_contact_asym_mig_size	Round_4_Replicate_28	-37774.07	75564.14	291479.98	8299.07	17.5049,12.6042,2.5203,0.4166,2.4129,3.6447,5.3211,2.0093
sec_contact_asym_mig_size	Round_4_Replicate_29	-35918.89	71853.78	122254.13	11012.21	6.6006,26.6433,1.7484,0.4772,1.5197,2.2601,3.6435,2.6109
sec_contact_asym_mig_size	Round_4_Replicate_30	-33822.87	67661.74	116798.42	7877.49	8.9303,14.1121,2.4885,0.3385,1.5391,3.07,5.1866,1.5262
sec_contact_asym_mig_size	Round_4_Replicate_31	-37520.18	75056.36	294862.65	7770.1	9.6426,11.6249,2.6689,0.464,2.0435,3.4829,8.8252,3.4998
sec_contact_asym_mig_size	Round_4_Replicate_32	-35316.7	70649.4	178357.0	8223.88	6.0094,24.183,2.5567,0.3445,1.1934,4.429,7.3638,3.5521
sec_contact_asym_mig_size	Round_4_Replicate_33	-46426.63	92869.26	290649.21	7608.02	3.6098,19.5195,3.6515,0.4586,1.1456,3.5093,3.4133,3.186
sec_contact_asym_mig_size	Round_4_Replicate_34	-47838.98	95693.96	147892.05	7053.72	13.3645,25.4697,4.5742,0.2788,1.155,3.1936,3.6184,2.4256
sec_contact_asym_mig_size	Round_4_Replicate_35	-35774.72	71565.44	103741.59	10163.39	16.0338,10.1481,1.8801,0.4892,1.3169,1.8207,5.4002,3.5107
sec_contact_asym_mig_size	Round_4_Replicate_36	-43803.71	87623.42	369108.99	8632.98	6.1998,21.3355,2.2544,0.5641,0.8818,3.815,3.5125,1.4682
sec_contact_asym_mig_size	Round_4_Replicate_37	-29619.25	59254.5	114777.51	7345.4	6.5009,11.0978,2.1561,0.4592,1.4571,2.6274,8.2801,2.0753
sec_contact_asym_mig_size	Round_4_Replicate_38	-44689.34	89394.68	422655.64	8287.59	6.9438,15.9557,2.7263,0.562,1.4465,3.5274,3.3075,2.356
sec_contact_asym_mig_size	Round_4_Replicate_39	-28431.85	56879.7	108238.71	8426.74	12.8451,13.0824,1.6083,0.44,1.3487,3.114,11.9634,3.0975
sec_contact_asym_mig_size	Round_4_Replicate_40	-36594.28	73204.56	142638.33	8679.67	12.046,22.381,2.7526,0.2818,1.5206,4.2591,6.4114,3.8248
