Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nuB, nuF, TB, TF)
three_epoch	Round_2_Replicate_7	-19491.75	38991.5	36684.68	80498.59	5.378,1.4785,18.4882,0.2219
three_epoch	Round_2_Replicate_8	-28509.53	57027.06	52277.97	163906.31	2.4512,0.6627,6.3064,0.0559
three_epoch	Round_2_Replicate_9	-5036.87	10081.74	9417.6	106784.88	10.128,0.3271,4.6246,0.0746
three_epoch	Round_2_Replicate_10	-8722.22	17452.44	16578.13	215029.46	6.5028,0.3512,1.7212,0.1047
three_epoch	Round_2_Replicate_11	-20262.24	40532.48	38656.71	224488.11	1.9526,0.5772,13.423,0.1082
three_epoch	Round_2_Replicate_12	-27530.28	55068.56	50434.44	111335.91	4.21,0.7826,5.9387,0.0724
three_epoch	Round_2_Replicate_13	-3948.7	7905.4	7709.9	117406.24	11.4613,0.206,4.5205,0.0587
three_epoch	Round_2_Replicate_14	-85284.08	170576.16	157376.94	95272.48	5.0555,1.7706,4.5446,0.1153
three_epoch	Round_2_Replicate_15	-33566.06	67140.12	67119.07	1228244.96	5.8317,0.1203,8.8274,0.369
three_epoch	Round_2_Replicate_16	-18053.33	36114.66	33879.57	190962.04	5.8228,0.6777,2.1705,0.2252
three_epoch	Round_2_Replicate_17	-105313.74	210635.48	188168.45	195908.73	1.7447,1.7045,3.132,0.0563
three_epoch	Round_2_Replicate_18	-21750.21	43508.42	39762.5	149686.49	4.3858,0.6633,3.028,0.1063
three_epoch	Round_2_Replicate_19	-13623.46	27254.92	25124.3	116622.35	14.9499,0.8709,3.7225,0.2849
three_epoch	Round_2_Replicate_20	-43876.78	87761.56	80467.01	49555.31	9.6781,1.8785,12.275,0.1415
three_epoch	Round_2_Replicate_21	-12541.19	25090.38	23892.95	116263.73	8.4736,0.8542,4.6316,0.2513
three_epoch	Round_2_Replicate_22	-4071.94	8151.88	7897.6	66460.55	9.4771,0.1594,11.3708,0.0258
three_epoch	Round_2_Replicate_23	-13329.41	26666.82	26116.42	61779.93	12.6897,0.2388,13.6656,0.0612
three_epoch	Round_2_Replicate_24	-11908.23	23824.46	22519.57	249534.61	8.6227,0.3881,1.2099,0.1334
three_epoch	Round_2_Replicate_25	-7378.83	14765.66	14057.07	169231.34	5.5142,0.3662,2.7884,0.0887
three_epoch	Round_2_Replicate_26	-36797.96	73603.92	69909.6	107148.17	19.0837,0.9661,3.1281,0.2426
three_epoch	Round_2_Replicate_27	-25571.25	51150.5	47933.41	318568.37	1.4047,0.4897,2.7025,0.1004
three_epoch	Round_2_Replicate_28	-33475.71	66959.42	66810.93	1424892.16	9.6596,0.1072,4.1041,0.3284
three_epoch	Round_2_Replicate_29	-32952.67	65913.34	65945.98	532981.44	1.5236,0.2668,5.2259,0.2348
three_epoch	Round_2_Replicate_30	-33540.83	67089.66	67047.05	1322617.46	4.1346,0.1124,4.2815,0.3009
three_epoch	Round_3_Replicate_1	-13187.28	26382.56	25080.67	148953.08	5.4097,0.6781,3.6039,0.1771
three_epoch	Round_3_Replicate_2	-6893.52	13795.04	13510.61	139655.63	4.0473,0.242,5.7966,0.0406
three_epoch	Round_3_Replicate_3	-3115.78	6239.56	5921.76	199224.48	4.8484,0.0896,2.1471,0.0192
three_epoch	Round_3_Replicate_4	-39950.01	79908.02	73158.22	83069.03	4.472,0.6483,15.7176,0.026
three_epoch	Round_3_Replicate_5	-6938.37	13884.74	13045.19	155718.83	8.4721,0.3867,2.7696,0.1061
three_epoch	Round_3_Replicate_6	-33921.04	67850.08	67967.84	1607585.29	29.7054,0.0872,2.5254,0.256
three_epoch	Round_3_Replicate_7	-33555.73	67119.46	66701.62	2466410.68	20.8044,0.0651,3.0555,0.2341
three_epoch	Round_3_Replicate_8	-9929.19	19866.38	19266.52	113149.39	4.1774,0.5061,10.3924,0.0725
three_epoch	Round_3_Replicate_9	-6983.23	13974.46	13264.92	186266.41	15.8624,0.3482,2.0122,0.1216
three_epoch	Round_3_Replicate_10	-6683.07	13374.14	12897.67	123985.36	4.3058,0.2554,6.4821,0.0361
three_epoch	Round_3_Replicate_11	-2718.22	5444.44	5132.04	56717.3	29.9124,0.3995,9.5812,0.1163
three_epoch	Round_3_Replicate_12	-2569.99	5147.98	4795.54	80032.11	14.3369,0.1254,6.5992,0.0284
three_epoch	Round_3_Replicate_13	-4356.62	8721.24	8342.23	98730.6	15.0375,0.409,5.202,0.1196
three_epoch	Round_3_Replicate_14	-3005.62	6019.24	5714.44	148683.39	22.0891,0.1825,2.8566,0.0615
three_epoch	Round_3_Replicate_15	-4401.15	8810.3	8512.11	93151.57	18.4909,0.4267,5.618,0.1351
three_epoch	Round_3_Replicate_16	-4588.42	9184.84	8789.57	68907.42	11.776,0.4721,9.0632,0.0968
three_epoch	Round_3_Replicate_17	-3106.97	6221.94	5817.08	60442.09	25.8677,0.2365,8.5412,0.0615
three_epoch	Round_3_Replicate_18	-3404.51	6817.02	6528.11	86120.03	16.6579,0.3374,6.1997,0.0954
three_epoch	Round_3_Replicate_19	-2111.02	4230.04	3994.75	221337.67	29.7,0.0541,1.5029,0.018
three_epoch	Round_3_Replicate_20	-6338.7	12685.4	12221.82	51988.7	9.3995,0.2687,19.4897,0.0313
three_epoch	Round_3_Replicate_21	-5963.55	11935.1	11563.46	59362.86	8.3361,0.239,17.2847,0.0294
three_epoch	Round_3_Replicate_22	-1999.27	4006.54	3786.12	57143.74	20.7961,0.1185,10.162,0.029
three_epoch	Round_3_Replicate_23	-2814.41	5636.82	5392.84	236374.55	6.6319,0.0758,1.4804,0.0203
three_epoch	Round_3_Replicate_24	-16766.92	33541.84	32101.06	260095.44	5.4977,0.4687,1.2958,0.1739
three_epoch	Round_3_Replicate_25	-4642.03	9292.06	8921.38	102992.99	13.423,0.4105,5.0278,0.1182
three_epoch	Round_3_Replicate_26	-2197.77	4403.54	4211.41	105670.68	19.2364,0.0871,4.7874,0.027
three_epoch	Round_3_Replicate_27	-33590.6	67189.2	66725.12	3628590.79	6.075,0.0446,9.1636,0.1912
three_epoch	Round_3_Replicate_28	-2241.29	4490.58	4220.73	64566.07	17.3718,0.1637,8.7842,0.0383
three_epoch	Round_3_Replicate_29	-5546.59	11101.18	10443.51	130821.61	24.976,0.2151,3.0355,0.0651
three_epoch	Round_3_Replicate_30	-6682.66	13373.32	12948.01	126297.31	18.5904,0.4813,3.7669,0.1747
three_epoch	Round_3_Replicate_31	-3295.38	6598.76	6262.27	35355.05	20.6678,0.2895,19.1968,0.0499
three_epoch	Round_3_Replicate_32	-4055.33	8118.66	7792.97	231555.52	13.9309,0.1557,1.4294,0.0508
three_epoch	Round_3_Replicate_33	-3130.21	6268.42	5998.97	51208.23	14.3152,0.1731,13.2535,0.0308
three_epoch	Round_3_Replicate_34	-3102.74	6213.48	5801.12	75975.92	22.9621,0.2599,6.5774,0.072
three_epoch	Round_3_Replicate_35	-2226.73	4461.46	4206.89	63537.04	21.3316,0.2111,8.7407,0.0553
three_epoch	Round_3_Replicate_36	-4383.69	8775.38	8324.24	59975.43	12.4125,0.4132,10.6914,0.0749
three_epoch	Round_3_Replicate_37	-33508.24	67024.48	66944.7	2441706.66	16.8697,0.0615,1.8272,0.1952
three_epoch	Round_3_Replicate_38	-7244.51	14497.02	14214.05	117891.12	4.5583,0.281,7.8323,0.0453
three_epoch	Round_3_Replicate_39	-33473.43	66954.86	66796.26	1665843.84	17.4962,0.0919,4.9054,0.3181
three_epoch	Round_3_Replicate_40	-1869.03	3746.06	3522.16	52448.84	25.4939,0.1331,10.9104,0.0344
three_epoch	Round_3_Replicate_41	-4326.41	8660.82	8260.38	88546.87	7.1494,0.1595,7.6676,0.0243
three_epoch	Round_3_Replicate_42	-2316.04	4640.08	4399.33	42430.69	22.7588,0.1862,14.6263,0.0404
three_epoch	Round_3_Replicate_43	-33637.81	67283.62	67307.92	2265082.7	6.8582,0.0643,12.8097,0.2512
three_epoch	Round_3_Replicate_44	-7163.46	14334.92	13774.37	154433.14	4.172,0.3215,3.9637,0.0584
three_epoch	Round_3_Replicate_45	-2507.33	5022.66	4815.28	168500.53	16.7725,0.0934,2.4914,0.0305
three_epoch	Round_3_Replicate_46	-12331.24	24670.48	23593.68	163068.71	3.1412,0.5044,4.9653,0.0832
three_epoch	Round_3_Replicate_47	-4994.2	9996.4	9357.86	94845.74	20.0879,0.4673,5.0345,0.1416
three_epoch	Round_3_Replicate_48	-12428.17	24864.34	23573.38	198934.16	10.5319,0.5076,1.8712,0.186
three_epoch	Round_3_Replicate_49	-1969.09	3946.18	3705.84	121977.92	28.6945,0.106,3.7358,0.0356
three_epoch	Round_3_Replicate_50	-3996.49	8000.98	7728.67	41464.2	14.9186,0.2253,18.8881,0.0351
three_epoch	Round_4_Replicate_1	-1887.93	3783.86	3547.98	51673.36	25.982,0.1516,11.0127,0.0391
three_epoch	Round_4_Replicate_2	-1950.18	3908.36	3684.33	49784.31	24.2895,0.1348,11.7495,0.0332
three_epoch	Round_4_Replicate_3	-2226.65	4461.3	4200.4	76980.41	22.9888,0.2041,6.7999,0.0595
three_epoch	Round_4_Replicate_4	-2796.85	5601.7	5373.12	36593.76	22.0209,0.1901,18.4739,0.0369
three_epoch	Round_4_Replicate_5	-2009.15	4026.3	3799.2	37994.11	27.6502,0.1317,16.1364,0.0299
three_epoch	Round_4_Replicate_6	-1920.08	3848.16	3580.91	44899.0	29.7742,0.1708,12.6214,0.0431
three_epoch	Round_4_Replicate_7	-1783.09	3574.18	3345.26	70563.14	25.715,0.1205,7.5354,0.035
three_epoch	Round_4_Replicate_8	-2358.99	4725.98	4438.16	73764.93	25.8798,0.2439,7.0391,0.0726
three_epoch	Round_4_Replicate_9	-1852.6	3713.2	3473.5	90145.12	27.066,0.1207,5.5206,0.038
three_epoch	Round_4_Replicate_10	-1709.88	3427.76	3195.86	79544.35	26.9263,0.1009,6.4536,0.0306
three_epoch	Round_4_Replicate_11	-2244.78	4497.56	4248.98	33462.97	26.4568,0.1244,19.1631,0.025
three_epoch	Round_4_Replicate_12	-1651.54	3311.08	3074.33	61885.3	27.9653,0.0959,8.6949,0.027
three_epoch	Round_4_Replicate_13	-1567.23	3142.46	2918.45	81547.99	29.4712,0.0701,6.2293,0.0218
three_epoch	Round_4_Replicate_14	-1830.14	3668.28	3416.02	45050.23	28.0029,0.1292,12.7512,0.0318
three_epoch	Round_4_Replicate_15	-1911.32	3830.64	3583.06	47006.64	28.6413,0.1787,12.1363,0.046
three_epoch	Round_4_Replicate_16	-1704.24	3416.48	3191.63	62437.49	22.7756,0.0807,8.8726,0.0212
three_epoch	Round_4_Replicate_17	-1901.17	3810.34	3550.92	46666.74	27.9029,0.1586,12.1969,0.0397
three_epoch	Round_4_Replicate_18	-2031.37	4070.74	3855.92	61945.89	18.2359,0.0914,9.4186,0.0218
three_epoch	Round_4_Replicate_19	-1847.51	3703.02	3475.95	39231.02	29.3843,0.1157,15.2518,0.0275
three_epoch	Round_4_Replicate_20	-1700.53	3409.06	3179.46	53311.98	26.9082,0.0998,10.5327,0.0263
three_epoch	Round_4_Replicate_21	-1877.78	3763.56	3532.58	61925.83	23.8238,0.1374,8.9275,0.0371
three_epoch	Round_4_Replicate_22	-2070.53	4149.06	3890.04	41552.09	26.4431,0.1827,14.3029,0.0421
three_epoch	Round_4_Replicate_23	-1637.28	3282.56	3058.46	52302.95	27.1955,0.0762,10.785,0.02
three_epoch	Round_4_Replicate_24	-1765.86	3539.72	3315.84	45278.09	26.9634,0.0896,12.9437,0.022
three_epoch	Round_4_Replicate_25	-1860.64	3729.28	3498.18	76138.97	25.5518,0.1333,6.8723,0.0398
three_epoch	Round_4_Replicate_26	-1739.41	3486.82	3247.87	46766.11	29.6704,0.1227,12.1495,0.0318
three_epoch	Round_4_Replicate_27	-1854.01	3716.02	3476.78	62040.28	20.361,0.1018,9.0429,0.0253
three_epoch	Round_4_Replicate_28	-1961.34	3930.68	3696.21	36387.0	29.8641,0.149,16.6876,0.0343
three_epoch	Round_4_Replicate_29	-1844.25	3696.5	3448.48	60429.84	26.7823,0.148,8.9859,0.041
three_epoch	Round_4_Replicate_30	-2244.66	4497.32	4252.86	54022.14	21.8151,0.2123,10.7519,0.0521
three_epoch	Round_4_Replicate_31	-2117.36	4242.72	4007.44	68957.46	26.8828,0.2023,7.7662,0.0604
three_epoch	Round_4_Replicate_32	-1861.78	3731.56	3465.14	43111.84	28.3501,0.1156,13.3278,0.0276
three_epoch	Round_4_Replicate_33	-2462.73	4933.46	4646.09	52545.04	19.9996,0.2397,11.1687,0.0543
three_epoch	Round_4_Replicate_34	-1611.35	3230.7	2984.43	86460.85	18.6409,0.0386,5.8906,0.0103
three_epoch	Round_4_Replicate_35	-1717.84	3443.68	3217.68	84911.16	18.4457,0.0703,6.1597,0.0192
three_epoch	Round_4_Replicate_36	-1724.61	3457.22	3237.83	70093.19	22.3758,0.0856,7.7299,0.0236
three_epoch	Round_4_Replicate_37	-1813.37	3634.74	3401.13	52759.26	22.826,0.0923,10.9287,0.0223
three_epoch	Round_4_Replicate_38	-1999.6	4007.2	3741.34	50495.18	27.0899,0.1921,11.1181,0.0495
three_epoch	Round_4_Replicate_39	-1870.08	3748.16	3492.17	42282.51	26.5768,0.1026,13.9039,0.0236
three_epoch	Round_4_Replicate_40	-2078.75	4165.5	3910.66	33983.94	29.5615,0.1646,18.097,0.0358
three_epoch	Round_4_Replicate_41	-1610.22	3228.44	2992.16	47316.58	29.7394,0.0711,11.9373,0.0184
three_epoch	Round_4_Replicate_42	-2103.19	4214.38	3959.87	78007.61	25.6724,0.1855,6.629,0.0561
three_epoch	Round_4_Replicate_43	-2214.35	4436.7	4154.44	80035.18	16.4175,0.1522,6.6418,0.0384
three_epoch	Round_4_Replicate_44	-1954.82	3917.64	3652.72	75339.38	23.6494,0.1447,6.885,0.0412
three_epoch	Round_4_Replicate_45	-1753.0	3514.0	3289.05	61215.15	26.6518,0.1179,8.9503,0.033
three_epoch	Round_4_Replicate_46	-2364.23	4736.46	4504.27	50898.79	19.0647,0.1609,12.0706,0.0353
three_epoch	Round_4_Replicate_47	-1676.26	3360.52	3141.3	53923.96	27.5724,0.0908,10.4214,0.0245
three_epoch	Round_4_Replicate_48	-2120.67	4249.34	3977.6	40951.98	26.1944,0.1849,14.52,0.0417
three_epoch	Round_4_Replicate_49	-1819.02	3646.04	3420.84	75297.3	27.1144,0.1264,6.9549,0.0383
three_epoch	Round_4_Replicate_50	-2107.99	4223.98	3947.26	68534.64	21.5458,0.1742,7.8154,0.0464
three_epoch	Round_4_Replicate_51	-1830.9	3669.8	3427.67	93830.62	19.3989,0.0971,5.3516,0.0279
three_epoch	Round_4_Replicate_52	-1933.54	3875.08	3619.86	44878.77	25.6614,0.1365,13.0184,0.0321
three_epoch	Round_4_Replicate_53	-2191.6	4391.2	4161.82	49140.13	21.5319,0.1601,12.2556,0.0369
three_epoch	Round_4_Replicate_54	-1783.41	3574.82	3326.51	56525.65	25.5691,0.1185,9.7729,0.0311
three_epoch	Round_4_Replicate_55	-2927.83	5863.66	5598.47	35470.21	20.7075,0.1684,19.5215,0.0296
three_epoch	Round_4_Replicate_56	-2751.5	5511.0	5241.17	78085.46	13.9567,0.222,7.2192,0.0528
three_epoch	Round_4_Replicate_57	-1826.69	3661.38	3427.68	59876.84	29.7658,0.1568,9.0752,0.0455
three_epoch	Round_4_Replicate_58	-2292.06	4592.12	4347.07	37953.39	24.9035,0.1865,16.5204,0.0397
three_epoch	Round_4_Replicate_59	-2442.46	4892.92	4606.93	45715.13	20.2009,0.1865,13.3993,0.0384
three_epoch	Round_4_Replicate_60	-3362.03	6732.06	6404.5	31649.93	21.5888,0.2195,22.4077,0.0354
three_epoch	Round_4_Replicate_61	-1740.37	3488.74	3259.37	77809.74	21.0698,0.0894,6.781,0.0249
three_epoch	Round_4_Replicate_62	-2279.05	4566.1	4332.18	43183.99	24.6651,0.2212,14.069,0.0514
three_epoch	Round_4_Replicate_63	-1558.99	3125.98	2899.19	55894.51	29.3088,0.0699,9.8271,0.0193
three_epoch	Round_4_Replicate_64	-1959.58	3927.16	3684.07	61227.97	24.8259,0.17,8.9714,0.0464
three_epoch	Round_4_Replicate_65	-2205.9	4419.8	4170.76	34623.57	27.4668,0.1747,18.1013,0.037
three_epoch	Round_4_Replicate_66	-1732.81	3473.62	3233.82	76335.85	24.4836,0.1016,6.8049,0.0294
three_epoch	Round_4_Replicate_67	-2024.53	4057.06	3804.77	32414.64	29.6167,0.1012,19.2206,0.0212
three_epoch	Round_4_Replicate_68	-2142.06	4292.12	4054.88	69210.24	16.4039,0.1283,8.2191,0.0306
three_epoch	Round_4_Replicate_69	-2600.36	5208.72	4951.97	58566.25	16.0624,0.1974,10.3655,0.0424
three_epoch	Round_4_Replicate_70	-1706.99	3421.98	3201.5	58621.73	26.7938,0.1015,9.4441,0.028
three_epoch	Round_4_Replicate_71	-1969.73	3947.46	3682.35	37970.51	27.0129,0.0971,15.8575,0.021
three_epoch	Round_4_Replicate_72	-1952.67	3913.34	3652.53	60950.06	23.0163,0.1505,9.007,0.0391
three_epoch	Round_4_Replicate_73	-2796.9	5601.8	5344.3	76479.85	13.5513,0.2158,7.5259,0.0502
three_epoch	Round_4_Replicate_74	-1898.43	3804.86	3571.78	84075.41	23.0079,0.1266,6.1205,0.0376
three_epoch	Round_4_Replicate_75	-1825.25	3658.5	3411.3	48767.67	29.7222,0.1578,11.5227,0.0417
three_epoch	Round_4_Replicate_76	-1776.08	3560.16	3332.37	39965.4	29.7677,0.0999,14.8358,0.0241
three_epoch	Round_4_Replicate_77	-1621.58	3251.16	3025.04	70397.28	28.8322,0.089,7.4684,0.0266
three_epoch	Round_4_Replicate_78	-1978.1	3964.2	3722.27	78416.18	20.8635,0.1414,6.7201,0.0397
three_epoch	Round_4_Replicate_79	-2037.24	4082.48	3853.84	62439.66	19.0073,0.1252,9.174,0.0306
three_epoch	Round_4_Replicate_80	-2005.15	4018.3	3775.45	78239.08	17.5548,0.1253,6.8774,0.0326
three_epoch	Round_4_Replicate_81	-2194.14	4396.28	4177.18	31092.77	29.5448,0.1014,20.8154,0.0212
three_epoch	Round_4_Replicate_82	-2210.3	4428.6	4172.74	39038.31	23.6011,0.1297,16.0114,0.0267
three_epoch	Round_4_Replicate_83	-2694.91	5397.82	5153.26	32157.86	24.9145,0.2037,20.9642,0.0388
three_epoch	Round_4_Replicate_84	-1786.86	3581.72	3365.34	52881.23	23.6199,0.0788,10.9487,0.0196
three_epoch	Round_4_Replicate_85	-1909.06	3826.12	3614.12	43247.09	27.1163,0.1042,13.8486,0.0254
three_epoch	Round_4_Replicate_86	-2063.74	4135.48	3891.07	66198.36	18.6386,0.1421,8.4665,0.0352
three_epoch	Round_4_Replicate_87	-1789.1	3586.2	3338.32	75420.83	28.6945,0.1239,6.8092,0.0376
three_epoch	Round_4_Replicate_88	-1956.74	3921.48	3673.13	40638.85	25.3444,0.1016,14.8742,0.0223
three_epoch	Round_4_Replicate_89	-1961.93	3931.86	3697.95	69814.59	27.5563,0.1696,7.6109,0.0508
three_epoch	Round_4_Replicate_90	-2066.13	4140.26	3880.14	50488.06	26.2296,0.2117,11.2298,0.0542
three_epoch	Round_4_Replicate_91	-2163.56	4335.12	4089.42	45527.7	24.9314,0.2131,13.0085,0.0508
three_epoch	Round_4_Replicate_92	-2035.96	4079.92	3809.77	80607.82	26.2064,0.1624,6.2843,0.049
three_epoch	Round_4_Replicate_93	-1860.05	3728.1	3503.97	65155.75	23.0582,0.1236,8.4437,0.0337
three_epoch	Round_4_Replicate_94	-1620.57	3249.14	3024.45	78314.33	26.9091,0.0801,6.5915,0.0241
three_epoch	Round_4_Replicate_95	-2196.16	4400.32	4178.57	61179.94	24.5734,0.2062,9.1472,0.0575
three_epoch	Round_4_Replicate_96	-2464.8	4937.6	4635.99	44198.49	19.9397,0.1428,13.9754,0.028
three_epoch	Round_4_Replicate_97	-1954.52	3917.04	3658.71	70039.53	18.2818,0.1138,7.8058,0.0282
three_epoch	Round_4_Replicate_98	-2155.37	4318.74	4102.87	47958.63	22.666,0.1414,12.6025,0.0333
three_epoch	Round_4_Replicate_99	-2452.78	4913.56	4678.98	33644.43	26.8482,0.2206,19.1914,0.0461
three_epoch	Round_4_Replicate_100	-3036.36	6080.72	5746.16	35928.32	20.3801,0.1488,18.6926,0.025
