Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nuB, nuF, TB, TF)
three_epoch	Round_2_Replicate_28	-124027.53	248063.06	222744.46	372361.3	0.7586,0.9786,5.3812,0.3762
three_epoch	Round_2_Replicate_29	-132443.49	264894.98	238248.72	489128.47	0.5718,0.7791,2.0157,0.1877
three_epoch	Round_2_Replicate_30	-84821.37	169650.74	151272.46	658124.44	1.1714,0.4723,1.1816,1.3992
three_epoch	Round_3_Replicate_1	-7140.1	14288.2	13896.03	136592.43	4.7965,0.355,4.8412,0.0689
three_epoch	Round_3_Replicate_2	-66056.48	132120.96	118836.6	93658.82	3.733,2.0486,13.7373,0.0821
three_epoch	Round_3_Replicate_3	-31708.01	63424.02	60842.95	207658.31	10.7943,0.8702,2.209,0.578
three_epoch	Round_3_Replicate_4	-19291.24	38590.48	35267.53	218956.71	11.0192,0.5774,1.3003,0.1956
three_epoch	Round_3_Replicate_5	-6016.71	12041.42	11752.98	197981.92	13.6871,0.256,2.0055,0.0916
three_epoch	Round_3_Replicate_6	-26624.4	53256.8	52010.46	119491.72	24.4065,1.2936,4.7703,0.8334
three_epoch	Round_3_Replicate_7	-33812.77	67633.54	67724.67	1273338.12	6.4161,0.1115,3.7396,0.3034
three_epoch	Round_3_Replicate_8	-33454.39	66916.78	66806.63	462581.66	3.8942,0.3269,4.4598,0.5045
three_epoch	Round_3_Replicate_9	-24484.58	48977.16	47878.62	160904.38	15.2097,0.9082,3.2056,0.5287
three_epoch	Round_3_Replicate_10	-56111.19	112230.38	100583.59	195388.38	7.1857,1.2846,1.4385,0.6563
three_epoch	Round_3_Replicate_11	-33473.35	66954.7	66826.5	545034.13	8.6146,0.2788,3.5739,0.5394
three_epoch	Round_3_Replicate_12	-33500.91	67009.82	66919.63	495294.37	16.9955,0.3041,8.5876,0.7868
three_epoch	Round_3_Replicate_13	-4846.0	9700.0	9322.75	224137.74	12.6499,0.1981,1.5311,0.0653
three_epoch	Round_3_Replicate_14	-16637.92	33283.84	33024.48	87856.19	8.4099,1.0728,9.2852,0.3411
three_epoch	Round_3_Replicate_15	-3399.96	6807.92	6406.81	126249.41	23.2345,0.2476,3.4978,0.0815
three_epoch	Round_3_Replicate_16	-32127.67	64263.34	63098.97	204555.49	9.923,0.8279,3.1377,0.6882
three_epoch	Round_3_Replicate_17	-12983.62	25975.24	24851.8	322875.44	16.7584,0.3134,0.6369,0.1151
three_epoch	Round_3_Replicate_18	-33473.04	66954.08	66715.55	1028881.95	18.4119,0.1513,9.439,0.5228
three_epoch	Round_3_Replicate_19	-19483.38	38974.76	37175.22	322926.24	4.1463,0.4168,0.7803,0.1534
three_epoch	Round_3_Replicate_20	-6369.81	12747.62	12315.39	102358.22	11.2082,0.5428,5.3221,0.1522
three_epoch	Round_3_Replicate_21	-33825.65	67659.3	66960.86	1017370.63	23.159,0.1643,5.1792,0.5124
three_epoch	Round_3_Replicate_22	-13931.68	27871.36	26522.57	183588.83	13.5007,0.5965,2.1394,0.2392
three_epoch	Round_3_Replicate_23	-3779.31	7566.62	7198.82	87134.34	15.3923,0.3847,6.0675,0.105
three_epoch	Round_3_Replicate_24	-9900.72	19809.44	18471.96	229929.83	20.9277,0.3537,1.2649,0.1229
three_epoch	Round_3_Replicate_25	-4240.02	8488.04	8033.57	71523.88	15.29,0.4951,7.7893,0.121
three_epoch	Round_3_Replicate_26	-27930.22	55868.44	51427.9	166163.94	19.1704,1.0318,2.1846,0.4886
three_epoch	Round_3_Replicate_27	-7899.57	15807.14	15203.51	163643.0	5.1044,0.3921,3.1676,0.0928
three_epoch	Round_3_Replicate_28	-68214.86	136437.72	122217.58	169013.39	21.9075,1.6641,1.6651,1.3901
three_epoch	Round_3_Replicate_29	-29501.13	59010.26	55396.92	225409.67	3.1846,0.7855,2.1889,0.2928
three_epoch	Round_3_Replicate_30	-40778.54	81565.08	73028.36	150882.71	23.0499,1.3036,1.991,0.5352
three_epoch	Round_3_Replicate_31	-5160.44	10328.88	10026.59	175990.4	20.9465,0.2626,2.3253,0.0969
three_epoch	Round_3_Replicate_32	-21722.79	43453.58	39836.81	294275.39	10.0697,0.474,0.6449,0.1591
three_epoch	Round_3_Replicate_33	-4962.6	9933.2	9360.58	85960.86	20.8851,0.5445,5.8129,0.1673
three_epoch	Round_3_Replicate_34	-16242.48	32492.96	30153.97	303836.0	11.1611,0.3822,0.6379,0.1261
three_epoch	Round_3_Replicate_35	-4388.44	8784.88	8242.22	123356.64	28.9717,0.3304,3.5195,0.1134
three_epoch	Round_3_Replicate_36	-19036.78	38081.56	35532.31	112866.42	11.5242,1.1934,4.2942,0.4307
three_epoch	Round_3_Replicate_37	-48498.06	97004.12	86865.15	189701.55	6.3966,1.1976,1.5606,0.4839
three_epoch	Round_3_Replicate_38	-60964.75	121937.5	110020.88	123962.13	26.6633,1.7549,2.19,0.6197
three_epoch	Round_3_Replicate_39	-19264.16	38536.32	36350.59	149274.2	8.2144,0.9095,3.1408,0.3369
three_epoch	Round_3_Replicate_40	-25066.11	50140.22	49157.35	181674.96	22.3913,0.8049,2.6877,0.5085
three_epoch	Round_3_Replicate_41	-71384.46	142776.92	127379.72	243762.19	3.1286,1.0642,0.7201,0.2799
three_epoch	Round_3_Replicate_42	-29823.68	59655.36	55290.74	172747.87	3.6212,1.0262,3.301,0.3139
three_epoch	Round_3_Replicate_43	-33481.1	66970.2	66839.55	715914.89	17.7738,0.2124,6.329,0.5891
three_epoch	Round_3_Replicate_44	-33608.42	67224.84	66273.98	247457.61	28.0,0.6893,3.0793,0.8291
three_epoch	Round_3_Replicate_45	-5785.21	11578.42	10975.25	94918.74	8.374,0.4516,6.1461,0.0911
three_epoch	Round_3_Replicate_46	-17297.88	34603.76	32790.99	242168.35	2.2636,0.4871,2.441,0.1013
three_epoch	Round_3_Replicate_47	-33470.93	66949.86	66713.46	615752.26	5.6986,0.2526,5.3127,0.5462
three_epoch	Round_3_Replicate_48	-33457.45	66922.9	66715.69	409750.87	4.6349,0.3773,7.5186,0.6538
three_epoch	Round_3_Replicate_49	-22906.25	45820.5	45397.07	124042.36	18.7809,1.0256,4.8155,0.5925
three_epoch	Round_3_Replicate_50	-13057.06	26122.12	24850.78	71491.4	20.2432,1.4631,7.6499,0.523
three_epoch	Round_4_Replicate_1	-2001.2	4010.4	3753.58	90702.12	26.6731,0.1464,5.4541,0.046
three_epoch	Round_4_Replicate_2	-4696.51	9401.02	8953.92	185709.55	9.2414,0.2332,2.1402,0.0688
three_epoch	Round_4_Replicate_3	-4747.42	9502.84	9054.85	142522.25	14.5476,0.3197,3.102,0.1026
three_epoch	Round_4_Replicate_4	-3954.18	7916.36	7443.09	81887.46	24.6576,0.4477,6.0908,0.1388
three_epoch	Round_4_Replicate_5	-3295.13	6598.26	6344.91	115457.25	20.5408,0.2486,4.1839,0.0826
three_epoch	Round_4_Replicate_6	-3206.5	6421.0	6124.16	97982.0	17.303,0.2881,5.1758,0.0857
three_epoch	Round_4_Replicate_7	-2707.79	5423.58	5187.19	226238.02	7.4812,0.0755,1.5909,0.0208
three_epoch	Round_4_Replicate_8	-5140.37	10288.74	9760.32	118540.96	24.816,0.4257,3.8405,0.1496
three_epoch	Round_4_Replicate_9	-3574.67	7157.34	6749.16	152958.11	15.7521,0.2125,2.7217,0.0665
three_epoch	Round_4_Replicate_10	-4378.33	8764.66	8379.85	98905.86	15.6917,0.4142,5.1574,0.1233
three_epoch	Round_4_Replicate_11	-5405.83	10819.66	10197.7	158083.55	15.6407,0.3207,2.5624,0.1043
three_epoch	Round_4_Replicate_12	-3179.53	6367.06	6016.84	150850.28	15.1616,0.1874,2.8145,0.058
three_epoch	Round_4_Replicate_13	-3933.0	7874.0	7444.79	119128.34	22.2777,0.3184,3.8222,0.1058
three_epoch	Round_4_Replicate_14	-3148.51	6305.02	6022.8	76975.88	21.5061,0.3556,6.9359,0.1058
three_epoch	Round_4_Replicate_15	-4595.86	9199.72	8693.16	120570.15	21.5959,0.3694,3.7485,0.1236
three_epoch	Round_4_Replicate_16	-2407.46	4822.92	4516.56	145593.07	20.6035,0.1235,2.8899,0.0393
three_epoch	Round_4_Replicate_17	-4066.66	8141.32	7805.52	121928.73	19.5358,0.3181,3.8503,0.1067
three_epoch	Round_4_Replicate_18	-3141.87	6291.74	5933.74	104906.74	21.5068,0.2723,4.5416,0.0858
three_epoch	Round_4_Replicate_19	-3079.87	6167.74	5793.38	166413.27	20.4182,0.1574,2.35,0.051
three_epoch	Round_4_Replicate_20	-3560.4	7128.8	6807.05	144455.21	18.4059,0.2308,3.0274,0.0768
three_epoch	Round_4_Replicate_21	-2324.89	4657.78	4397.0	97559.16	23.9626,0.1859,5.0424,0.0589
three_epoch	Round_4_Replicate_22	-2522.62	5053.24	4777.53	89789.21	25.9597,0.2358,5.5701,0.0753
three_epoch	Round_4_Replicate_23	-2462.36	4932.72	4669.66	88412.9	29.1667,0.2321,5.6673,0.0763
three_epoch	Round_4_Replicate_24	-3179.42	6366.84	6042.74	81846.38	29.8321,0.3677,6.1943,0.1217
three_epoch	Round_4_Replicate_25	-2498.1	5004.2	4737.05	115677.99	25.3006,0.1801,4.0344,0.0599
three_epoch	Round_4_Replicate_26	-3576.4	7160.8	6767.03	109047.69	22.8169,0.3122,4.3025,0.102
three_epoch	Round_4_Replicate_27	-2550.69	5109.38	4805.42	64851.72	29.2514,0.321,8.1543,0.0963
three_epoch	Round_4_Replicate_28	-3250.77	6509.54	6145.06	84221.37	16.1409,0.3201,6.2213,0.0851
three_epoch	Round_4_Replicate_29	-3585.82	7179.64	6841.48	174103.08	24.0349,0.1933,2.2493,0.0673
three_epoch	Round_4_Replicate_30	-2912.22	5832.44	5500.99	127767.9	25.1878,0.205,3.4714,0.0687
three_epoch	Round_4_Replicate_31	-2391.8	4791.6	4523.05	79619.63	19.9717,0.2182,6.6114,0.0614
three_epoch	Round_4_Replicate_32	-2437.4	4882.8	4625.54	98063.95	22.8559,0.1982,5.0466,0.0626
three_epoch	Round_4_Replicate_33	-4404.85	8817.7	8369.06	198557.33	24.4639,0.2102,1.7811,0.073
three_epoch	Round_4_Replicate_34	-3968.13	7944.26	7504.95	82308.35	14.9356,0.4119,6.4631,0.106
three_epoch	Round_4_Replicate_35	-7021.27	14050.54	13294.15	181755.46	18.6474,0.3584,2.0569,0.127
three_epoch	Round_4_Replicate_36	-3409.79	6827.58	6484.79	93384.89	25.5245,0.3491,5.2927,0.1149
three_epoch	Round_4_Replicate_37	-2875.35	5758.7	5441.14	150347.1	18.8896,0.167,2.8039,0.054
three_epoch	Round_4_Replicate_38	-8028.39	16064.78	15072.61	176881.21	16.5316,0.403,2.1048,0.1388
three_epoch	Round_4_Replicate_39	-2619.65	5247.3	4971.02	96138.39	18.1729,0.2185,5.2487,0.0641
three_epoch	Round_4_Replicate_40	-3203.69	6415.38	6104.1	98709.3	26.6338,0.3059,4.949,0.1027
three_epoch	Round_4_Replicate_41	-3561.49	7130.98	6802.67	103357.55	22.6852,0.3284,4.7151,0.1085
three_epoch	Round_4_Replicate_42	-3154.08	6316.16	5942.24	146024.0	24.6926,0.1933,2.8478,0.0647
three_epoch	Round_4_Replicate_43	-3321.38	6650.76	6327.43	90710.82	21.5858,0.3395,5.576,0.106
three_epoch	Round_4_Replicate_44	-3229.47	6466.94	6151.05	147383.5	12.8507,0.1929,2.9984,0.0579
three_epoch	Round_4_Replicate_45	-3933.03	7874.06	7510.42	128760.57	18.7293,0.2936,3.5411,0.097
three_epoch	Round_4_Replicate_46	-3030.1	6068.2	5720.33	64756.63	19.939,0.3659,8.4777,0.0945
three_epoch	Round_4_Replicate_47	-4562.0	9132.0	8630.94	116639.52	16.9798,0.3726,3.9867,0.1165
three_epoch	Round_4_Replicate_48	-2565.02	5138.04	4843.11	83078.75	16.9066,0.2235,6.3377,0.0595
three_epoch	Round_4_Replicate_49	-3884.19	7776.38	7451.67	122234.58	23.4319,0.3045,3.7985,0.1058
three_epoch	Round_4_Replicate_50	-4440.3	8888.6	8399.56	169925.23	23.7375,0.2493,2.2714,0.0861
three_epoch	Round_4_Replicate_51	-2883.1	5774.2	5476.7	51334.59	29.3695,0.47,10.9295,0.1329
three_epoch	Round_4_Replicate_52	-3193.27	6394.54	6096.99	100250.68	19.1379,0.2867,4.9752,0.0888
three_epoch	Round_4_Replicate_53	-3241.74	6491.48	6170.33	114333.88	14.2087,0.2484,4.2575,0.0718
three_epoch	Round_4_Replicate_54	-1878.13	3764.26	3518.59	75783.46	29.4094,0.1482,6.7935,0.0458
three_epoch	Round_4_Replicate_55	-2665.48	5338.96	5055.51	136367.73	15.5383,0.1603,3.2985,0.049
three_epoch	Round_4_Replicate_56	-4322.77	8653.54	8321.41	153629.75	8.8636,0.2458,3.0091,0.0688
three_epoch	Round_4_Replicate_57	-3216.66	6441.32	6140.04	73110.27	15.029,0.3268,7.7648,0.0795
three_epoch	Round_4_Replicate_58	-3016.27	6040.54	5737.95	136626.76	14.6071,0.1921,3.3107,0.0585
three_epoch	Round_4_Replicate_59	-3601.13	7210.26	6816.14	90630.74	20.3406,0.37,5.519,0.1122
three_epoch	Round_4_Replicate_60	-2682.58	5373.16	5063.21	114611.6	15.3257,0.1871,4.1615,0.0539
three_epoch	Round_4_Replicate_61	-2581.57	5171.14	4869.11	153432.09	25.4901,0.1394,2.6811,0.0468
three_epoch	Round_4_Replicate_62	-3666.27	7340.54	7025.91	138672.86	17.1212,0.2462,3.24,0.0808
three_epoch	Round_4_Replicate_63	-4674.3	9356.6	8918.21	125875.82	18.7833,0.3618,3.6366,0.1211
three_epoch	Round_4_Replicate_64	-2601.39	5210.78	4964.38	105628.05	24.3753,0.2022,4.6082,0.0668
three_epoch	Round_4_Replicate_65	-2920.71	5849.42	5551.88	156776.1	24.6514,0.1659,2.6336,0.0568
three_epoch	Round_4_Replicate_66	-2692.02	5392.04	5074.99	110922.31	13.7726,0.1841,4.389,0.0502
three_epoch	Round_4_Replicate_67	-3743.62	7495.24	7073.37	162434.58	23.8017,0.2158,2.438,0.0734
three_epoch	Round_4_Replicate_68	-5123.43	10254.86	9709.94	138876.29	22.0207,0.3585,3.0866,0.1244
three_epoch	Round_4_Replicate_69	-2958.83	5925.66	5588.27	113805.37	16.1795,0.2223,4.1694,0.0655
three_epoch	Round_4_Replicate_70	-2126.41	4260.82	4013.24	117020.38	25.8862,0.131,3.9666,0.0433
three_epoch	Round_4_Replicate_71	-2990.77	5989.54	5697.83	97065.4	20.9205,0.2744,5.1404,0.0858
three_epoch	Round_4_Replicate_72	-3542.28	7092.56	6704.85	157225.9	14.4197,0.2055,2.6452,0.0637
three_epoch	Round_4_Replicate_73	-3447.5	6903.0	6596.24	107662.61	26.2037,0.3042,4.4581,0.1046
three_epoch	Round_4_Replicate_74	-2318.61	4645.22	4366.76	126604.6	14.3562,0.1285,3.657,0.0369
three_epoch	Round_4_Replicate_75	-6882.13	13772.26	12908.19	179514.5	19.4834,0.3438,2.0287,0.1177
three_epoch	Round_4_Replicate_76	-2140.7	4289.4	4059.57	61310.31	27.7418,0.2205,8.9647,0.0642
three_epoch	Round_4_Replicate_77	-2849.14	5706.28	5425.59	129085.43	26.5254,0.1973,3.4837,0.0679
three_epoch	Round_4_Replicate_78	-4374.91	8757.82	8280.62	168439.56	23.8688,0.2485,2.3069,0.086
three_epoch	Round_4_Replicate_79	-3611.42	7230.84	6838.74	146299.83	17.7921,0.2311,2.9078,0.0747
three_epoch	Round_4_Replicate_80	-2544.29	5096.58	4830.22	115288.02	23.2943,0.1843,4.0744,0.0604
three_epoch	Round_4_Replicate_81	-8278.08	16564.16	15607.29	183372.28	19.2444,0.4046,1.9982,0.1458
three_epoch	Round_4_Replicate_82	-3150.76	6309.52	5953.95	99560.33	18.1543,0.2797,4.9319,0.0828
three_epoch	Round_4_Replicate_83	-2960.04	5928.08	5593.16	138130.2	22.1198,0.1917,3.1303,0.0632
three_epoch	Round_4_Replicate_84	-3779.37	7566.74	7143.16	191982.03	17.5649,0.1789,1.8882,0.0581
three_epoch	Round_4_Replicate_85	-2988.81	5985.62	5696.78	89997.47	25.8931,0.3022,5.5895,0.0986
three_epoch	Round_4_Replicate_86	-5313.37	10634.74	10174.38	139018.56	15.6029,0.3666,3.228,0.1222
three_epoch	Round_4_Replicate_87	-3780.53	7569.06	7225.35	168723.51	24.2839,0.2128,2.3678,0.0748
three_epoch	Round_4_Replicate_88	-3304.0	6616.0	6244.78	174985.57	13.3745,0.1652,2.246,0.0505
three_epoch	Round_4_Replicate_89	-4052.03	8112.06	7745.98	86500.72	14.0806,0.409,6.2561,0.1081
three_epoch	Round_4_Replicate_90	-4913.18	9834.36	9421.33	169203.84	21.2187,0.2795,2.3788,0.0998
three_epoch	Round_4_Replicate_91	-2329.87	4667.74	4381.5	98885.94	27.7363,0.1864,4.8582,0.0605
three_epoch	Round_4_Replicate_92	-5556.23	11120.46	10592.63	165210.01	25.7794,0.3255,2.41,0.1191
three_epoch	Round_4_Replicate_93	-1969.32	3946.64	3695.9	91816.7	26.6265,0.1397,5.3846,0.044
three_epoch	Round_4_Replicate_94	-3144.78	6297.56	6013.69	70596.97	23.3162,0.3885,7.6619,0.1155
three_epoch	Round_4_Replicate_95	-3347.77	6703.54	6332.88	187075.51	12.0133,0.1552,2.0323,0.0466
three_epoch	Round_4_Replicate_96	-3568.68	7145.36	6768.15	126414.9	28.6273,0.273,3.5139,0.0954
three_epoch	Round_4_Replicate_97	-4569.92	9147.84	8662.62	190912.73	18.9325,0.2263,1.9072,0.0762
three_epoch	Round_4_Replicate_98	-2292.98	4593.96	4315.06	117879.39	14.4184,0.1323,4.0343,0.0371
three_epoch	Round_4_Replicate_99	-4185.99	8379.98	8018.62	168581.94	24.7874,0.2383,2.3777,0.0852
three_epoch	Round_4_Replicate_100	-4521.44	9050.88	8566.6	146784.96	16.9458,0.2953,2.8913,0.0965
