Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1m, nu2m, nu1f, nu2f, T1, T2)
bottle_schange	Round_3_Replicate_18	-675208.57	1350433.14	2409225.02	248382.71	4.0413,8.4995,0.7373,5.562,0.7224,0.2465,0.2461,0.1212
bottle_schange	Round_3_Replicate_19	-1055687.36	2111390.72	5525987.63	185054.42	14.6287,4.597,3.9759,2.4235,0.4279,0.3499,1.1682,0.5494
bottle_schange	Round_3_Replicate_20	-863622.12	1727260.24	2744371.86	131309.26	14.2655,20.6381,2.2321,2.1245,0.9623,0.2221,1.1296,0.2022
bottle_schange	Round_3_Replicate_21	-1125808.97	2251633.94	6947802.03	142473.71	12.0149,27.7657,1.6631,7.552,1.0073,0.5562,0.6849,0.1905
bottle_schange	Round_3_Replicate_22	-738576.45	1477168.9	2314278.52	216102.44	5.4825,16.1007,2.6687,8.6497,1.0728,0.0955,0.3012,0.1229
bottle_schange	Round_3_Replicate_23	-1189816.29	2379648.58	21044336.54	239176.12	2.2712,6.8791,2.1462,4.7362,1.0727,0.5822,0.1418,0.1155
bottle_schange	Round_3_Replicate_24	-603331.65	1206679.3	1829144.57	245642.7	23.1958,6.8386,1.7928,9.3347,0.6785,0.1029,0.3919,0.3003
bottle_schange	Round_3_Replicate_25	-711790.53	1423597.06	1910026.98	219858.77	1.8139,12.8122,4.747,2.3056,0.6202,0.4315,0.3167,0.1569
bottle_schange	Round_3_Replicate_26	-472694.64	945405.28	1038708.55	283165.86	3.0086,3.9944,0.9934,5.5835,0.9486,0.1246,0.1564,0.1567
bottle_schange	Round_3_Replicate_27	-774614.11	1549244.22	2068514.43	167832.36	17.7209,28.7466,0.6433,8.3398,0.4597,0.3005,0.9709,0.223
bottle_schange	Round_3_Replicate_28	-458791.74	917599.48	1228604.36	404207.86	3.5163,4.0944,0.6459,1.2281,0.208,0.1458,0.1468,0.1946
bottle_schange	Round_3_Replicate_29	-773000.72	1546017.44	2759787.82	249627.49	6.6415,19.682,0.9481,1.6042,0.958,0.3079,0.3094,0.4637
bottle_schange	Round_3_Replicate_30	-591793.16	1183602.32	1693043.21	228836.68	24.5987,13.6783,8.6954,11.7487,0.5467,0.3768,0.1309,0.6448
bottle_schange	Round_3_Replicate_31	-774204.81	1548425.62	2143208.26	173739.2	2.2059,22.3198,3.2186,1.9087,0.9318,0.4003,0.7164,0.213
bottle_schange	Round_3_Replicate_32	-1022807.31	2045630.62	3757823.78	423467.98	3.0046,24.4097,0.8531,3.3578,0.1542,0.1893,0.109,0.3929
bottle_schange	Round_3_Replicate_33	-1226225.06	2452466.12	6177564.14	334018.78	11.4273,27.8703,7.4173,3.0221,0.3744,0.0939,0.0946,0.5585
bottle_schange	Round_3_Replicate_34	-904212.13	1808440.26	3211744.33	191359.38	2.1267,5.3122,5.6466,5.1946,1.3331,0.0766,0.7189,0.1916
bottle_schange	Round_3_Replicate_35	-617735.51	1235487.02	1534264.16	220228.92	15.6431,3.7433,0.9864,6.6516,0.9251,0.0954,0.3755,0.1219
bottle_schange	Round_3_Replicate_36	-1012830.93	2025677.86	3522821.45	284888.24	2.384,21.8826,1.3867,2.8034,0.1445,0.3269,0.5456,0.3135
bottle_schange	Round_3_Replicate_37	-882139.19	1764294.38	2755159.76	142934.17	7.1199,4.4789,1.9918,4.3939,0.3711,0.5402,1.1765,0.1645
bottle_schange	Round_3_Replicate_38	-713622.87	1427261.74	2496152.37	244954.26	9.0964,4.7974,1.2157,6.4111,0.6818,0.2627,0.3729,0.4832
bottle_schange	Round_3_Replicate_39	-1048622.29	2097260.58	4873640.83	178847.94	7.1109,16.9185,2.1074,1.1784,1.3044,0.3644,0.7484,0.5637
bottle_schange	Round_3_Replicate_40	-1290720.24	2581456.48	7004497.81	355052.73	10.5692,29.2496,5.6374,7.0385,0.2494,0.1166,0.2071,0.7019
bottle_schange	Round_3_Replicate_41	-903958.52	1807933.04	3700497.71	356828.6	12.4709,6.9187,1.1604,3.2812,0.3588,0.1279,0.2035,0.4481
bottle_schange	Round_3_Replicate_42	-675418.66	1350853.32	2342547.93	285695.47	1.8423,14.6391,1.3052,1.2849,0.5185,0.0807,0.4812,0.1833
bottle_schange	Round_3_Replicate_43	-1182756.07	2365528.14	5857110.3	346163.58	3.4714,25.8625,1.8987,4.116,0.3831,0.0776,0.2865,0.458
bottle_schange	Round_3_Replicate_44	-649975.54	1299967.08	2247352.08	209300.94	3.8033,3.6677,2.7366,2.6682,0.1344,0.0869,0.9498,0.0903
bottle_schange	Round_3_Replicate_45	-932302.4	1864620.8	2529887.74	166472.03	2.8314,5.8962,0.8233,3.0485,0.3169,0.6231,0.9467,0.1138
bottle_schange	Round_3_Replicate_46	-1877032.12	3754080.24	15896521.94	342580.67	20.3863,23.2351,0.7412,3.2809,0.3076,0.2371,0.2998,0.8313
bottle_schange	Round_3_Replicate_47	-1676502.03	3353020.06	18641158.5	87140.42	20.6319,14.4945,3.2111,6.2039,1.2975,0.3066,1.2527,0.1032
bottle_schange	Round_3_Replicate_48	-1192859.28	2385734.56	6386408.06	231206.82	23.592,8.2608,5.8522,1.1107,0.7385,0.3468,0.1998,0.7998
bottle_schange	Round_3_Replicate_49	-499351.86	998719.72	1410857.27	336945.57	1.9387,7.8271,8.1575,1.2241,0.2695,0.1083,0.1544,0.2209
bottle_schange	Round_3_Replicate_50	-747060.15	1494136.3	1959784.35	185712.33	3.0001,5.9022,2.8277,3.8569,1.5966,0.1674,0.5423,0.1983
bottle_schange	Round_4_Replicate_1	-221397.7	442811.4	434639.15	431174.92	3.6515,16.9273,0.6978,1.3087,0.1723,0.0761,0.0409,0.0885
bottle_schange	Round_4_Replicate_2	-209802.33	419620.66	405557.19	441796.61	1.5021,15.3366,1.1115,0.6376,0.0986,0.0812,0.0582,0.0706
bottle_schange	Round_4_Replicate_3	-245681.8	491379.6	476351.23	407323.83	2.2065,17.4957,0.6089,1.6606,0.1498,0.0796,0.0995,0.0832
bottle_schange	Round_4_Replicate_4	-336517.7	673051.4	726498.93	385869.12	4.7268,23.9436,1.5261,0.4827,0.2608,0.0707,0.0582,0.087
bottle_schange	Round_4_Replicate_5	-262778.04	525572.08	517936.7	398982.45	1.321,12.1656,0.8121,1.6784,0.1778,0.0972,0.0996,0.1005
bottle_schange	Round_4_Replicate_6	-304285.7	608587.4	627480.63	377354.55	1.5688,25.1291,0.6764,0.5003,0.3782,0.1281,0.0862,0.1078
bottle_schange	Round_4_Replicate_7	-244613.41	489242.82	498816.81	409043.76	3.4829,23.7468,0.6266,0.9692,0.1562,0.0893,0.1096,0.0927
bottle_schange	Round_4_Replicate_8	-233186.02	466388.04	493551.33	422754.82	1.9344,27.975,1.5507,0.5326,0.1293,0.0764,0.0779,0.0836
bottle_schange	Round_4_Replicate_9	-330071.49	660158.98	692275.81	366462.64	3.0188,22.7183,0.5916,0.6203,0.424,0.0682,0.091,0.0747
bottle_schange	Round_4_Replicate_10	-248277.52	496571.04	491325.68	413149.29	2.4225,14.4976,0.479,0.483,0.2173,0.1211,0.0738,0.0893
bottle_schange	Round_4_Replicate_11	-295545.5	591107.0	625103.97	399500.75	3.553,21.7637,1.4309,1.4723,0.2681,0.0614,0.0366,0.1047
bottle_schange	Round_4_Replicate_12	-197809.24	395634.48	397082.52	461148.66	2.2039,14.6121,0.4299,0.9959,0.1397,0.0451,0.043,0.0633
bottle_schange	Round_4_Replicate_13	-338705.07	677426.14	725278.24	391913.49	1.8252,21.0042,0.864,0.5454,0.344,0.0532,0.059,0.075
bottle_schange	Round_4_Replicate_14	-233212.77	466441.54	485396.4	421325.31	2.6915,24.0275,0.5801,0.7255,0.1841,0.0697,0.0817,0.0824
bottle_schange	Round_4_Replicate_15	-213221.32	426458.64	443724.41	454778.56	1.9441,13.5328,0.4397,0.6583,0.1342,0.0551,0.0704,0.0684
bottle_schange	Round_4_Replicate_16	-289690.97	579397.94	637046.95	378993.82	1.4584,17.2119,0.9459,1.6105,0.2103,0.091,0.1524,0.1155
bottle_schange	Round_4_Replicate_17	-276685.21	553386.42	583517.85	390224.9	1.7805,25.0396,1.5281,1.7697,0.241,0.0608,0.0733,0.102
bottle_schange	Round_4_Replicate_18	-309886.51	619789.02	641692.8	365096.85	3.7334,23.2421,0.6548,1.5177,0.4342,0.0885,0.0889,0.1192
bottle_schange	Round_4_Replicate_19	-201669.91	403355.82	387508.75	460768.48	2.0017,22.9978,0.5411,0.785,0.1195,0.0673,0.0366,0.0689
bottle_schange	Round_4_Replicate_20	-218103.73	436223.46	441787.44	438751.1	1.5843,24.5688,0.5329,0.7673,0.1544,0.0662,0.0703,0.0755
bottle_schange	Round_4_Replicate_21	-235895.77	471807.54	456023.34	432881.46	2.7948,12.3749,0.3999,1.6918,0.249,0.0808,0.0301,0.0982
bottle_schange	Round_4_Replicate_22	-264632.42	529280.84	515546.81	397364.57	1.6472,19.2255,0.7037,0.9917,0.2061,0.1238,0.0836,0.1024
bottle_schange	Round_4_Replicate_23	-217335.72	434687.44	446464.8	426112.07	2.7238,18.8919,0.5096,1.0833,0.1633,0.0503,0.0836,0.0698
bottle_schange	Round_4_Replicate_24	-248120.35	496256.7	475533.9	414500.55	3.3428,16.9886,0.9064,1.3116,0.1367,0.1085,0.0743,0.0996
bottle_schange	Round_4_Replicate_25	-265442.66	530901.32	550058.43	390027.28	2.1174,22.2358,0.6469,0.536,0.2544,0.0894,0.1017,0.0853
bottle_schange	Round_4_Replicate_26	-232676.4	465368.8	459839.38	414758.61	2.966,18.2455,0.5463,1.4608,0.1954,0.0725,0.0645,0.0819
bottle_schange	Round_4_Replicate_27	-238538.8	477093.6	463645.25	420096.07	2.0101,22.5366,0.4335,1.2419,0.1954,0.0826,0.0732,0.086
bottle_schange	Round_4_Replicate_28	-231981.43	463978.86	477173.58	411823.57	2.3258,16.1589,1.2962,0.9542,0.1464,0.0798,0.0827,0.0921
bottle_schange	Round_4_Replicate_29	-400993.17	802002.34	856621.37	319291.04	4.4502,22.6386,1.5338,0.6335,0.455,0.1267,0.1346,0.1198
bottle_schange	Round_4_Replicate_30	-287535.27	575086.54	610491.89	373533.29	2.9113,16.3887,0.7821,0.4807,0.2522,0.1331,0.1283,0.1062
bottle_schange	Round_4_Replicate_31	-238108.19	476232.38	484694.92	405833.84	2.5045,17.2184,1.0693,0.7362,0.1487,0.0952,0.0955,0.091
bottle_schange	Round_4_Replicate_32	-338801.06	677618.12	700900.23	348386.95	4.6091,21.6923,0.8169,0.4819,0.4128,0.168,0.1009,0.1147
bottle_schange	Round_4_Replicate_33	-364507.99	729031.98	786428.52	329206.4	3.8374,19.2778,1.1875,0.8927,0.4092,0.1294,0.123,0.1112
bottle_schange	Round_4_Replicate_34	-267191.82	534399.64	562304.91	386951.54	4.104,28.1855,0.4419,0.4934,0.2717,0.0788,0.119,0.0793
bottle_schange	Round_4_Replicate_35	-241609.11	483234.22	504453.78	391854.42	3.8167,21.8233,0.5284,0.5713,0.1578,0.0766,0.1472,0.0725
bottle_schange	Round_4_Replicate_36	-366290.37	732596.74	792280.4	332471.51	3.996,22.9275,1.039,0.426,0.3774,0.1082,0.1593,0.0986
bottle_schange	Round_4_Replicate_37	-216228.78	432473.56	423256.73	435940.39	1.5856,19.4021,0.5008,0.9889,0.172,0.066,0.0495,0.0718
bottle_schange	Round_4_Replicate_38	-257525.45	515066.9	520436.83	383513.99	4.2149,26.0533,0.6095,0.9263,0.1327,0.087,0.1644,0.0791
bottle_schange	Round_4_Replicate_39	-295223.88	590463.76	610751.43	381392.18	1.7804,24.8375,1.4183,1.3226,0.311,0.1038,0.0481,0.1333
bottle_schange	Round_4_Replicate_40	-268934.84	537885.68	582026.39	372828.03	3.6901,21.5565,0.9679,0.7014,0.1847,0.091,0.1567,0.0948
bottle_schange	Round_4_Replicate_41	-216417.9	432851.8	431930.85	441823.68	1.4417,22.3765,0.7272,0.7362,0.1592,0.0733,0.0414,0.0801
bottle_schange	Round_4_Replicate_42	-257206.27	514428.54	532476.2	390391.28	2.7448,23.3985,1.5,0.5795,0.1745,0.1051,0.0925,0.0952
bottle_schange	Round_4_Replicate_43	-240554.7	481125.4	494911.64	424012.89	2.742,25.181,0.5581,1.0196,0.2265,0.0508,0.0497,0.0733
bottle_schange	Round_4_Replicate_44	-275157.52	550331.04	579127.88	372835.48	2.6978,18.347,0.8809,0.7715,0.234,0.0731,0.1262,0.0826
bottle_schange	Round_4_Replicate_45	-255214.51	510445.02	493029.61	411033.9	1.4643,23.8713,0.5594,0.9159,0.2426,0.1153,0.0466,0.0954
bottle_schange	Round_4_Replicate_46	-323856.56	647729.12	670394.87	375082.86	1.2956,24.3768,0.8299,1.7068,0.4563,0.0634,0.0569,0.09
bottle_schange	Round_4_Replicate_47	-241552.88	483121.76	503350.1	392614.01	1.5655,19.1226,0.6734,0.9569,0.1815,0.0511,0.1323,0.0647
bottle_schange	Round_4_Replicate_48	-323023.72	646063.44	658776.37	370721.77	1.3092,28.0825,0.8367,1.0091,0.4629,0.0882,0.0667,0.1052
bottle_schange	Round_4_Replicate_49	-258495.93	517007.86	528973.21	379999.09	1.6835,24.298,0.7252,0.4479,0.1871,0.0925,0.1373,0.0689
bottle_schange	Round_4_Replicate_50	-261697.69	523411.38	532268.42	415801.78	2.9734,21.5354,0.7229,1.1454,0.156,0.109,0.0895,0.1109
bottle_schange	Round_4_Replicate_51	-264676.76	529369.52	549986.03	374520.19	1.78,17.2588,1.1999,0.7821,0.1791,0.0941,0.1422,0.0882
bottle_schange	Round_4_Replicate_52	-266804.86	533625.72	552133.36	380999.69	3.8882,25.8552,0.8428,0.5746,0.2214,0.0996,0.1058,0.0889
bottle_schange	Round_4_Replicate_53	-216581.67	433179.34	437259.99	415028.17	1.4855,11.3547,0.6523,0.82,0.1175,0.0504,0.1161,0.0556
bottle_schange	Round_4_Replicate_54	-248136.4	496288.8	521343.57	424298.78	4.6277,20.8974,1.1977,1.2317,0.1965,0.0859,0.0335,0.1205
bottle_schange	Round_4_Replicate_55	-256775.25	513566.5	519209.31	388350.87	5.4272,20.0777,0.6889,1.2085,0.1511,0.0937,0.1391,0.0936
bottle_schange	Round_4_Replicate_56	-236037.16	472090.32	475362.75	419862.99	1.6835,23.8259,0.5091,0.9591,0.2371,0.0679,0.0607,0.0822
bottle_schange	Round_4_Replicate_57	-331513.52	663043.04	690963.78	354033.53	2.6383,27.2372,0.8662,0.5589,0.4005,0.1655,0.1022,0.1295
bottle_schange	Round_4_Replicate_58	-276266.71	552549.42	571993.61	376987.93	3.2785,21.7787,0.517,1.0282,0.3115,0.0675,0.1051,0.0794
bottle_schange	Round_4_Replicate_59	-348110.68	696237.36	726116.84	376010.36	4.5364,26.5671,0.6629,0.5877,0.4953,0.0867,0.053,0.0995
bottle_schange	Round_4_Replicate_60	-301563.19	603142.38	626646.06	388156.53	3.3693,22.6386,1.1332,0.6733,0.2974,0.0912,0.0458,0.097
bottle_schange	Round_4_Replicate_61	-284398.71	568813.42	594800.75	373074.46	1.6554,24.3974,0.7022,1.337,0.3258,0.068,0.1197,0.093
bottle_schange	Round_4_Replicate_62	-256112.38	512240.76	523255.34	386000.42	2.0583,25.2555,1.2051,1.4897,0.2041,0.0817,0.0911,0.0964
bottle_schange	Round_4_Replicate_63	-268079.0	536174.0	561820.79	415869.43	1.5171,24.3491,1.2441,1.8018,0.1316,0.0941,0.0999,0.1168
bottle_schange	Round_4_Replicate_64	-219885.63	439787.26	437897.29	424024.36	3.2407,15.2762,1.5181,1.5185,0.1307,0.0782,0.0546,0.096
bottle_schange	Round_4_Replicate_65	-260801.11	521618.22	517453.09	404994.41	1.9664,25.4905,0.43,1.0437,0.2898,0.1017,0.0699,0.1029
bottle_schange	Round_4_Replicate_66	-259868.81	519753.62	544280.86	397618.5	2.1002,15.2809,0.9195,1.7101,0.1823,0.0895,0.1089,0.1131
bottle_schange	Round_4_Replicate_67	-247586.28	495188.56	502645.96	407953.87	1.4775,22.5781,1.2148,0.4947,0.1827,0.0979,0.0631,0.084
bottle_schange	Round_4_Replicate_68	-264957.73	529931.46	553907.94	389618.86	3.7102,27.9856,0.4547,0.5762,0.2511,0.0554,0.101,0.0615
bottle_schange	Round_4_Replicate_69	-260312.14	520640.28	531357.36	403864.62	3.1612,14.3317,0.4766,1.3182,0.2883,0.0893,0.0725,0.1093
bottle_schange	Round_4_Replicate_70	-384467.36	768950.72	807852.25	334602.13	2.298,24.7713,1.5194,0.5223,0.4484,0.1296,0.1052,0.1075
bottle_schange	Round_4_Replicate_71	-274298.72	548613.44	558644.36	384600.59	2.4941,16.5328,0.8428,0.4758,0.2495,0.1238,0.0856,0.0933
bottle_schange	Round_4_Replicate_72	-248712.46	497440.92	497053.51	398607.8	1.2597,15.6678,1.4192,0.598,0.1615,0.1121,0.0878,0.0875
bottle_schange	Round_4_Replicate_73	-324378.95	648773.9	686379.47	369548.21	3.894,16.5454,0.7744,1.3696,0.421,0.0857,0.0567,0.0988
bottle_schange	Round_4_Replicate_74	-205340.81	410697.62	405144.91	438414.71	1.8648,13.8538,0.4374,0.7208,0.1291,0.055,0.0757,0.058
bottle_schange	Round_4_Replicate_75	-222377.48	444770.96	446758.76	412137.72	3.5934,26.2509,0.4534,0.5034,0.1414,0.0711,0.1058,0.0612
bottle_schange	Round_4_Replicate_76	-272079.36	544174.72	530603.18	399744.3	2.6577,12.8291,0.4583,1.675,0.2082,0.1042,0.0971,0.103
