Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1f, nu2f, m12, m21, T1, T2)
sec_contact_schange	Round_2_Replicate_8	-437095.81	874207.62	822441.53	348476.51	2.7276,0.2808,0.2384,1.0278,0.2206,1.1015,0.043,0.2276
sec_contact_schange	Round_2_Replicate_9	-514875.93	1029767.86	1226147.08	355275.54	1.0393,0.328,0.3071,0.8473,2.2939,0.7016,0.313,0.2271
sec_contact_schange	Round_2_Replicate_10	-421890.46	843796.92	912222.31	375834.59	0.6791,0.2966,0.5279,0.3055,1.4995,1.8519,0.1837,0.1714
sec_contact_schange	Round_2_Replicate_11	-832702.21	1665420.42	2396732.46	246142.47	4.129,0.1489,1.0446,0.6437,0.78,0.5519,0.1472,0.536
sec_contact_schange	Round_2_Replicate_12	-476952.03	953920.06	1037147.92	289935.16	1.732,0.0694,0.9452,0.2707,0.4349,2.4393,0.0947,0.861
sec_contact_schange	Round_2_Replicate_13	-801303.31	1602622.62	1831412.15	443065.01	0.3324,0.3942,0.1,1.9215,0.5401,2.825,0.3064,0.0624
sec_contact_schange	Round_2_Replicate_14	-1742521.58	3485059.16	13129646.37	317875.23	1.3707,0.0505,0.7567,2.0311,1.4706,1.0734,0.308,0.0813
sec_contact_schange	Round_2_Replicate_15	-471213.83	942443.66	947504.24	346838.08	0.406,0.8043,0.5424,0.5268,1.556,1.2544,0.168,0.1299
sec_contact_schange	Round_2_Replicate_16	-963920.01	1927856.02	3464946.27	341256.2	3.2315,0.1055,0.5181,0.2951,0.5499,0.2909,0.046,0.7784
sec_contact_schange	Round_2_Replicate_17	-391967.67	783951.34	895874.23	383107.89	3.6889,0.2042,0.2129,0.3239,1.2948,1.7372,0.0579,0.1424
sec_contact_schange	Round_2_Replicate_18	-679134.41	1358284.82	1526940.74	486744.32	0.6193,0.1246,0.0929,0.8428,0.3818,4.181,0.3096,0.0956
sec_contact_schange	Round_2_Replicate_19	-307467.95	614951.9	565062.18	427271.0	2.0746,0.6066,0.1161,0.2897,0.2701,0.6537,0.0413,0.1639
sec_contact_schange	Round_2_Replicate_20	-538210.07	1076436.14	1099015.6	375418.21	0.2682,0.4508,0.4347,2.2335,2.0823,0.8096,0.0912,0.0868
sec_contact_schange	Round_2_Replicate_21	-399581.71	799179.42	857868.18	412429.47	3.3109,0.0941,0.1021,2.3824,0.7563,0.9827,0.0314,0.069
sec_contact_schange	Round_2_Replicate_22	-711220.26	1422456.52	2017723.55	394786.14	2.6408,0.0854,0.145,2.4372,0.1796,0.6459,0.0877,0.1101
sec_contact_schange	Round_2_Replicate_23	-815973.65	1631963.3	2478093.31	390691.86	0.4662,0.0769,0.5067,1.5509,2.0046,2.3336,0.3456,0.2732
sec_contact_schange	Round_2_Replicate_24	-846857.43	1693730.86	1621278.17	337199.66	1.2503,0.2168,0.1533,2.539,2.2639,0.848,0.0548,0.8673
sec_contact_schange	Round_2_Replicate_25	-636891.41	1273798.82	1789554.42	321895.05	2.2441,0.2972,0.3661,0.4527,0.3493,0.4257,0.3679,0.6452
sec_contact_schange	Round_2_Replicate_26	-777696.99	1555409.98	1737681.42	433891.03	0.5506,0.2839,0.1325,1.121,0.8453,0.3534,0.1675,0.3187
sec_contact_schange	Round_2_Replicate_27	-433901.46	867818.92	1031009.32	458174.99	4.1803,0.0866,0.1475,0.2649,0.5892,1.6688,0.0634,0.2662
sec_contact_schange	Round_2_Replicate_28	-863808.93	1727633.86	2154168.79	346541.63	4.0614,0.1133,0.1363,3.4419,0.7623,3.1207,0.0365,0.338
sec_contact_schange	Round_2_Replicate_29	-484082.95	968181.9	871313.25	366220.37	2.0351,0.5464,0.1421,1.3038,1.2403,0.5536,0.0317,0.1843
sec_contact_schange	Round_2_Replicate_30	-680788.71	1361593.42	1368860.95	405214.88	0.2749,0.3477,0.2178,1.1264,0.6959,0.7125,0.0599,0.3395
sec_contact_schange	Round_3_Replicate_1	-560212.42	1120440.84	1416356.14	329293.31	5.6441,0.292,0.4261,0.3397,1.0525,0.4391,0.114,0.5664
sec_contact_schange	Round_3_Replicate_2	-192719.91	385455.82	363278.47	477792.04	2.1136,1.1981,0.0717,0.0656,0.2118,1.9115,0.0317,0.0843
sec_contact_schange	Round_3_Replicate_3	-623448.44	1246912.88	1573498.92	458032.2	5.0203,0.3843,0.0794,0.373,0.2137,0.226,0.0779,0.26
sec_contact_schange	Round_3_Replicate_4	-278023.11	556062.22	525948.4	406233.96	2.1317,1.3678,0.19,0.1931,0.1191,1.4491,0.0214,0.2115
sec_contact_schange	Round_3_Replicate_5	-340025.48	680066.96	875451.27	373677.55	5.1534,1.7426,0.0851,0.1348,0.095,0.2662,0.0911,0.0743
sec_contact_schange	Round_3_Replicate_6	-376985.46	753986.92	672316.18	356975.69	7.6787,0.5114,0.1144,0.8632,0.4886,0.2949,0.0912,0.1559
sec_contact_schange	Round_3_Replicate_7	-308477.08	616970.16	647990.43	497177.65	2.0517,0.1706,0.0795,0.2394,0.1278,0.5314,0.0105,0.1207
sec_contact_schange	Round_3_Replicate_8	-327281.11	654578.22	538998.3	428514.73	1.1746,0.2861,0.1231,0.6523,0.8781,0.5023,0.0311,0.1381
sec_contact_schange	Round_3_Replicate_9	-532831.37	1065678.74	1331346.83	488705.53	0.7217,0.2311,0.2999,0.1121,0.6975,1.379,0.1088,0.3313
sec_contact_schange	Round_3_Replicate_10	-484213.34	968442.68	865145.96	386748.09	1.7095,0.8599,0.1011,0.7958,0.2001,0.1653,0.0281,0.1212
sec_contact_schange	Round_3_Replicate_11	-680167.5	1360351.0	2046566.07	373804.86	1.0861,0.2304,0.4521,0.3436,0.0693,0.3381,0.0189,0.3683
sec_contact_schange	Round_3_Replicate_12	-380885.27	761786.54	709065.63	343974.78	1.9259,0.8233,0.2398,0.5246,0.1268,0.3945,0.0817,0.1804
sec_contact_schange	Round_3_Replicate_13	-673799.08	1347614.16	1784015.7	411384.33	0.5485,0.9295,0.0822,0.7609,0.0655,1.6328,0.0142,0.0648
sec_contact_schange	Round_3_Replicate_14	-757582.28	1515180.56	2382855.63	533361.48	4.3211,0.3522,0.0987,0.1088,0.0614,0.3006,0.0112,0.2571
sec_contact_schange	Round_3_Replicate_15	-384077.52	768171.04	766546.29	496898.84	0.5674,1.3808,0.1421,0.1684,1.0223,1.2774,0.0872,0.3283
sec_contact_schange	Round_3_Replicate_16	-466190.64	932397.28	954252.72	390892.49	3.5785,0.8589,0.0963,0.5257,0.0912,1.4915,0.0269,0.1326
sec_contact_schange	Round_3_Replicate_17	-656522.77	1313061.54	3336094.19	306646.94	2.241,0.9173,0.4154,0.4759,0.0678,2.109,0.0947,0.132
sec_contact_schange	Round_3_Replicate_18	-485893.44	971802.88	1184631.49	484759.12	4.7925,0.3288,0.1272,0.1874,0.6153,0.6043,0.0226,0.3347
sec_contact_schange	Round_3_Replicate_19	-663439.44	1326894.88	1936095.79	441109.93	1.2936,0.1985,0.2512,0.1109,0.2824,0.8343,0.1172,0.193
sec_contact_schange	Round_3_Replicate_20	-191261.36	382538.72	369318.09	507231.18	1.0237,0.6081,0.0786,0.0601,0.1195,2.5635,0.0172,0.0763
sec_contact_schange	Round_3_Replicate_21	-858080.08	1716176.16	8771834.66	329982.14	8.1445,0.4891,0.3251,0.2829,0.4412,1.0599,0.0318,0.0675
sec_contact_schange	Round_3_Replicate_22	-344023.63	688063.26	674953.42	482235.75	0.5479,1.0649,0.069,0.1053,0.4004,0.1927,0.0729,0.0814
sec_contact_schange	Round_3_Replicate_23	-643445.19	1286906.38	1641131.3	405291.84	0.7795,1.3723,0.0678,0.5966,0.0932,0.3682,0.0198,0.059
sec_contact_schange	Round_3_Replicate_24	-481774.33	963564.66	1269012.78	286428.71	4.5857,2.2056,0.3735,0.3622,0.3644,0.1961,0.1115,0.2002
sec_contact_schange	Round_3_Replicate_25	-1166571.91	2333159.82	3981772.41	516703.42	3.7111,0.236,0.0815,0.3643,0.2778,0.2816,0.0779,0.4587
sec_contact_schange	Round_3_Replicate_26	-725962.6	1451941.2	2081746.05	415574.86	1.3232,0.1896,0.389,0.2011,0.9295,0.4231,0.08,0.4222
sec_contact_schange	Round_3_Replicate_27	-349758.7	699533.4	779680.21	399970.76	4.6079,0.5759,0.202,0.2474,0.2564,0.8194,0.012,0.3401
sec_contact_schange	Round_3_Replicate_28	-348156.88	696329.76	667958.69	343619.05	7.5172,2.3545,0.2071,0.3226,0.124,1.1026,0.0278,0.3551
sec_contact_schange	Round_3_Replicate_29	-707678.9	1415373.8	2395911.89	315128.23	3.3292,2.1118,0.0869,0.7162,0.1455,2.0206,0.1562,0.0895
sec_contact_schange	Round_3_Replicate_30	-332205.16	664426.32	688550.55	313832.2	4.406,1.3009,0.3773,0.2877,0.1097,1.6718,0.1013,0.5901
sec_contact_schange	Round_3_Replicate_31	-265680.12	531376.24	523437.11	400232.46	0.8384,1.6839,0.3196,0.0909,0.0802,0.3466,0.0466,0.1167
sec_contact_schange	Round_3_Replicate_32	-585295.36	1170606.72	1721470.62	427883.07	4.7621,0.6973,0.2038,0.1038,0.0702,0.2713,0.0159,0.2722
sec_contact_schange	Round_3_Replicate_33	-226980.54	453977.08	448885.19	450210.57	1.4608,0.3601,0.1326,0.1255,0.0748,0.7685,0.016,0.0922
sec_contact_schange	Round_3_Replicate_34	-371477.01	742970.02	729915.1	314110.04	4.988,0.9203,0.2916,0.4241,0.2668,0.3147,0.0976,0.2419
sec_contact_schange	Round_3_Replicate_35	-636847.44	1273710.88	1274255.11	426783.54	1.1542,0.2258,0.1264,0.8983,0.7897,2.4071,0.0468,0.3252
sec_contact_schange	Round_3_Replicate_36	-1743923.51	3487863.02	7514203.54	781593.97	0.5263,0.4174,0.0645,0.1152,0.1451,1.3153,0.0195,0.5079
sec_contact_schange	Round_3_Replicate_37	-436797.89	873611.78	735935.43	352835.41	1.9965,0.5887,0.1736,1.1482,0.7361,0.3391,0.058,0.1964
sec_contact_schange	Round_3_Replicate_38	-808751.13	1617518.26	2206267.83	549738.56	0.5972,0.7175,0.121,0.1678,0.2312,0.5772,0.011,0.3425
sec_contact_schange	Round_3_Replicate_39	-199053.63	398123.26	362456.68	487457.91	1.2345,1.049,0.0573,0.0616,0.6366,1.0366,0.0206,0.0594
sec_contact_schange	Round_3_Replicate_40	-1203558.49	2407132.98	3596506.45	527014.6	0.8256,0.1797,0.0459,0.9893,0.1044,0.4465,0.0891,0.1799
sec_contact_schange	Round_3_Replicate_41	-379052.21	758120.42	815619.19	432587.11	1.5095,0.223,0.1948,0.3542,0.5285,0.437,0.0299,0.2237
sec_contact_schange	Round_3_Replicate_42	-741682.92	1483381.84	4857911.92	308521.57	6.003,0.6818,0.2577,0.6727,0.6738,0.5448,0.0816,0.0905
sec_contact_schange	Round_3_Replicate_43	-225099.64	450215.28	460735.62	442538.9	1.3293,0.5417,0.1226,0.0859,0.0848,0.2536,0.0503,0.0771
sec_contact_schange	Round_3_Replicate_44	-997481.93	1994979.86	2470191.08	370515.31	1.5964,0.5324,0.1284,1.0747,0.0884,1.0073,0.0243,0.472
sec_contact_schange	Round_3_Replicate_45	-495269.82	990555.64	936250.13	457790.28	0.6414,0.5604,0.0676,0.4335,0.4195,0.2612,0.021,0.1088
sec_contact_schange	Round_3_Replicate_46	-337328.85	674673.7	595091.7	415568.69	1.5163,0.8216,0.0662,0.2416,0.1375,0.8016,0.0946,0.0771
sec_contact_schange	Round_3_Replicate_47	-572247.63	1144511.26	1070839.21	328198.24	2.8191,0.8282,0.183,1.0733,0.3926,0.4157,0.0437,0.4171
sec_contact_schange	Round_3_Replicate_48	-231772.75	463561.5	434237.02	387445.64	7.9034,1.3284,0.1751,0.1763,0.8351,1.7553,0.0783,0.3436
sec_contact_schange	Round_3_Replicate_49	-712849.87	1425715.74	4513273.12	313884.73	4.9699,0.8536,0.2803,0.6654,0.1435,0.5443,0.0573,0.11
sec_contact_schange	Round_3_Replicate_50	-364389.06	728794.12	619374.58	387208.05	2.0103,0.3558,0.1453,0.8412,1.0465,0.6945,0.0714,0.1636
sec_contact_schange	Round_4_Replicate_1	-187727.58	375471.16	361478.24	513693.17	0.6733,0.4113,0.0742,0.0566,0.0877,2.4862,0.0188,0.0598
sec_contact_schange	Round_4_Replicate_2	-174643.5	349303.0	337771.49	509176.87	1.1288,0.7435,0.0614,0.0409,0.1401,2.4643,0.0136,0.0568
sec_contact_schange	Round_4_Replicate_3	-172921.95	345859.9	330371.5	513774.84	1.3555,0.4513,0.0436,0.0425,0.1222,1.9864,0.0103,0.0448
sec_contact_schange	Round_4_Replicate_4	-196355.58	392727.16	390909.72	488519.8	1.0593,0.3398,0.0929,0.0697,0.0944,1.6143,0.0104,0.0679
sec_contact_schange	Round_4_Replicate_5	-184872.39	369760.78	368295.42	503612.7	0.9202,0.7215,0.086,0.0423,0.0615,3.6568,0.0226,0.0671
sec_contact_schange	Round_4_Replicate_6	-199985.69	399987.38	385287.25	484053.63	1.5497,0.3183,0.0826,0.0964,0.199,1.6294,0.0149,0.0769
sec_contact_schange	Round_4_Replicate_7	-205697.19	411410.38	404957.26	490225.82	0.9484,0.3803,0.1015,0.0703,0.0626,4.5136,0.02,0.0753
sec_contact_schange	Round_4_Replicate_8	-222839.8	445695.6	458877.76	500437.38	0.8525,0.3625,0.1293,0.0708,0.1164,3.3934,0.0249,0.101
sec_contact_schange	Round_4_Replicate_9	-199453.61	398923.22	395456.24	505991.88	1.6795,0.323,0.0777,0.0674,0.0537,4.112,0.0114,0.0816
sec_contact_schange	Round_4_Replicate_10	-179585.99	359187.98	347543.07	509501.16	1.0987,0.5444,0.0624,0.0456,0.0696,3.4267,0.0141,0.0569
sec_contact_schange	Round_4_Replicate_11	-172611.17	345238.34	329799.52	511347.3	1.4689,1.1874,0.056,0.0383,0.208,2.417,0.0117,0.0603
sec_contact_schange	Round_4_Replicate_12	-237198.02	474412.04	428577.59	490153.6	1.1001,0.7766,0.0627,0.0934,0.1397,1.4749,0.014,0.0721
sec_contact_schange	Round_4_Replicate_13	-182999.37	366014.74	350002.4	506731.67	1.7814,0.4144,0.0574,0.0622,0.191,2.1702,0.0106,0.0642
sec_contact_schange	Round_4_Replicate_14	-208240.46	416496.92	431660.63	481375.82	1.6678,0.75,0.1133,0.0475,0.1873,3.9012,0.0131,0.0885
sec_contact_schange	Round_4_Replicate_15	-187487.78	374991.56	363249.59	493380.75	1.2633,0.5256,0.0749,0.0583,0.1315,3.1503,0.0219,0.0667
sec_contact_schange	Round_4_Replicate_16	-215520.14	431056.28	445026.17	533393.95	0.5948,0.9234,0.0876,0.046,0.1706,1.406,0.0119,0.0819
sec_contact_schange	Round_4_Replicate_17	-199453.57	398923.14	413001.96	481667.28	0.8865,0.8014,0.1073,0.0384,0.0756,1.551,0.0249,0.0624
sec_contact_schange	Round_4_Replicate_18	-184267.27	368550.54	361896.72	498039.68	1.0709,0.8288,0.0836,0.0452,0.094,3.9075,0.0282,0.0706
sec_contact_schange	Round_4_Replicate_19	-191521.85	383059.7	367878.69	483967.25	0.62,0.8814,0.1111,0.055,0.0988,1.6442,0.013,0.0658
sec_contact_schange	Round_4_Replicate_20	-212742.68	425501.36	404123.53	504588.18	0.5358,0.8294,0.0951,0.0667,0.0974,1.6899,0.0228,0.0769
sec_contact_schange	Round_4_Replicate_21	-180892.12	361800.24	356149.31	508725.49	0.8487,0.3371,0.0658,0.0475,0.076,2.7829,0.0126,0.0503
sec_contact_schange	Round_4_Replicate_22	-224328.96	448673.92	466182.04	455801.15	0.9985,1.0497,0.1105,0.0656,0.097,2.9212,0.0324,0.0686
sec_contact_schange	Round_4_Replicate_23	-194757.82	389531.64	374644.38	473898.73	1.1621,1.2153,0.1071,0.0645,0.0744,1.4337,0.0126,0.085
sec_contact_schange	Round_4_Replicate_24	-189117.41	378250.82	364316.93	498322.2	0.7902,0.6647,0.0907,0.054,0.0993,3.3172,0.0249,0.0693
sec_contact_schange	Round_4_Replicate_25	-196901.34	393818.68	382742.7	521966.99	0.6455,0.5101,0.1023,0.0538,0.1841,4.6582,0.0212,0.0817
sec_contact_schange	Round_4_Replicate_26	-210496.0	421008.0	393536.98	522463.61	1.0526,0.5842,0.0592,0.0624,0.0645,4.2499,0.0142,0.071
sec_contact_schange	Round_4_Replicate_27	-238958.65	477933.3	445667.32	530816.24	0.644,0.7253,0.0556,0.0599,0.118,4.3869,0.0143,0.0639
sec_contact_schange	Round_4_Replicate_28	-177429.61	354875.22	345335.23	508029.31	1.4173,0.7968,0.0659,0.0415,0.2438,3.9847,0.0167,0.0652
sec_contact_schange	Round_4_Replicate_29	-194432.69	388881.38	368127.9	499511.8	0.8617,1.1795,0.0918,0.0583,0.1202,2.3505,0.0147,0.0832
sec_contact_schange	Round_4_Replicate_30	-205202.3	410420.6	399204.66	487386.93	0.7022,0.6303,0.1409,0.0653,0.1485,3.9387,0.0194,0.09
sec_contact_schange	Round_4_Replicate_31	-201107.22	402230.44	397713.61	484505.87	1.0565,0.8584,0.1273,0.0625,0.0734,3.1555,0.0114,0.0991
sec_contact_schange	Round_4_Replicate_32	-206906.86	413829.72	407099.74	526254.3	0.6525,0.4082,0.119,0.0569,0.1932,5.4642,0.0129,0.0944
sec_contact_schange	Round_4_Replicate_33	-188217.59	376451.18	364919.04	497888.87	0.5212,0.8914,0.1266,0.0478,0.2171,2.3766,0.012,0.0731
sec_contact_schange	Round_4_Replicate_34	-178712.28	357440.56	350911.71	510691.21	1.3459,0.6456,0.061,0.0432,0.1199,2.9285,0.0201,0.0619
sec_contact_schange	Round_4_Replicate_35	-216691.67	433399.34	422249.23	492207.76	0.6466,0.6896,0.1601,0.0746,0.0755,3.7034,0.0179,0.1122
sec_contact_schange	Round_4_Replicate_36	-189923.88	379863.76	375437.73	489229.04	0.9624,0.5005,0.094,0.0578,0.1321,1.7746,0.014,0.0671
sec_contact_schange	Round_4_Replicate_37	-209007.63	418031.26	421077.45	488853.83	1.3065,0.3742,0.1021,0.083,0.1845,1.6668,0.0136,0.0909
sec_contact_schange	Round_4_Replicate_38	-202083.55	404183.1	384917.62	511411.47	0.8409,0.3734,0.0837,0.0737,0.0985,3.6468,0.0155,0.0768
sec_contact_schange	Round_4_Replicate_39	-199755.69	399527.38	383774.07	509194.44	0.55,1.0448,0.1344,0.0513,0.1523,4.9842,0.0203,0.0904
sec_contact_schange	Round_4_Replicate_40	-190833.63	381683.26	371441.13	497980.73	0.7356,0.7069,0.1096,0.0503,0.2017,4.2034,0.0251,0.0754
sec_contact_schange	Round_4_Replicate_41	-176491.34	352998.68	333804.04	524028.53	0.5636,0.9521,0.0597,0.0324,0.1147,3.4927,0.0177,0.0479
sec_contact_schange	Round_4_Replicate_42	-212685.37	425386.74	411546.96	462378.01	0.7264,0.8936,0.1457,0.0745,0.0532,2.2558,0.0282,0.0835
sec_contact_schange	Round_4_Replicate_43	-165920.34	331856.68	326227.13	530350.15	1.2751,1.0163,0.0379,0.0221,0.0764,4.3265,0.0211,0.0416
sec_contact_schange	Round_4_Replicate_44	-178890.15	357796.3	343956.61	501369.24	0.9143,0.6565,0.0667,0.046,0.1185,2.2419,0.0249,0.0559
sec_contact_schange	Round_4_Replicate_45	-218694.86	437405.72	411404.17	518751.54	0.536,0.5118,0.091,0.0779,0.117,2.76,0.0114,0.0814
sec_contact_schange	Round_4_Replicate_46	-198506.37	397028.74	373609.48	505716.39	0.8774,1.1068,0.0745,0.0581,0.0884,1.6679,0.0141,0.0751
sec_contact_schange	Round_4_Replicate_47	-221690.33	443396.66	445280.59	462624.71	0.8368,0.3894,0.1566,0.0874,0.0874,1.3683,0.017,0.0846
sec_contact_schange	Round_4_Replicate_48	-199600.23	399216.46	377106.24	506768.95	0.5449,0.4162,0.1008,0.0676,0.177,3.7347,0.0183,0.0693
sec_contact_schange	Round_4_Replicate_49	-207325.72	414667.44	398994.25	487452.25	0.5769,1.1171,0.1488,0.0606,0.2047,4.0284,0.0127,0.0898
sec_contact_schange	Round_4_Replicate_50	-176331.78	352679.56	343601.54	512745.11	0.9683,1.0704,0.0709,0.036,0.1067,3.9303,0.0159,0.0621
sec_contact_schange	Round_4_Replicate_51	-187990.24	375996.48	366578.22	484201.2	0.9103,0.6053,0.0885,0.0562,0.1499,1.5062,0.0133,0.0603
sec_contact_schange	Round_4_Replicate_52	-207290.39	414596.78	418468.85	487626.44	1.5148,0.344,0.1002,0.068,0.0615,4.266,0.0119,0.0836
sec_contact_schange	Round_4_Replicate_53	-228520.66	457057.32	454869.36	473573.68	0.8673,0.3443,0.1443,0.1084,0.0639,2.3756,0.0283,0.1029
sec_contact_schange	Round_4_Replicate_54	-182997.67	366011.34	362099.62	503915.53	0.7698,0.4175,0.0728,0.0421,0.1879,4.0378,0.0188,0.0499
sec_contact_schange	Round_4_Replicate_55	-217970.73	435957.46	442322.38	475706.19	1.9605,0.4192,0.1155,0.0846,0.0674,3.4703,0.0231,0.1144
sec_contact_schange	Round_4_Replicate_56	-201109.41	402234.82	407331.74	492926.71	0.9264,0.4089,0.1038,0.0623,0.1253,2.1351,0.0182,0.0754
sec_contact_schange	Round_4_Replicate_57	-194847.75	389711.5	377573.3	505004.15	0.8069,0.4359,0.082,0.0648,0.1161,2.6415,0.0274,0.0695
sec_contact_schange	Round_4_Replicate_58	-210834.87	421685.74	407493.64	502206.72	1.3039,0.8771,0.0957,0.0702,0.1148,3.9088,0.0291,0.1126
sec_contact_schange	Round_4_Replicate_59	-183581.32	367178.64	360981.43	495058.01	1.0065,0.3677,0.0711,0.0557,0.124,1.3836,0.0127,0.0532
sec_contact_schange	Round_4_Replicate_60	-205141.72	410299.44	407760.33	486532.49	1.1347,0.4233,0.1041,0.0821,0.0817,1.7154,0.0145,0.0874
sec_contact_schange	Round_4_Replicate_61	-211367.0	422750.0	409865.29	474418.82	0.687,0.4048,0.14,0.0901,0.0666,2.0328,0.0145,0.0815
sec_contact_schange	Round_4_Replicate_62	-187511.78	375039.56	364808.37	482004.38	1.9213,0.7095,0.0711,0.0631,0.0808,1.3354,0.0244,0.0724
sec_contact_schange	Round_4_Replicate_63	-205606.79	411229.58	407550.96	503395.33	1.1538,0.3286,0.0947,0.0732,0.101,3.7956,0.0177,0.0876
sec_contact_schange	Round_4_Replicate_64	-184032.38	368080.76	353891.86	501939.77	1.4489,0.3661,0.0584,0.062,0.078,2.2545,0.0136,0.0576
sec_contact_schange	Round_4_Replicate_65	-188875.96	377767.92	370696.89	522092.56	1.5789,1.1664,0.0608,0.0416,0.1001,4.1126,0.0271,0.0786
sec_contact_schange	Round_4_Replicate_66	-181807.14	363630.28	359013.06	516878.24	1.1159,0.7193,0.0749,0.0389,0.2146,5.0267,0.0142,0.0685
sec_contact_schange	Round_4_Replicate_67	-196145.81	392307.62	377757.68	472142.89	1.7094,0.8757,0.1005,0.0747,0.1697,1.7285,0.012,0.092
sec_contact_schange	Round_4_Replicate_68	-202114.97	404245.94	402248.08	492121.64	2.0458,0.3992,0.0862,0.075,0.1245,3.1903,0.0153,0.0926
sec_contact_schange	Round_4_Replicate_69	-204361.43	408738.86	386835.58	478186.09	1.0383,0.5009,0.114,0.0942,0.2389,1.9128,0.0133,0.0928
sec_contact_schange	Round_4_Replicate_70	-195466.33	390948.66	389866.1	491827.44	1.4061,0.4054,0.0879,0.0624,0.0739,3.1639,0.0106,0.074
sec_contact_schange	Round_4_Replicate_71	-181607.68	363231.36	350918.28	495599.7	1.1798,0.752,0.0777,0.0525,0.1488,1.8279,0.0115,0.0675
sec_contact_schange	Round_4_Replicate_72	-203353.18	406722.36	416103.69	470603.73	1.0538,0.6046,0.1073,0.0497,0.126,1.5724,0.0149,0.0608
sec_contact_schange	Round_4_Replicate_73	-211175.61	422367.22	398677.05	466054.44	1.0608,1.0335,0.128,0.0886,0.1264,1.8285,0.0135,0.1036
sec_contact_schange	Round_4_Replicate_74	-216080.32	432176.64	455826.99	498516.01	0.8219,0.691,0.1288,0.0377,0.2036,4.2799,0.0164,0.0791
