Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m12, m21, T1, T2)
anc_asym_mig_size	Round_4_Replicate_16	-32594.51	65205.02	97924.55	9156.95	3.6718,3.4035,0.6886,0.2166,26.3627,0.7405,11.9406,0.0582
anc_asym_mig_size	Round_4_Replicate_17	-34004.79	68025.58	96903.86	9166.57	1.5792,3.2964,0.8606,0.188,17.8171,0.5272,13.1902,0.0555
anc_asym_mig_size	Round_4_Replicate_18	-42140.74	84297.48	132606.11	8793.46	2.1741,4.5919,0.5558,0.2207,20.7867,1.7363,4.3324,0.0577
anc_asym_mig_size	Round_4_Replicate_19	-34479.84	68975.68	109552.65	9244.19	1.4614,3.1315,0.9046,0.2305,15.9081,0.9034,10.0503,0.0585
anc_asym_mig_size	Round_4_Replicate_20	-38473.33	76962.66	103192.16	12867.52	1.8121,2.2037,0.9909,0.1629,24.3662,0.7127,12.5124,0.056
anc_asym_mig_size	Round_4_Replicate_21	-32577.92	65171.84	98381.04	10277.52	1.4103,2.9047,0.519,0.2648,25.8424,1.4783,14.6445,0.0575
anc_asym_mig_size	Round_4_Replicate_22	-37394.5	74805.0	166588.51	7305.34	1.7377,4.0372,1.5597,0.1986,21.2029,0.7343,10.3672,0.0465
anc_asym_mig_size	Round_4_Replicate_23	-38366.39	76748.78	134727.74	11312.39	3.0887,2.4162,1.229,0.3796,27.5979,0.9688,11.5144,0.0888
anc_asym_mig_size	Round_4_Replicate_24	-36008.2	72032.4	114752.57	9094.57	1.6825,3.659,0.7183,0.1491,20.0209,0.7081,6.4612,0.0417
anc_asym_mig_size	Round_4_Replicate_25	-38073.88	76163.76	93835.56	14050.63	3.2582,2.1792,0.5731,0.1695,25.2491,0.914,8.7125,0.0638
anc_asym_mig_size	Round_4_Replicate_26	-31170.49	62356.98	100225.81	7118.62	1.3926,4.4538,0.6919,0.2004,25.2134,0.9223,14.1271,0.0508
anc_asym_mig_size	Round_4_Replicate_27	-37752.26	75520.52	122648.29	8222.13	3.3544,3.6123,1.6251,0.3049,27.107,0.6675,9.6793,0.0856
anc_asym_mig_size	Round_4_Replicate_28	-41135.37	82286.74	113504.13	8431.68	2.7042,5.4076,0.4989,0.2281,23.3352,0.5634,5.0731,0.0651
anc_asym_mig_size	Round_4_Replicate_29	-34122.27	68260.54	86290.52	8674.94	4.3707,3.4419,0.6442,0.1783,21.1689,1.477,12.0111,0.0621
anc_asym_mig_size	Round_4_Replicate_30	-40758.96	81533.92	150485.15	12161.79	3.3986,2.4516,0.8967,0.2613,16.7938,0.645,4.3467,0.0601
anc_asym_mig_size	Round_4_Replicate_31	-31627.05	63270.1	88386.86	4764.46	3.9425,7.1819,0.6332,0.2297,16.821,0.8,16.6145,0.0639
anc_asym_mig_size	Round_4_Replicate_32	-35627.89	71271.78	94515.67	10417.38	1.536,2.7834,0.9506,0.1899,23.3276,0.9483,16.2591,0.0636
anc_asym_mig_size	Round_4_Replicate_33	-42814.02	85644.04	111106.06	11749.93	4.4432,2.381,1.1629,0.1753,23.1579,1.2101,6.4169,0.0702
anc_asym_mig_size	Round_4_Replicate_34	-38385.06	76786.12	137776.63	10919.5	1.6054,2.3723,1.4891,0.1069,26.1061,1.574,12.3846,0.0295
anc_asym_mig_size	Round_4_Replicate_35	-34358.7	68733.4	106521.3	8794.06	3.0327,3.1923,0.9112,0.3393,19.1322,1.3229,12.1999,0.0827
anc_asym_mig_size	Round_4_Replicate_36	-36061.31	72138.62	126212.13	8848.85	1.3666,3.789,0.5487,0.3697,22.194,0.9431,7.7036,0.0641
anc_asym_mig_size	Round_4_Replicate_37	-33816.15	67648.3	96934.91	9152.76	2.2654,3.4459,0.7119,0.3275,23.7876,0.789,11.0895,0.0792
anc_asym_mig_size	Round_4_Replicate_38	-35768.8	71553.6	103144.84	9128.14	3.3162,3.3779,0.6317,0.1945,19.7021,1.977,6.3665,0.0562
anc_asym_mig_size	Round_4_Replicate_39	-33703.13	67422.26	108134.72	8565.26	1.548,3.8647,0.7103,0.1775,23.5276,0.5953,8.4135,0.0472
anc_asym_mig_size	Round_4_Replicate_40	-37992.2	76000.4	108998.55	12811.41	2.2168,2.3833,0.8539,0.1964,25.2286,0.6619,5.4238,0.0594
