Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m12, m21, T1, T2)
anc_asym_mig_size	Round_2_Replicate_20	-59104.76	118225.52	244815.41	12233.45	0.9142,3.4542,1.2753,0.4702,6.4071,3.4994,1.7247,0.0808
anc_asym_mig_size	Round_3_Replicate_1	-126471.97	252959.94	532631.76	19260.62	0.82,4.1223,0.4004,0.1586,3.1994,1.7477,1.9883,0.1697
anc_asym_mig_size	Round_3_Replicate_2	-66328.58	132673.16	209649.92	6013.48	2.4668,9.8417,2.3474,0.7635,13.6236,9.7569,4.3228,0.2666
anc_asym_mig_size	Round_3_Replicate_3	-74629.32	149274.64	2210630.22	10266.9	1.1403,2.7085,3.0014,0.862,11.3701,7.0052,2.2375,0.07
anc_asym_mig_size	Round_3_Replicate_4	-79148.24	158312.48	199714.82	13226.57	0.4058,2.5159,1.4178,0.9224,3.0146,2.0098,5.0436,0.2377
anc_asym_mig_size	Round_3_Replicate_5	-73519.72	147055.44	303477.76	15743.67	0.8038,2.1554,0.8322,1.7827,2.991,3.4986,1.0346,0.0801
anc_asym_mig_size	Round_3_Replicate_6	-85003.45	170022.9	250475.43	8586.23	0.5865,10.109,1.057,1.5445,6.5105,1.4131,2.3021,0.1915
anc_asym_mig_size	Round_3_Replicate_7	-96056.34	192128.68	2383615.25	5578.76	2.063,8.1063,4.7344,0.4716,7.7766,1.023,3.3771,0.0553
anc_asym_mig_size	Round_3_Replicate_8	-78256.22	156528.44	308084.02	12800.53	1.722,4.0482,0.5617,1.0508,4.591,2.0615,1.0275,0.0817
anc_asym_mig_size	Round_3_Replicate_9	-62730.56	125477.12	349052.17	21677.25	0.3225,8.3023,0.4079,0.6775,17.6106,14.5983,0.7202,0.0451
anc_asym_mig_size	Round_3_Replicate_10	-50673.05	101362.1	141726.58	16565.61	0.5295,1.7875,1.0981,0.4753,19.3755,1.3563,1.8707,0.1128
anc_asym_mig_size	Round_3_Replicate_11	-64877.55	129771.1	251346.71	14002.06	1.5272,1.2848,3.8339,0.2742,2.9818,3.0616,1.1767,0.055
anc_asym_mig_size	Round_3_Replicate_12	-61819.29	123654.58	232127.76	17174.99	1.0621,2.8177,0.334,0.3123,5.721,1.7568,0.7313,0.0352
anc_asym_mig_size	Round_3_Replicate_13	-70735.21	141486.42	221331.21	17523.17	2.0255,5.5201,0.4156,0.1399,2.1156,0.9305,0.5053,0.0329
anc_asym_mig_size	Round_3_Replicate_14	-44793.65	89603.3	140066.44	9027.73	1.8969,8.0527,0.5291,0.5441,7.1103,12.1503,5.3845,0.0813
anc_asym_mig_size	Round_3_Replicate_15	-104448.73	208913.46	421353.88	11472.15	2.5569,1.5831,0.996,0.153,2.6715,3.6956,4.0386,0.1741
anc_asym_mig_size	Round_3_Replicate_16	-59547.81	119111.62	415408.49	8005.69	2.4808,4.6345,0.7815,0.545,14.123,3.6059,3.2143,0.0708
anc_asym_mig_size	Round_3_Replicate_17	-90797.98	181611.96	826306.93	13364.96	2.9518,3.3376,1.1066,0.7094,1.7007,1.2828,0.5525,0.0462
anc_asym_mig_size	Round_3_Replicate_18	-66261.54	132539.08	440388.46	9704.42	0.6472,3.1485,4.3243,1.3102,13.4011,6.7029,2.794,0.184
anc_asym_mig_size	Round_3_Replicate_19	-59599.8	119215.6	162238.74	18871.63	0.3476,1.8744,1.6169,0.248,11.6262,0.9992,0.9104,0.0823
anc_asym_mig_size	Round_3_Replicate_20	-96930.58	193877.16	332883.94	19751.82	0.704,0.9716,3.2738,0.1689,14.7686,0.8743,6.3329,0.1296
anc_asym_mig_size	Round_3_Replicate_21	-62195.87	124407.74	327493.44	21392.5	0.4489,1.1207,3.1208,1.0676,5.8093,1.94,0.4303,0.0289
anc_asym_mig_size	Round_3_Replicate_22	-70182.53	140381.06	204422.08	18555.37	0.3371,5.5137,2.9352,0.307,7.5257,2.8971,0.4518,0.0703
anc_asym_mig_size	Round_3_Replicate_23	-53648.76	107313.52	200806.61	15732.09	1.9967,1.4612,0.4953,1.2209,8.5398,1.395,2.38,0.0783
anc_asym_mig_size	Round_3_Replicate_24	-66955.75	133927.5	248342.71	16878.11	3.6731,2.1605,1.5749,0.2685,26.4168,3.2866,0.54,0.0754
anc_asym_mig_size	Round_3_Replicate_25	-94209.85	188435.7	2849840.73	8692.71	2.6827,2.594,5.1705,1.4335,4.5028,1.6796,1.9244,0.0914
anc_asym_mig_size	Round_3_Replicate_26	-94324.36	188664.72	919381.62	10194.57	2.2867,6.2178,0.6039,1.8353,8.2676,0.9594,1.2162,0.0705
anc_asym_mig_size	Round_3_Replicate_27	-79069.01	158154.02	252974.42	11738.19	1.3392,7.5154,0.8435,1.4878,1.6996,3.2557,1.7787,0.1228
anc_asym_mig_size	Round_3_Replicate_28	-122532.05	245080.1	492229.25	13987.61	0.751,9.1053,4.2096,0.3641,2.6411,3.0267,0.7411,0.262
anc_asym_mig_size	Round_3_Replicate_29	-68430.51	136877.02	172264.92	19279.85	0.4143,1.0166,3.7979,0.3004,1.9726,0.9525,2.8584,0.0553
anc_asym_mig_size	Round_3_Replicate_30	-61513.11	123042.22	161189.78	20551.97	0.4865,2.0653,0.6853,0.3958,22.6156,1.2316,0.6849,0.1209
anc_asym_mig_size	Round_4_Replicate_1	-36104.86	72225.72	99634.89	5167.2	3.0343,8.3264,1.0181,0.3402,18.1875,16.5666,5.1425,0.0924
anc_asym_mig_size	Round_4_Replicate_2	-46865.16	93746.32	150642.13	6722.98	3.1584,19.1318,0.6631,1.0707,3.3753,11.9543,10.7468,0.1173
anc_asym_mig_size	Round_4_Replicate_3	-36564.72	73145.44	126373.28	8089.31	1.9449,11.2907,0.49,0.286,4.73,9.3675,9.9058,0.0523
anc_asym_mig_size	Round_4_Replicate_4	-37016.75	74049.5	141180.79	9352.88	2.791,10.6042,0.7974,0.3625,4.642,28.7355,6.5761,0.074
anc_asym_mig_size	Round_4_Replicate_5	-35786.77	71589.54	99428.08	9582.93	2.2893,3.9713,0.6478,0.3477,5.1455,18.0489,8.4879,0.0803
anc_asym_mig_size	Round_4_Replicate_6	-38129.23	76274.46	107048.8	8089.63	1.2624,8.5793,0.5915,0.4307,8.307,8.8765,12.1162,0.08
anc_asym_mig_size	Round_4_Replicate_7	-40249.26	80514.52	119421.44	12660.91	1.1122,13.7625,0.9126,0.3541,5.7821,12.7016,9.2658,0.0828
anc_asym_mig_size	Round_4_Replicate_8	-59863.43	119742.86	172928.75	8943.27	2.9551,4.1597,0.3762,0.7755,9.8416,15.0185,3.3931,0.0794
anc_asym_mig_size	Round_4_Replicate_9	-38297.34	76610.68	108247.93	9467.63	1.6874,4.0294,0.9249,0.4518,5.2216,10.3454,8.4646,0.1027
anc_asym_mig_size	Round_4_Replicate_10	-43307.97	86631.94	110807.93	15042.84	1.4062,10.1489,0.5856,0.4428,4.9399,20.5149,4.648,0.0933
anc_asym_mig_size	Round_4_Replicate_11	-59034.65	118085.3	203384.12	21407.25	0.9678,14.0143,0.4151,0.9914,3.5646,25.226,7.1397,0.0779
anc_asym_mig_size	Round_4_Replicate_12	-43640.99	87297.98	123902.35	12625.53	2.0832,5.3463,0.7371,0.6027,3.5175,26.134,4.5112,0.113
anc_asym_mig_size	Round_4_Replicate_13	-46990.5	93997.0	140884.45	6840.13	2.8194,5.6109,0.5495,0.9407,6.2114,13.1713,9.9699,0.1027
anc_asym_mig_size	Round_4_Replicate_14	-37475.27	74966.54	104842.65	8375.97	2.0242,4.1576,0.9287,0.4529,4.9812,9.9488,9.0177,0.1055
anc_asym_mig_size	Round_4_Replicate_15	-39486.34	78988.68	117501.3	8344.56	1.6548,4.5718,0.4315,0.3406,6.1081,6.5804,7.0149,0.058
anc_asym_mig_size	Round_4_Replicate_16	-41533.64	83083.28	133554.94	7789.67	3.4148,18.259,0.692,0.4742,3.8858,15.6528,6.0802,0.0913
anc_asym_mig_size	Round_4_Replicate_17	-53268.32	106552.64	258633.36	12037.23	1.6541,9.8003,0.3986,0.7422,7.521,19.1688,3.2448,0.0592
anc_asym_mig_size	Round_4_Replicate_18	-39384.97	78785.94	99610.62	7578.98	2.4706,6.1304,0.6928,0.493,4.1472,8.974,9.1773,0.1069
anc_asym_mig_size	Round_4_Replicate_19	-51611.31	103238.62	171555.1	8912.8	2.1947,15.4463,0.4186,0.9914,7.6325,20.9361,7.4474,0.0808
anc_asym_mig_size	Round_4_Replicate_20	-54949.44	109914.88	154757.47	6783.85	2.4601,12.8855,0.531,0.708,10.9442,12.6397,6.2687,0.1042
anc_asym_mig_size	Round_4_Replicate_21	-52883.57	105783.14	127356.49	6504.1	2.9861,12.8914,0.5112,1.0675,6.4414,13.4986,9.7508,0.1216
anc_asym_mig_size	Round_4_Replicate_22	-48145.59	96307.18	151178.73	8905.82	1.3284,6.9889,0.6356,1.0208,9.5505,12.4823,8.7342,0.1106
anc_asym_mig_size	Round_4_Replicate_23	-63527.18	127070.36	177123.01	7255.44	2.3587,12.9358,0.3446,0.9963,8.3944,10.3299,4.9043,0.0773
anc_asym_mig_size	Round_4_Replicate_24	-35289.98	70595.96	118230.52	5520.94	3.048,7.6901,0.5059,0.2921,5.2334,8.5049,13.3193,0.0567
anc_asym_mig_size	Round_4_Replicate_25	-48410.82	96837.64	157590.3	9164.52	2.0224,9.197,0.9145,0.2608,11.0456,17.1016,3.7675,0.0768
anc_asym_mig_size	Round_4_Replicate_26	-39932.75	79881.5	120084.37	11843.78	1.565,9.5853,0.9872,0.3111,7.1753,20.147,4.7087,0.083
anc_asym_mig_size	Round_4_Replicate_27	-61540.14	123096.28	206277.58	9323.32	2.1714,11.0422,0.3542,0.7935,5.2947,8.9898,3.2434,0.0651
anc_asym_mig_size	Round_4_Replicate_28	-47376.73	94769.46	155608.24	12429.98	1.2171,14.899,0.6812,0.7823,6.0729,15.1533,8.379,0.1026
anc_asym_mig_size	Round_4_Replicate_29	-43909.41	87834.82	136887.15	12848.79	1.3529,10.9634,0.7276,0.5108,6.9658,17.3251,4.0394,0.0942
anc_asym_mig_size	Round_4_Replicate_30	-44973.1	89962.2	126131.57	9053.81	2.5859,9.3897,0.683,0.6139,7.2549,20.9076,5.227,0.1134
anc_asym_mig_size	Round_4_Replicate_31	-40586.38	81188.76	102805.13	10990.21	2.1596,5.7798,0.3867,0.4151,6.159,25.368,7.3651,0.0713
anc_asym_mig_size	Round_4_Replicate_32	-50843.36	101702.72	198353.25	10673.59	1.4909,15.4711,1.0597,0.9839,7.1327,15.6123,4.0075,0.1364
anc_asym_mig_size	Round_4_Replicate_33	-42999.32	86014.64	112847.61	11730.9	1.1667,6.386,0.6709,0.4599,6.5631,10.4138,5.2668,0.0955
anc_asym_mig_size	Round_4_Replicate_34	-41058.45	82132.9	125851.42	8920.13	1.048,4.8399,0.794,0.6024,7.4113,6.739,9.2074,0.0974
anc_asym_mig_size	Round_4_Replicate_35	-34371.68	68759.36	114530.23	7910.24	0.9992,5.1546,0.9102,0.2631,9.7383,6.7581,10.8678,0.0601
anc_asym_mig_size	Round_4_Replicate_36	-40322.12	80660.24	141822.69	7947.58	1.7402,13.2575,0.7232,0.4305,8.5538,12.1535,7.2021,0.0803
anc_asym_mig_size	Round_4_Replicate_37	-55842.21	111700.42	125416.3	9020.76	1.7859,9.7913,0.3891,0.3627,8.9994,9.137,5.3344,0.1106
anc_asym_mig_size	Round_4_Replicate_38	-43839.25	87694.5	137294.76	6045.52	2.4479,16.0517,0.9766,0.8971,4.5653,7.4436,9.771,0.1408
anc_asym_mig_size	Round_4_Replicate_39	-44260.93	88537.86	116858.26	14482.72	1.3841,4.1755,0.5766,0.3912,5.5514,14.8597,3.1265,0.0851
anc_asym_mig_size	Round_4_Replicate_40	-39733.52	79483.04	112254.13	8690.22	1.9328,8.0261,0.8747,0.5376,6.0832,12.8384,7.8244,0.1145
