Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu, T)
growth	Round_2_Replicate_17	-87166.58	174337.16	161156.11	347226.29	0.506,0.4777
growth	Round_2_Replicate_18	-81122.95	162249.9	148854.54	1052062.11	0.1722,1.1439
growth	Round_2_Replicate_19	-138717.0	277438.0	264429.24	265526.86	1.0296,0.0308
growth	Round_2_Replicate_20	-26289.34	52582.68	48026.35	888254.78	0.0787,0.2959
growth	Round_2_Replicate_21	-151677.88	303359.76	292133.48	239374.32	1.1981,1.522
growth	Round_2_Replicate_22	-77375.86	154755.72	141789.95	648415.25	0.2671,1.0319
growth	Round_2_Replicate_23	-35261.66	70527.32	64194.35	699445.64	0.1278,0.3675
growth	Round_2_Replicate_24	-95145.93	190295.86	175963.9	731529.57	0.2773,1.5781
growth	Round_2_Replicate_25	-26501.42	53006.84	48427.55	771139.36	0.0893,0.2808
growth	Round_2_Replicate_26	-45326.19	90656.38	82331.01	969886.51	0.1184,0.5421
growth	Round_2_Replicate_27	-82482.44	164968.88	151653.58	448288.53	0.3984,0.872
growth	Round_2_Replicate_28	-20793.17	41590.34	38150.2	1110688.06	0.0509,0.2415
growth	Round_2_Replicate_29	-83694.94	167393.88	153990.61	435880.1	0.4136,0.8631
growth	Round_2_Replicate_30	-75409.97	150823.94	138287.06	434877.35	0.3778,0.6776
growth	Round_3_Replicate_1	-8379.32	16762.64	15737.36	1404388.82	0.011,0.073
growth	Round_3_Replicate_2	-9121.41	18246.82	17094.66	976987.16	0.0173,0.0782
growth	Round_3_Replicate_3	-48909.23	97822.46	88875.7	816864.81	0.1484,0.5771
growth	Round_3_Replicate_4	-12843.68	25691.36	23844.94	1194304.24	0.0268,0.1402
growth	Round_3_Replicate_5	-34501.72	69007.44	62710.53	3732085.68	0.0254,0.2974
growth	Round_3_Replicate_6	-12976.84	25957.68	24084.77	1248656.77	0.0261,0.1426
growth	Round_3_Replicate_7	-8448.22	16900.44	15882.29	679166.0	0.0109,0.0332
growth	Round_3_Replicate_8	-49259.04	98522.08	89487.53	976928.53	0.1259,0.596
growth	Round_3_Replicate_9	-9740.77	19485.54	18217.45	1849963.56	0.0117,0.0933
growth	Round_3_Replicate_10	-8644.15	17292.3	16231.19	767599.0	0.0154,0.053
growth	Round_3_Replicate_11	-14849.59	29703.18	27465.23	1167454.05	0.0331,0.1671
growth	Round_3_Replicate_12	-8209.88	16423.76	15427.89	1365358.52	0.0108,0.0699
growth	Round_3_Replicate_13	-7559.26	15122.52	14238.48	1075285.1	0.0103,0.0546
growth	Round_3_Replicate_14	-20427.15	40858.3	37515.0	833451.72	0.0637,0.2182
growth	Round_3_Replicate_15	-7569.44	15142.88	14256.88	1123542.26	0.01,0.0558
growth	Round_3_Replicate_16	-11120.32	22244.64	20726.22	1134315.13	0.0225,0.1143
growth	Round_3_Replicate_17	-10998.43	22000.86	20503.08	1338529.64	0.0192,0.1147
growth	Round_3_Replicate_18	-8087.23	16178.46	15204.01	1262495.36	0.011,0.0672
growth	Round_3_Replicate_19	-23603.17	47210.34	43226.06	774754.65	0.0789,0.247
growth	Round_3_Replicate_20	-7745.51	15495.02	14579.15	1172598.1	0.0104,0.0599
growth	Round_3_Replicate_21	-8280.45	16564.9	15563.52	813020.93	0.014,0.0526
growth	Round_3_Replicate_22	-16645.49	33294.98	30690.58	1697407.07	0.0269,0.1876
growth	Round_3_Replicate_23	-7696.23	15396.46	14489.94	1008478.45	0.0111,0.0551
growth	Round_3_Replicate_24	-41146.59	82297.18	74739.56	1144682.05	0.0933,0.4893
growth	Round_3_Replicate_25	-39648.92	79301.84	72058.08	898761.08	0.1136,0.4627
growth	Round_3_Replicate_26	-42979.26	85962.52	78060.68	1099007.38	0.1006,0.5131
growth	Round_3_Replicate_27	-11679.24	23362.48	21734.28	1853202.88	0.0156,0.1214
growth	Round_3_Replicate_28	-10190.01	20384.02	19036.32	1244816.89	0.018,0.1018
growth	Round_3_Replicate_29	-35041.2	70086.4	63731.95	1046317.2	0.0885,0.4129
growth	Round_3_Replicate_30	-8192.49	16388.98	15397.88	1033363.9	0.0131,0.0648
growth	Round_3_Replicate_31	-9469.81	18943.62	17733.6	847781.59	0.0199,0.0752
growth	Round_3_Replicate_32	-39877.09	79758.18	72470.08	900507.09	0.114,0.4658
growth	Round_3_Replicate_33	-8320.49	16644.98	15633.06	945729.44	0.0142,0.0634
growth	Round_3_Replicate_34	-15346.23	30696.46	28349.26	2695735.69	0.0157,0.1534
growth	Round_3_Replicate_35	-8140.73	16285.46	15301.59	1333423.66	0.0107,0.0686
growth	Round_3_Replicate_36	-12813.49	25630.98	23796.44	958709.52	0.0319,0.1321
growth	Round_3_Replicate_37	-7684.42	15372.84	14468.79	961670.39	0.0113,0.0529
growth	Round_3_Replicate_38	-11955.99	23915.98	22234.55	2075638.72	0.0145,0.1224
growth	Round_3_Replicate_39	-71074.75	142153.5	129857.87	828696.52	0.1972,0.9459
growth	Round_3_Replicate_40	-13146.92	26297.84	24467.61	603523.76	0.0335,0.0729
growth	Round_3_Replicate_41	-7528.37	15060.74	14183.24	926372.08	0.0106,0.0483
growth	Round_3_Replicate_42	-11211.02	22426.04	20889.21	1256621.79	0.021,0.1174
growth	Round_3_Replicate_43	-30473.61	60951.22	55511.39	1182485.32	0.0697,0.3589
growth	Round_3_Replicate_44	-35445.11	70894.22	64474.02	911255.19	0.1017,0.4105
growth	Round_3_Replicate_45	-54297.09	108598.18	98721.84	852466.32	0.1553,0.6609
growth	Round_3_Replicate_46	-8987.8	17979.6	16848.7	1178362.75	0.0148,0.0817
growth	Round_3_Replicate_47	-28798.74	57601.48	52555.82	753318.65	0.0989,0.3044
growth	Round_3_Replicate_48	-7542.2	15088.4	14207.92	983040.26	0.0106,0.0513
growth	Round_3_Replicate_49	-13099.61	26203.22	24312.28	993596.11	0.032,0.1379
growth	Round_3_Replicate_50	-29005.52	58015.04	52893.31	949151.11	0.0816,0.3343
growth	Round_4_Replicate_1	-7404.38	14812.76	13955.9	922498.26	0.01,0.0458
growth	Round_4_Replicate_2	-7404.91	14813.82	13956.9	921304.57	0.01,0.0457
growth	Round_4_Replicate_3	-7404.44	14812.88	13955.78	942204.08	0.01,0.0468
growth	Round_4_Replicate_4	-7399.78	14803.56	13947.42	926594.17	0.01,0.0459
growth	Round_4_Replicate_5	-7399.64	14803.28	13947.06	935445.4	0.01,0.0464
growth	Round_4_Replicate_6	-7407.3	14818.6	13961.45	909234.55	0.01,0.0451
growth	Round_4_Replicate_7	-7402.6	14809.2	13952.51	932932.94	0.01,0.0463
growth	Round_4_Replicate_8	-7401.58	14807.16	13950.6	936044.91	0.01,0.0465
growth	Round_4_Replicate_9	-7401.59	14807.18	13950.72	927884.6	0.01,0.046
growth	Round_4_Replicate_10	-7402.22	14808.44	13951.65	946056.97	0.01,0.047
growth	Round_4_Replicate_11	-7400.23	14804.46	13948.13	935661.72	0.01,0.0464
growth	Round_4_Replicate_12	-7401.64	14807.28	13950.91	920762.84	0.01,0.0456
growth	Round_4_Replicate_13	-7399.44	14802.88	13946.68	935984.09	0.01,0.0464
growth	Round_4_Replicate_14	-7490.47	14984.94	14112.74	1025241.95	0.0102,0.0518
growth	Round_4_Replicate_15	-7413.17	14830.34	13971.62	956443.62	0.01,0.0477
growth	Round_4_Replicate_16	-7402.0	14808.0	13951.51	924385.36	0.01,0.0458
growth	Round_4_Replicate_17	-7406.18	14816.36	13958.97	942562.84	0.01,0.0469
growth	Round_4_Replicate_18	-7401.34	14806.68	13950.17	935391.66	0.01,0.0464
growth	Round_4_Replicate_19	-7403.08	14810.16	13953.48	926378.87	0.01,0.046
growth	Round_4_Replicate_20	-7402.53	14809.06	13952.63	913969.5	0.01,0.0453
growth	Round_4_Replicate_21	-7408.01	14820.02	13962.08	964011.94	0.01,0.0479
growth	Round_4_Replicate_22	-7404.08	14812.16	13955.02	950897.79	0.01,0.0473
growth	Round_4_Replicate_23	-7428.23	14860.46	14000.16	889382.21	0.0101,0.0442
growth	Round_4_Replicate_24	-7399.54	14803.08	13946.96	928309.72	0.01,0.046
growth	Round_4_Replicate_25	-7402.15	14808.3	13951.52	947188.7	0.01,0.047
growth	Round_4_Replicate_26	-7400.78	14805.56	13949.38	916568.58	0.01,0.0454
growth	Round_4_Replicate_27	-7404.57	14813.14	13956.09	935650.76	0.01,0.0465
growth	Round_4_Replicate_28	-7400.53	14805.06	13948.85	922783.28	0.01,0.0457
growth	Round_4_Replicate_29	-7402.02	14808.04	13951.4	936619.65	0.01,0.0465
growth	Round_4_Replicate_30	-7400.84	14805.68	13949.14	945587.69	0.01,0.0469
growth	Round_4_Replicate_31	-7400.24	14804.48	13948.19	932644.55	0.01,0.0463
growth	Round_4_Replicate_32	-7403.0	14810.0	13953.03	950885.26	0.01,0.0472
growth	Round_4_Replicate_33	-7399.61	14803.22	13946.98	936534.74	0.01,0.0465
growth	Round_4_Replicate_34	-7401.56	14807.12	13950.66	928857.16	0.01,0.0461
growth	Round_4_Replicate_35	-7402.12	14808.24	13951.76	922288.37	0.01,0.0457
growth	Round_4_Replicate_36	-7402.71	14809.42	13953.05	908320.29	0.01,0.0449
growth	Round_4_Replicate_37	-7409.18	14822.36	13964.82	915234.81	0.01,0.0455
growth	Round_4_Replicate_38	-7403.82	14811.64	13954.68	938946.71	0.01,0.0467
growth	Round_4_Replicate_39	-7411.1	14826.2	13967.92	948429.59	0.01,0.0473
growth	Round_4_Replicate_40	-7405.26	14814.52	13957.82	901983.03	0.01,0.0446
growth	Round_4_Replicate_41	-7412.87	14829.74	13971.67	908810.97	0.0101,0.0451
growth	Round_4_Replicate_42	-7407.64	14819.28	13961.62	943954.11	0.01,0.047
growth	Round_4_Replicate_43	-7402.39	14808.78	13951.9	951610.02	0.01,0.0473
growth	Round_4_Replicate_44	-7403.94	14811.88	13954.82	944525.58	0.01,0.0469
growth	Round_4_Replicate_45	-7402.36	14808.72	13952.08	932915.24	0.01,0.0463
growth	Round_4_Replicate_46	-7403.9	14811.8	13954.62	957026.56	0.01,0.0475
growth	Round_4_Replicate_47	-7416.52	14837.04	13978.03	933427.13	0.0101,0.0466
growth	Round_4_Replicate_48	-7400.87	14805.74	13949.57	915313.13	0.01,0.0453
growth	Round_4_Replicate_49	-7402.23	14808.46	13951.87	929779.81	0.01,0.0461
growth	Round_4_Replicate_50	-7399.63	14803.26	13947.01	937798.37	0.01,0.0465
growth	Round_4_Replicate_51	-7409.35	14822.7	13964.54	964483.23	0.01,0.048
growth	Round_4_Replicate_52	-7401.57	14807.14	13950.86	914657.81	0.01,0.0453
growth	Round_4_Replicate_53	-7407.07	14818.14	13960.57	944085.97	0.01,0.047
growth	Round_4_Replicate_54	-7402.43	14808.86	13952.3	924681.22	0.01,0.0459
growth	Round_4_Replicate_55	-7403.05	14810.1	13953.13	951120.38	0.01,0.0472
growth	Round_4_Replicate_56	-7405.23	14814.46	13957.55	916596.44	0.01,0.0455
growth	Round_4_Replicate_57	-7401.28	14806.56	13950.15	927624.48	0.01,0.046
growth	Round_4_Replicate_58	-7400.35	14804.7	13948.35	936083.4	0.01,0.0464
growth	Round_4_Replicate_59	-7404.76	14813.52	13956.18	957461.51	0.01,0.0476
growth	Round_4_Replicate_60	-7399.26	14802.52	13946.47	926172.23	0.01,0.0459
growth	Round_4_Replicate_61	-7402.1	14808.2	13951.77	919571.25	0.01,0.0456
growth	Round_4_Replicate_62	-7402.14	14808.28	13951.82	920930.89	0.01,0.0457
growth	Round_4_Replicate_63	-7404.53	14813.06	13955.82	953541.84	0.01,0.0474
growth	Round_4_Replicate_64	-7406.55	14817.1	13960.2	900714.28	0.01,0.0445
growth	Round_4_Replicate_65	-7411.84	14827.68	13969.15	960596.74	0.01,0.0479
growth	Round_4_Replicate_66	-7408.84	14821.68	13964.18	916484.76	0.01,0.0455
growth	Round_4_Replicate_67	-7420.55	14845.1	13985.35	940076.83	0.0101,0.047
growth	Round_4_Replicate_68	-7400.13	14804.26	13947.93	937524.29	0.01,0.0465
growth	Round_4_Replicate_69	-7403.32	14810.64	13953.94	924545.72	0.01,0.0459
growth	Round_4_Replicate_70	-7400.47	14804.94	13948.73	923225.55	0.01,0.0458
growth	Round_4_Replicate_71	-7401.67	14807.34	13950.95	921142.17	0.01,0.0457
growth	Round_4_Replicate_72	-7425.28	14854.56	13993.79	959981.92	0.0101,0.0481
growth	Round_4_Replicate_73	-7405.98	14815.96	13958.52	948976.94	0.01,0.0472
growth	Round_4_Replicate_74	-7402.25	14808.5	13951.78	941133.57	0.01,0.0467
growth	Round_4_Replicate_75	-7400.22	14804.44	13948.16	931772.62	0.01,0.0462
growth	Round_4_Replicate_76	-7401.49	14806.98	13950.51	930135.21	0.01,0.0462
growth	Round_4_Replicate_77	-7406.3	14816.6	13959.45	921256.64	0.01,0.0458
growth	Round_4_Replicate_78	-7403.36	14810.72	13954.07	920403.75	0.01,0.0456
growth	Round_4_Replicate_79	-7403.8	14811.6	13954.79	926818.24	0.01,0.046
growth	Round_4_Replicate_80	-7400.31	14804.62	13948.45	922051.1	0.01,0.0457
growth	Round_4_Replicate_81	-7401.03	14806.06	13949.52	942162.31	0.01,0.0468
growth	Round_4_Replicate_82	-7404.92	14813.84	13956.6	946911.8	0.01,0.0471
growth	Round_4_Replicate_83	-7411.24	14826.48	13968.46	924548.22	0.0101,0.046
growth	Round_4_Replicate_84	-7400.14	14804.28	13948.12	922635.24	0.01,0.0457
growth	Round_4_Replicate_85	-7407.24	14818.48	13960.69	962582.29	0.01,0.0479
growth	Round_4_Replicate_86	-7430.42	14864.84	14002.99	983764.93	0.0101,0.0492
growth	Round_4_Replicate_87	-7401.27	14806.54	13950.01	937675.47	0.01,0.0465
growth	Round_4_Replicate_88	-7419.58	14843.16	13983.1	984431.73	0.01,0.049
growth	Round_4_Replicate_89	-7404.2	14812.4	13955.21	952939.09	0.01,0.0474
growth	Round_4_Replicate_90	-7401.3	14806.6	13950.02	941152.65	0.01,0.0467
growth	Round_4_Replicate_91	-7404.07	14812.14	13955.22	931906.19	0.01,0.0463
growth	Round_4_Replicate_92	-7400.29	14804.58	13948.22	937323.53	0.01,0.0465
growth	Round_4_Replicate_93	-7402.25	14808.5	13952.02	921572.27	0.01,0.0457
growth	Round_4_Replicate_94	-7406.88	14817.76	13960.39	930593.6	0.01,0.0463
growth	Round_4_Replicate_95	-7399.53	14803.06	13946.87	933125.88	0.01,0.0463
growth	Round_4_Replicate_96	-7401.77	14807.54	13951.13	921905.63	0.01,0.0457
growth	Round_4_Replicate_97	-7404.22	14812.44	13955.27	950980.45	0.01,0.0473
growth	Round_4_Replicate_98	-7402.18	14808.36	13951.63	942211.69	0.01,0.0468
growth	Round_4_Replicate_99	-7407.43	14818.86	13961.02	963068.36	0.01,0.0479
growth	Round_4_Replicate_100	-7403.7	14811.4	13954.67	921369.81	0.01,0.0457
