Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu, T)
growth	Round_3_Replicate_22	-14724.38	29452.76	27253.28	858798.73	0.0418,0.1498
growth	Round_3_Replicate_23	-8973.91	17951.82	16825.85	967648.62	0.0168,0.0754
growth	Round_3_Replicate_24	-7691.73	15387.46	14480.74	1156914.5	0.0103,0.0587
growth	Round_3_Replicate_25	-7828.78	15661.56	14733.05	973276.31	0.0119,0.0561
growth	Round_3_Replicate_26	-8646.98	17297.96	16231.98	854989.95	0.016,0.0627
growth	Round_3_Replicate_27	-18025.19	36054.38	33237.41	670865.7	0.062,0.1553
growth	Round_3_Replicate_28	-13497.34	26998.68	25024.89	1241386.3	0.0277,0.1498
growth	Round_3_Replicate_29	-7595.78	15195.56	14308.62	836407.75	0.0106,0.0431
growth	Round_3_Replicate_30	-10260.14	20524.28	19163.17	1323909.98	0.0173,0.1034
growth	Round_3_Replicate_31	-7409.06	14822.12	13964.64	912333.0	0.01,0.0453
growth	Round_3_Replicate_32	-10882.57	21769.14	20308.28	784105.86	0.0268,0.0889
growth	Round_3_Replicate_33	-14282.3	28568.6	26442.17	1185306.97	0.0311,0.1598
growth	Round_3_Replicate_34	-7719.85	15443.7	14532.52	1099634.09	0.0108,0.0581
growth	Round_3_Replicate_35	-7757.08	15518.16	14600.69	1100451.78	0.0109,0.0588
growth	Round_3_Replicate_36	-7412.62	14829.24	13970.44	973373.38	0.01,0.0484
growth	Round_3_Replicate_37	-14646.64	29297.28	27100.58	1119493.8	0.0338,0.1634
growth	Round_3_Replicate_38	-7417.31	14838.62	13980.07	893141.6	0.01,0.0442
growth	Round_3_Replicate_39	-9514.32	19032.64	17807.29	1271961.3	0.0156,0.0914
growth	Round_3_Replicate_40	-21146.15	42296.3	38828.3	725044.09	0.0731,0.207
growth	Round_3_Replicate_41	-7691.16	15386.32	14480.34	1045274.83	0.0109,0.0562
growth	Round_3_Replicate_42	-13026.2	26056.4	24194.74	776268.24	0.0368,0.1171
growth	Round_3_Replicate_43	-8083.67	16171.34	15201.54	868610.95	0.0132,0.0544
growth	Round_3_Replicate_44	-7457.33	14918.66	14052.03	1020181.76	0.0101,0.0511
growth	Round_3_Replicate_45	-7673.71	15351.42	14448.03	1097175.6	0.0106,0.0572
growth	Round_3_Replicate_46	-8608.11	17220.22	16155.36	1315343.29	0.0124,0.0766
growth	Round_3_Replicate_47	-11055.42	22114.84	20613.46	925856.47	0.0258,0.1051
growth	Round_3_Replicate_48	-7495.34	14994.68	14124.44	834757.77	0.0101,0.0411
growth	Round_3_Replicate_49	-8767.92	17539.84	16446.57	1431542.62	0.012,0.0797
growth	Round_3_Replicate_50	-21978.83	43961.66	40286.65	958045.69	0.0615,0.2494
growth	Round_4_Replicate_1	-7399.65	14803.3	13947.12	930104.45	0.01,0.0461
growth	Round_4_Replicate_2	-7417.62	14839.24	13980.12	928388.17	0.0101,0.0464
growth	Round_4_Replicate_3	-7416.8	14837.6	13978.66	924454.65	0.0101,0.0461
growth	Round_4_Replicate_4	-7401.75	14807.5	13951.23	911657.43	0.01,0.0451
growth	Round_4_Replicate_5	-7399.12	14802.24	13946.15	930770.74	0.01,0.0461
growth	Round_4_Replicate_6	-7400.03	14804.06	13947.94	921173.83	0.01,0.0456
growth	Round_4_Replicate_7	-7406.38	14816.76	13959.18	956638.33	0.01,0.0476
growth	Round_4_Replicate_8	-7406.63	14817.26	13960.04	921559.93	0.01,0.0458
growth	Round_4_Replicate_9	-7399.51	14803.02	13946.85	931715.8	0.01,0.0462
growth	Round_4_Replicate_10	-7402.74	14809.48	13952.82	928568.22	0.01,0.0461
growth	Round_4_Replicate_11	-7400.15	14804.3	13948.15	923319.9	0.01,0.0458
growth	Round_4_Replicate_12	-7402.78	14809.56	13953.13	911258.97	0.01,0.0451
growth	Round_4_Replicate_13	-7403.08	14810.16	13953.64	913994.13	0.01,0.0453
growth	Round_4_Replicate_14	-7406.18	14816.36	13958.89	948154.16	0.01,0.0472
growth	Round_4_Replicate_15	-7407.62	14819.24	13961.58	943803.0	0.01,0.047
growth	Round_4_Replicate_16	-7407.16	14818.32	13960.74	943330.74	0.01,0.0469
growth	Round_4_Replicate_17	-7412.01	14828.02	13970.1	908372.19	0.01,0.0451
growth	Round_4_Replicate_18	-7401.82	14807.64	13951.36	911402.94	0.01,0.0451
growth	Round_4_Replicate_19	-7411.28	14826.56	13968.2	952343.15	0.01,0.0475
growth	Round_4_Replicate_20	-7400.31	14804.62	13948.21	940823.7	0.01,0.0467
growth	Round_4_Replicate_21	-7402.04	14808.08	13951.66	919147.59	0.01,0.0456
growth	Round_4_Replicate_22	-7405.0	14814.0	13956.66	954487.84	0.01,0.0474
growth	Round_4_Replicate_23	-7408.79	14821.58	13963.51	964997.77	0.01,0.048
growth	Round_4_Replicate_24	-7400.1	14804.2	13947.98	927995.66	0.01,0.046
growth	Round_4_Replicate_25	-7401.66	14807.32	13950.8	931293.05	0.01,0.0462
growth	Round_4_Replicate_26	-7402.5	14809.0	13952.54	916454.69	0.01,0.0454
growth	Round_4_Replicate_27	-7409.38	14822.76	13965.38	901285.15	0.01,0.0446
growth	Round_4_Replicate_28	-7401.72	14807.44	13951.03	921620.96	0.01,0.0457
growth	Round_4_Replicate_29	-7401.87	14807.74	13951.31	921033.51	0.01,0.0457
growth	Round_4_Replicate_30	-7399.28	14802.56	13946.4	934930.24	0.01,0.0464
growth	Round_4_Replicate_31	-7403.31	14810.62	13953.88	928298.63	0.01,0.0461
growth	Round_4_Replicate_32	-7406.72	14817.44	13959.9	948099.76	0.01,0.0472
growth	Round_4_Replicate_33	-7405.65	14815.3	13958.36	912779.54	0.01,0.0452
growth	Round_4_Replicate_34	-7413.78	14831.56	13973.66	888820.07	0.01,0.0439
growth	Round_4_Replicate_35	-7402.34	14808.68	13952.2	920231.25	0.01,0.0456
growth	Round_4_Replicate_36	-7408.1	14820.2	13962.67	927198.96	0.01,0.0461
growth	Round_4_Replicate_37	-7401.67	14807.34	13950.68	943042.07	0.01,0.0468
growth	Round_4_Replicate_38	-7400.73	14805.46	13949.07	934064.07	0.01,0.0463
growth	Round_4_Replicate_39	-7407.05	14818.1	13960.96	910546.31	0.01,0.0451
growth	Round_4_Replicate_40	-7407.62	14819.24	13961.66	937452.05	0.01,0.0467
growth	Round_4_Replicate_41	-7414.78	14833.56	13975.02	920033.83	0.0101,0.0458
growth	Round_4_Replicate_42	-7399.44	14802.88	13946.8	926021.81	0.01,0.0459
growth	Round_4_Replicate_43	-7402.32	14808.64	13951.98	934894.93	0.01,0.0464
growth	Round_4_Replicate_44	-7399.79	14803.58	13947.29	937681.33	0.01,0.0465
growth	Round_4_Replicate_45	-7399.35	14802.7	13946.64	925906.53	0.01,0.0459
growth	Round_4_Replicate_46	-7399.21	14802.42	13946.37	926878.09	0.01,0.0459
growth	Round_4_Replicate_47	-7410.58	14825.16	13966.73	971199.93	0.01,0.0483
growth	Round_4_Replicate_48	-7402.41	14808.82	13952.45	910883.43	0.01,0.0451
growth	Round_4_Replicate_49	-7400.86	14805.72	13949.53	916012.41	0.01,0.0453
growth	Round_4_Replicate_50	-7402.18	14808.36	13951.96	916321.29	0.01,0.0454
growth	Round_4_Replicate_51	-7402.86	14809.72	13953.3	908757.25	0.01,0.045
growth	Round_4_Replicate_52	-7404.83	14813.66	13956.78	919017.39	0.01,0.0456
growth	Round_4_Replicate_53	-7399.28	14802.56	13946.39	934854.15	0.01,0.0464
growth	Round_4_Replicate_54	-7399.54	14803.08	13947.02	923113.27	0.01,0.0457
growth	Round_4_Replicate_55	-7421.59	14847.18	13987.55	917234.55	0.0101,0.0458
growth	Round_4_Replicate_56	-7400.42	14804.84	13948.38	943089.59	0.01,0.0468
growth	Round_4_Replicate_57	-7401.29	14806.58	13950.04	939531.79	0.01,0.0466
growth	Round_4_Replicate_58	-7404.31	14812.62	13955.87	915927.74	0.01,0.0454
growth	Round_4_Replicate_59	-7405.29	14814.58	13957.12	962157.66	0.01,0.0478
growth	Round_4_Replicate_60	-7407.0	14818.0	13960.54	935830.27	0.01,0.0466
growth	Round_4_Replicate_61	-7408.14	14820.28	13962.43	954796.98	0.01,0.0475
growth	Round_4_Replicate_62	-7401.94	14807.88	13951.13	947113.96	0.01,0.047
growth	Round_4_Replicate_63	-7407.94	14819.88	13962.15	945544.08	0.01,0.0471
growth	Round_4_Replicate_64	-7401.47	14806.94	13950.71	912648.55	0.01,0.0452
growth	Round_4_Replicate_65	-7399.47	14802.94	13946.77	932731.42	0.01,0.0463
growth	Round_4_Replicate_66	-7413.67	14831.34	13973.19	906026.63	0.0101,0.045
growth	Round_4_Replicate_67	-7400.09	14804.18	13947.81	940798.42	0.01,0.0467
growth	Round_4_Replicate_68	-7401.88	14807.76	13951.42	915290.94	0.01,0.0453
growth	Round_4_Replicate_69	-7410.53	14825.06	13966.63	971075.4	0.01,0.0483
growth	Round_4_Replicate_70	-7399.29	14802.58	13946.52	925862.37	0.01,0.0459
growth	Round_4_Replicate_71	-7401.76	14807.52	13951.12	921955.49	0.01,0.0457
growth	Round_4_Replicate_72	-7399.78	14803.56	13947.45	924085.73	0.01,0.0458
growth	Round_4_Replicate_73	-7413.09	14830.18	13971.76	931423.15	0.0101,0.0464
growth	Round_4_Replicate_74	-7416.82	14837.64	13978.08	981751.48	0.01,0.0489
growth	Round_4_Replicate_75	-7404.17	14812.34	13955.29	940596.99	0.01,0.0467
growth	Round_4_Replicate_76	-7408.63	14821.26	13963.38	948918.19	0.01,0.0472
growth	Round_4_Replicate_77	-7399.58	14803.16	13946.95	934568.87	0.01,0.0464
growth	Round_4_Replicate_78	-7408.29	14820.58	13963.22	912031.1	0.01,0.0453
growth	Round_4_Replicate_79	-7401.04	14806.08	13949.72	926638.48	0.01,0.046
growth	Round_4_Replicate_80	-7401.26	14806.52	13950.23	919280.54	0.01,0.0455
growth	Round_4_Replicate_81	-7399.94	14803.88	13947.64	932188.85	0.01,0.0462
growth	Round_4_Replicate_82	-7401.26	14806.52	13950.04	933828.55	0.01,0.0463
growth	Round_4_Replicate_83	-7399.77	14803.54	13947.31	933179.01	0.01,0.0463
growth	Round_4_Replicate_84	-7404.66	14813.32	13956.26	935264.4	0.01,0.0465
growth	Round_4_Replicate_85	-7404.71	14813.42	13956.2	949145.2	0.01,0.0472
growth	Round_4_Replicate_86	-7411.76	14827.52	13969.79	898209.56	0.01,0.0445
growth	Round_4_Replicate_87	-7407.58	14819.16	13962.13	898488.05	0.01,0.0444
growth	Round_4_Replicate_88	-7404.34	14812.68	13955.69	934232.14	0.01,0.0464
growth	Round_4_Replicate_89	-7399.18	14802.36	13946.23	933865.78	0.01,0.0463
growth	Round_4_Replicate_90	-7412.83	14829.66	13971.17	941901.32	0.0101,0.047
growth	Round_4_Replicate_91	-7404.57	14813.14	13956.24	924479.02	0.01,0.0459
growth	Round_4_Replicate_92	-7399.74	14803.48	13947.37	924437.78	0.01,0.0458
growth	Round_4_Replicate_93	-7399.93	14803.86	13947.54	939688.64	0.01,0.0466
growth	Round_4_Replicate_94	-7404.68	14813.36	13956.49	920404.81	0.01,0.0457
growth	Round_4_Replicate_95	-7400.42	14804.84	13948.62	923825.25	0.01,0.0458
growth	Round_4_Replicate_96	-7400.23	14804.46	13948.03	943972.73	0.01,0.0468
growth	Round_4_Replicate_97	-7403.0	14810.0	13953.38	921574.14	0.01,0.0457
growth	Round_4_Replicate_98	-7416.74	14837.48	13978.52	927380.83	0.0101,0.0463
growth	Round_4_Replicate_99	-7399.67	14803.34	13947.19	929127.7	0.01,0.0461
growth	Round_4_Replicate_100	-7405.45	14814.9	13957.76	930286.1	0.01,0.0462
