Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1m, nu2m, nu1f, nu2f, T1, T2, T3)
bottle_schange_thr_epoch	Round_3_Replicate_8	-1396563.48	2793144.96	6891830.89	97809.23	2.3387,2.3206,3.109,9.3306,1.5082,0.3588,0.2606,1.7059,0.1298
bottle_schange_thr_epoch	Round_3_Replicate_9	-1612412.82	3224843.64	13406602.37	76084.5	3.0079,2.6389,12.4611,18.8359,1.4271,0.2805,0.956,1.8974,0.4688
bottle_schange_thr_epoch	Round_3_Replicate_10	-1399536.83	2799091.66	4763394.44	103374.78	2.0648,4.8715,9.4896,9.8607,0.8948,0.5697,0.3714,0.7232,0.1055
bottle_schange_thr_epoch	Round_3_Replicate_11	-1123472.9	2246963.8	4112514.38	121137.41	3.0097,3.6213,5.8487,4.0132,1.9024,0.9768,0.7504,0.2624,0.3907
bottle_schange_thr_epoch	Round_3_Replicate_12	-1089236.47	2178490.94	4072032.86	124450.5	3.112,1.8214,7.4162,3.2126,0.4383,1.9835,0.1999,1.0857,0.2353
bottle_schange_thr_epoch	Round_3_Replicate_13	-1259285.61	2518589.22	6997286.72	116201.5	13.9839,14.7545,15.2217,8.0411,0.9371,0.1823,0.2891,1.3357,0.5624
bottle_schange_thr_epoch	Round_3_Replicate_14	-2707937.64	5415893.28	63380586.9	161066.31	4.447,16.7517,8.2804,1.3703,0.3221,0.7314,0.3924,2.0358,0.9594
bottle_schange_thr_epoch	Round_3_Replicate_15	-1877902.95	3755823.9	24510578.07	113905.6	3.8516,1.4955,13.2656,14.8474,1.4793,1.9532,0.1505,0.4802,0.1282
bottle_schange_thr_epoch	Round_3_Replicate_16	-874838.51	1749695.02	3012650.83	185254.19	2.1034,11.9199,6.7402,18.1357,0.8308,0.1408,0.2281,0.1991,0.1289
bottle_schange_thr_epoch	Round_3_Replicate_17	-744622.45	1489262.9	2603708.64	189746.95	2.8845,12.2784,26.0761,4.1367,0.447,0.55,0.1367,0.3337,0.6545
bottle_schange_thr_epoch	Round_3_Replicate_18	-2775411.73	5550841.46	59592010.69	69542.08	11.7576,2.147,22.9945,1.6681,2.512,0.4923,0.9493,1.7776,0.841
bottle_schange_thr_epoch	Round_3_Replicate_19	-2246758.45	4493534.9	30529699.23	220726.78	21.5827,6.1403,1.7423,1.5484,0.9956,0.1975,0.4055,0.3806,0.9308
bottle_schange_thr_epoch	Round_3_Replicate_20	-2112087.83	4224193.66	31575785.41	93195.13	20.3629,6.0456,6.3942,21.4822,1.1059,0.3062,1.6239,2.487,1.3465
bottle_schange_thr_epoch	Round_3_Replicate_21	-884376.93	1768771.86	2407802.49	157243.38	3.9386,13.9577,21.3236,3.6357,0.3928,0.1316,0.1134,0.5606,0.133
bottle_schange_thr_epoch	Round_3_Replicate_22	-1304393.83	2608805.66	7862952.73	208217.4	22.9482,15.3658,2.9145,4.3229,0.4956,0.4317,0.5459,0.2314,0.9423
bottle_schange_thr_epoch	Round_3_Replicate_23	-2867698.12	5735414.24	83223587.61	127391.17	9.1973,3.9928,1.8793,1.7223,1.7931,0.4343,1.6015,1.4377,0.8755
bottle_schange_thr_epoch	Round_3_Replicate_24	-997569.34	1995156.68	3999033.78	122029.79	2.2256,7.7982,23.2651,11.1312,0.3698,0.7446,0.1397,1.3297,0.6043
bottle_schange_thr_epoch	Round_3_Replicate_25	-1939423.61	3878865.22	19579727.36	130217.21	12.6838,4.0427,12.0933,6.7394,1.4409,0.1985,0.8733,0.3303,1.1564
bottle_schange_thr_epoch	Round_3_Replicate_26	-1104248.26	2208514.52	5241735.42	178750.1	17.9805,6.808,4.0582,1.6649,1.1321,0.2776,0.1407,0.6064,0.418
bottle_schange_thr_epoch	Round_3_Replicate_27	-1164770.59	2329559.18	4802500.75	144530.82	1.525,3.1424,9.3709,8.6915,0.6027,0.552,0.954,0.1546,0.1817
bottle_schange_thr_epoch	Round_3_Replicate_28	-1199303.9	2398625.8	6515119.08	126948.5	1.6137,2.1909,4.5338,3.5796,0.3571,0.295,0.3318,1.3934,0.1203
bottle_schange_thr_epoch	Round_3_Replicate_29	-1873838.62	3747695.24	20761469.44	141705.94	1.5769,6.4454,12.3306,6.5993,0.6839,0.2176,0.3926,1.5624,0.9968
bottle_schange_thr_epoch	Round_3_Replicate_30	-1250744.85	2501507.7	6018435.24	83875.0	3.9758,13.6247,25.5894,13.4453,0.3383,0.8092,0.5091,2.0642,0.4588
bottle_schange_thr_epoch	Round_3_Replicate_31	-1740634.91	3481287.82	17736967.78	91035.07	10.399,1.0991,8.7426,7.3391,0.3656,0.3959,1.0258,1.8391,0.2346
bottle_schange_thr_epoch	Round_3_Replicate_32	-1191295.49	2382608.98	4013761.1	101765.47	10.1842,9.6406,4.6904,1.7212,2.599,1.008,1.0378,0.248,0.1851
bottle_schange_thr_epoch	Round_3_Replicate_33	-849230.19	1698478.38	3085534.66	150390.2	6.0248,3.2393,3.8655,9.4709,0.8192,0.1713,0.3367,0.7721,0.2343
bottle_schange_thr_epoch	Round_3_Replicate_34	-1387323.17	2774664.34	8658458.92	123966.04	1.5059,11.2758,15.1958,8.493,1.4035,0.2314,0.5581,0.7119,0.6783
bottle_schange_thr_epoch	Round_3_Replicate_35	-3117757.58	6235533.16	87453409.92	231229.34	8.8009,12.0639,2.4544,3.293,0.3508,0.224,0.6695,1.0171,1.2564
bottle_schange_thr_epoch	Round_3_Replicate_36	-1118793.68	2237605.36	4043833.31	130069.0	3.4053,2.9221,4.7748,10.2116,0.5717,1.1435,0.489,0.6526,0.4171
bottle_schange_thr_epoch	Round_3_Replicate_37	-1925444.87	3850907.74	23222979.1	70110.74	6.1526,2.7406,14.2814,8.354,2.4395,0.7235,1.0052,2.017,1.3655
bottle_schange_thr_epoch	Round_3_Replicate_38	-1401083.07	2802184.14	5066186.67	86801.88	18.1758,13.2622,13.677,2.7034,1.7213,0.6263,0.6248,0.8207,0.2008
bottle_schange_thr_epoch	Round_3_Replicate_39	-1578355.85	3156729.7	6203938.61	74491.43	4.7284,1.4007,17.064,17.3225,0.7684,0.3202,0.3568,1.4493,0.1002
bottle_schange_thr_epoch	Round_3_Replicate_40	-924180.18	1848378.36	3382894.04	196518.69	17.2528,12.6086,4.6396,2.233,0.4208,1.178,0.1464,0.4013,0.6045
bottle_schange_thr_epoch	Round_3_Replicate_41	-1176890.05	2353798.1	4224051.44	165629.67	2.103,18.5746,1.8832,7.4998,1.7911,1.936,0.1649,0.1841,0.2473
bottle_schange_thr_epoch	Round_3_Replicate_42	-1046774.75	2093567.5	3703594.89	125094.21	3.7808,3.6273,4.3244,8.5795,0.652,0.6895,0.2867,1.0088,0.2972
bottle_schange_thr_epoch	Round_3_Replicate_43	-2044184.15	4088386.3	27638934.95	71480.06	16.331,2.3158,10.3954,2.8875,0.2965,0.2101,1.6389,2.2518,0.0981
bottle_schange_thr_epoch	Round_3_Replicate_44	-1502033.39	3004084.78	10472661.14	264782.11	2.2135,3.1507,17.0186,8.4323,0.3118,0.2228,0.1729,0.1905,1.1303
bottle_schange_thr_epoch	Round_3_Replicate_45	-883716.26	1767450.52	2686545.42	162764.41	21.8211,1.6064,5.3805,1.7931,0.6867,1.4963,0.233,0.4482,0.2984
bottle_schange_thr_epoch	Round_3_Replicate_46	-891685.14	1783388.28	2859502.08	184541.32	5.2052,2.7766,19.3087,2.0938,0.3342,1.8458,0.0994,0.3641,0.6336
bottle_schange_thr_epoch	Round_3_Replicate_47	-1543770.23	3087558.46	13043364.94	144901.78	18.057,5.4111,2.2363,2.0019,0.3427,0.2473,1.6275,1.0399,0.2223
bottle_schange_thr_epoch	Round_3_Replicate_48	-1150679.29	2301376.58	4035228.85	132888.45	4.7656,1.1968,4.4633,1.8012,1.7036,1.0753,0.1745,0.7847,0.1439
bottle_schange_thr_epoch	Round_3_Replicate_49	-655486.75	1310991.5	1661419.55	198934.58	12.5656,14.8593,9.9001,1.6707,0.4397,0.2985,0.2357,0.231,0.1932
bottle_schange_thr_epoch	Round_3_Replicate_50	-1515915.84	3031849.68	12929268.94	112424.44	7.2128,11.2906,5.4302,3.6814,0.7915,0.2896,0.617,2.0218,0.4055
bottle_schange_thr_epoch	Round_4_Replicate_1	-462239.24	924496.48	1099740.22	254777.94	13.5006,9.5435,8.1603,2.1988,0.2128,0.3232,0.1718,0.1894,0.217
bottle_schange_thr_epoch	Round_4_Replicate_2	-785908.66	1571835.32	2074056.53	179315.34	7.5482,26.3651,9.9776,1.3657,0.767,0.2773,0.3559,0.1539,0.2291
bottle_schange_thr_epoch	Round_4_Replicate_3	-781576.61	1563171.22	2257019.84	183951.73	15.9042,17.64,6.4836,1.8022,0.872,0.3566,0.1095,0.3911,0.2922
bottle_schange_thr_epoch	Round_4_Replicate_4	-623981.72	1247981.44	1576686.22	218563.17	11.2614,11.8207,7.0443,2.6229,0.6315,0.1855,0.1735,0.1739,0.2491
bottle_schange_thr_epoch	Round_4_Replicate_5	-682057.76	1364133.52	1891662.16	203612.66	10.9013,9.7545,3.9582,1.5598,0.6278,0.4169,0.1013,0.4103,0.2158
bottle_schange_thr_epoch	Round_4_Replicate_6	-696290.23	1392598.46	2161848.93	170650.32	18.8142,18.9484,13.4066,2.4931,0.3145,0.2904,0.4403,0.4145,0.2406
bottle_schange_thr_epoch	Round_4_Replicate_7	-651580.61	1303179.22	2040812.94	218582.51	14.7056,18.7329,8.1136,0.8565,0.2334,0.3422,0.3149,0.307,0.1734
bottle_schange_thr_epoch	Round_4_Replicate_8	-982061.97	1964141.94	2982030.65	139255.85	27.1227,23.0801,12.5528,3.4391,0.8153,0.2555,0.3563,0.3691,0.1922
bottle_schange_thr_epoch	Round_4_Replicate_9	-607748.4	1215514.8	1479939.13	220830.25	10.2827,25.7327,14.1559,3.0607,0.5148,0.1908,0.1323,0.1703,0.2525
bottle_schange_thr_epoch	Round_4_Replicate_10	-667840.95	1335699.9	1803201.37	205236.53	7.7985,24.574,3.5488,1.0496,0.8105,0.5634,0.3049,0.1016,0.32
bottle_schange_thr_epoch	Round_4_Replicate_11	-576510.1	1153038.2	1684631.75	218345.32	24.1421,16.6978,11.1581,1.5099,0.3204,0.3327,0.416,0.0961,0.3097
bottle_schange_thr_epoch	Round_4_Replicate_12	-533083.53	1066185.06	1221432.76	253237.72	22.4843,14.0194,5.5002,1.1108,0.5016,0.2808,0.1254,0.0929,0.2064
bottle_schange_thr_epoch	Round_4_Replicate_13	-644348.5	1288715.0	1974335.62	198909.88	7.3381,14.1526,11.4855,2.8401,0.395,0.3598,0.2063,0.3728,0.3507
bottle_schange_thr_epoch	Round_4_Replicate_14	-881565.98	1763149.96	2605409.08	184041.51	9.5357,8.1873,6.961,1.1216,0.7849,0.2576,0.1312,0.4033,0.1835
bottle_schange_thr_epoch	Round_4_Replicate_15	-581465.29	1162948.58	1647492.63	219655.53	15.5267,21.0814,6.2369,2.4805,0.4064,0.3079,0.1347,0.3451,0.2869
bottle_schange_thr_epoch	Round_4_Replicate_16	-847841.86	1695701.72	2759015.95	173102.5	13.7169,11.5343,14.0508,1.1822,0.6152,0.3001,0.4952,0.153,0.31
bottle_schange_thr_epoch	Round_4_Replicate_17	-653331.94	1306681.88	1553194.48	217581.52	12.4182,10.1845,5.8202,1.269,0.7414,0.4868,0.1115,0.1555,0.2583
bottle_schange_thr_epoch	Round_4_Replicate_18	-527718.08	1055454.16	1359469.78	231970.39	12.5248,18.9471,9.1502,2.4406,0.3019,0.398,0.1859,0.2118,0.3009
bottle_schange_thr_epoch	Round_4_Replicate_19	-481274.12	962566.24	1184561.49	254215.42	10.072,16.9462,6.5724,1.7413,0.2623,0.3871,0.23,0.1149,0.2629
bottle_schange_thr_epoch	Round_4_Replicate_20	-632436.98	1264891.96	1732654.97	208442.27	19.5176,19.7738,3.4852,2.0671,0.494,0.563,0.2106,0.3058,0.2975
bottle_schange_thr_epoch	Round_4_Replicate_21	-557019.46	1114056.92	1401747.97	238359.68	6.4142,9.8042,7.1877,1.0885,0.3913,0.5789,0.1844,0.1232,0.29
bottle_schange_thr_epoch	Round_4_Replicate_22	-394399.78	788817.56	945005.0	285660.94	7.1034,12.9965,7.5221,3.0112,0.1996,0.1929,0.1963,0.0932,0.2164
bottle_schange_thr_epoch	Round_4_Replicate_23	-509633.16	1019284.32	1347922.4	244962.89	14.6806,9.6829,9.5931,2.2588,0.3144,0.313,0.1419,0.2015,0.298
bottle_schange_thr_epoch	Round_4_Replicate_24	-640846.47	1281710.94	1788608.46	190765.23	12.1988,12.3613,7.8947,2.3137,0.2939,0.46,0.2649,0.423,0.2269
bottle_schange_thr_epoch	Round_4_Replicate_25	-710891.61	1421801.22	1857288.95	192041.1	7.4474,8.8232,7.41,2.1582,0.8643,0.3429,0.2511,0.1407,0.3178
bottle_schange_thr_epoch	Round_4_Replicate_26	-700589.38	1401196.76	2080330.28	193378.8	15.1888,10.3423,5.5633,1.4806,0.6069,0.2487,0.4458,0.1388,0.2617
bottle_schange_thr_epoch	Round_4_Replicate_27	-698363.1	1396744.2	2125004.22	196848.51	10.2228,16.3857,13.0809,1.3712,0.444,0.4824,0.2566,0.2697,0.33
bottle_schange_thr_epoch	Round_4_Replicate_28	-725811.51	1451641.02	2148142.64	212059.9	13.3639,21.049,7.6424,1.003,0.6551,0.4463,0.1645,0.1906,0.3384
bottle_schange_thr_epoch	Round_4_Replicate_29	-514043.61	1028105.22	1215569.91	259028.34	19.9474,12.6002,2.6755,1.1889,0.5057,0.4569,0.1123,0.1302,0.2513
bottle_schange_thr_epoch	Round_4_Replicate_30	-531306.84	1062631.68	1374016.08	234126.92	20.8342,21.3092,12.2247,1.9019,0.2253,0.478,0.2508,0.1887,0.292
bottle_schange_thr_epoch	Round_4_Replicate_31	-405222.25	810462.5	943208.73	286610.67	10.1479,22.5971,9.669,1.5339,0.234,0.2188,0.1173,0.1094,0.2001
bottle_schange_thr_epoch	Round_4_Replicate_32	-558586.75	1117191.5	1458190.02	226968.51	22.979,22.9959,14.8529,1.7922,0.3577,0.3586,0.15,0.2031,0.2978
bottle_schange_thr_epoch	Round_4_Replicate_33	-583998.03	1168014.06	1823391.05	269735.98	6.0179,14.7147,6.3657,1.0397,0.2427,0.3157,0.1176,0.2806,0.2449
bottle_schange_thr_epoch	Round_4_Replicate_34	-564252.41	1128522.82	1353423.07	242602.19	14.5572,6.1164,3.6855,0.9452,0.505,0.4017,0.1318,0.1777,0.188
bottle_schange_thr_epoch	Round_4_Replicate_35	-482866.95	965751.9	1209751.02	250132.89	10.0108,23.1588,5.6388,2.3154,0.2071,0.3028,0.2552,0.1905,0.2208
bottle_schange_thr_epoch	Round_4_Replicate_36	-514482.06	1028982.12	1413167.57	235115.79	11.7439,25.6834,7.5772,0.8706,0.2172,0.2595,0.4154,0.1119,0.1777
bottle_schange_thr_epoch	Round_4_Replicate_37	-514841.37	1029700.74	1430409.17	255942.75	18.1478,16.2664,10.0746,1.348,0.2095,0.2968,0.1079,0.3022,0.2146
bottle_schange_thr_epoch	Round_4_Replicate_38	-732093.06	1464204.12	2056841.05	178580.65	8.4537,21.8282,11.9881,2.968,0.6755,0.2965,0.2339,0.2962,0.3243
bottle_schange_thr_epoch	Round_4_Replicate_39	-690010.04	1380038.08	1753017.28	213497.93	11.196,20.1931,7.8202,3.225,0.8706,0.1904,0.0864,0.1902,0.3058
bottle_schange_thr_epoch	Round_4_Replicate_40	-657613.15	1315244.3	1656876.93	211828.87	17.7902,22.9478,8.7264,1.1576,0.6204,0.4824,0.1626,0.1515,0.2935
bottle_schange_thr_epoch	Round_4_Replicate_41	-551326.6	1102671.2	1519043.75	236119.6	7.4875,8.6324,9.116,1.6128,0.2482,0.451,0.2796,0.1818,0.2829
bottle_schange_thr_epoch	Round_4_Replicate_42	-458301.91	916621.82	1176138.29	269809.08	9.9844,9.5715,3.7365,1.0317,0.2034,0.2777,0.2083,0.1978,0.1512
bottle_schange_thr_epoch	Round_4_Replicate_43	-518533.13	1037084.26	1252706.0	254066.66	7.027,6.6764,4.9558,0.9164,0.3074,0.5371,0.1473,0.1771,0.1972
bottle_schange_thr_epoch	Round_4_Replicate_44	-673218.3	1346454.6	1985619.44	221850.42	6.3819,19.4273,5.1264,0.8808,0.5592,0.4542,0.2296,0.1818,0.2837
bottle_schange_thr_epoch	Round_4_Replicate_45	-727629.42	1455276.84	2286671.95	215369.63	11.2523,11.9712,2.8942,0.8751,0.5731,0.2388,0.2465,0.3419,0.1441
bottle_schange_thr_epoch	Round_4_Replicate_46	-497028.5	994075.0	1305465.58	279255.28	19.0016,23.6905,10.159,0.9485,0.2923,0.2334,0.139,0.0961,0.238
bottle_schange_thr_epoch	Round_4_Replicate_47	-441106.1	882230.2	1159700.7	281585.95	12.2464,20.9797,6.1608,1.1658,0.1931,0.1826,0.1591,0.1945,0.1632
bottle_schange_thr_epoch	Round_4_Replicate_48	-461987.15	923992.3	1195987.65	263775.83	18.2867,26.0774,10.336,1.4694,0.2247,0.3085,0.2303,0.1108,0.2579
bottle_schange_thr_epoch	Round_4_Replicate_49	-738516.4	1477050.8	1884504.83	187090.87	7.5203,25.3295,14.1524,2.5663,0.7935,0.3337,0.1761,0.1848,0.321
bottle_schange_thr_epoch	Round_4_Replicate_50	-645854.89	1291727.78	1828439.92	218985.71	6.9863,13.9333,12.2552,1.4098,0.4811,0.2439,0.2964,0.0999,0.2879
bottle_schange_thr_epoch	Round_4_Replicate_51	-547226.44	1094470.88	1378333.32	235442.51	7.5167,6.2725,13.7,1.5117,0.2447,0.6065,0.2034,0.1786,0.2835
bottle_schange_thr_epoch	Round_4_Replicate_52	-440207.18	880432.36	1096241.23	268374.48	18.7087,7.9613,5.8051,2.1738,0.201,0.2428,0.1623,0.2117,0.2013
