Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1m, nu2m, nu1f, nu2f, T1, T2, T3)
bottle_schange_thr_epoch	Round_2_Replicate_14	-1404853.89	2809725.78	6070996.37	233218.5	0.6965,1.7646,0.444,3.9924,0.784,0.4839,0.2953,0.3515,0.1165
bottle_schange_thr_epoch	Round_2_Replicate_15	-470968.9	941955.8	1042230.01	270886.19	2.9561,10.3266,1.7696,1.0254,0.4031,0.3904,0.1725,0.1202,0.148
bottle_schange_thr_epoch	Round_2_Replicate_16	-3924339.76	7848697.52	215397376.13	283119.31	0.2643,2.0804,0.1715,1.2664,0.2847,1.1934,0.3262,0.1824,0.5608
bottle_schange_thr_epoch	Round_2_Replicate_17	-1999200.52	3998419.04	21367212.16	224132.8	0.8791,1.7069,0.3891,1.9917,1.5306,0.4973,0.4649,0.1189,0.7142
bottle_schange_thr_epoch	Round_2_Replicate_18	-1699905.93	3399829.86	10401218.31	185688.42	0.3902,4.7323,1.2451,3.8624,0.7232,0.6798,0.54,0.3101,0.128
bottle_schange_thr_epoch	Round_2_Replicate_19	-2648769.95	5297557.9	37370927.5	261918.53	0.3364,4.7802,0.2802,1.3673,0.9249,0.7246,0.353,0.54,0.0678
bottle_schange_thr_epoch	Round_2_Replicate_20	-2556901.78	5113821.56	48468772.31	279385.13	0.3379,2.5622,0.7446,0.5582,0.7254,0.5247,0.3294,0.1729,0.7283
bottle_schange_thr_epoch	Round_2_Replicate_21	-1040925.2	2081868.4	4078919.27	310554.88	0.8551,1.2243,0.2948,1.2285,1.6107,0.2703,0.1167,0.1525,0.2464
bottle_schange_thr_epoch	Round_2_Replicate_22	-2357626.68	4715271.36	34534421.27	228236.95	0.8981,4.9347,0.9439,0.4938,2.0772,0.3338,0.1281,0.5539,0.4824
bottle_schange_thr_epoch	Round_2_Replicate_23	-1640749.37	3281516.74	13010490.45	221577.35	0.4197,11.026,1.1989,0.797,1.0799,0.7743,0.0691,0.6052,0.4749
bottle_schange_thr_epoch	Round_2_Replicate_24	-844074.02	1688166.04	2295796.57	284617.73	1.2783,10.5827,0.3324,0.5768,0.8882,2.5217,0.2107,0.134,0.1356
bottle_schange_thr_epoch	Round_2_Replicate_25	-1232107.78	2464233.56	5395277.82	220234.1	0.6703,5.6855,0.8018,0.4948,0.8997,2.9716,0.7185,0.0883,0.0778
bottle_schange_thr_epoch	Round_2_Replicate_26	-690351.51	1380721.02	2142346.84	333519.38	0.3832,1.1995,1.3596,0.5894,0.3152,0.5771,0.0702,0.1451,0.2261
bottle_schange_thr_epoch	Round_2_Replicate_27	-622743.94	1245505.88	1415610.43	283057.53	1.1593,11.8146,1.7387,1.2798,0.3375,1.2629,0.0784,0.0587,0.1522
bottle_schange_thr_epoch	Round_2_Replicate_28	-1526923.34	3053864.68	9016438.88	259873.25	0.5219,4.1897,1.2253,0.3976,0.1352,3.0931,0.7792,0.0926,0.0665
bottle_schange_thr_epoch	Round_2_Replicate_29	-2522593.1	5045204.2	27774552.53	207585.17	0.8566,10.898,0.1866,0.9186,0.589,3.2686,0.9219,0.1706,0.224
bottle_schange_thr_epoch	Round_2_Replicate_30	-1725763.69	3451545.38	16042150.11	205760.66	0.6845,3.9984,1.5292,2.038,1.0269,0.3426,0.4327,0.5494,0.5595
bottle_schange_thr_epoch	Round_3_Replicate_1	-564484.05	1128986.1	1127930.29	280380.21	1.2019,5.431,0.7516,3.0076,0.3691,0.173,0.1425,0.1778,0.0625
bottle_schange_thr_epoch	Round_3_Replicate_2	-502011.87	1004041.74	1305005.31	250656.3	3.3469,3.1282,2.7993,0.3906,0.1506,0.3718,0.4428,0.0756,0.0677
bottle_schange_thr_epoch	Round_3_Replicate_3	-478010.7	956039.4	1099475.43	272133.63	3.0713,2.9247,0.8843,0.7933,0.6645,0.2816,0.2654,0.0501,0.1306
bottle_schange_thr_epoch	Round_3_Replicate_4	-776007.52	1552033.04	1937079.12	220545.95	4.4066,24.6701,2.6309,0.5088,1.393,0.1585,0.2514,0.1285,0.1089
bottle_schange_thr_epoch	Round_3_Replicate_5	-504576.81	1009171.62	1091117.53	299076.88	2.9199,12.9718,1.8045,0.2638,0.4125,1.3369,0.0968,0.0585,0.0888
bottle_schange_thr_epoch	Round_3_Replicate_6	-1230043.01	2460104.02	6070258.84	263093.08	4.1256,5.4172,1.3347,0.3302,0.8067,0.6689,0.1278,0.423,0.0842
bottle_schange_thr_epoch	Round_3_Replicate_7	-910642.88	1821303.76	2379682.34	160269.09	3.3291,5.5146,2.1741,1.8346,1.4052,1.4366,0.4705,0.2317,0.1198
bottle_schange_thr_epoch	Round_3_Replicate_8	-559967.76	1119953.52	1435685.75	332672.66	6.3314,2.7392,0.7646,0.7309,0.3277,0.5497,0.0416,0.19,0.1555
bottle_schange_thr_epoch	Round_3_Replicate_9	-1031026.29	2062070.58	4487484.26	389793.4	0.757,9.6171,0.4963,0.544,0.4744,0.1737,0.155,0.0593,0.2924
bottle_schange_thr_epoch	Round_3_Replicate_10	-1768410.76	3536839.52	15340470.32	248842.18	9.4152,26.3368,3.5461,0.4221,0.5043,0.2127,0.1957,0.4586,0.3424
bottle_schange_thr_epoch	Round_3_Replicate_11	-670525.47	1341068.94	1836469.33	196184.82	2.5037,4.8971,5.343,0.9371,0.3301,0.4397,0.6582,0.0391,0.1304
bottle_schange_thr_epoch	Round_3_Replicate_12	-859339.0	1718696.0	2460700.98	243446.66	1.5846,9.0927,2.3296,1.3591,0.1882,0.8626,0.494,0.0315,0.2524
bottle_schange_thr_epoch	Round_3_Replicate_13	-763002.84	1526023.68	2310564.15	358040.67	1.6693,7.6009,0.56,0.5895,0.2184,0.7144,0.0584,0.2508,0.1184
bottle_schange_thr_epoch	Round_3_Replicate_14	-566872.91	1133763.82	1194757.05	270689.19	1.5839,14.4375,0.9812,1.0907,1.0211,0.4873,0.0783,0.1534,0.0985
bottle_schange_thr_epoch	Round_3_Replicate_15	-927613.33	1855244.66	3757736.23	377670.21	2.1271,6.5286,4.4216,1.4299,0.1662,0.1853,0.0501,0.1924,0.4109
bottle_schange_thr_epoch	Round_3_Replicate_16	-2487626.74	4975271.48	39647394.74	262470.41	9.3186,2.8676,3.3672,0.2968,0.5917,0.1553,0.3503,0.1946,0.5079
bottle_schange_thr_epoch	Round_3_Replicate_17	-447863.31	895744.62	892335.8	310913.19	5.2275,8.0357,5.2223,0.3592,0.1729,1.529,0.1066,0.0346,0.149
bottle_schange_thr_epoch	Round_3_Replicate_18	-859176.46	1718370.92	2477403.56	213301.41	1.1723,2.7189,3.6804,1.4333,1.341,1.4699,0.0531,0.0377,0.3072
bottle_schange_thr_epoch	Round_3_Replicate_19	-885536.72	1771091.44	2411972.07	171888.99	6.924,18.0313,3.179,3.2698,0.1023,0.4195,0.6526,0.1185,0.0745
bottle_schange_thr_epoch	Round_3_Replicate_20	-485797.9	971613.8	987236.26	295219.13	1.3131,18.4477,0.5914,1.6404,1.3801,0.2205,0.1054,0.0351,0.1602
bottle_schange_thr_epoch	Round_3_Replicate_21	-530334.04	1060686.08	1009317.51	314959.89	3.3119,5.9818,1.3234,3.7905,0.2538,0.4997,0.0623,0.0265,0.2414
bottle_schange_thr_epoch	Round_3_Replicate_22	-967915.41	1935848.82	4107512.67	330446.23	1.1894,3.1015,1.9549,0.6779,0.1933,0.3897,0.1055,0.3366,0.261
bottle_schange_thr_epoch	Round_3_Replicate_23	-410683.59	821385.18	942608.55	301194.74	8.2514,23.0609,3.2779,0.3379,0.1709,0.1155,0.2226,0.0448,0.0761
bottle_schange_thr_epoch	Round_3_Replicate_24	-627269.76	1254557.52	1701855.32	259102.42	2.2093,25.1029,1.2105,1.8749,0.6273,0.4609,0.0666,0.2515,0.2637
bottle_schange_thr_epoch	Round_3_Replicate_25	-681594.44	1363206.88	1569242.57	225818.94	9.3693,18.4268,3.5412,0.4594,0.7807,0.7332,0.1908,0.088,0.1556
bottle_schange_thr_epoch	Round_3_Replicate_26	-449185.11	898388.22	1057132.04	296676.17	1.5531,8.2079,2.6304,1.8484,0.4621,0.2904,0.1025,0.0252,0.2814
bottle_schange_thr_epoch	Round_3_Replicate_27	-961148.61	1922315.22	3503863.22	230861.62	1.2353,4.5225,0.8213,1.0225,0.6233,1.1291,0.4415,0.2212,0.1836
bottle_schange_thr_epoch	Round_3_Replicate_28	-474653.63	949325.26	915003.81	314141.6	2.4829,14.2502,0.6926,1.9277,0.3913,0.2914,0.0544,0.1351,0.102
bottle_schange_thr_epoch	Round_3_Replicate_29	-766998.68	1534015.36	3586470.46	278042.45	10.1527,27.6294,1.7025,2.126,0.1547,0.6869,0.0572,0.15,0.055
bottle_schange_thr_epoch	Round_3_Replicate_30	-367891.74	735801.48	766271.27	355842.32	3.263,3.0441,0.504,0.3216,0.788,0.0885,0.094,0.0539,0.0497
bottle_schange_thr_epoch	Round_3_Replicate_31	-1004523.11	2009064.22	3553657.86	283332.59	4.7387,3.3725,1.3043,1.3031,0.2415,0.8434,0.2559,0.0713,0.4376
bottle_schange_thr_epoch	Round_3_Replicate_32	-553589.44	1107196.88	1635457.42	252738.35	2.7883,3.4002,3.0502,1.571,0.3965,0.1586,0.4258,0.0383,0.1845
bottle_schange_thr_epoch	Round_3_Replicate_33	-1028987.93	2057993.86	3950126.3	246674.67	9.484,24.1821,0.7388,0.6287,0.9033,1.3424,0.0712,0.0691,0.5574
bottle_schange_thr_epoch	Round_3_Replicate_34	-848711.66	1697441.32	3213371.15	252089.6	0.8629,11.8837,0.9819,0.435,0.5383,0.1915,0.6503,0.0922,0.0576
