Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1m, nu2m, nu1f, nu2f, T1, T2, T3)
bottle_schange_thr_epoch	Round_3_Replicate_23	-1990435.32	3980888.64	17968285.77	214481.51	0.4607,5.2562,0.5121,15.5976,2.6009,0.0983,0.8466,0.1562,0.1361
bottle_schange_thr_epoch	Round_3_Replicate_24	-3083150.85	6166319.7	93034585.82	219257.41	0.4216,1.7169,1.0417,9.5309,1.4095,0.1061,0.1807,0.7878,1.0388
bottle_schange_thr_epoch	Round_3_Replicate_25	-1782590.1	3565198.2	9355287.87	107798.53	0.3696,13.1246,2.1541,22.8438,2.3675,0.6308,0.2716,1.0244,0.173
bottle_schange_thr_epoch	Round_3_Replicate_26	-1317210.02	2634438.04	8215628.77	276959.56	0.2914,2.427,4.0277,4.2338,0.5063,0.2571,0.1756,0.086,0.718
bottle_schange_thr_epoch	Round_3_Replicate_27	-1297783.4	2595584.8	6587332.32	167971.07	0.2928,6.446,1.2558,24.1821,1.2253,0.501,0.0831,0.6046,0.5892
bottle_schange_thr_epoch	Round_3_Replicate_28	-2580090.83	5160199.66	49148494.95	170681.43	0.5559,16.6807,0.9981,7.6861,3.7896,0.1351,1.3834,0.1482,0.3268
bottle_schange_thr_epoch	Round_3_Replicate_29	-1146422.8	2292863.6	5935204.18	172524.81	0.5804,2.4679,4.1024,21.4059,1.5059,0.2742,0.0952,0.287,0.9939
bottle_schange_thr_epoch	Round_3_Replicate_30	-1535971.59	3071961.18	4379987.47	139145.72	0.2961,7.4746,3.7068,21.689,2.4008,0.8723,0.184,0.4126,0.0959
bottle_schange_thr_epoch	Round_3_Replicate_31	-3017664.69	6035347.38	60783619.99	170782.42	0.3134,5.3547,0.9004,9.7238,0.7596,0.766,0.9815,0.0812,0.1935
bottle_schange_thr_epoch	Round_3_Replicate_32	-3017118.6	6034255.2	97241090.13	163310.18	0.365,6.2158,2.4998,28.0679,0.4978,0.3968,0.6542,1.0385,1.1699
bottle_schange_thr_epoch	Round_3_Replicate_33	-2558301.09	5116620.18	23990755.45	175050.33	0.3563,8.2118,0.4115,11.6916,0.5267,0.5657,0.5062,0.4064,0.1026
bottle_schange_thr_epoch	Round_3_Replicate_34	-1186847.71	2373713.42	5966252.82	233308.15	1.3431,3.4615,0.6505,25.8823,1.5446,0.083,0.281,0.5211,0.2207
bottle_schange_thr_epoch	Round_3_Replicate_35	-3295578.04	6591174.08	139895054.8	173273.85	0.6362,9.834,0.6153,11.4006,2.4313,0.1144,1.1978,0.9097,0.3918
bottle_schange_thr_epoch	Round_3_Replicate_36	-898335.73	1796689.46	2434541.47	198974.55	0.2991,3.2225,2.4537,22.2433,2.7706,0.0755,0.1187,0.3748,0.1126
bottle_schange_thr_epoch	Round_3_Replicate_37	-3039111.41	6078240.82	98645043.88	219800.71	0.6199,7.4294,3.6649,5.1252,0.8028,0.1477,1.0923,0.0853,1.0052
bottle_schange_thr_epoch	Round_3_Replicate_38	-2740668.63	5481355.26	57832624.03	188334.56	0.5079,5.3346,0.3834,15.6921,2.9011,0.1828,1.2015,0.1217,0.3723
bottle_schange_thr_epoch	Round_3_Replicate_39	-1568865.39	3137748.78	12029333.16	160208.4	0.8626,3.7961,1.3469,13.3428,1.0225,0.1072,0.4961,1.1041,0.1645
bottle_schange_thr_epoch	Round_3_Replicate_40	-882108.14	1764234.28	2189979.0	229833.33	1.0861,7.132,0.3978,11.3044,5.1617,0.2358,0.2067,0.1324,0.1883
bottle_schange_thr_epoch	Round_3_Replicate_41	-1013293.48	2026604.96	4500326.47	192356.79	1.3045,1.7717,2.5278,28.0679,1.478,0.1284,0.1012,0.4991,0.536
bottle_schange_thr_epoch	Round_3_Replicate_42	-1188385.82	2376789.64	3496146.59	124310.61	0.7243,2.1043,4.3099,20.9985,1.591,0.2722,0.138,0.7887,0.1397
bottle_schange_thr_epoch	Round_3_Replicate_43	-1074570.64	2149159.28	2534959.04	169325.92	3.2317,9.438,1.026,17.9705,2.6023,0.4092,0.1477,0.4494,0.1282
bottle_schange_thr_epoch	Round_3_Replicate_44	-1769887.83	3539793.66	12165452.13	193092.58	0.3844,14.4214,0.4873,25.8823,1.2705,0.4391,0.2864,0.3139,0.4374
bottle_schange_thr_epoch	Round_3_Replicate_45	-1256677.19	2513372.38	7448081.23	222147.63	3.4575,1.1076,2.3837,28.0679,0.8645,0.1106,0.5058,0.1556,0.5408
bottle_schange_thr_epoch	Round_3_Replicate_46	-2014364.67	4028747.34	18654428.11	159264.99	0.3075,3.7618,1.9698,28.0679,4.5537,0.1632,0.275,0.1434,0.9228
bottle_schange_thr_epoch	Round_3_Replicate_47	-2229800.91	4459619.82	35098106.45	125364.21	0.6055,10.3776,3.3577,28.0679,2.4583,0.4519,0.8993,0.1232,1.4176
bottle_schange_thr_epoch	Round_3_Replicate_48	-857127.23	1714272.46	2051606.11	200571.67	1.5739,2.15,3.5306,22.4405,3.7369,0.1204,0.1746,0.0995,0.1681
bottle_schange_thr_epoch	Round_3_Replicate_49	-2923717.95	5847453.9	84229901.01	194650.54	0.8118,6.4567,0.5089,3.6201,1.5432,0.371,0.2987,0.9482,0.7429
bottle_schange_thr_epoch	Round_3_Replicate_50	-1515921.29	3031860.58	7425731.76	136618.22	0.5742,4.5988,2.0866,18.4866,0.8756,0.7074,0.4037,0.6593,0.2742
bottle_schange_thr_epoch	Round_4_Replicate_1	-789510.61	1579039.22	1648319.55	258972.52	1.5327,11.6236,0.5935,10.6001,0.5272,0.4461,0.0655,0.1846,0.1762
bottle_schange_thr_epoch	Round_4_Replicate_2	-644721.34	1289460.68	1545571.76	309225.5	4.1026,11.8013,0.5096,8.1093,0.3339,0.2061,0.1175,0.1441,0.1814
bottle_schange_thr_epoch	Round_4_Replicate_3	-465921.16	931860.32	1034751.01	272121.34	3.2302,6.763,1.096,18.8061,0.8145,0.1043,0.12,0.1392,0.1746
bottle_schange_thr_epoch	Round_4_Replicate_4	-485711.41	971440.82	931201.9	346968.77	4.3495,10.8487,0.5028,17.6673,0.2788,0.1417,0.0383,0.0949,0.133
bottle_schange_thr_epoch	Round_4_Replicate_5	-524582.03	1049182.06	1137511.44	297486.55	3.0323,13.3166,1.2861,20.9595,0.2891,0.1798,0.0366,0.134,0.1327
bottle_schange_thr_epoch	Round_4_Replicate_6	-416922.87	833863.74	897241.0	306248.74	1.9196,14.9472,1.05,14.8614,0.4066,0.1173,0.0725,0.1484,0.1655
bottle_schange_thr_epoch	Round_4_Replicate_7	-734594.82	1469207.64	1452425.58	287958.44	1.2366,21.1809,0.536,16.845,0.3733,0.3619,0.0479,0.1248,0.172
bottle_schange_thr_epoch	Round_4_Replicate_8	-627459.23	1254936.46	1358392.33	239109.59	2.5499,7.1064,1.1266,10.3655,0.6875,0.2011,0.0876,0.2787,0.1386
bottle_schange_thr_epoch	Round_4_Replicate_9	-576955.9	1153929.8	1111088.27	287044.55	1.3674,13.3556,1.3538,24.2618,0.2481,0.2368,0.0389,0.1679,0.1742
bottle_schange_thr_epoch	Round_4_Replicate_10	-547655.53	1095329.06	1111142.23	297615.27	3.0986,8.8466,0.5463,8.5397,0.834,0.154,0.0321,0.1777,0.1235
bottle_schange_thr_epoch	Round_4_Replicate_11	-537670.44	1075358.88	1254167.69	285040.38	1.4915,5.8949,0.7916,7.9817,0.516,0.1334,0.0909,0.2357,0.1365
bottle_schange_thr_epoch	Round_4_Replicate_12	-507210.97	1014439.94	1039369.6	303663.61	2.2017,8.2051,1.023,5.0903,0.3248,0.3065,0.0708,0.1063,0.2076
bottle_schange_thr_epoch	Round_4_Replicate_13	-607909.28	1215836.56	1183963.82	298281.71	3.0143,15.2965,0.7982,11.2783,0.2506,0.2314,0.033,0.1932,0.1384
bottle_schange_thr_epoch	Round_4_Replicate_14	-928095.88	1856209.76	2234917.12	247142.98	1.242,9.5097,0.5445,15.1375,0.5317,0.3057,0.0753,0.2877,0.1419
bottle_schange_thr_epoch	Round_4_Replicate_15	-776426.58	1552871.16	1558617.07	244083.14	2.3418,10.7722,0.7989,7.4438,0.3841,0.3634,0.0945,0.2648,0.1047
bottle_schange_thr_epoch	Round_4_Replicate_16	-402465.37	804948.74	871922.44	343175.44	2.4453,15.6947,0.5209,4.4798,0.3802,0.1059,0.1051,0.1039,0.1196
bottle_schange_thr_epoch	Round_4_Replicate_17	-733153.49	1466324.98	1464742.34	253727.39	2.9634,7.6331,0.7704,9.4476,0.4775,0.3999,0.0621,0.2188,0.1493
bottle_schange_thr_epoch	Round_4_Replicate_18	-470491.06	941000.12	971844.72	313821.57	1.2263,6.0144,1.4225,19.3338,0.2756,0.1994,0.0674,0.0851,0.2257
bottle_schange_thr_epoch	Round_4_Replicate_19	-764496.06	1529010.12	1520522.13	239072.43	3.4015,15.9888,0.9353,6.5196,0.2968,0.4281,0.1588,0.2131,0.1095
bottle_schange_thr_epoch	Round_4_Replicate_20	-606259.3	1212536.6	1328266.16	258068.11	1.7426,6.5482,0.9054,11.2212,0.6911,0.1972,0.0375,0.2758,0.1618
bottle_schange_thr_epoch	Round_4_Replicate_21	-511269.76	1022557.52	1139253.52	257277.94	4.0004,9.1007,1.5802,11.5451,0.8777,0.1744,0.0833,0.117,0.2221
bottle_schange_thr_epoch	Round_4_Replicate_22	-683307.4	1366632.8	1322556.57	318783.01	3.5804,7.267,0.4394,12.3361,0.3097,0.3535,0.0237,0.0884,0.166
bottle_schange_thr_epoch	Round_4_Replicate_23	-894159.85	1788337.7	1882590.95	254240.72	3.6008,11.934,0.6889,21.9349,0.2738,0.3681,0.0564,0.2545,0.1494
bottle_schange_thr_epoch	Round_4_Replicate_24	-544898.6	1089815.2	1056835.02	316665.36	2.5275,7.6372,0.5375,9.3535,0.4053,0.2449,0.0436,0.0975,0.1633
bottle_schange_thr_epoch	Round_4_Replicate_25	-638384.37	1276786.74	1211178.79	309201.06	2.7728,7.747,0.573,15.0127,0.2767,0.2911,0.0613,0.0939,0.1587
bottle_schange_thr_epoch	Round_4_Replicate_26	-652130.32	1304278.64	1475923.68	237257.9	2.9623,18.8843,0.9361,12.7216,0.8356,0.1961,0.1034,0.2884,0.164
bottle_schange_thr_epoch	Round_4_Replicate_27	-645599.69	1291217.38	1414108.79	243871.77	2.1188,5.4543,0.9488,10.5573,0.7581,0.3246,0.1048,0.1829,0.225
bottle_schange_thr_epoch	Round_4_Replicate_28	-616173.23	1232364.46	1238520.79	267363.84	2.9345,5.9582,0.9748,8.2099,0.4206,0.3822,0.0832,0.1482,0.1996
bottle_schange_thr_epoch	Round_4_Replicate_29	-515346.7	1030711.4	984182.74	336830.91	1.213,14.1912,0.4747,5.6041,0.3598,0.2354,0.0365,0.0858,0.1404
bottle_schange_thr_epoch	Round_4_Replicate_30	-488788.65	977595.3	1105486.22	327165.57	4.2479,22.0371,0.3787,16.3608,0.8293,0.1121,0.071,0.0868,0.1792
bottle_schange_thr_epoch	Round_4_Replicate_31	-835123.07	1670264.14	1696120.66	246598.25	1.6707,7.9832,0.6233,13.8083,0.8887,0.4606,0.0471,0.1871,0.1245
bottle_schange_thr_epoch	Round_4_Replicate_32	-513020.18	1026058.36	1194831.09	246373.04	3.4183,9.3603,1.5607,14.686,0.6758,0.145,0.1449,0.2002,0.2003
bottle_schange_thr_epoch	Round_4_Replicate_33	-652819.2	1305656.4	1564667.67	259346.8	1.2131,13.5572,1.2907,18.1572,0.2333,0.1505,0.091,0.359,0.1507
bottle_schange_thr_epoch	Round_4_Replicate_34	-579544.15	1159106.3	1147886.32	294330.35	1.7886,5.5153,0.5482,16.6086,0.6004,0.2342,0.0544,0.1064,0.1765
bottle_schange_thr_epoch	Round_4_Replicate_35	-574880.72	1149779.44	1127193.23	295452.84	1.6516,5.8305,0.5467,21.0365,0.7451,0.2332,0.0284,0.0895,0.1729
bottle_schange_thr_epoch	Round_4_Replicate_36	-584908.98	1169835.96	1580823.6	247373.72	1.7795,7.682,1.2405,15.6364,0.8957,0.1267,0.0702,0.3238,0.2251
bottle_schange_thr_epoch	Round_4_Replicate_37	-561938.61	1123895.22	1090429.43	318681.51	4.3426,7.0708,0.4769,17.4478,0.3258,0.1543,0.073,0.1223,0.12
bottle_schange_thr_epoch	Round_4_Replicate_38	-610546.52	1221111.04	1200473.55	294680.38	2.5877,11.9247,0.7575,8.2842,0.2913,0.2913,0.0615,0.1553,0.1575
bottle_schange_thr_epoch	Round_4_Replicate_39	-686698.15	1373414.3	1364023.81	256195.83	1.7357,17.3442,1.2514,11.7675,0.3241,0.4128,0.053,0.2088,0.1922
bottle_schange_thr_epoch	Round_4_Replicate_40	-953851.44	1907720.88	1946728.61	242799.22	2.1248,11.3269,0.4863,16.3522,0.4896,0.3655,0.1106,0.2246,0.0901
bottle_schange_thr_epoch	Round_4_Replicate_41	-736840.81	1473699.62	1690864.23	227506.34	1.2783,5.0047,1.0172,16.3103,0.7421,0.3347,0.1494,0.2108,0.2218
bottle_schange_thr_epoch	Round_4_Replicate_42	-670187.07	1340392.14	1302140.37	276700.64	3.2509,11.9184,0.461,14.4268,0.547,0.307,0.1242,0.0858,0.1592
bottle_schange_thr_epoch	Round_4_Replicate_43	-530348.45	1060714.9	1062677.82	297715.34	4.338,11.7161,0.558,9.8891,0.5249,0.1217,0.0866,0.1742,0.0989
bottle_schange_thr_epoch	Round_4_Replicate_44	-625177.79	1250373.58	1237280.19	294395.32	1.7791,19.1183,0.6037,19.2419,0.3352,0.2018,0.0897,0.1368,0.1428
bottle_schange_thr_epoch	Round_4_Replicate_45	-936721.26	1873460.52	2049504.87	212469.13	1.3273,15.4258,0.8377,8.1506,0.4876,0.3996,0.1525,0.3363,0.0892
bottle_schange_thr_epoch	Round_4_Replicate_46	-795099.86	1590217.72	1674840.09	223342.88	1.4832,16.3167,1.0438,7.4137,0.6249,0.4445,0.0957,0.2792,0.1282
bottle_schange_thr_epoch	Round_4_Replicate_47	-513576.43	1027170.86	1043915.88	295549.99	3.8947,13.8648,0.7819,18.3409,0.3571,0.1617,0.1002,0.1392,0.1598
bottle_schange_thr_epoch	Round_4_Replicate_48	-557596.63	1115211.26	1453324.61	243911.55	3.3331,5.876,1.3731,11.2612,0.6926,0.1563,0.1458,0.268,0.2229
bottle_schange_thr_epoch	Round_4_Replicate_49	-567605.85	1135229.7	1206857.18	283401.4	1.3604,12.6146,0.6568,17.8735,0.7671,0.1317,0.041,0.2152,0.1368
bottle_schange_thr_epoch	Round_4_Replicate_50	-685380.97	1370779.94	1428201.0	240192.53	1.9754,6.3708,1.1643,14.8243,0.4802,0.365,0.1342,0.1727,0.2027
bottle_schange_thr_epoch	Round_4_Replicate_51	-891388.85	1782795.7	2099488.95	249546.47	2.9335,23.4206,0.488,18.5627,0.5568,0.1279,0.1326,0.3056,0.0763
bottle_schange_thr_epoch	Round_4_Replicate_52	-796146.91	1592311.82	1662647.8	246885.94	1.6072,13.8612,0.6891,13.3572,0.87,0.4846,0.0577,0.1516,0.154
