Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m, T1, T2)
sec_contact_sym_mig_size	Round_2_Replicate_11	-42192.52	84399.04	123479.69	15853.74	0.6591,5.4088,1.0353,0.6221,1.6331,1.3503,1.1564
sec_contact_sym_mig_size	Round_2_Replicate_12	-82908.96	165831.92	314205.44	22662.63	0.8937,8.0609,0.9914,0.2036,1.0256,0.8937,3.6257
sec_contact_sym_mig_size	Round_2_Replicate_13	-134845.19	269704.38	784327.49	13173.12	0.301,2.5351,1.8712,0.2309,0.3792,1.194,3.6538
sec_contact_sym_mig_size	Round_2_Replicate_14	-50703.43	101420.86	474130.96	20618.64	0.1003,5.6045,0.5805,0.7227,3.8346,1.1843,2.1876
sec_contact_sym_mig_size	Round_2_Replicate_15	-42150.53	84315.06	187906.21	24444.58	0.2621,2.8078,0.6264,0.403,3.5736,0.6068,0.3905
sec_contact_sym_mig_size	Round_2_Replicate_16	-43663.88	87341.76	194923.31	26110.98	0.1527,5.493,0.418,0.4891,3.9376,0.874,0.7633
sec_contact_sym_mig_size	Round_2_Replicate_17	-68179.65	136373.3	229448.99	10740.04	0.4851,5.1804,0.5971,2.0606,1.3991,4.382,2.3607
sec_contact_sym_mig_size	Round_2_Replicate_18	-49526.07	99066.14	468817.39	8343.06	0.1494,4.3845,2.5551,1.1526,1.8495,4.1121,0.6125
sec_contact_sym_mig_size	Round_2_Replicate_19	-253584.79	507183.58	8496380.84	10444.97	0.0892,3.0177,5.3587,0.5558,0.4295,3.3867,0.3685
sec_contact_sym_mig_size	Round_2_Replicate_20	-67820.66	135655.32	184484.16	16153.32	1.0861,1.0422,0.6472,1.3966,1.192,0.8772,0.9685
sec_contact_sym_mig_size	Round_3_Replicate_1	-49664.22	99342.44	125143.75	37120.04	0.6468,7.7241,0.3841,0.2464,2.3227,0.4262,1.2172
sec_contact_sym_mig_size	Round_3_Replicate_2	-56420.9	112855.8	1381598.1	22264.38	0.1562,1.1964,0.7379,0.5329,5.5911,0.724,1.0275
sec_contact_sym_mig_size	Round_3_Replicate_3	-55780.78	111575.56	1503945.96	19532.82	0.1781,5.0862,0.7416,0.6087,5.368,1.0331,0.7469
sec_contact_sym_mig_size	Round_3_Replicate_4	-25881.83	51777.66	73712.39	40595.85	0.0898,2.338,0.2846,0.0985,9.4849,0.5274,0.1463
sec_contact_sym_mig_size	Round_3_Replicate_5	-66007.24	132028.48	215364.02	18254.12	0.2762,13.0999,1.1823,0.2658,1.1885,1.4459,0.4583
sec_contact_sym_mig_size	Round_3_Replicate_6	-66655.35	133324.7	355483.55	15410.5	0.1909,0.8342,1.9948,0.6513,1.8232,0.1832,1.0345
sec_contact_sym_mig_size	Round_3_Replicate_7	-80343.09	160700.18	261104.91	27129.04	0.0838,3.1569,0.5932,0.3019,1.6157,0.597,0.2346
sec_contact_sym_mig_size	Round_3_Replicate_8	-33354.51	66723.02	81455.4	17326.08	0.2516,2.8357,1.2802,0.2258,3.4734,1.962,0.2556
sec_contact_sym_mig_size	Round_3_Replicate_9	-116173.8	232361.6	209769236.57	13657.72	0.339,5.3563,1.4527,1.1801,9.0292,0.9397,0.47
sec_contact_sym_mig_size	Round_3_Replicate_10	-98902.76	197819.52	416769.63	15518.84	0.5146,1.5835,2.2103,1.1288,1.4547,0.7182,0.2087
sec_contact_sym_mig_size	Round_3_Replicate_11	-66281.17	132576.34	205832.79	26655.43	0.0832,5.1394,0.5391,0.3299,3.2886,0.4734,0.157
sec_contact_sym_mig_size	Round_3_Replicate_12	-78443.82	156901.64	186377.58	21205.31	0.129,1.0441,0.4079,0.7643,1.0347,1.366,0.8149
sec_contact_sym_mig_size	Round_3_Replicate_13	-37425.9	74865.8	137848.93	38437.49	0.5867,7.7925,0.3055,0.2615,5.7327,1.6999,1.2073
sec_contact_sym_mig_size	Round_3_Replicate_14	-45107.07	90228.14	171922.14	20393.59	0.849,8.3993,1.1826,0.3129,3.0908,0.567,0.7616
sec_contact_sym_mig_size	Round_3_Replicate_15	-62680.71	125375.42	1454217.08	22721.13	0.2454,0.8105,1.0524,0.4758,5.128,0.2876,0.4464
sec_contact_sym_mig_size	Round_3_Replicate_16	-142484.12	284982.24	928896.01	15397.39	0.0982,3.2049,2.4743,1.1591,2.2235,0.8087,0.1784
sec_contact_sym_mig_size	Round_3_Replicate_17	-63659.63	127333.26	260016.91	15612.79	0.4285,1.4751,1.5036,0.8909,1.3669,0.374,0.7862
sec_contact_sym_mig_size	Round_3_Replicate_18	-65381.52	130777.04	480379.26	25451.58	0.9971,3.9706,0.2819,0.9701,4.8925,0.382,0.637
sec_contact_sym_mig_size	Round_3_Replicate_19	-43305.02	86624.04	180787.5	24145.96	0.703,0.992,1.2252,0.1485,6.4492,0.5535,0.193
sec_contact_sym_mig_size	Round_3_Replicate_20	-84945.53	169905.06	301103.58	16813.35	0.9768,9.3397,0.4283,0.2976,1.6672,1.4885,0.154
sec_contact_sym_mig_size	Round_3_Replicate_21	-77960.95	155935.9	244431.96	36268.88	0.0786,1.7661,0.3564,0.2019,1.3269,1.1394,1.1002
sec_contact_sym_mig_size	Round_3_Replicate_22	-42682.6	85379.2	186228.71	46058.4	0.0897,2.3267,0.2242,0.2689,7.1931,0.2902,0.5762
sec_contact_sym_mig_size	Round_3_Replicate_23	-53292.12	106598.24	545753.24	17586.83	0.7919,1.9274,1.1091,0.5038,3.9376,0.8907,0.2604
sec_contact_sym_mig_size	Round_3_Replicate_24	-71427.76	142869.52	217607.92	31155.31	0.0724,11.7044,0.484,0.1966,1.8233,0.5773,0.2432
sec_contact_sym_mig_size	Round_3_Replicate_25	-114845.43	229704.86	522993.73	23411.33	0.8297,2.033,0.4989,0.1733,0.8936,1.1597,0.1904
sec_contact_sym_mig_size	Round_3_Replicate_26	-82533.83	165081.66	2318660.3	12716.24	0.2294,10.3663,1.8571,1.2789,2.2395,0.621,0.8648
sec_contact_sym_mig_size	Round_3_Replicate_27	-42449.64	84913.28	174833.21	13705.53	0.1673,0.8589,1.5688,0.5767,1.9701,2.433,1.2509
sec_contact_sym_mig_size	Round_3_Replicate_28	-44654.24	89322.48	137507.77	24256.13	0.7374,4.3847,1.0408,0.2058,3.7442,0.2716,0.2512
sec_contact_sym_mig_size	Round_3_Replicate_29	-176524.65	353063.3	1396592.26	16114.19	0.1291,5.7682,0.5399,1.0353,1.1983,1.0237,0.1507
sec_contact_sym_mig_size	Round_3_Replicate_30	-54976.28	109966.56	159954.28	22313.89	0.2085,8.6361,0.6369,0.6941,1.7841,0.2832,0.7401
sec_contact_sym_mig_size	Round_4_Replicate_1	-29689.51	59393.02	79339.99	39862.3	0.0864,2.5697,0.4592,0.0542,14.4609,0.3485,0.0741
sec_contact_sym_mig_size	Round_4_Replicate_2	-24766.0	49546.0	70061.79	45336.99	0.1261,2.1766,0.2396,0.0684,13.0001,0.3144,0.097
sec_contact_sym_mig_size	Round_4_Replicate_3	-26467.62	52949.24	80808.12	46582.05	0.1742,3.1715,0.1902,0.1074,10.7458,0.5919,0.208
sec_contact_sym_mig_size	Round_4_Replicate_4	-22984.0	45982.0	62100.29	46845.13	0.0782,1.8264,0.1763,0.0656,14.2194,0.6144,0.1126
sec_contact_sym_mig_size	Round_4_Replicate_5	-25745.95	51505.9	76827.77	36709.44	0.0884,1.7895,0.3776,0.0658,14.2123,0.5983,0.0754
sec_contact_sym_mig_size	Round_4_Replicate_6	-23444.93	46903.86	64540.37	41149.6	0.1047,2.0679,0.2411,0.0649,13.6554,0.5769,0.0899
sec_contact_sym_mig_size	Round_4_Replicate_7	-27270.44	54554.88	73311.31	46151.2	0.1585,2.7213,0.1616,0.1053,10.6394,0.5853,0.1661
sec_contact_sym_mig_size	Round_4_Replicate_8	-32024.51	64063.02	113955.72	35322.68	0.0501,3.2954,0.4716,0.1434,7.3487,0.4159,0.1822
sec_contact_sym_mig_size	Round_4_Replicate_9	-26813.7	53641.4	65102.93	32323.21	0.0614,1.3072,0.5057,0.0959,7.7863,1.0212,0.1506
sec_contact_sym_mig_size	Round_4_Replicate_10	-28051.51	56117.02	98226.46	51949.55	0.0797,2.1229,0.2652,0.0815,12.2526,0.3986,0.2276
sec_contact_sym_mig_size	Round_4_Replicate_11	-24212.39	48438.78	66580.55	46900.09	0.0735,1.3098,0.2152,0.0785,11.8359,0.54,0.1366
sec_contact_sym_mig_size	Round_4_Replicate_12	-31087.67	62189.34	97586.54	41218.31	0.047,1.4984,0.3982,0.1274,7.6553,0.2623,0.1802
sec_contact_sym_mig_size	Round_4_Replicate_13	-30538.08	61090.16	81922.74	38777.0	0.0364,3.465,0.438,0.1092,7.4222,0.3676,0.1643
sec_contact_sym_mig_size	Round_4_Replicate_14	-22890.68	45795.36	70274.66	46938.57	0.0997,1.3416,0.1902,0.0602,16.3004,0.5235,0.0936
sec_contact_sym_mig_size	Round_4_Replicate_15	-25489.13	50992.26	69732.75	31378.72	0.0792,3.4766,0.3909,0.1072,8.0566,0.9878,0.1604
sec_contact_sym_mig_size	Round_4_Replicate_16	-24652.29	49318.58	73038.89	49290.63	0.1224,3.1207,0.1945,0.0746,13.181,0.2796,0.1172
sec_contact_sym_mig_size	Round_4_Replicate_17	-29797.05	59608.1	64287.98	44230.72	0.042,1.4716,0.2278,0.094,7.088,0.5511,0.1412
sec_contact_sym_mig_size	Round_4_Replicate_18	-31120.73	62255.46	103360.49	39969.24	0.165,4.2367,0.4322,0.0903,9.7361,0.3128,0.1798
sec_contact_sym_mig_size	Round_4_Replicate_19	-24787.18	49588.36	63139.56	36641.65	0.0901,1.2776,0.3513,0.0897,9.5805,0.7544,0.1158
sec_contact_sym_mig_size	Round_4_Replicate_20	-23477.77	46969.54	68323.06	35815.38	0.0585,3.7963,0.2614,0.0817,11.4956,0.8811,0.1215
sec_contact_sym_mig_size	Round_4_Replicate_21	-26321.42	52656.84	72118.74	47218.84	0.0994,1.7943,0.2651,0.0812,10.5522,0.2994,0.1414
sec_contact_sym_mig_size	Round_4_Replicate_22	-23507.75	47029.5	65076.23	47273.02	0.0658,1.7106,0.2094,0.0635,14.126,0.4557,0.1016
sec_contact_sym_mig_size	Round_4_Replicate_23	-29535.67	59085.34	83426.85	41434.25	0.0958,4.4605,0.2545,0.1219,8.2697,0.3343,0.1386
sec_contact_sym_mig_size	Round_4_Replicate_24	-25758.56	51531.12	73694.52	37182.92	0.1451,1.2964,0.3294,0.1062,8.4922,0.9509,0.2178
sec_contact_sym_mig_size	Round_4_Replicate_25	-27184.58	54383.16	79113.94	40571.99	0.1592,3.6267,0.339,0.0562,14.7659,0.2906,0.076
sec_contact_sym_mig_size	Round_4_Replicate_26	-33554.71	67123.42	72744.82	50778.42	0.2207,3.7986,0.1648,0.0829,7.0987,0.2747,0.148
sec_contact_sym_mig_size	Round_4_Replicate_27	-31785.0	63584.0	85189.93	39114.07	0.0372,1.922,0.4655,0.1176,7.0789,0.3046,0.1588
sec_contact_sym_mig_size	Round_4_Replicate_28	-26994.22	54002.44	67055.82	44617.96	0.0647,3.3424,0.2323,0.1034,8.4576,0.4536,0.1679
sec_contact_sym_mig_size	Round_4_Replicate_29	-27107.54	54229.08	60627.51	38152.77	0.0643,3.4131,0.2566,0.1006,7.1021,0.8243,0.1727
sec_contact_sym_mig_size	Round_4_Replicate_30	-22521.5	45057.0	65867.77	37974.29	0.0649,2.5846,0.216,0.0678,14.1996,0.8503,0.0957
sec_contact_sym_mig_size	Round_4_Replicate_31	-24953.15	49920.3	68436.84	33193.08	0.1306,1.7363,0.3399,0.1161,7.9823,0.994,0.1673
sec_contact_sym_mig_size	Round_4_Replicate_32	-30406.66	60827.32	85832.7	33713.66	0.1013,2.7349,0.5209,0.1163,7.1719,0.5824,0.178
sec_contact_sym_mig_size	Round_4_Replicate_33	-26877.23	53768.46	76154.98	31183.05	0.0468,2.4059,0.46,0.1183,7.7946,0.8785,0.1465
sec_contact_sym_mig_size	Round_4_Replicate_34	-25741.53	51497.06	62603.96	55793.91	0.1316,1.6186,0.1546,0.0804,11.5084,0.6024,0.1985
sec_contact_sym_mig_size	Round_4_Replicate_35	-24823.49	49660.98	73762.54	34247.34	0.1455,2.7151,0.3354,0.086,10.6545,0.7901,0.1185
sec_contact_sym_mig_size	Round_4_Replicate_36	-25165.65	50345.3	55024.31	38660.23	0.0739,3.0948,0.2167,0.0713,9.7046,0.8485,0.1118
sec_contact_sym_mig_size	Round_4_Replicate_37	-26843.53	53701.06	71204.08	37464.45	0.1021,1.3151,0.3771,0.1071,7.9328,0.6407,0.1618
sec_contact_sym_mig_size	Round_4_Replicate_38	-28377.69	56769.38	74087.82	42898.89	0.1009,1.7272,0.3217,0.1032,8.0371,0.3091,0.1549
sec_contact_sym_mig_size	Round_4_Replicate_39	-28507.11	57028.22	82199.12	33225.79	0.1456,1.7611,0.4635,0.1268,6.8901,0.7682,0.2122
sec_contact_sym_mig_size	Round_4_Replicate_40	-24708.01	49430.02	76567.19	47724.94	0.1905,4.1118,0.1988,0.082,12.6004,0.4463,0.1601
