Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m, T1, T2)
sec_contact_sym_mig_size	Round_2_Replicate_17	-99024.03	198062.06	13492194.9	17964.37	1.1919,0.0514,0.599,3.8323,5.7481,0.6316,0.4659
sec_contact_sym_mig_size	Round_2_Replicate_18	-134581.36	269176.72	573368.68	10586.08	2.216,0.296,0.4006,3.0331,0.8449,5.5757,0.3143
sec_contact_sym_mig_size	Round_2_Replicate_19	-66707.9	133429.8	137813.73	18065.43	2.9171,0.1934,0.2671,0.4729,1.6666,3.6573,0.5045
sec_contact_sym_mig_size	Round_2_Replicate_20	-38840.98	77695.96	168524.49	19653.16	5.0136,0.2048,0.2737,0.3707,5.7106,6.0006,0.8095
sec_contact_sym_mig_size	Round_3_Replicate_1	-57937.86	115889.72	154133.93	20179.63	0.4623,0.1402,1.0383,0.2536,1.7207,2.1666,0.267
sec_contact_sym_mig_size	Round_3_Replicate_2	-71343.22	142700.44	5795657.51	15559.0	0.6524,1.2675,1.2191,0.7736,5.3032,1.0409,1.0926
sec_contact_sym_mig_size	Round_3_Replicate_3	-62361.61	124737.22	274640.75	22060.06	0.1978,1.2103,1.952,0.1851,4.8358,1.3031,1.3769
sec_contact_sym_mig_size	Round_3_Replicate_4	-62956.59	125927.18	198464.71	8242.19	1.5615,1.1118,3.4501,0.2775,1.4517,6.5619,0.2759
sec_contact_sym_mig_size	Round_3_Replicate_5	-53873.27	107760.54	134633.34	7036.75	1.2671,1.939,2.8257,0.9095,1.1258,7.3749,0.3957
sec_contact_sym_mig_size	Round_3_Replicate_6	-100297.83	200609.66	43858512.8	12783.66	0.7896,0.9066,2.4483,1.2465,5.1097,1.3992,0.4059
sec_contact_sym_mig_size	Round_3_Replicate_7	-50213.48	100440.96	121202.44	12653.6	1.1491,0.8714,1.0334,1.1295,1.1076,2.6659,0.5688
sec_contact_sym_mig_size	Round_3_Replicate_8	-36178.79	72371.58	217512.28	6655.84	1.4096,0.4702,4.0364,0.3736,2.8546,10.44,0.524
sec_contact_sym_mig_size	Round_3_Replicate_9	-75545.34	151104.68	2981893.37	12918.57	0.5491,0.1723,3.6229,0.4608,4.8888,2.0565,1.4978
sec_contact_sym_mig_size	Round_3_Replicate_10	-60014.1	120042.2	176533.91	11001.27	2.7604,0.792,1.0831,0.2964,0.8398,7.7778,1.5076
sec_contact_sym_mig_size	Round_3_Replicate_11	-106047.62	212109.24	481625.9	19697.54	0.936,1.1634,1.3518,0.2754,0.7401,0.6489,0.1765
sec_contact_sym_mig_size	Round_3_Replicate_12	-35845.68	71705.36	187791.49	16582.54	0.4203,0.1831,0.7117,0.3288,6.1181,4.0338,0.1888
sec_contact_sym_mig_size	Round_3_Replicate_13	-35262.82	70539.64	74392.5	10844.12	0.5525,1.1703,1.8132,0.2081,2.6069,6.1235,0.2583
sec_contact_sym_mig_size	Round_3_Replicate_14	-48446.29	96906.58	700061.81	13113.77	2.0777,0.1192,0.5801,1.1401,5.8,3.5417,0.1549
sec_contact_sym_mig_size	Round_3_Replicate_15	-57054.56	114123.12	145102.69	14729.52	1.4845,0.4729,0.5071,0.2348,1.2743,7.9828,0.9793
sec_contact_sym_mig_size	Round_3_Replicate_16	-29175.85	58365.7	110220.44	9971.21	0.5047,0.2303,0.541,0.422,3.815,9.886,0.5193
sec_contact_sym_mig_size	Round_3_Replicate_17	-65185.63	130385.26	312552.32	16101.43	1.8225,0.1936,2.6729,0.5203,3.3174,0.758,0.1964
sec_contact_sym_mig_size	Round_3_Replicate_18	-44098.58	88211.16	103654.71	24960.77	0.2521,0.8151,0.4604,0.2645,1.9166,2.0876,0.6442
sec_contact_sym_mig_size	Round_3_Replicate_19	-76525.54	153065.08	216362.15	20627.59	0.3701,0.3071,4.822,0.2738,2.4027,0.7397,0.2091
sec_contact_sym_mig_size	Round_3_Replicate_20	-84485.03	168984.06	14033352.46	8012.83	0.9588,0.332,2.82,1.9966,2.7167,3.4459,1.3581
sec_contact_sym_mig_size	Round_3_Replicate_21	-73726.07	147466.14	368555.83	9367.53	2.3341,0.2728,3.4406,1.5145,0.9891,1.3661,0.8836
sec_contact_sym_mig_size	Round_3_Replicate_22	-66064.68	132143.36	212016.67	11791.13	0.8322,0.7359,1.9599,0.4749,0.6404,2.5759,1.4434
sec_contact_sym_mig_size	Round_3_Replicate_23	-35561.65	71137.3	75390.24	9168.39	0.8177,0.9108,1.9509,0.5069,1.2764,6.5253,0.5161
sec_contact_sym_mig_size	Round_3_Replicate_24	-96683.97	193381.94	423851.67	14075.72	2.7799,0.8883,2.2445,0.3208,0.6868,0.7276,0.7027
sec_contact_sym_mig_size	Round_3_Replicate_25	-30410.24	60834.48	80535.86	12045.01	0.3487,1.2207,1.2414,0.3241,2.2345,8.1493,1.4254
sec_contact_sym_mig_size	Round_3_Replicate_26	-65714.64	131443.28	380867.73	10371.43	0.9344,0.8686,3.7843,1.6034,1.9787,2.5945,0.3533
sec_contact_sym_mig_size	Round_3_Replicate_27	-58160.67	116335.34	551320.45	15359.15	1.4614,1.063,0.7616,1.1249,3.621,1.3155,0.2092
sec_contact_sym_mig_size	Round_3_Replicate_28	-26385.78	52785.56	64460.68	21580.75	0.5079,0.2939,0.7046,0.2177,4.7376,2.2687,0.2041
sec_contact_sym_mig_size	Round_3_Replicate_29	-65413.47	130840.94	200002.7	12782.61	1.9073,1.5085,1.4113,1.0261,0.7166,1.1757,0.7748
sec_contact_sym_mig_size	Round_3_Replicate_30	-70274.49	140562.98	333239.76	19909.11	0.3736,0.2175,3.602,0.1877,4.7555,0.8578,0.4957
sec_contact_sym_mig_size	Round_4_Replicate_1	-30211.86	60437.72	79859.73	19532.15	0.3491,0.1441,0.9492,0.1255,5.5162,3.2311,0.2624
sec_contact_sym_mig_size	Round_4_Replicate_2	-30635.8	61285.6	69501.17	17770.83	0.6305,0.2044,1.0657,0.1579,3.9064,3.1384,0.273
sec_contact_sym_mig_size	Round_4_Replicate_3	-27413.45	54840.9	71266.78	25239.49	0.2857,0.207,0.5326,0.218,4.2285,2.032,0.373
sec_contact_sym_mig_size	Round_4_Replicate_4	-34583.02	69180.04	70964.78	19336.81	0.6544,0.327,0.3911,0.3454,3.1258,3.1343,0.2793
sec_contact_sym_mig_size	Round_4_Replicate_5	-28069.32	56152.64	71993.4	15024.47	0.5851,0.2328,1.2498,0.2884,3.0728,3.7053,0.3745
sec_contact_sym_mig_size	Round_4_Replicate_6	-28638.65	57291.3	84491.56	18414.62	0.2825,0.5598,0.7676,0.3603,3.492,2.7682,0.3181
sec_contact_sym_mig_size	Round_4_Replicate_7	-29984.41	59982.82	81276.17	18371.94	0.298,0.4875,1.0886,0.2905,3.189,2.4905,0.3822
sec_contact_sym_mig_size	Round_4_Replicate_8	-32946.6	65907.2	76883.32	20181.62	0.7394,0.4858,1.3917,0.1264,5.9358,1.8506,0.1385
sec_contact_sym_mig_size	Round_4_Replicate_9	-31233.68	62481.36	78636.17	21032.31	0.7286,0.1546,0.5083,0.3826,3.1185,2.2913,0.3714
sec_contact_sym_mig_size	Round_4_Replicate_10	-30708.46	61430.92	107527.36	24590.21	0.3189,0.3523,0.4977,0.3144,4.3227,1.8052,0.3568
sec_contact_sym_mig_size	Round_4_Replicate_11	-31045.88	62105.76	69978.77	16388.34	0.2598,0.3757,0.4614,0.3799,2.9562,4.4962,0.4212
sec_contact_sym_mig_size	Round_4_Replicate_12	-22118.33	44250.66	59287.9	18473.6	0.7912,0.2443,0.3549,0.1257,7.8038,4.3743,0.2062
sec_contact_sym_mig_size	Round_4_Replicate_13	-35070.81	70155.62	80861.1	22779.58	0.507,0.1449,1.1164,0.1811,3.6391,1.5859,0.2647
sec_contact_sym_mig_size	Round_4_Replicate_14	-30173.09	60360.18	92303.37	24248.02	0.3679,0.1689,0.6905,0.2851,3.9678,1.6173,0.3205
sec_contact_sym_mig_size	Round_4_Replicate_15	-26569.35	53152.7	77376.86	21620.92	0.4559,0.2173,0.7432,0.2073,4.9516,2.3478,0.2443
sec_contact_sym_mig_size	Round_4_Replicate_16	-31139.03	62292.06	85809.61	22628.13	0.363,0.332,1.0589,0.1886,5.6053,1.9385,0.1722
sec_contact_sym_mig_size	Round_4_Replicate_17	-32406.49	64826.98	89413.7	21578.22	0.3057,0.2013,0.9707,0.307,3.2164,1.759,0.3683
sec_contact_sym_mig_size	Round_4_Replicate_18	-28971.86	57957.72	91070.85	24271.28	0.3895,0.3304,0.5989,0.2802,4.4772,1.6965,0.259
sec_contact_sym_mig_size	Round_4_Replicate_19	-30012.56	60039.12	63153.13	23960.85	0.4205,0.3468,0.4026,0.2091,3.3482,2.5635,0.359
sec_contact_sym_mig_size	Round_4_Replicate_20	-26018.11	52050.22	55443.43	15535.42	0.9888,0.245,0.7152,0.1653,3.9047,4.2646,0.2589
sec_contact_sym_mig_size	Round_4_Replicate_21	-35738.11	71490.22	90062.17	24273.95	0.2992,0.2338,1.3,0.1374,7.0042,1.928,0.1253
sec_contact_sym_mig_size	Round_4_Replicate_22	-26060.48	52134.96	67159.5	25923.99	0.429,0.3563,0.6231,0.1138,8.1133,1.8123,0.1254
sec_contact_sym_mig_size	Round_4_Replicate_23	-25484.29	50982.58	64312.73	33188.29	0.3609,0.1652,0.4448,0.1211,7.7483,1.1756,0.1396
sec_contact_sym_mig_size	Round_4_Replicate_24	-38263.34	76540.68	184015.21	21242.66	0.5154,0.359,1.3445,0.2455,7.6091,1.8944,0.1084
sec_contact_sym_mig_size	Round_4_Replicate_25	-31995.7	64005.4	90285.13	26363.81	0.2758,0.3502,0.7272,0.2516,3.9619,1.1874,0.3047
sec_contact_sym_mig_size	Round_4_Replicate_26	-25834.36	51682.72	80339.99	28798.33	0.3754,0.4138,0.4204,0.1697,6.29,1.6236,0.2616
sec_contact_sym_mig_size	Round_4_Replicate_27	-34119.99	68253.98	83426.07	21049.62	0.4536,0.5069,1.3069,0.2129,3.9583,1.6243,0.2358
sec_contact_sym_mig_size	Round_4_Replicate_28	-28231.78	56477.56	75827.31	27147.65	0.7355,0.3554,0.4326,0.224,4.5661,1.4327,0.3079
sec_contact_sym_mig_size	Round_4_Replicate_29	-39260.61	78535.22	90321.87	29003.44	0.3467,0.5057,0.3948,0.1616,2.9053,1.6235,0.3062
sec_contact_sym_mig_size	Round_4_Replicate_30	-36239.37	72492.74	78872.48	25671.62	0.2618,0.3126,1.2327,0.1411,4.9316,1.4607,0.1736
sec_contact_sym_mig_size	Round_4_Replicate_31	-30606.26	61226.52	87883.83	18889.63	0.3845,0.3715,1.2198,0.1997,4.8746,2.7129,0.2217
sec_contact_sym_mig_size	Round_4_Replicate_32	-27547.74	55109.48	62217.37	28719.86	0.3741,0.2174,0.5326,0.1659,4.7354,1.4147,0.2228
sec_contact_sym_mig_size	Round_4_Replicate_33	-27418.7	54851.4	63250.17	17576.74	0.5162,0.2969,0.7626,0.337,2.891,3.0915,0.3598
sec_contact_sym_mig_size	Round_4_Replicate_34	-29160.65	58335.3	59335.55	20208.21	0.5228,0.5627,0.5184,0.2292,3.3101,2.7602,0.2537
sec_contact_sym_mig_size	Round_4_Replicate_35	-32319.6	64653.2	85154.68	19354.02	0.541,0.2872,1.1761,0.3162,3.3733,1.9844,0.2784
sec_contact_sym_mig_size	Round_4_Replicate_36	-27886.98	55787.96	72429.7	24271.74	0.8152,0.262,0.5937,0.2065,4.2375,1.596,0.2935
sec_contact_sym_mig_size	Round_4_Replicate_37	-30523.87	61061.74	72006.9	22059.74	0.3911,0.3711,0.9682,0.2297,3.7486,1.7899,0.2591
sec_contact_sym_mig_size	Round_4_Replicate_38	-25803.6	51621.2	62150.04	14585.92	0.6326,0.4133,1.0379,0.2239,3.7735,4.3427,0.2945
sec_contact_sym_mig_size	Round_4_Replicate_39	-22514.67	45043.34	62510.08	17595.61	0.8481,0.5534,0.4841,0.1493,6.6282,3.8127,0.1994
sec_contact_sym_mig_size	Round_4_Replicate_40	-25559.95	51133.9	68487.03	26641.02	0.5128,0.412,0.5349,0.1616,6.5152,1.4524,0.1496
