Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m, T1, T2)
sec_contact_sym_mig_size	Round_4_Replicate_26	-21693.9	43401.8	53816.92	25333.1	1.1262,0.3814,0.1437,0.0424,19.9053,3.3593,0.0969
sec_contact_sym_mig_size	Round_4_Replicate_27	-21255.26	42524.52	59158.98	29147.12	1.4638,0.6357,0.1567,0.055,17.3054,2.2189,0.1124
sec_contact_sym_mig_size	Round_4_Replicate_28	-21371.67	42757.34	51021.4	19633.1	1.4007,0.9081,0.2632,0.0888,9.9913,2.8792,0.1081
sec_contact_sym_mig_size	Round_4_Replicate_29	-21974.31	43962.62	63617.76	18511.63	0.9909,0.6598,0.3872,0.0969,11.4921,3.0543,0.0844
sec_contact_sym_mig_size	Round_4_Replicate_30	-21312.52	42639.04	57010.86	16223.82	1.8077,0.9728,0.2886,0.0968,9.6748,4.6156,0.1654
sec_contact_sym_mig_size	Round_4_Replicate_31	-26297.76	52609.52	133036.68	20627.68	1.9442,0.5014,0.4001,0.0748,14.6289,1.8654,0.087
sec_contact_sym_mig_size	Round_4_Replicate_32	-27356.35	54726.7	126910.35	29734.09	1.2126,0.4534,0.4249,0.0981,10.939,1.4273,0.2237
sec_contact_sym_mig_size	Round_4_Replicate_33	-21057.03	42128.06	52855.98	20673.59	0.7469,1.0383,0.2774,0.0686,14.0721,2.7148,0.0699
sec_contact_sym_mig_size	Round_4_Replicate_34	-21560.05	43134.1	64145.64	30689.87	1.8051,0.5003,0.1607,0.062,16.2552,1.5411,0.0996
sec_contact_sym_mig_size	Round_4_Replicate_35	-22393.02	44800.04	47239.84	27044.63	0.5145,1.0282,0.1892,0.0635,12.5303,2.1692,0.0878
sec_contact_sym_mig_size	Round_4_Replicate_36	-22745.14	45504.28	57413.33	18424.51	0.5454,1.4627,0.2406,0.1005,10.4386,3.9168,0.1218
sec_contact_sym_mig_size	Round_4_Replicate_37	-22642.42	45298.84	66541.72	30860.38	1.0295,0.4541,0.2446,0.0963,10.4065,2.5849,0.2614
sec_contact_sym_mig_size	Round_4_Replicate_38	-22451.79	44917.58	80446.64	25495.65	0.8457,1.3555,0.278,0.0944,11.4049,3.9284,0.3002
sec_contact_sym_mig_size	Round_4_Replicate_39	-21381.34	42776.68	53305.07	26134.24	2.0233,0.3842,0.1397,0.0547,16.846,2.6468,0.1039
sec_contact_sym_mig_size	Round_4_Replicate_40	-23303.57	46621.14	65069.11	21563.09	1.3208,0.8457,0.4276,0.127,6.959,2.2492,0.1984
