Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m, T1, T2)
sym_mig_size	Round_2_Replicate_19	-40878.06	81770.12	154799.42	45000.36	0.2136,0.8194,0.4606,0.1553,6.6985,6.3127,0.5982
sym_mig_size	Round_2_Replicate_20	-57811.73	115637.46	166050.49	67206.98	1.5776,2.5025,0.1467,0.2754,6.3646,5.9692,4.3893
sym_mig_size	Round_3_Replicate_1	-74558.34	149130.68	1459540.7	18565.2	0.2913,2.9137,1.2294,0.901,2.9898,0.3516,0.3763
sym_mig_size	Round_3_Replicate_2	-54484.67	108983.34	258335.7	33101.46	0.3001,0.7114,1.0292,0.1457,6.7611,0.3897,0.8564
sym_mig_size	Round_3_Replicate_3	-64815.91	129645.82	199575.56	21943.43	1.2587,0.9828,1.3839,0.1333,2.8164,1.822,0.932
sym_mig_size	Round_3_Replicate_4	-45376.05	90766.1	162871.34	17885.99	1.045,2.3581,1.2288,0.4452,2.2459,0.6164,2.0138
sym_mig_size	Round_3_Replicate_5	-48106.01	96226.02	375315.4	18694.5	0.4628,1.7396,1.0898,0.4971,3.2898,0.7719,2.2561
sym_mig_size	Round_3_Replicate_6	-64280.77	128575.54	3425882.97	18731.38	2.5166,0.7384,0.9717,0.5913,6.029,0.4031,2.1212
sym_mig_size	Round_3_Replicate_7	-53884.77	107783.54	136752.37	20415.0	0.2508,1.9918,0.6957,0.641,1.2936,1.0603,1.6274
sym_mig_size	Round_3_Replicate_8	-49060.55	98135.1	151158.88	25396.46	0.5289,0.7265,1.01,0.2439,3.032,0.2115,1.4675
sym_mig_size	Round_3_Replicate_9	-71075.9	142165.8	171918.57	22942.63	1.9902,2.4086,0.2993,0.803,1.9825,0.6337,0.4402
sym_mig_size	Round_3_Replicate_10	-55602.81	111219.62	142444.7	36979.17	1.4174,1.3364,0.3148,0.2024,2.0903,0.823,0.6814
sym_mig_size	Round_3_Replicate_11	-64158.46	128330.92	190180.3	19673.15	0.2879,0.6866,0.9316,0.5391,0.9014,0.4889,1.4114
sym_mig_size	Round_3_Replicate_12	-54044.57	108103.14	255421.44	39653.66	0.2913,3.0444,0.2546,0.4585,5.4373,0.2267,2.0307
sym_mig_size	Round_3_Replicate_13	-79867.07	159748.14	266532.54	24127.05	0.3519,0.794,0.7233,0.437,0.7726,0.1541,0.7864
sym_mig_size	Round_3_Replicate_14	-37543.7	75101.4	125762.02	29660.5	3.6746,0.7357,0.6239,0.2057,4.5841,0.1439,0.3107
sym_mig_size	Round_3_Replicate_15	-49538.26	99090.52	125817.79	40286.76	3.5904,1.6346,0.3083,0.1688,2.6314,0.3541,0.5387
sym_mig_size	Round_3_Replicate_16	-80846.96	161707.92	260021.56	25717.4	1.2487,4.8135,0.5474,0.3598,0.8307,0.4354,0.8691
sym_mig_size	Round_3_Replicate_17	-66424.12	132862.24	156511.11	28290.35	0.4433,4.678,0.2561,0.6052,2.4134,1.3915,0.8363
sym_mig_size	Round_3_Replicate_18	-61610.23	123234.46	431734.6	17313.13	0.34,0.4149,2.1748,0.3228,3.7587,0.1772,3.4746
sym_mig_size	Round_3_Replicate_19	-36347.45	72708.9	123922.84	15625.1	1.7425,1.3666,1.1502,0.2956,3.0076,2.2295,0.3738
sym_mig_size	Round_3_Replicate_20	-48339.59	96693.18	167556.4	14781.34	0.5702,0.5609,1.6165,0.5193,1.7725,1.8428,3.0128
sym_mig_size	Round_3_Replicate_21	-123540.99	247095.98	519277.53	42592.75	0.5544,3.6965,0.2843,0.2114,0.8117,0.2263,3.4142
sym_mig_size	Round_3_Replicate_22	-48589.8	97193.6	279947.22	21915.72	1.8245,0.4114,0.6979,0.6069,3.0626,0.434,1.0425
sym_mig_size	Round_3_Replicate_23	-116893.81	233801.62	470980.78	37640.79	0.8885,0.452,0.3147,0.2196,0.7779,0.2731,0.5656
sym_mig_size	Round_3_Replicate_24	-45050.94	90115.88	125220.48	41493.11	0.4441,3.935,0.4969,0.18,3.9598,0.2973,2.2329
sym_mig_size	Round_3_Replicate_25	-60030.16	120074.32	330856.29	22955.98	1.2263,2.9591,1.9226,0.1612,6.2932,0.2616,0.4317
sym_mig_size	Round_3_Replicate_26	-84768.49	169550.98	304502.77	37309.65	1.5302,0.6996,0.4509,0.1907,1.1993,0.1695,3.6119
sym_mig_size	Round_3_Replicate_27	-32302.76	64619.52	89023.89	24474.44	1.532,3.1059,0.5569,0.2819,3.4162,1.7098,0.8813
sym_mig_size	Round_3_Replicate_28	-45603.95	91221.9	258224.5	17601.98	2.2326,3.2772,0.3329,0.5216,4.9962,1.6651,0.2673
sym_mig_size	Round_3_Replicate_29	-51334.64	102683.28	300362.42	23217.31	2.6894,0.617,0.4916,0.7079,3.4582,0.5229,3.1184
sym_mig_size	Round_3_Replicate_30	-40097.8	80209.6	134965.02	46900.74	1.4903,2.6102,0.3599,0.1955,5.7746,0.9213,1.7863
sym_mig_size	Round_4_Replicate_1	-37894.21	75802.42	95459.48	19050.31	0.8653,3.7297,0.5631,0.4912,2.2305,2.5212,0.7291
sym_mig_size	Round_4_Replicate_2	-27898.27	55810.54	82425.82	22833.72	2.054,2.2681,0.5166,0.2275,4.3773,2.0648,0.5581
sym_mig_size	Round_4_Replicate_3	-38200.04	76414.08	115948.47	16928.59	2.5269,2.7452,0.8893,0.392,2.2933,1.2881,0.4763
sym_mig_size	Round_4_Replicate_4	-43387.42	86788.84	220997.72	23708.14	0.9952,2.157,0.9877,0.2588,4.4673,1.2036,1.2878
sym_mig_size	Round_4_Replicate_5	-39430.37	78874.74	121188.22	21508.98	0.8122,5.6113,0.756,0.4242,2.5056,1.1888,1.4946
sym_mig_size	Round_4_Replicate_6	-31236.42	62486.84	99387.94	15067.09	2.7102,2.3588,0.6856,0.428,2.7458,2.7503,0.5169
sym_mig_size	Round_4_Replicate_7	-41043.46	82100.92	113576.91	20143.36	1.2653,6.4032,0.7596,0.4929,2.0293,0.9331,1.349
sym_mig_size	Round_4_Replicate_8	-33274.88	66563.76	79470.23	27393.94	1.1213,3.0572,0.4095,0.2477,3.4156,1.0313,0.4385
sym_mig_size	Round_4_Replicate_9	-32691.95	65397.9	109737.04	30551.58	1.957,3.527,0.4838,0.2212,4.9324,0.8761,0.7516
sym_mig_size	Round_4_Replicate_10	-33589.05	67192.1	103731.61	20661.19	0.993,3.1252,0.6194,0.3743,3.0402,1.7733,0.6325
sym_mig_size	Round_4_Replicate_11	-32969.15	65952.3	96953.25	26638.84	2.2021,3.7156,0.5527,0.2556,3.8436,1.077,0.8265
sym_mig_size	Round_4_Replicate_12	-33874.72	67763.44	118780.38	18207.97	2.7441,2.3514,0.9262,0.254,3.6847,1.5845,0.525
sym_mig_size	Round_4_Replicate_13	-36979.95	73973.9	91474.34	24280.4	1.0294,2.5278,0.5318,0.3219,2.5936,0.9906,0.5074
sym_mig_size	Round_4_Replicate_14	-39170.08	78354.16	127026.05	28526.82	1.1888,2.3217,0.6327,0.2797,3.6306,0.8686,1.5358
sym_mig_size	Round_4_Replicate_15	-44496.38	89006.76	325167.88	25943.69	2.5564,2.6297,0.4836,0.4683,4.7142,0.9347,1.5693
sym_mig_size	Round_4_Replicate_16	-37730.47	75474.94	130505.32	40772.71	1.3577,4.8893,0.374,0.2218,5.46,0.919,1.3658
sym_mig_size	Round_4_Replicate_17	-39481.16	78976.32	92113.04	27462.59	2.5503,3.9042,0.4348,0.3303,2.5785,1.9209,1.3801
sym_mig_size	Round_4_Replicate_18	-36826.07	73666.14	100385.21	22721.38	1.1244,2.7061,0.5907,0.3965,2.6408,1.4576,0.995
sym_mig_size	Round_4_Replicate_19	-38534.77	77083.54	140698.91	19535.41	2.5844,2.146,0.9981,0.3438,2.9912,1.6698,1.5208
sym_mig_size	Round_4_Replicate_20	-32406.0	64826.0	86612.31	16656.2	1.9591,2.8367,0.7745,0.4074,2.2994,2.4787,0.7827
sym_mig_size	Round_4_Replicate_21	-35428.29	70870.58	100270.33	25688.67	1.186,2.726,0.6825,0.2339,3.5311,2.6729,1.293
sym_mig_size	Round_4_Replicate_22	-32858.98	65731.96	79499.58	18521.29	1.8709,2.5658,0.5916,0.3936,2.3903,3.0408,0.8773
sym_mig_size	Round_4_Replicate_23	-35140.68	70295.36	101465.74	29716.02	2.1654,1.9597,0.4424,0.2893,3.8467,2.4527,1.4025
sym_mig_size	Round_4_Replicate_24	-34729.01	69472.02	105420.95	16011.85	2.1244,3.2734,0.9546,0.466,2.1936,2.6363,1.4097
sym_mig_size	Round_4_Replicate_25	-35411.78	70837.56	105639.76	30484.4	1.0964,1.6623,0.5301,0.2391,4.0601,2.2303,1.2783
sym_mig_size	Round_4_Replicate_26	-33181.61	66377.22	87476.98	32375.0	0.9462,3.0392,0.3512,0.2444,4.3804,1.5349,0.7406
sym_mig_size	Round_4_Replicate_27	-37070.94	74155.88	130631.81	21170.02	0.9442,6.3717,0.8303,0.3469,3.0955,1.7977,1.3935
sym_mig_size	Round_4_Replicate_28	-35555.44	71124.88	123726.38	22976.24	1.0262,4.8566,0.8118,0.2443,3.942,1.6968,0.9394
sym_mig_size	Round_4_Replicate_29	-34636.62	69287.24	104996.95	18482.25	3.4644,2.5243,0.8401,0.3933,2.5537,1.9582,1.2761
sym_mig_size	Round_4_Replicate_30	-35641.49	71296.98	89920.15	20393.1	0.8248,1.8962,0.6674,0.3902,2.2757,3.8664,1.0505
sym_mig_size	Round_4_Replicate_31	-36977.37	73968.74	91825.18	18352.51	0.829,1.7125,0.6947,0.4195,1.9953,2.8287,0.4843
sym_mig_size	Round_4_Replicate_32	-38772.49	77558.98	134388.0	23307.89	1.0388,3.4282,0.8417,0.2858,3.4395,0.8716,0.9294
sym_mig_size	Round_4_Replicate_33	-35056.76	70127.52	98115.23	18277.18	3.0442,1.7655,0.6874,0.4738,2.3442,3.6181,1.592
sym_mig_size	Round_4_Replicate_34	-33653.1	67320.2	85627.5	29590.33	1.5589,2.1199,0.367,0.2719,3.9093,3.4988,1.0766
sym_mig_size	Round_4_Replicate_35	-28732.47	57478.94	94109.53	13729.09	2.1843,6.5116,0.8474,0.3374,2.9857,3.0452,0.5335
sym_mig_size	Round_4_Replicate_36	-30380.06	60774.12	97425.18	14133.31	1.6883,4.2325,1.0412,0.3467,2.7301,3.7445,0.8057
sym_mig_size	Round_4_Replicate_37	-36736.02	73486.04	103440.59	19171.66	1.3048,1.6865,0.6445,0.4918,2.3615,3.2003,1.2378
sym_mig_size	Round_4_Replicate_38	-27534.82	55083.64	75821.68	22999.14	1.2923,4.7492,0.5157,0.2055,4.3802,2.1555,0.5239
sym_mig_size	Round_4_Replicate_39	-35666.22	71346.44	130465.11	17667.91	1.6835,4.1372,0.5436,0.5146,3.0762,3.11,0.9643
sym_mig_size	Round_4_Replicate_40	-33464.95	66943.9	73228.02	15342.4	2.4335,5.0337,0.5075,0.3002,2.1707,3.5956,0.4874
