Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m, T1, T2)
sym_mig_size	Round_2_Replicate_13	-113679.8	227373.6	342522.23	39114.92	9.8703,0.088,0.196,0.3654,1.0952,2.0637,1.0233
sym_mig_size	Round_2_Replicate_14	-32105.98	64225.96	120288.59	32224.34	2.5703,0.2892,0.2469,0.1742,7.4459,1.7016,0.0919
sym_mig_size	Round_2_Replicate_15	-100506.31	201026.62	295981.01	53073.14	2.4265,0.0782,0.1,0.732,5.1628,6.065,0.435
sym_mig_size	Round_2_Replicate_16	-35680.99	71375.98	119152.8	46758.64	1.8322,0.6419,0.327,0.1724,6.5843,0.7241,0.8847
sym_mig_size	Round_2_Replicate_17	-71087.56	142189.12	924923.59	20360.09	4.1869,0.2078,0.9492,0.672,4.0782,1.8387,0.0865
sym_mig_size	Round_2_Replicate_18	-158761.06	317536.12	982461.71	29577.35	3.3365,0.0961,0.4444,0.0924,0.6594,6.2803,0.7522
sym_mig_size	Round_2_Replicate_19	-115018.4	230050.8	544328.81	30463.69	0.9747,0.8142,0.5644,0.1125,0.943,0.4823,0.3366
sym_mig_size	Round_2_Replicate_20	-114377.0	228768.0	399228.36	33945.8	11.4303,0.9594,0.2721,0.2729,0.8314,1.0009,1.0071
sym_mig_size	Round_3_Replicate_1	-39215.54	78445.08	98209.9	45376.68	0.839,0.2001,0.2367,0.1281,4.609,5.4157,0.093
sym_mig_size	Round_3_Replicate_2	-45397.63	90809.26	522993.92	27071.63	1.0956,0.3154,0.4474,0.2977,6.7806,4.1034,0.0516
sym_mig_size	Round_3_Replicate_3	-41381.31	82776.62	107131.21	22843.92	3.8468,0.3991,0.1358,0.2694,5.4097,4.283,0.0487
sym_mig_size	Round_3_Replicate_4	-33350.82	66715.64	142002.57	42848.8	9.247,0.302,0.2284,0.1842,8.7095,0.6165,0.301
sym_mig_size	Round_3_Replicate_5	-35463.59	70941.18	90000.92	32148.63	1.8192,0.3167,0.1628,0.105,5.3213,0.7107,0.0397
sym_mig_size	Round_3_Replicate_6	-62569.18	125152.36	132501.74	27957.86	4.6432,0.832,0.1033,0.2165,5.0926,1.3918,0.1185
sym_mig_size	Round_3_Replicate_7	-46504.66	93023.32	436588.57	25702.48	0.7377,0.7337,0.4612,0.4164,5.5205,0.6384,0.1565
sym_mig_size	Round_3_Replicate_8	-55517.7	111049.4	142838.95	35657.22	2.0266,0.1452,0.1499,0.6211,3.5301,0.8337,0.0555
sym_mig_size	Round_3_Replicate_9	-40910.69	81835.38	152582.07	16194.75	2.7869,0.5347,0.2496,0.5823,3.1588,5.2753,0.0495
sym_mig_size	Round_3_Replicate_10	-25269.52	50553.04	60132.18	56489.02	1.2013,0.739,0.1481,0.0723,12.0848,0.8256,0.2202
sym_mig_size	Round_3_Replicate_11	-47202.37	94418.74	346541.12	41342.91	0.9468,0.2776,0.7639,0.0793,14.7274,5.3603,0.2423
sym_mig_size	Round_3_Replicate_12	-61706.27	123426.54	1117779.27	38237.0	7.4278,0.1708,0.1817,0.4972,12.1651,1.1736,0.1074
sym_mig_size	Round_3_Replicate_13	-51143.11	102300.22	166207.8	55300.38	7.3093,0.081,0.1616,0.2376,6.9587,2.4546,0.0573
sym_mig_size	Round_3_Replicate_14	-29963.65	59941.3	86968.23	132239.27	3.3593,0.1185,0.1011,0.0446,21.8145,2.1759,0.1924
sym_mig_size	Round_3_Replicate_15	-51126.86	102267.72	294038.95	69857.3	8.2042,0.0874,0.1451,0.2347,11.0789,1.8763,0.2778
sym_mig_size	Round_3_Replicate_16	-28466.67	56947.34	86765.09	39400.1	6.2366,0.2219,0.2441,0.0649,12.3387,2.7621,0.0672
sym_mig_size	Round_3_Replicate_17	-52728.18	105470.36	130318.98	32632.11	9.0904,0.184,0.1112,0.5326,4.7774,0.5893,0.0423
sym_mig_size	Round_3_Replicate_18	-45382.4	90778.8	196147.68	21052.19	1.1035,0.5789,0.1151,0.5061,5.2031,4.6768,0.0211
sym_mig_size	Round_3_Replicate_19	-29983.2	59980.4	108982.58	30120.29	1.3904,0.3746,0.4088,0.0872,10.217,1.8391,0.0827
sym_mig_size	Round_3_Replicate_20	-44356.15	88726.3	206618.8	36553.4	1.0737,0.1883,0.5913,0.1487,7.1307,5.132,0.0981
sym_mig_size	Round_3_Replicate_21	-60509.46	121032.92	387993.92	27666.55	2.2697,0.1386,0.864,0.2822,4.9696,0.8636,0.092
sym_mig_size	Round_3_Replicate_22	-50276.89	100567.78	164430.35	19054.93	6.2611,0.3123,0.4898,0.0717,6.3414,4.3032,0.0247
sym_mig_size	Round_3_Replicate_23	-62404.19	124822.38	2873136.65	25839.61	8.5172,0.2441,0.7078,0.3445,9.0017,1.1136,0.2078
sym_mig_size	Round_3_Replicate_24	-57120.7	114255.4	176618.81	30805.75	4.2427,0.1299,0.252,0.0824,4.2445,0.4929,0.0327
sym_mig_size	Round_3_Replicate_25	-53874.85	107763.7	119092.06	81507.26	1.7069,0.083,0.1028,0.1221,5.8956,1.0913,0.1552
sym_mig_size	Round_3_Replicate_26	-59198.41	118410.82	189757.74	29657.91	1.309,0.152,0.5181,0.1932,2.311,2.0232,0.0736
sym_mig_size	Round_3_Replicate_27	-53046.62	106107.24	406438.71	30918.88	7.3962,0.2535,0.082,0.4232,14.0449,0.848,0.0222
sym_mig_size	Round_3_Replicate_28	-31256.1	62526.2	105251.98	31335.41	2.1699,0.3505,0.3282,0.1478,6.7249,0.6771,0.1051
sym_mig_size	Round_3_Replicate_29	-45971.86	91957.72	166742.12	43565.8	0.9011,0.1436,0.6087,0.1086,7.8695,1.1414,0.1989
sym_mig_size	Round_3_Replicate_30	-51201.16	102416.32	131921.93	53353.53	10.2991,0.1629,0.2047,0.1072,3.6445,0.739,0.2904
sym_mig_size	Round_4_Replicate_1	-27577.51	55169.02	72472.63	51230.77	0.7911,0.4102,0.2201,0.0995,9.1371,0.8588,0.2531
sym_mig_size	Round_4_Replicate_2	-28887.32	57788.64	84677.45	49264.0	0.6766,0.4122,0.2346,0.1218,8.6847,1.256,0.286
sym_mig_size	Round_4_Replicate_3	-25738.6	51491.2	70228.94	47608.86	1.1239,0.4964,0.1818,0.0962,10.6981,0.7113,0.1877
sym_mig_size	Round_4_Replicate_4	-24156.61	48327.22	70018.29	36765.26	1.2214,0.5853,0.2353,0.0881,10.6005,1.2746,0.1452
sym_mig_size	Round_4_Replicate_5	-27272.72	54559.44	87222.33	59893.29	2.1346,0.5614,0.1994,0.0826,12.6061,0.8114,0.3452
sym_mig_size	Round_4_Replicate_6	-23909.06	47832.12	70385.3	39266.6	0.7472,1.336,0.18,0.0793,12.5983,0.5948,0.1085
sym_mig_size	Round_4_Replicate_7	-25574.85	51163.7	74576.76	45425.94	1.8924,0.7287,0.2342,0.0919,10.4408,0.845,0.2722
sym_mig_size	Round_4_Replicate_8	-23028.35	46070.7	64451.5	59738.41	0.9968,1.1906,0.1367,0.0477,19.0539,0.4891,0.1536
sym_mig_size	Round_4_Replicate_9	-23294.8	46603.6	66228.37	36760.24	1.8338,0.8911,0.1771,0.0834,12.3023,1.137,0.1457
sym_mig_size	Round_4_Replicate_10	-30034.09	60082.18	98290.66	56698.64	0.6658,0.556,0.2323,0.1081,10.1098,0.8436,0.4076
sym_mig_size	Round_4_Replicate_11	-28129.09	56272.18	122142.33	57007.55	1.4823,0.4523,0.1884,0.095,14.1542,1.6598,0.331
sym_mig_size	Round_4_Replicate_12	-28586.22	57186.44	85074.78	55405.26	2.2976,0.4406,0.2433,0.0875,10.6056,0.7726,0.3608
sym_mig_size	Round_4_Replicate_13	-24271.2	48556.4	56516.64	47132.27	0.6585,1.1631,0.1474,0.0648,12.469,0.5438,0.1189
sym_mig_size	Round_4_Replicate_14	-24999.64	50013.28	82941.13	44164.02	1.5799,0.9463,0.2234,0.0921,11.6948,1.1386,0.2806
sym_mig_size	Round_4_Replicate_15	-22969.62	45953.24	64804.79	47575.29	1.9995,1.4277,0.1616,0.0559,16.1862,0.4096,0.1321
sym_mig_size	Round_4_Replicate_16	-24512.72	49039.44	69614.13	35720.31	1.1501,1.2241,0.2646,0.0911,9.795,1.0307,0.1949
sym_mig_size	Round_4_Replicate_17	-22827.95	45669.9	61826.7	52950.8	0.6708,0.4921,0.14,0.0527,17.2518,1.0224,0.1089
sym_mig_size	Round_4_Replicate_18	-26259.23	52532.46	96172.24	44673.94	1.4774,0.936,0.2653,0.0805,12.6882,0.8415,0.2634
sym_mig_size	Round_4_Replicate_19	-25814.37	51642.74	66239.4	30106.15	1.745,0.8504,0.1783,0.1073,9.3321,1.4433,0.1134
sym_mig_size	Round_4_Replicate_20	-23931.43	47876.86	69775.73	50730.2	0.9208,1.2479,0.1662,0.073,13.9643,0.7766,0.2024
sym_mig_size	Round_4_Replicate_21	-24042.55	48099.1	63397.56	39613.95	1.0658,1.4077,0.1697,0.0845,11.5919,0.7673,0.1407
sym_mig_size	Round_4_Replicate_22	-26232.74	52479.48	62695.42	40441.04	0.8673,1.1505,0.1526,0.0858,10.4139,0.489,0.102
sym_mig_size	Round_4_Replicate_23	-23825.71	47665.42	68295.66	39828.93	0.8336,0.5179,0.1958,0.078,12.1177,1.3138,0.1068
sym_mig_size	Round_4_Replicate_24	-22984.67	45983.34	63769.78	55272.78	0.6579,0.46,0.1376,0.0542,17.4274,1.0472,0.115
sym_mig_size	Round_4_Replicate_25	-26705.77	53425.54	88162.28	46424.09	1.1553,1.1078,0.2265,0.1076,10.4453,0.4893,0.2716
sym_mig_size	Round_4_Replicate_26	-27124.22	54262.44	83938.56	111902.52	1.6438,0.8489,0.1022,0.0456,23.0019,0.6858,0.2948
sym_mig_size	Round_4_Replicate_27	-22261.04	44536.08	63377.52	43789.36	2.3641,0.5735,0.1422,0.0566,17.1669,0.9818,0.1131
sym_mig_size	Round_4_Replicate_28	-24844.8	49703.6	90013.15	42572.45	1.6348,0.6465,0.2266,0.0847,12.8713,0.7072,0.183
sym_mig_size	Round_4_Replicate_29	-23024.62	46063.24	65031.94	40903.35	1.222,0.7909,0.1901,0.0588,14.8033,1.1129,0.1342
sym_mig_size	Round_4_Replicate_30	-29803.01	59620.02	89228.65	51559.47	1.0328,0.6146,0.27,0.1062,9.013,0.4403,0.3887
sym_mig_size	Round_4_Replicate_31	-21923.79	43861.58	62657.25	36351.04	1.6417,1.4544,0.1619,0.0574,16.263,1.2058,0.1242
sym_mig_size	Round_4_Replicate_32	-23757.85	47529.7	70168.59	36450.47	2.3023,0.5326,0.2394,0.0769,11.7639,1.5724,0.159
sym_mig_size	Round_4_Replicate_33	-25886.05	51786.1	74486.7	39489.32	1.1384,0.4368,0.2532,0.0945,9.6017,0.6817,0.1365
sym_mig_size	Round_4_Replicate_34	-23838.06	47690.12	65446.23	61096.36	1.0116,0.7791,0.1272,0.0606,16.725,1.0683,0.1994
sym_mig_size	Round_4_Replicate_35	-25058.07	50130.14	76949.44	46193.58	2.4091,0.5295,0.1923,0.0944,11.6459,1.555,0.2607
sym_mig_size	Round_4_Replicate_36	-30603.97	61221.94	106204.26	95340.52	0.7491,0.9087,0.1595,0.0539,18.7891,0.4188,0.3639
sym_mig_size	Round_4_Replicate_37	-25709.45	51432.9	72527.93	38712.51	0.6879,1.0254,0.2413,0.1092,8.9292,0.742,0.1733
sym_mig_size	Round_4_Replicate_38	-27101.91	54217.82	71978.03	39269.39	0.6409,1.1868,0.2597,0.1191,7.6781,0.5105,0.1909
sym_mig_size	Round_4_Replicate_39	-28004.25	56022.5	108100.91	60917.25	0.6826,0.4015,0.1906,0.0877,13.8685,0.8522,0.2697
sym_mig_size	Round_4_Replicate_40	-26067.94	52149.88	67180.63	46245.92	0.6503,0.43,0.2056,0.0931,9.6129,0.7744,0.1482
