Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2)
sec_contact_asym_mig	Round_4_Replicate_22	-36475.2	72962.4	87738.23	32320.8	0.3232,0.4488,7.0497,0.2368,0.1103,0.1693
sec_contact_asym_mig	Round_4_Replicate_23	-39962.33	79936.66	113277.62	32182.37	0.3678,0.5117,6.8795,0.4344,0.0932,0.4117
sec_contact_asym_mig	Round_4_Replicate_24	-39861.25	79734.5	107927.78	32643.16	0.3804,0.4471,6.0299,0.9352,0.1803,0.3773
sec_contact_asym_mig	Round_4_Replicate_25	-41238.39	82488.78	112104.18	29945.26	0.2809,0.6519,7.4966,0.82,0.314,0.2673
sec_contact_asym_mig	Round_4_Replicate_26	-46690.66	93393.32	140001.94	24726.93	0.5278,0.7645,4.5583,0.4578,0.1171,0.5301
sec_contact_asym_mig	Round_4_Replicate_27	-47020.33	94052.66	150504.84	26506.28	0.3207,0.908,7.0116,0.4794,0.0901,0.2322
sec_contact_asym_mig	Round_4_Replicate_28	-40658.82	81329.64	117935.43	41479.7	0.2266,0.4781,10.5972,0.3408,0.295,0.4897
sec_contact_asym_mig	Round_4_Replicate_29	-39675.5	79363.0	105233.41	34487.33	0.3701,0.3967,6.2931,0.923,0.2203,0.3457
sec_contact_asym_mig	Round_4_Replicate_30	-42341.45	84694.9	122016.83	38864.02	0.297,0.4718,8.3747,0.4049,0.2837,0.5743
sec_contact_asym_mig	Round_4_Replicate_31	-44036.83	88085.66	142322.18	26613.68	0.466,0.6936,5.757,0.4351,0.1855,0.3634
sec_contact_asym_mig	Round_4_Replicate_32	-36922.57	73857.14	109060.14	35141.58	0.2385,0.506,10.3349,0.4773,0.1853,0.2387
sec_contact_asym_mig	Round_4_Replicate_33	-41387.66	82787.32	109199.3	41485.11	0.2798,0.4142,8.2823,0.4327,0.149,0.5806
sec_contact_asym_mig	Round_4_Replicate_34	-35455.22	70922.44	103028.55	39283.7	0.2533,0.3943,10.4981,0.4073,0.1561,0.2602
sec_contact_asym_mig	Round_4_Replicate_35	-44003.5	88019.0	123274.7	27417.14	0.3821,0.742,5.9216,0.3348,0.1839,0.4746
sec_contact_asym_mig	Round_4_Replicate_36	-37786.51	75585.02	104883.62	30689.59	0.3674,0.5061,7.5656,0.5746,0.2454,0.1869
sec_contact_asym_mig	Round_4_Replicate_37	-38151.16	76314.32	106334.91	33982.69	0.3873,0.3871,6.8811,0.781,0.1169,0.3009
sec_contact_asym_mig	Round_4_Replicate_38	-44985.24	89982.48	131914.82	26892.77	0.3482,0.7937,6.1605,0.6146,0.1571,0.3764
sec_contact_asym_mig	Round_4_Replicate_39	-46772.44	93556.88	142324.44	25200.68	0.3318,0.9651,6.7609,0.2887,0.3491,0.6362
sec_contact_asym_mig	Round_4_Replicate_40	-35127.1	70266.2	112442.08	35902.25	0.2789,0.4257,10.5278,0.3403,0.1623,0.199
