Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1f, nu2f, T)
schange	Round_2_Replicate_21	-253093.11	506196.22	530953.94	210808.07	2.5911,3.3155,0.346,0.3026,0.2875
schange	Round_2_Replicate_22	-522949.44	1045908.88	1998756.21	202273.15	12.995,1.6559,0.2797,0.328,0.6315
schange	Round_2_Replicate_23	-339915.91	679841.82	728450.05	172451.31	3.8793,3.2629,0.4894,0.6203,0.3995
schange	Round_2_Replicate_24	-256395.7	512801.4	464271.43	250555.31	2.1117,1.7731,0.124,0.3636,0.1438
schange	Round_2_Replicate_25	-830850.1	1661710.2	4180958.98	168737.2	4.7049,0.7814,0.9224,0.1932,0.5738
schange	Round_2_Replicate_26	-428825.14	857660.28	916494.4	228939.01	1.3975,6.4306,0.1215,0.725,0.1274
schange	Round_2_Replicate_27	-144436.98	288883.96	271263.72	292184.23	3.5958,0.9325,0.071,0.1137,0.0856
schange	Round_2_Replicate_28	-882304.84	1764619.68	4914398.78	226597.95	6.9062,0.4576,0.2085,0.5226,0.6997
schange	Round_2_Replicate_29	-229052.07	458114.14	470529.51	232933.15	1.0313,1.0752,0.5077,0.1656,0.1659
schange	Round_2_Replicate_30	-477154.53	954319.06	1580013.66	186646.32	8.7978,0.7146,0.9981,0.2355,0.1349
schange	Round_3_Replicate_1	-179424.05	358858.1	338061.69	268221.26	9.1017,0.268,0.0905,0.3891,0.1153
schange	Round_3_Replicate_2	-248134.84	496279.68	591762.09	256551.79	4.6199,0.797,0.1955,0.0454,0.063
schange	Round_3_Replicate_3	-194765.15	389540.3	389541.51	250391.27	1.463,0.5244,0.2641,0.2252,0.1327
schange	Round_3_Replicate_4	-184811.25	369632.5	401714.83	267613.93	6.1319,0.4486,0.1414,0.1641,0.1404
schange	Round_3_Replicate_5	-165735.43	331480.86	344260.25	293214.21	1.2286,1.8279,0.0723,0.0781,0.0601
schange	Round_3_Replicate_6	-268092.99	536195.98	644734.0	279433.9	1.7611,0.7401,0.1426,0.2357,0.2125
schange	Round_3_Replicate_7	-249528.64	499067.28	617968.81	287140.57	3.0629,0.3525,0.1295,0.208,0.1804
schange	Round_3_Replicate_8	-186852.76	373715.52	370239.39	246677.45	1.8777,3.0582,0.2371,0.1602,0.1741
schange	Round_3_Replicate_9	-126857.28	253724.56	249905.26	296645.44	1.8161,2.1361,0.0918,0.0564,0.0767
schange	Round_3_Replicate_10	-192756.12	385522.24	411085.68	248370.0	4.4892,2.6602,0.2354,0.088,0.1512
schange	Round_3_Replicate_11	-217602.7	435215.4	507056.23	248282.81	12.3786,1.0819,0.1834,0.133,0.192
schange	Round_3_Replicate_12	-192018.94	384047.88	432124.34	249566.89	8.8648,3.0399,0.1702,0.1391,0.2207
schange	Round_3_Replicate_13	-323439.87	646889.74	980411.24	279287.11	1.5401,3.6157,0.0451,0.1294,0.0456
schange	Round_3_Replicate_14	-168649.96	337309.92	322362.63	271867.15	1.2916,1.4402,0.1595,0.1523,0.1311
schange	Round_3_Replicate_15	-122426.34	244862.68	231456.93	318223.17	1.2874,2.7393,0.0459,0.0349,0.0473
schange	Round_3_Replicate_16	-211160.78	422331.56	431112.82	236349.87	7.2198,0.6473,0.1888,0.3241,0.1613
schange	Round_3_Replicate_17	-198243.12	396496.24	396829.02	242541.33	9.2318,0.949,0.1571,0.2841,0.1934
schange	Round_3_Replicate_18	-138898.62	277807.24	286948.33	296505.4	1.3626,0.5784,0.1126,0.063,0.0719
schange	Round_3_Replicate_19	-120627.35	241264.7	238089.38	314370.52	3.2172,0.31,0.0493,0.0691,0.0555
schange	Round_3_Replicate_20	-108680.14	217370.28	210040.89	330357.43	9.4756,0.4264,0.021,0.0335,0.035
schange	Round_3_Replicate_21	-156489.83	312989.66	317726.45	276443.46	1.6103,0.4728,0.1459,0.1254,0.0864
schange	Round_3_Replicate_22	-114415.09	228840.18	222597.99	323633.05	12.9856,0.5104,0.0301,0.0506,0.0526
schange	Round_3_Replicate_23	-215946.38	431902.76	435394.45	286494.43	1.7794,0.7487,0.101,0.2313,0.1493
schange	Round_3_Replicate_24	-267391.72	534793.44	921332.6	245828.99	6.9212,1.353,0.1325,0.2306,0.0996
schange	Round_3_Replicate_25	-270424.59	540859.18	506150.95	254836.0	9.4225,1.6071,0.0718,0.3968,0.1265
schange	Round_3_Replicate_26	-176146.94	352303.88	380164.77	275360.23	2.1994,0.2517,0.1419,0.1058,0.0701
schange	Round_3_Replicate_27	-232476.49	464962.98	568569.06	316689.06	4.2405,0.3268,0.0802,0.129,0.1389
schange	Round_3_Replicate_28	-127086.09	254182.18	246133.02	299802.05	1.8471,1.8221,0.0793,0.0601,0.0724
schange	Round_3_Replicate_29	-227866.41	455742.82	423331.3	290206.24	11.2324,0.2739,0.0329,0.4174,0.0661
schange	Round_3_Replicate_30	-123917.36	247844.72	244531.9	307587.53	4.979,0.4141,0.0539,0.0769,0.0651
schange	Round_3_Replicate_31	-250691.52	501393.04	449319.22	283449.17	2.4921,1.2936,0.0571,0.2413,0.0976
schange	Round_3_Replicate_32	-110135.53	220281.06	221578.98	331860.35	5.6156,0.8561,0.0284,0.0256,0.0407
schange	Round_3_Replicate_33	-161413.64	322837.28	327006.38	264352.22	2.3512,1.7402,0.1824,0.1099,0.1322
schange	Round_3_Replicate_34	-147640.13	295290.26	311352.99	278947.7	11.7901,1.8607,0.1,0.0802,0.1238
schange	Round_3_Replicate_35	-217911.54	435833.08	461906.61	241364.24	1.2984,1.9469,0.2965,0.2099,0.2157
schange	Round_3_Replicate_36	-144921.3	289852.6	293774.24	280872.83	8.3641,1.8325,0.0953,0.1,0.1288
schange	Round_3_Replicate_37	-156273.78	312557.56	306024.47	279062.93	3.7386,0.5274,0.1082,0.1732,0.1167
schange	Round_3_Replicate_38	-219708.16	439426.32	462105.12	251556.28	9.4252,1.472,0.102,0.2792,0.129
schange	Round_3_Replicate_39	-204538.78	409087.56	447216.15	256869.26	9.4507,0.6155,0.1599,0.0895,0.0974
schange	Round_3_Replicate_40	-123053.71	246117.42	252753.66	312053.77	1.4776,2.0777,0.0814,0.0369,0.0687
schange	Round_3_Replicate_41	-114722.35	229454.7	215206.13	333647.22	5.9942,1.0779,0.0229,0.032,0.0406
schange	Round_3_Replicate_42	-189088.38	378186.76	360156.68	256906.87	2.9728,0.5853,0.1485,0.3018,0.1352
schange	Round_3_Replicate_43	-148640.17	297290.34	311912.18	300064.89	3.1769,0.9849,0.0899,0.0914,0.1131
schange	Round_3_Replicate_44	-213857.22	427724.44	474776.87	274972.81	8.3481,0.3136,0.1052,0.297,0.1701
schange	Round_3_Replicate_45	-178217.03	356444.06	371487.48	286186.19	7.7682,0.2302,0.0507,0.2752,0.0649
schange	Round_3_Replicate_46	-151161.02	302332.04	315843.87	280505.31	4.448,0.4592,0.0954,0.1105,0.0776
schange	Round_3_Replicate_47	-126481.13	252972.26	236923.07	314331.31	4.0723,0.5389,0.0389,0.0714,0.0541
schange	Round_3_Replicate_48	-137698.41	275406.82	273782.49	291085.1	1.2004,1.2137,0.1305,0.0782,0.0932
schange	Round_3_Replicate_49	-184655.95	369321.9	395789.53	267734.23	3.9922,0.3673,0.1575,0.1564,0.1233
schange	Round_3_Replicate_50	-119020.76	238051.52	230185.15	320333.47	3.298,0.7629,0.0455,0.0545,0.0613
schange	Round_4_Replicate_1	-111305.48	222620.96	217096.1	322824.61	5.5606,0.6425,0.0321,0.0389,0.0446
schange	Round_4_Replicate_2	-106806.55	213623.1	209216.98	334208.78	14.0798,0.8433,0.0203,0.0251,0.037
schange	Round_4_Replicate_3	-106423.76	212857.52	206263.86	338617.53	8.8519,0.3082,0.0164,0.027,0.0288
schange	Round_4_Replicate_4	-113149.89	226309.78	222354.17	322196.99	7.726,0.497,0.033,0.0457,0.0489
schange	Round_4_Replicate_5	-112209.34	224428.68	219593.07	329993.26	7.3814,0.2924,0.0264,0.0456,0.042
schange	Round_4_Replicate_6	-112907.62	225825.24	220429.22	321214.18	4.7175,0.4654,0.0315,0.0425,0.0412
schange	Round_4_Replicate_7	-105531.89	211073.78	209015.12	341803.23	23.4362,0.9167,0.0145,0.0172,0.0297
schange	Round_4_Replicate_8	-107673.82	215357.64	209675.6	333518.01	11.0181,0.4705,0.0204,0.0303,0.0356
schange	Round_4_Replicate_9	-106109.11	212228.22	205484.09	337849.73	10.0198,0.418,0.0167,0.0253,0.0298
schange	Round_4_Replicate_10	-110244.36	220498.72	216235.02	326231.4	5.0511,0.8522,0.0326,0.0339,0.0459
schange	Round_4_Replicate_11	-109220.82	218451.64	212254.99	330137.95	7.2385,0.2872,0.0218,0.0371,0.0337
schange	Round_4_Replicate_12	-111935.9	223881.8	223468.38	320299.32	20.6434,0.6942,0.0283,0.0372,0.0469
schange	Round_4_Replicate_13	-114888.68	229787.36	222029.51	320958.49	16.9994,0.3423,0.0272,0.0578,0.0475
schange	Round_4_Replicate_14	-106985.54	213981.08	209374.62	337774.58	10.546,0.3027,0.0172,0.028,0.0304
schange	Round_4_Replicate_15	-108016.15	216042.3	212932.75	332554.23	5.4292,0.5305,0.0247,0.0283,0.0362
schange	Round_4_Replicate_16	-108769.13	217548.26	213669.13	327859.6	5.7931,0.522,0.0262,0.0316,0.0372
schange	Round_4_Replicate_17	-108843.76	217697.52	211697.81	326902.08	14.8231,0.7934,0.0237,0.0324,0.0415
schange	Round_4_Replicate_18	-111621.83	223253.66	225772.71	325616.35	12.6791,0.2999,0.0224,0.0325,0.0335
schange	Round_4_Replicate_19	-105415.36	210840.72	205403.41	337720.95	7.3077,0.2903,0.0152,0.0232,0.0249
schange	Round_4_Replicate_20	-107074.69	214159.38	209260.9	330391.52	7.8138,0.6945,0.0223,0.0264,0.0346
schange	Round_4_Replicate_21	-110760.51	221531.02	215489.75	334801.27	7.2807,0.4271,0.0239,0.0365,0.0406
schange	Round_4_Replicate_22	-104221.21	208452.42	203574.64	340701.49	10.6416,0.3604,0.0129,0.0186,0.0232
schange	Round_4_Replicate_23	-108027.92	216065.84	207619.89	337433.21	11.5796,0.2342,0.0162,0.034,0.0301
schange	Round_4_Replicate_24	-106587.06	213184.12	207131.49	334328.11	9.9875,0.395,0.0178,0.0271,0.0303
schange	Round_4_Replicate_25	-107555.05	215120.1	210332.19	335753.1	12.991,0.2667,0.0174,0.0314,0.0311
schange	Round_4_Replicate_26	-111273.43	222556.86	218721.93	326119.3	10.1054,0.5391,0.0284,0.0396,0.0459
schange	Round_4_Replicate_27	-105194.56	210399.12	204867.75	339654.45	5.607,0.5507,0.0176,0.0207,0.0284
schange	Round_4_Replicate_28	-103648.48	207306.96	201637.53	342462.61	10.8079,0.2501,0.01,0.0164,0.0185
schange	Round_4_Replicate_29	-112965.64	225941.28	221369.16	328336.02	7.0528,0.578,0.0307,0.0416,0.0492
schange	Round_4_Replicate_30	-114269.75	228549.5	222594.2	322681.73	5.1501,0.2821,0.0324,0.0548,0.0442
schange	Round_4_Replicate_31	-110014.59	220039.18	214816.59	328253.63	15.4588,0.2572,0.0197,0.0402,0.0341
schange	Round_4_Replicate_32	-112820.9	225651.8	219228.85	326130.51	6.6256,0.2609,0.0278,0.0513,0.0415
schange	Round_4_Replicate_33	-106057.55	212125.1	206194.78	334334.62	14.2684,0.4664,0.016,0.0244,0.0289
schange	Round_4_Replicate_34	-109545.08	219100.16	214653.15	329575.29	11.3359,0.2229,0.0195,0.0386,0.0319
schange	Round_4_Replicate_35	-112071.52	224153.04	216751.84	325082.45	17.0552,0.44,0.025,0.0462,0.0453
schange	Round_4_Replicate_36	-105971.72	211953.44	207454.12	335260.96	7.0937,0.4292,0.0185,0.0241,0.0292
schange	Round_4_Replicate_37	-112120.31	224250.62	219919.85	323937.94	11.4975,0.3405,0.0266,0.0459,0.0424
schange	Round_4_Replicate_38	-115586.34	231182.68	225735.91	320934.81	12.2801,0.2209,0.0275,0.063,0.0436
schange	Round_4_Replicate_39	-107486.21	214982.42	206991.17	334158.48	9.9041,0.3521,0.0165,0.0283,0.0286
schange	Round_4_Replicate_40	-111326.49	222662.98	219795.22	324949.75	5.1185,0.6361,0.0336,0.037,0.046
schange	Round_4_Replicate_41	-106493.99	212997.98	206280.66	335515.02	6.2034,0.6922,0.0209,0.0248,0.0335
schange	Round_4_Replicate_42	-105203.61	210417.22	202955.43	340848.41	10.9514,0.2613,0.0127,0.023,0.0238
schange	Round_4_Replicate_43	-106882.42	213774.84	207139.05	336911.69	12.7974,0.2761,0.016,0.0297,0.0294
schange	Round_4_Replicate_44	-108451.68	216913.36	211722.48	330862.33	6.6857,0.2785,0.0204,0.0333,0.0309
schange	Round_4_Replicate_45	-107557.17	215124.34	209648.55	337819.14	8.8053,0.2314,0.0173,0.0315,0.0299
schange	Round_4_Replicate_46	-104910.76	209831.52	205616.4	339116.81	7.3723,0.768,0.0176,0.0189,0.0292
schange	Round_4_Replicate_47	-105133.49	210276.98	206004.26	335532.88	6.6716,0.6086,0.018,0.0203,0.028
schange	Round_4_Replicate_48	-107941.87	215893.74	210721.34	336214.2	10.6308,0.2889,0.0185,0.032,0.0326
schange	Round_4_Replicate_49	-108403.23	216816.46	216789.17	327619.13	6.2915,0.7988,0.0261,0.0246,0.0359
schange	Round_4_Replicate_50	-110307.39	220624.78	214047.3	328748.26	12.8954,0.5778,0.0247,0.0378,0.0439
schange	Round_4_Replicate_51	-107649.64	215309.28	212255.64	333720.07	8.4558,0.5643,0.0222,0.0271,0.036
schange	Round_4_Replicate_52	-113472.75	226955.5	222710.15	320893.76	10.534,0.4147,0.0306,0.0487,0.0471
schange	Round_4_Replicate_53	-104820.9	209651.8	202560.48	341135.02	6.8749,0.608,0.0156,0.0193,0.027
schange	Round_4_Replicate_54	-110375.73	220761.46	213724.49	332586.65	5.7672,0.2683,0.0237,0.0415,0.0369
schange	Round_4_Replicate_55	-104655.81	209321.62	205450.57	342062.86	6.8825,0.3139,0.0139,0.0189,0.0233
schange	Round_4_Replicate_56	-108334.62	216679.24	206395.69	336018.4	8.5878,0.4373,0.0177,0.0295,0.0317
schange	Round_4_Replicate_57	-105084.82	210179.64	204370.81	338656.91	10.8226,0.2539,0.0126,0.0218,0.0225
schange	Round_4_Replicate_58	-106002.04	212014.08	207831.22	338162.74	5.3059,0.7268,0.0205,0.0214,0.032
schange	Round_4_Replicate_59	-111625.35	223260.7	217256.29	322756.32	17.3125,0.5641,0.0263,0.0426,0.0459
schange	Round_4_Replicate_60	-107099.74	214209.48	210953.31	336149.37	18.1316,0.236,0.0154,0.0289,0.0286
schange	Round_4_Replicate_61	-105483.23	210976.46	206479.9	333562.75	6.1692,0.8434,0.0202,0.0208,0.0306
schange	Round_4_Replicate_62	-105881.2	211772.4	205826.48	339552.73	11.8426,0.2629,0.0145,0.0257,0.0266
schange	Round_4_Replicate_63	-113240.4	226490.8	219216.1	332045.76	8.7359,0.3072,0.0248,0.0478,0.0433
schange	Round_4_Replicate_64	-111374.42	222758.84	220558.15	323508.89	16.5721,0.7128,0.0285,0.0378,0.0485
schange	Round_4_Replicate_65	-107651.15	215312.3	210069.18	331513.19	14.4632,0.3856,0.0188,0.0309,0.0331
schange	Round_4_Replicate_66	-105316.81	210643.62	205704.72	338040.07	8.707,0.3573,0.0157,0.0226,0.0266
schange	Round_4_Replicate_67	-108184.94	216379.88	211262.9	331752.01	15.5446,0.4583,0.0205,0.0323,0.0371
schange	Round_4_Replicate_68	-106060.41	212130.82	206140.91	333339.58	11.1474,0.7557,0.0189,0.0238,0.0327
schange	Round_4_Replicate_69	-109819.46	219648.92	212879.9	326551.48	7.9216,0.7268,0.0273,0.0351,0.043
schange	Round_4_Replicate_70	-106316.22	212642.44	208132.95	331306.41	12.298,0.7542,0.0192,0.0237,0.0324
schange	Round_4_Replicate_71	-112190.49	224390.98	219402.13	325883.78	6.1563,0.6916,0.0328,0.0402,0.0495
schange	Round_4_Replicate_72	-105569.92	211149.84	208359.88	333604.56	11.9591,0.6163,0.017,0.0207,0.0285
schange	Round_4_Replicate_73	-105909.96	211829.92	204382.53	337530.12	7.5342,0.6214,0.0179,0.0231,0.0306
schange	Round_4_Replicate_74	-108651.49	217312.98	214625.15	335694.06	12.7766,0.8061,0.0218,0.0266,0.04
schange	Round_4_Replicate_75	-111775.67	223561.34	217983.4	326463.83	5.017,0.2303,0.0264,0.0468,0.0364
schange	Round_4_Replicate_76	-104005.24	208020.48	202972.63	341159.47	10.3904,0.6335,0.014,0.017,0.0254
schange	Round_4_Replicate_77	-106410.48	212830.96	206500.47	332983.78	10.2814,0.6117,0.018,0.0242,0.0305
schange	Round_4_Replicate_78	-110170.71	220351.42	216441.4	329825.52	10.077,0.5762,0.026,0.0352,0.0435
schange	Round_4_Replicate_79	-109003.1	218016.2	210548.4	331470.86	9.0693,0.4987,0.0227,0.0343,0.0385
schange	Round_4_Replicate_80	-104495.27	209000.54	203422.68	340283.87	6.9589,0.5252,0.0155,0.019,0.026
