Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nuB, nuF, TB, TF)
three_epoch	Round_2_Replicate_8	-57966.35	115940.7	105241.6	361201.95	4.9144,0.4103,2.6112,0.6517
three_epoch	Round_2_Replicate_9	-63883.0	127774.0	116169.25	216230.67	17.3357,0.7358,12.5529,1.8729
three_epoch	Round_2_Replicate_10	-108681.74	217371.48	202455.14	1244203.37	16.3,0.1837,20.1579,1.0378
three_epoch	Round_2_Replicate_11	-17576.32	35160.64	32355.49	154971.87	9.344,0.3274,7.9583,0.3429
three_epoch	Round_2_Replicate_12	-10433.06	20874.12	19475.97	97697.54	22.1644,0.2513,13.1217,0.2758
three_epoch	Round_2_Replicate_13	-129022.5	258053.0	244087.26	182854.42	1.9204,1.3937,3.1534,1.9959
three_epoch	Round_2_Replicate_14	-138102.79	276213.58	263237.75	995883.22	3.4879,0.2669,7.0846,2.9043
three_epoch	Round_2_Replicate_15	-16251.49	32510.98	29973.33	248622.57	3.5037,0.1879,19.2337,0.188
three_epoch	Round_2_Replicate_16	-49551.61	99111.22	89840.38	510111.82	4.3572,0.2586,9.209,0.6005
three_epoch	Round_2_Replicate_17	-138071.34	276150.68	263170.79	1387234.56	1.8209,0.1916,1.6262,1.8675
three_epoch	Round_2_Replicate_18	-62734.07	125476.14	114775.11	177201.12	4.2345,0.7985,2.3837,0.4343
three_epoch	Round_2_Replicate_19	-42524.42	85056.84	77407.42	217980.82	3.8276,0.4892,2.4826,0.3113
three_epoch	Round_2_Replicate_20	-50451.75	100911.5	92654.31	139616.66	3.7376,0.729,4.4483,0.2681
three_epoch	Round_2_Replicate_21	-12090.38	24188.76	22470.44	191564.26	24.4593,0.1722,16.0632,0.3405
three_epoch	Round_2_Replicate_22	-138125.3	276258.6	263285.68	1333815.37	2.4997,0.1993,7.8204,2.3937
three_epoch	Round_2_Replicate_23	-81119.52	162247.04	148579.64	704286.2	5.6554,0.2671,5.7241,0.8525
three_epoch	Round_2_Replicate_24	-71108.32	142224.64	129649.82	207540.53	13.7961,0.8271,4.3484,1.4527
three_epoch	Round_2_Replicate_25	-77847.68	155703.36	142357.92	910899.1	18.8654,0.2008,10.6567,0.847
three_epoch	Round_2_Replicate_26	-58414.94	116837.88	107233.27	196734.33	4.742,0.6238,1.749,0.3065
three_epoch	Round_2_Replicate_27	-52857.18	105722.36	96313.11	198272.34	4.8376,0.6401,2.2316,0.4089
three_epoch	Round_2_Replicate_28	-137179.64	274367.28	261273.91	847803.03	6.0541,0.3122,12.4298,2.4777
three_epoch	Round_2_Replicate_29	-61738.5	123485.0	112202.5	122408.95	6.3234,1.2672,20.2445,1.7162
three_epoch	Round_2_Replicate_30	-25972.31	51952.62	47450.52	306665.93	19.3452,0.2353,1.6438,0.226
three_epoch	Round_3_Replicate_1	-28179.62	56367.24	51424.59	135338.76	8.1515,0.5703,6.0564,0.4481
three_epoch	Round_3_Replicate_2	-12892.83	25793.66	23930.22	224003.12	17.0734,0.1511,4.2546,0.17
three_epoch	Round_3_Replicate_3	-8310.55	16629.1	15616.64	178425.34	13.7729,0.0717,5.4594,0.0691
three_epoch	Round_3_Replicate_4	-61376.16	122760.32	114560.22	116696.42	3.6351,0.7185,5.2805,0.152
three_epoch	Round_3_Replicate_5	-23080.21	46168.42	42281.52	100789.37	8.5832,0.6234,10.5209,0.4576
three_epoch	Round_3_Replicate_6	-18688.13	37384.26	34362.28	108520.12	21.5362,0.4888,8.9739,0.5003
three_epoch	Round_3_Replicate_7	-42035.89	84079.78	76215.07	882060.78	26.5851,0.1317,24.4206,0.5587
three_epoch	Round_3_Replicate_8	-21119.58	42247.16	38724.24	153861.06	27.4758,0.3924,5.4415,0.4205
three_epoch	Round_3_Replicate_9	-12802.29	25612.58	23758.14	124267.95	10.2481,0.2837,21.1515,0.3497
three_epoch	Round_3_Replicate_10	-14467.86	28943.72	26767.32	105974.44	14.5125,0.3792,12.6117,0.4014
three_epoch	Round_3_Replicate_11	-6219.84	12447.68	11776.84	60908.56	29.3565,0.0913,29.2453,0.1058
three_epoch	Round_3_Replicate_12	-8612.68	17233.36	16160.28	123741.17	29.6705,0.1488,29.838,0.2873
three_epoch	Round_3_Replicate_13	-8895.34	17798.68	16679.3	97141.64	20.2919,0.1833,13.7231,0.1968
three_epoch	Round_3_Replicate_14	-22853.51	45715.02	42081.96	50631.67	14.2285,0.944,17.937,0.4802
three_epoch	Round_3_Replicate_15	-46860.72	93729.44	84949.4	475411.8	24.4326,0.2659,18.1314,0.9232
three_epoch	Round_3_Replicate_16	-7415.79	14839.58	13975.07	54380.49	27.2559,0.1983,28.8212,0.2023
three_epoch	Round_3_Replicate_17	-9627.66	19263.32	18013.94	71464.35	24.816,0.2889,18.4033,0.2962
three_epoch	Round_3_Replicate_18	-22235.72	44479.44	40794.58	67965.3	13.7776,0.8567,14.2294,0.5997
three_epoch	Round_3_Replicate_19	-25389.01	50786.02	46330.0	124872.09	13.7154,0.6052,19.4975,0.9456
three_epoch	Round_3_Replicate_20	-19900.45	39808.9	36548.5	68556.31	11.5049,0.8131,23.3506,0.6462
three_epoch	Round_3_Replicate_21	-14146.7	28301.4	26187.57	50572.36	29.9315,0.7758,28.981,0.8363
three_epoch	Round_3_Replicate_22	-12988.18	25984.36	24100.41	186230.08	17.0734,0.1858,5.6856,0.2122
three_epoch	Round_3_Replicate_23	-19320.73	38649.46	35498.57	138829.54	20.5654,0.3954,6.4937,0.4105
three_epoch	Round_3_Replicate_24	-14935.82	29879.64	27620.47	46551.17	26.686,0.8645,27.2179,0.7866
three_epoch	Round_3_Replicate_25	-20799.58	41607.16	38119.17	119623.93	14.7908,0.5204,16.2566,0.7361
three_epoch	Round_3_Replicate_26	-11755.29	23518.58	21878.3	48356.21	24.3867,0.5884,28.7895,0.5298
three_epoch	Round_3_Replicate_27	-7214.4	14436.8	13605.34	58050.98	27.3843,0.1758,28.094,0.1885
three_epoch	Round_3_Replicate_28	-138069.89	276147.78	263167.69	3966992.6	29.5553,0.067,29.932,0.9029
three_epoch	Round_3_Replicate_29	-20284.15	40576.3	37194.19	110861.12	19.7166,0.5492,28.8532,0.9664
three_epoch	Round_3_Replicate_30	-8429.04	16866.08	15827.79	88827.17	14.1263,0.1813,21.0258,0.1887
three_epoch	Round_3_Replicate_31	-6454.38	12916.76	12208.69	91465.62	14.9662,0.075,23.5642,0.0841
three_epoch	Round_3_Replicate_32	-13132.2	26272.4	24411.89	72426.44	8.8645,0.3636,28.2008,0.2179
three_epoch	Round_3_Replicate_33	-8316.5	16641.0	15620.73	145739.88	9.4533,0.1134,17.7197,0.1389
three_epoch	Round_3_Replicate_34	-8670.77	17349.54	16268.4	73063.04	19.3012,0.2392,24.7924,0.2614
three_epoch	Round_3_Replicate_35	-17687.17	35382.34	32571.06	152812.87	7.4372,0.322,7.2744,0.2832
three_epoch	Round_3_Replicate_36	-27701.09	55410.18	50529.99	111581.31	7.3031,0.6992,10.767,0.5622
three_epoch	Round_3_Replicate_37	-7110.31	14228.62	13414.2	75828.54	22.0695,0.1306,21.751,0.1444
three_epoch	Round_3_Replicate_38	-32394.68	64797.36	58878.84	206207.69	14.5499,0.4535,5.5293,0.649
three_epoch	Round_3_Replicate_39	-25855.42	51718.84	47204.35	112632.98	17.0501,0.6588,8.0805,0.6624
three_epoch	Round_3_Replicate_40	-39705.05	79418.1	74941.52	20840.12	29.3189,0.4827,29.7591,0.1173
three_epoch	Round_3_Replicate_41	-13329.11	26666.22	24719.67	57935.42	18.1031,0.6065,27.5188,0.5579
three_epoch	Round_3_Replicate_42	-63917.71	127843.42	116233.65	1249961.78	29.5553,0.1273,29.932,0.6484
three_epoch	Round_3_Replicate_43	-15987.08	31982.16	29508.65	130903.7	8.2584,0.3392,10.2388,0.3107
three_epoch	Round_3_Replicate_44	-10963.93	21935.86	20450.98	80533.3	14.6656,0.2931,15.0294,0.2434
three_epoch	Round_3_Replicate_45	-21800.17	43608.34	40175.67	58293.49	9.2771,0.7699,25.6891,0.3534
three_epoch	Round_3_Replicate_46	-9890.96	19789.92	18492.0	141413.29	24.8379,0.1559,8.0213,0.1776
three_epoch	Round_3_Replicate_47	-10129.43	20266.86	18931.66	71679.51	13.7038,0.2943,21.7126,0.2455
three_epoch	Round_3_Replicate_48	-15712.46	31432.92	29002.82	86973.23	20.9518,0.5187,16.1193,0.6023
three_epoch	Round_3_Replicate_49	-8108.21	16224.42	15246.69	50957.06	26.078,0.2314,25.4186,0.2018
three_epoch	Round_3_Replicate_50	-23092.78	46193.56	42305.19	66826.95	17.9201,0.9396,13.774,0.741
three_epoch	Round_4_Replicate_1	-6653.94	13315.88	12575.79	80691.18	19.5604,0.0972,22.9992,0.1104
three_epoch	Round_4_Replicate_2	-5408.16	10824.32	10278.4	111504.4	28.9131,0.0176,25.1841,0.0293
three_epoch	Round_4_Replicate_3	-6082.32	12172.64	11523.33	83885.81	19.341,0.0632,27.9426,0.0789
three_epoch	Round_4_Replicate_4	-6166.45	12340.9	11678.36	87032.03	19.4399,0.0673,27.8297,0.0867
three_epoch	Round_4_Replicate_5	-5839.61	11687.22	11075.64	90408.13	28.5709,0.0476,26.8227,0.071
three_epoch	Round_4_Replicate_6	-6151.51	12311.02	11650.92	76097.15	26.8466,0.0688,22.2928,0.0818
three_epoch	Round_4_Replicate_7	-5874.97	11757.94	11140.88	83920.32	27.623,0.049,22.2763,0.0633
three_epoch	Round_4_Replicate_8	-6404.42	12816.84	12116.84	63098.88	27.3681,0.1006,27.0408,0.113
three_epoch	Round_4_Replicate_9	-6266.86	12541.72	11863.38	70371.58	25.5527,0.0873,28.1688,0.1067
three_epoch	Round_4_Replicate_10	-6331.17	12670.34	11981.8	67170.85	27.6351,0.0967,29.1344,0.119
three_epoch	Round_4_Replicate_11	-6331.75	12671.5	11983.19	63423.18	26.3723,0.0878,25.1947,0.094
three_epoch	Round_4_Replicate_12	-5544.37	11096.74	10530.31	109616.67	19.9855,0.0248,29.3688,0.0384
three_epoch	Round_4_Replicate_13	-5793.11	11594.22	10989.77	78495.15	23.0109,0.0458,26.0837,0.0566
three_epoch	Round_4_Replicate_14	-5406.81	10821.62	10275.92	179512.2	26.3109,0.0112,17.831,0.0212
three_epoch	Round_4_Replicate_15	-5324.44	10656.88	10123.41	131560.56	12.3446,0.0103,29.6267,0.0144
three_epoch	Round_4_Replicate_16	-6446.92	12901.84	12194.84	75765.5	27.9067,0.0946,24.7462,0.1197
three_epoch	Round_4_Replicate_17	-6729.18	13466.36	12714.3	61477.7	26.7659,0.1285,27.22,0.1407
three_epoch	Round_4_Replicate_18	-7278.4	14564.8	13731.22	39826.97	29.8932,0.1118,29.8854,0.0848
three_epoch	Round_4_Replicate_19	-5454.38	10916.76	10363.81	81925.1	27.6367,0.0237,26.4748,0.0323
three_epoch	Round_4_Replicate_20	-6772.68	13553.36	12793.97	66353.09	24.5985,0.129,28.4155,0.1493
three_epoch	Round_4_Replicate_21	-6154.16	12316.32	11655.67	134612.07	26.7809,0.0461,26.0481,0.0855
three_epoch	Round_4_Replicate_22	-6814.62	13637.24	12871.36	57363.66	29.218,0.1442,28.5318,0.1573
three_epoch	Round_4_Replicate_23	-6418.45	12844.9	12142.34	86965.58	23.0199,0.0848,28.3977,0.118
three_epoch	Round_4_Replicate_24	-5897.14	11802.28	11181.81	117941.36	26.648,0.0406,28.7979,0.0717
three_epoch	Round_4_Replicate_25	-5667.56	11343.12	10757.89	80012.31	23.3679,0.0388,28.7813,0.0508
three_epoch	Round_4_Replicate_26	-7035.76	14079.52	13277.91	53639.3	28.0254,0.1661,29.4104,0.1701
three_epoch	Round_4_Replicate_27	-6592.04	13192.08	12461.7	87739.39	22.0348,0.0924,24.3163,0.1206
three_epoch	Round_4_Replicate_28	-6135.73	12279.46	11622.02	53896.82	29.8932,0.0815,29.8854,0.0858
three_epoch	Round_4_Replicate_29	-6375.44	12758.88	12063.36	69753.65	27.7105,0.0938,25.5469,0.1123
three_epoch	Round_4_Replicate_30	-6261.07	12530.14	11852.6	97398.55	27.9975,0.0688,28.1764,0.1095
three_epoch	Round_4_Replicate_31	-5602.75	11213.5	10638.06	72019.78	23.782,0.0324,27.2929,0.0383
three_epoch	Round_4_Replicate_32	-6339.15	12686.3	11996.58	65842.31	26.2353,0.0955,28.1026,0.1115
three_epoch	Round_4_Replicate_33	-11034.77	22077.54	20681.92	30870.15	29.8932,0.1455,29.8854,0.0769
three_epoch	Round_4_Replicate_34	-6028.58	12065.16	11424.23	74272.35	28.0435,0.0689,28.7513,0.0914
three_epoch	Round_4_Replicate_35	-6554.69	13117.38	12393.53	60971.47	25.4805,0.1117,27.4042,0.1191
three_epoch	Round_4_Replicate_36	-6797.64	13603.28	12839.77	61377.7	29.9544,0.1432,29.8537,0.1712
three_epoch	Round_4_Replicate_37	-6191.1	12390.2	11723.95	57537.04	29.8932,0.0902,29.8854,0.1011
three_epoch	Round_4_Replicate_38	-6052.56	12113.12	11468.43	119150.48	15.9616,0.0457,22.8526,0.0643
three_epoch	Round_4_Replicate_39	-5466.82	10941.64	10386.83	112721.32	28.4766,0.0182,17.5277,0.0262
three_epoch	Round_4_Replicate_40	-6025.86	12059.72	11419.22	68391.08	29.8614,0.0733,29.9532,0.0948
three_epoch	Round_4_Replicate_41	-5947.42	11902.84	11274.55	68270.37	29.7122,0.0667,29.724,0.0856
three_epoch	Round_4_Replicate_42	-5740.37	11488.74	10892.37	77709.32	20.4118,0.0418,28.2689,0.0501
three_epoch	Round_4_Replicate_43	-6119.25	12246.5	11591.4	76500.05	20.8423,0.071,29.7597,0.087
three_epoch	Round_4_Replicate_44	-5734.48	11476.96	10881.53	103823.54	18.1682,0.0344,23.6879,0.0465
three_epoch	Round_4_Replicate_45	-8679.03	17366.06	16321.32	34591.79	29.8932,0.1135,29.8854,0.0711
three_epoch	Round_4_Replicate_46	-6505.14	13018.28	12301.88	72636.83	27.3953,0.1055,29.443,0.1387
three_epoch	Round_4_Replicate_47	-5813.85	11635.7	11028.05	74450.76	25.3551,0.0456,23.8451,0.0537
three_epoch	Round_4_Replicate_48	-5480.29	10968.58	10411.81	127549.92	21.6513,0.0183,20.3634,0.0285
three_epoch	Round_4_Replicate_49	-6257.42	12522.84	11846.25	56512.81	29.383,0.0922,28.7621,0.099
three_epoch	Round_4_Replicate_50	-6830.35	13668.7	12900.3	61427.29	22.2937,0.135,29.7043,0.1419
three_epoch	Round_4_Replicate_51	-7004.21	14016.42	13218.8	75007.11	24.9918,0.1366,29.1871,0.1786
three_epoch	Round_4_Replicate_52	-5928.93	11865.86	11240.46	69190.43	25.2378,0.0609,28.4312,0.073
three_epoch	Round_4_Replicate_53	-6747.35	13502.7	12747.13	71228.35	29.0709,0.1257,29.7127,0.1672
three_epoch	Round_4_Replicate_54	-6202.37	12412.74	11744.58	67648.65	28.5863,0.0866,29.1544,0.1084
three_epoch	Round_4_Replicate_55	-6262.47	12532.94	11855.25	74021.12	26.5982,0.0858,28.7797,0.1118
three_epoch	Round_4_Replicate_56	-5870.8	11749.6	11133.19	81454.99	24.711,0.0527,27.7575,0.0706
three_epoch	Round_4_Replicate_57	-5653.84	11315.68	10732.54	81421.37	21.955,0.0355,26.5022,0.0445
three_epoch	Round_4_Replicate_58	-6276.86	12561.72	11881.67	113129.19	22.4423,0.0601,25.7972,0.0958
three_epoch	Round_4_Replicate_59	-7061.73	14131.46	13324.65	65737.97	25.0111,0.1542,29.3937,0.1816
three_epoch	Round_4_Replicate_60	-6209.86	12427.72	11758.37	79096.43	28.9787,0.0744,23.0242,0.095
three_epoch	Round_4_Replicate_61	-5749.28	11506.56	10908.83	79886.78	22.2091,0.0432,27.4698,0.0544
three_epoch	Round_4_Replicate_62	-6576.81	13161.62	12434.05	62638.15	23.9515,0.1163,29.6201,0.1283
three_epoch	Round_4_Replicate_63	-6643.82	13295.64	12556.94	76379.51	29.1364,0.1086,24.9767,0.1411
three_epoch	Round_4_Replicate_64	-6547.61	13103.22	12379.89	86147.91	29.4792,0.095,29.9709,0.1453
three_epoch	Round_4_Replicate_65	-5592.21	11192.42	10618.69	90222.5	23.1915,0.0312,26.7726,0.0433
three_epoch	Round_4_Replicate_66	-5826.65	11661.3	11051.69	76373.37	23.5197,0.0504,27.9337,0.0632
three_epoch	Round_4_Replicate_67	-5966.1	11940.2	11309.02	67947.9	29.5006,0.068,29.4114,0.0863
three_epoch	Round_4_Replicate_68	-6451.09	12910.18	12202.44	75236.68	29.7924,0.0982,27.0862,0.1314
three_epoch	Round_4_Replicate_69	-5585.51	11179.02	10606.26	82120.08	23.9205,0.0318,26.5895,0.0415
three_epoch	Round_4_Replicate_70	-5514.46	11036.92	10474.95	89960.04	22.9686,0.026,26.3079,0.0356
three_epoch	Round_4_Replicate_71	-5847.01	11702.02	11089.28	68298.71	29.1314,0.0576,29.1116,0.0727
three_epoch	Round_4_Replicate_72	-6366.15	12740.3	12046.3	63528.18	27.7377,0.1011,28.732,0.1181
three_epoch	Round_4_Replicate_73	-6113.19	12234.38	11580.18	97333.72	27.9975,0.0606,28.1764,0.0963
three_epoch	Round_4_Replicate_74	-6290.17	12588.34	11906.54	68359.64	19.7711,0.0807,27.778,0.0852
three_epoch	Round_4_Replicate_75	-5749.04	11506.08	10908.41	86491.27	23.0216,0.0414,25.7492,0.0549
three_epoch	Round_4_Replicate_76	-6082.76	12173.52	11524.18	66278.82	29.5887,0.0737,26.3541,0.0874
three_epoch	Round_4_Replicate_77	-5389.17	10786.34	10243.24	164024.37	10.848,0.0109,22.8259,0.0159
three_epoch	Round_4_Replicate_78	-6484.49	12976.98	12264.01	62938.13	29.8996,0.115,29.8841,0.1398
three_epoch	Round_4_Replicate_79	-6737.23	13482.46	12728.77	65304.43	29.0294,0.1302,27.8756,0.1569
three_epoch	Round_4_Replicate_80	-6738.4	13484.8	12731.09	61611.8	26.7374,0.1331,28.8749,0.1503
three_epoch	Round_4_Replicate_81	-5885.31	11778.62	11159.96	59667.08	29.8932,0.0619,29.8854,0.0714
three_epoch	Round_4_Replicate_82	-6503.32	13014.64	12298.49	76074.21	28.7433,0.1021,29.2448,0.1408
three_epoch	Round_4_Replicate_83	-5711.4	11430.8	10838.9	81856.37	27.9922,0.0429,28.8097,0.0609
three_epoch	Round_4_Replicate_84	-5680.59	11369.18	10781.99	88436.65	22.7768,0.0376,28.4587,0.0524
three_epoch	Round_4_Replicate_85	-5795.21	11598.42	10993.63	65055.2	27.9999,0.0525,29.0797,0.0627
three_epoch	Round_4_Replicate_86	-5497.49	11002.98	10443.56	130972.16	11.1362,0.0172,29.82,0.0228
three_epoch	Round_4_Replicate_87	-6605.01	13218.02	12485.91	58784.34	29.1247,0.1265,29.2946,0.1425
three_epoch	Round_4_Replicate_88	-6108.61	12225.22	11571.91	57434.28	29.8932,0.0822,29.8854,0.0919
three_epoch	Round_4_Replicate_89	-5542.92	11093.84	10527.38	105008.54	12.5249,0.0145,19.5664,0.0155
three_epoch	Round_4_Replicate_90	-6487.16	12982.32	12268.92	70296.8	25.8453,0.1033,27.2569,0.1253
three_epoch	Round_4_Replicate_91	-5790.63	11589.26	10985.17	73564.08	18.4959,0.0382,26.2208,0.0404
three_epoch	Round_4_Replicate_92	-6218.42	12444.84	11774.21	62896.56	27.0106,0.0896,29.8212,0.1044
three_epoch	Round_4_Replicate_93	-6307.02	12622.04	11937.52	70990.18	17.982,0.081,29.5473,0.086
three_epoch	Round_4_Replicate_94	-5990.3	11988.6	11353.69	65359.67	28.5463,0.0662,26.9311,0.0773
three_epoch	Round_4_Replicate_95	-5667.97	11343.94	10758.64	85565.32	19.0288,0.0356,28.7193,0.0449
three_epoch	Round_4_Replicate_96	-6932.45	13872.9	13087.39	70664.61	20.4557,0.1336,29.8561,0.1535
three_epoch	Round_4_Replicate_97	-7657.72	15323.44	14430.27	38571.74	29.8932,0.1335,29.8854,0.0975
three_epoch	Round_4_Replicate_98	-5756.7	11521.4	10922.52	76384.0	20.2433,0.043,28.6303,0.0509
three_epoch	Round_4_Replicate_99	-6838.31	13684.62	12914.77	58084.7	28.8898,0.1475,29.2096,0.1641
three_epoch	Round_4_Replicate_100	-6706.56	13421.12	12672.66	68066.7	20.0545,0.1158,28.5617,0.1247
