Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nuB, nuF, TB, TF)
three_epoch	Round_3_Replicate_24	-35100.9	70209.8	63733.08	163062.01	13.5038,0.6142,8.055,0.8923
three_epoch	Round_3_Replicate_25	-32555.41	65118.82	59525.5	69045.21	28.7824,1.1209,8.9154,0.7754
three_epoch	Round_3_Replicate_26	-6831.51	13671.02	12901.69	96979.71	18.5633,0.0976,25.2764,0.1309
three_epoch	Round_3_Replicate_27	-7402.64	14813.28	13951.1	101948.11	15.0943,0.1039,14.3337,0.1057
three_epoch	Round_3_Replicate_28	-12269.69	24547.38	22798.89	119906.93	21.0215,0.2724,11.2836,0.3308
three_epoch	Round_3_Replicate_29	-6917.0	13842.0	13058.73	89624.21	16.9445,0.1092,29.2194,0.1383
three_epoch	Round_3_Replicate_30	-38112.86	76233.72	69288.26	267857.73	2.1567,0.3794,4.4522,0.2533
three_epoch	Round_3_Replicate_31	-21722.04	43452.08	39806.99	65104.08	26.2839,0.951,15.3363,0.9112
three_epoch	Round_3_Replicate_32	-17853.77	35715.54	32866.24	175094.34	10.0115,0.2867,5.4115,0.2786
three_epoch	Round_3_Replicate_33	-55210.34	110428.68	101413.51	139108.15	24.6154,0.817,2.6088,0.4906
three_epoch	Round_3_Replicate_34	-17476.38	34960.76	32211.64	53050.36	14.8557,0.8742,27.6493,0.644
three_epoch	Round_3_Replicate_35	-75138.24	150284.48	137625.07	203207.72	1.8849,0.8445,18.7436,0.4319
three_epoch	Round_3_Replicate_36	-9477.44	18962.88	17742.01	74037.39	27.0851,0.2628,16.3604,0.2651
three_epoch	Round_3_Replicate_37	-17940.06	35888.12	32995.84	214775.93	28.5017,0.2483,6.7875,0.3901
three_epoch	Round_3_Replicate_38	-35080.59	70169.18	63691.55	231339.61	12.825,0.4337,26.2539,1.0405
three_epoch	Round_3_Replicate_39	-48133.64	96275.28	87369.59	187249.08	20.7915,0.6718,2.8187,0.6834
three_epoch	Round_3_Replicate_40	-45591.32	91190.64	82862.67	124069.81	27.9226,0.9426,4.3685,0.8348
three_epoch	Round_3_Replicate_41	-8682.79	17373.58	16291.23	141690.3	15.328,0.1205,9.1828,0.1335
three_epoch	Round_3_Replicate_42	-10718.15	21444.3	19997.0	84944.75	18.7298,0.2904,14.6183,0.2818
three_epoch	Round_3_Replicate_43	-61921.36	123850.72	112537.49	274502.34	4.7425,0.5666,4.5263,0.9033
three_epoch	Round_3_Replicate_44	-28529.43	57066.86	52376.45	91274.72	5.232,0.6663,20.6665,0.2749
three_epoch	Round_3_Replicate_45	-7204.33	14416.66	13587.1	57634.37	25.5259,0.1723,28.327,0.1787
three_epoch	Round_3_Replicate_46	-24399.7	48807.4	44673.99	225066.46	21.3662,0.2883,2.4734,0.2544
three_epoch	Round_3_Replicate_47	-10141.15	20290.3	18948.33	279621.75	3.7345,0.0807,5.3434,0.0741
three_epoch	Round_3_Replicate_48	-24293.1	48594.2	44395.36	287089.74	18.1414,0.2461,2.4936,0.2827
three_epoch	Round_3_Replicate_49	-26148.8	52305.6	47746.17	197977.27	4.5711,0.3735,5.1612,0.3091
three_epoch	Round_3_Replicate_50	-13142.0	26292.0	24387.78	61753.41	14.7874,0.5403,26.5116,0.4524
three_epoch	Round_4_Replicate_1	-7262.06	14532.12	13692.77	55812.44	27.5056,0.1869,29.69,0.199
three_epoch	Round_4_Replicate_2	-7117.9	14243.8	13428.07	57588.73	29.1777,0.1737,29.328,0.1936
three_epoch	Round_4_Replicate_3	-6355.99	12719.98	12027.56	63198.96	28.5863,0.1018,29.1544,0.1206
three_epoch	Round_4_Replicate_4	-7461.1	14930.2	14057.29	62789.03	24.2705,0.1865,28.0744,0.205
three_epoch	Round_4_Replicate_5	-7083.85	14175.7	13364.87	72075.23	29.9261,0.1489,29.8409,0.2029
three_epoch	Round_4_Replicate_6	-5902.17	11812.34	11191.08	88911.32	28.4429,0.0438,18.0503,0.0537
three_epoch	Round_4_Replicate_7	-8696.45	17400.9	16312.98	152397.96	29.7738,0.1234,29.8845,0.2647
three_epoch	Round_4_Replicate_8	-6479.03	12966.06	12253.88	68618.85	28.6191,0.1084,29.851,0.1392
three_epoch	Round_4_Replicate_9	-6637.89	13283.78	12546.29	73868.64	19.2976,0.1048,27.1677,0.1169
three_epoch	Round_4_Replicate_10	-5411.22	10830.44	10284.08	140338.77	28.0999,0.0146,25.8613,0.0276
three_epoch	Round_4_Replicate_11	-6825.9	13659.8	12891.49	71314.57	25.1335,0.1296,29.7924,0.164
three_epoch	Round_4_Replicate_12	-5996.52	12001.04	11365.11	85711.88	18.9152,0.0574,29.5648,0.0734
three_epoch	Round_4_Replicate_13	-5935.94	11879.88	11253.37	71761.06	29.227,0.0639,29.4479,0.0845
three_epoch	Round_4_Replicate_14	-6105.66	12219.32	11566.34	74919.37	26.5479,0.0734,28.4582,0.0959
three_epoch	Round_4_Replicate_15	-6112.2	12232.4	11578.41	66650.85	28.9649,0.0807,29.8534,0.1012
three_epoch	Round_4_Replicate_16	-7270.54	14549.08	13708.46	68634.03	22.3168,0.1506,23.371,0.1583
three_epoch	Round_4_Replicate_17	-7422.5	14853.0	13985.36	120433.67	27.9975,0.1059,28.1764,0.1934
three_epoch	Round_4_Replicate_18	-7150.08	14308.16	13487.06	65631.15	22.7541,0.1555,27.7187,0.1712
three_epoch	Round_4_Replicate_19	-6866.98	13741.96	12967.09	72110.85	26.3261,0.128,25.6331,0.156
three_epoch	Round_4_Replicate_20	-6654.81	13317.62	12577.01	81121.37	25.9971,0.1063,29.4726,0.1493
three_epoch	Round_4_Replicate_21	-6223.04	12454.08	11783.0	53213.21	29.8932,0.0894,29.871,0.0931
three_epoch	Round_4_Replicate_22	-7169.52	14347.04	13523.45	53450.53	27.9855,0.1786,29.3258,0.1823
three_epoch	Round_4_Replicate_23	-7648.39	15304.78	14400.44	59202.2	25.2049,0.2116,29.3538,0.2292
three_epoch	Round_4_Replicate_24	-7316.55	14641.1	13791.24	140722.29	27.9975,0.0871,28.1764,0.1725
three_epoch	Round_4_Replicate_25	-7577.5	15163.0	14270.13	61989.62	29.7851,0.2034,28.1034,0.2402
three_epoch	Round_4_Replicate_26	-6527.41	13062.82	12342.74	87692.37	29.5313,0.0922,29.5334,0.1419
three_epoch	Round_4_Replicate_27	-7204.85	14417.7	13587.33	63697.85	24.1525,0.1681,29.964,0.1916
three_epoch	Round_4_Replicate_28	-6277.73	12563.46	11883.34	70617.61	29.9267,0.0915,29.7305,0.1214
three_epoch	Round_4_Replicate_29	-6963.76	13935.52	13145.59	59180.08	24.0962,0.1466,28.0676,0.1507
three_epoch	Round_4_Replicate_30	-7520.53	15049.06	14166.39	54892.19	29.3875,0.2152,29.8779,0.2335
three_epoch	Round_4_Replicate_31	-6469.02	12946.04	12235.55	67814.09	27.6214,0.1054,27.6795,0.128
three_epoch	Round_4_Replicate_32	-7144.66	14297.32	13476.67	63792.65	29.9286,0.168,29.7621,0.2081
three_epoch	Round_4_Replicate_33	-6683.25	13374.5	12629.57	71445.39	22.657,0.1145,27.3919,0.1342
three_epoch	Round_4_Replicate_34	-5716.04	11440.08	10847.46	79444.85	25.6049,0.0425,27.4648,0.0563
three_epoch	Round_4_Replicate_35	-7563.64	15135.28	14245.5	67598.43	18.7782,0.1762,27.7857,0.182
three_epoch	Round_4_Replicate_36	-9806.4	19620.8	18400.04	32933.66	29.8932,0.1707,29.8854,0.1002
three_epoch	Round_4_Replicate_37	-6185.62	12379.24	11713.79	62147.15	28.5863,0.0873,29.1544,0.1017
three_epoch	Round_4_Replicate_38	-7212.1	14432.2	13601.74	59053.95	21.5285,0.1625,28.6415,0.1593
three_epoch	Round_4_Replicate_39	-7199.1	14406.2	13576.64	64132.22	29.4753,0.1689,27.9586,0.2031
three_epoch	Round_4_Replicate_40	-5690.87	11389.74	10800.93	106542.83	17.7501,0.0279,18.0838,0.0343
three_epoch	Round_4_Replicate_41	-6631.06	13270.12	12533.4	77792.67	28.9675,0.108,27.2789,0.1478
three_epoch	Round_4_Replicate_42	-6348.25	12704.5	12013.33	64837.7	29.1927,0.0977,27.3075,0.1156
three_epoch	Round_4_Replicate_43	-7121.53	14251.06	13433.72	131032.55	29.7738,0.0861,29.8845,0.1691
three_epoch	Round_4_Replicate_44	-6736.14	13480.28	12726.74	75061.84	20.2624,0.1134,27.9169,0.133
three_epoch	Round_4_Replicate_45	-7065.52	14139.04	13331.75	61808.09	26.0743,0.1613,29.7431,0.1842
three_epoch	Round_4_Replicate_46	-6109.36	12226.72	11573.18	81631.79	20.0818,0.0657,26.9159,0.0806
three_epoch	Round_4_Replicate_47	-6381.25	12770.5	12074.16	81298.65	14.7817,0.0775,29.8759,0.0831
three_epoch	Round_4_Replicate_48	-5695.3	11398.6	10809.14	76364.46	27.5425,0.0415,26.5785,0.0539
three_epoch	Round_4_Replicate_49	-6456.14	12920.28	12212.0	65523.97	25.3767,0.1022,26.9586,0.1151
three_epoch	Round_4_Replicate_50	-6661.05	13330.1	12588.76	65205.24	25.6339,0.1238,29.566,0.1459
three_epoch	Round_4_Replicate_51	-6707.48	13422.96	12674.15	62626.37	29.8296,0.1315,28.2819,0.1555
three_epoch	Round_4_Replicate_52	-5520.13	11048.26	10485.47	89306.61	29.9415,0.0286,29.5651,0.0442
three_epoch	Round_4_Replicate_53	-6785.38	13578.76	12817.17	67672.61	25.5274,0.1306,29.166,0.1579
three_epoch	Round_4_Replicate_54	-6239.02	12486.04	11812.59	51303.93	29.8932,0.0872,29.8854,0.0876
three_epoch	Round_4_Replicate_55	-6695.1	13398.2	12651.55	60193.66	25.9112,0.1311,29.9113,0.1454
three_epoch	Round_4_Replicate_56	-5811.58	11631.16	11023.89	76640.37	27.7319,0.0522,29.6125,0.0712
three_epoch	Round_4_Replicate_57	-5784.62	11577.24	10974.06	64590.02	25.7358,0.049,28.9265,0.0561
three_epoch	Round_4_Replicate_58	-7463.77	14935.54	14062.88	61592.58	23.3203,0.1807,26.2152,0.1851
three_epoch	Round_4_Replicate_59	-7279.16	14566.32	13723.51	69863.95	24.0629,0.1596,26.3352,0.1864
three_epoch	Round_4_Replicate_60	-6605.38	13218.76	12486.44	66202.85	27.2883,0.1166,27.3125,0.1375
three_epoch	Round_4_Replicate_61	-7097.8	14203.6	13390.24	106006.46	29.7738,0.1049,29.8845,0.1837
three_epoch	Round_4_Replicate_62	-5886.6	11781.2	11162.33	69844.46	25.8551,0.059,29.4344,0.073
three_epoch	Round_4_Replicate_63	-6439.99	12887.98	12182.31	67160.43	22.6895,0.0976,27.3283,0.1079
three_epoch	Round_4_Replicate_64	-7656.97	15321.94	14416.08	56188.6	28.8371,0.2246,29.9286,0.2479
three_epoch	Round_4_Replicate_65	-6216.13	12440.26	11769.89	75030.2	26.543,0.0813,28.2972,0.1062
three_epoch	Round_4_Replicate_66	-7623.59	15255.18	14354.59	59608.52	28.6079,0.2142,29.7881,0.2479
three_epoch	Round_4_Replicate_67	-5961.47	11930.94	11300.51	65657.28	27.8611,0.0621,26.4007,0.0714
three_epoch	Round_4_Replicate_68	-6026.51	12061.02	11420.43	75560.32	21.8491,0.0654,29.6406,0.0809
three_epoch	Round_4_Replicate_69	-6409.14	12826.28	12125.51	69483.09	19.592,0.0924,29.221,0.1006
three_epoch	Round_4_Replicate_70	-6479.91	12967.82	12255.94	59438.75	25.3541,0.1082,28.7652,0.1149
three_epoch	Round_4_Replicate_71	-6507.98	13023.96	12307.26	65637.67	25.537,0.1112,29.7352,0.1316
three_epoch	Round_4_Replicate_72	-7181.84	14371.68	13545.58	60359.53	24.0679,0.1673,28.7766,0.1778
three_epoch	Round_4_Replicate_73	-9117.54	18243.08	17080.08	166971.89	29.7738,0.124,29.8845,0.2782
three_epoch	Round_4_Replicate_74	-7665.07	15338.14	14430.63	72269.27	26.833,0.1784,22.5293,0.2079
three_epoch	Round_4_Replicate_75	-7818.18	15644.36	14710.6	72984.4	22.1088,0.1891,25.5452,0.2201
three_epoch	Round_4_Replicate_76	-6789.38	13586.76	12824.16	105251.43	27.9975,0.0905,28.1764,0.152
three_epoch	Round_4_Replicate_77	-6786.47	13580.94	12819.34	63432.94	26.6217,0.1352,28.657,0.156
three_epoch	Round_4_Replicate_78	-6211.13	12430.26	11760.76	62919.11	29.5006,0.0905,29.4114,0.1083
three_epoch	Round_4_Replicate_79	-6079.03	12166.06	11517.26	68179.48	29.8614,0.0777,29.9532,0.1003
three_epoch	Round_4_Replicate_80	-6392.9	12793.8	12095.37	74769.17	26.1315,0.0947,29.1991,0.1246
three_epoch	Round_4_Replicate_81	-6947.79	13903.58	13115.72	69732.5	29.2281,0.1333,23.1889,0.1556
three_epoch	Round_4_Replicate_82	-7486.8	14981.6	14104.02	62834.92	27.1574,0.1937,28.9204,0.2265
three_epoch	Round_4_Replicate_83	-5665.37	11338.74	10753.92	105191.51	26.7391,0.0328,29.0698,0.0542
three_epoch	Round_4_Replicate_84	-5661.52	11331.04	10746.74	75251.64	26.0957,0.0408,29.7425,0.0538
three_epoch	Round_4_Replicate_85	-7012.63	14033.26	13234.5	69009.23	25.3709,0.1441,27.5406,0.1729
three_epoch	Round_4_Replicate_86	-6892.59	13793.18	13013.93	82928.36	20.3571,0.1165,28.0861,0.1492
three_epoch	Round_4_Replicate_87	-6711.75	13431.5	12681.89	67222.93	27.9722,0.1258,28.0963,0.1538
three_epoch	Round_4_Replicate_88	-8137.08	16282.16	15293.22	70208.49	23.052,0.2219,29.5626,0.2712
three_epoch	Round_4_Replicate_89	-5856.32	11720.64	11106.47	80104.57	24.0934,0.0526,29.1131,0.0702
three_epoch	Round_4_Replicate_90	-6659.46	13326.92	12585.54	80678.97	27.629,0.1076,29.854,0.1543
three_epoch	Round_4_Replicate_91	-6345.17	12698.34	12007.73	63858.6	25.5121,0.0958,28.1729,0.1077
three_epoch	Round_4_Replicate_92	-5783.33	11574.66	10971.71	66968.74	28.8692,0.0529,29.6564,0.066
three_epoch	Round_4_Replicate_93	-5979.08	11966.16	11332.96	151190.83	11.5278,0.0307,13.3278,0.0378
three_epoch	Round_4_Replicate_94	-5995.85	11999.7	11363.88	91812.09	29.982,0.0571,28.8633,0.0897
three_epoch	Round_4_Replicate_95	-5985.05	11978.1	11343.97	89920.23	29.6533,0.0575,29.2006,0.0892
three_epoch	Round_4_Replicate_96	-6232.95	12473.9	11800.91	67514.62	29.8638,0.0894,28.819,0.1129
three_epoch	Round_4_Replicate_97	-6794.55	13597.1	12833.92	71729.9	28.6684,0.1267,27.667,0.1637
three_epoch	Round_4_Replicate_98	-6624.99	13257.98	12522.35	65402.04	29.9294,0.124,29.7602,0.1557
three_epoch	Round_4_Replicate_99	-6638.28	13284.56	12546.69	87737.33	19.6329,0.0954,26.7902,0.1234
three_epoch	Round_4_Replicate_100	-6718.3	13444.6	12693.67	105129.95	29.8929,0.0854,19.9037,0.1272
