Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nuB, nuF, TB, TF)
three_epoch	Round_2_Replicate_2	-23006.59	46021.18	42196.69	306049.15	1.8394,0.1934,10.1753,0.113
three_epoch	Round_2_Replicate_3	-60815.21	121638.42	110490.36	584772.55	13.4892,0.2626,1.9107,0.5771
three_epoch	Round_2_Replicate_4	-35070.83	70149.66	63785.54	307775.25	2.9497,0.3099,2.0116,0.242
three_epoch	Round_2_Replicate_5	-70195.96	140399.92	128201.95	264014.24	1.5679,0.6256,6.6077,0.3693
three_epoch	Round_2_Replicate_6	-10252.29	20512.58	19149.69	155200.89	17.6117,0.1495,7.052,0.1612
three_epoch	Round_2_Replicate_7	-35445.55	70899.1	64938.7	107091.96	4.8662,0.7159,8.8259,0.2982
three_epoch	Round_2_Replicate_8	-67764.05	135536.1	123850.38	200939.19	13.5888,0.7815,1.5375,0.6
three_epoch	Round_2_Replicate_9	-56413.41	112834.82	102384.04	724491.72	7.4966,0.2006,18.7282,0.6793
three_epoch	Round_2_Replicate_10	-16935.91	33879.82	31372.82	86367.6	19.021,0.3572,8.2293,0.2323
three_epoch	Round_2_Replicate_11	-28981.95	57971.9	53171.74	81753.62	9.6779,0.7763,9.0386,0.3999
three_epoch	Round_2_Replicate_12	-69844.44	139696.88	129379.25	210808.14	1.6097,0.5968,9.9624,0.1275
three_epoch	Round_2_Replicate_13	-43654.87	87317.74	80770.35	78428.35	9.5236,0.8867,6.9611,0.3284
three_epoch	Round_2_Replicate_14	-33348.5	66705.0	60866.39	229939.87	2.3121,0.3617,4.9901,0.1886
three_epoch	Round_2_Replicate_15	-29087.2	58182.4	53728.66	105881.73	7.3834,0.4392,5.8837,0.1851
three_epoch	Round_2_Replicate_16	-29386.36	58780.72	53483.27	226589.62	6.4208,0.3806,15.8436,0.62
three_epoch	Round_2_Replicate_17	-22613.52	45235.04	41675.1	205413.44	2.4317,0.2197,9.9613,0.0942
three_epoch	Round_2_Replicate_18	-72517.14	145042.28	132293.15	916944.06	3.5224,0.1898,4.5293,0.5601
three_epoch	Round_2_Replicate_19	-64344.05	128696.1	117024.92	1629964.77	1.6793,0.0981,1.7675,0.2658
three_epoch	Round_2_Replicate_20	-33854.94	67717.88	61721.89	235201.93	3.0477,0.3698,2.9514,0.2272
three_epoch	Round_2_Replicate_21	-8836.11	17680.22	16569.81	157200.49	10.5893,0.1162,9.8847,0.1308
three_epoch	Round_2_Replicate_22	-8878.84	17765.68	16657.28	127397.49	12.996,0.1127,8.1577,0.0984
three_epoch	Round_2_Replicate_23	-79097.26	158202.52	145114.38	297514.47	1.264,0.6004,5.5768,0.3093
three_epoch	Round_2_Replicate_24	-58760.9	117529.8	106869.06	201472.3	15.6382,0.7239,2.0812,0.6859
three_epoch	Round_2_Replicate_25	-11297.02	22602.04	21051.81	127628.0	9.054,0.2018,9.6788,0.1729
three_epoch	Round_2_Replicate_26	-56553.94	113115.88	106642.91	40507.45	9.756,0.7933,19.3713,0.12
three_epoch	Round_2_Replicate_27	-16162.87	32333.74	29973.03	50143.43	13.7835,0.5614,21.783,0.2881
three_epoch	Round_2_Replicate_28	-56615.58	113239.16	104979.25	155818.43	2.6197,0.5765,4.5028,0.1362
three_epoch	Round_2_Replicate_29	-19814.56	39637.12	36383.45	238547.8	9.3794,0.2369,3.4,0.239
three_epoch	Round_2_Replicate_30	-10948.16	21904.32	20441.19	112066.3	19.1964,0.1715,7.5693,0.1394
three_epoch	Round_3_Replicate_1	-11002.63	22013.26	20510.8	370590.29	4.0938,0.0713,2.6886,0.0712
three_epoch	Round_3_Replicate_2	-10241.13	20490.26	19127.28	138298.29	24.6028,0.1723,8.5127,0.2006
three_epoch	Round_3_Replicate_3	-7324.41	14656.82	13806.89	108656.76	20.5336,0.1007,13.2876,0.1156
three_epoch	Round_3_Replicate_4	-17117.82	34243.64	31546.59	224570.73	8.0677,0.2117,3.8936,0.2034
three_epoch	Round_3_Replicate_5	-73524.04	147056.08	142321.31	17400.48	29.3189,0.3115,29.7591,0.0445
three_epoch	Round_3_Replicate_6	-20663.73	41335.46	37945.13	136885.81	7.7076,0.4068,6.7999,0.3126
three_epoch	Round_3_Replicate_7	-12261.91	24531.82	22807.11	119220.75	20.614,0.2349,7.6143,0.2149
three_epoch	Round_3_Replicate_8	-10621.61	21251.22	19825.87	169783.29	6.2018,0.1363,7.7638,0.1154
three_epoch	Round_3_Replicate_9	-13801.16	27610.32	25570.92	350095.34	2.7634,0.1055,3.953,0.096
three_epoch	Round_3_Replicate_10	-19583.16	39174.32	35972.87	184560.63	4.1345,0.3,9.8253,0.2448
three_epoch	Round_3_Replicate_11	-21016.88	42041.76	38556.16	154814.05	4.8315,0.3791,9.8301,0.2908
three_epoch	Round_3_Replicate_12	-14689.89	29387.78	27176.81	137714.21	9.2246,0.2867,8.5029,0.2633
three_epoch	Round_3_Replicate_13	-10987.76	21983.52	20476.54	178950.55	7.4001,0.1587,27.5662,0.2147
three_epoch	Round_3_Replicate_14	-11627.67	23263.34	21649.84	263769.04	17.2201,0.1037,3.0013,0.1071
three_epoch	Round_3_Replicate_15	-7309.97	14627.94	13780.58	74604.62	17.0258,0.1436,25.6134,0.1491
three_epoch	Round_3_Replicate_16	-9092.27	18192.54	17038.62	58025.77	20.6115,0.3191,29.4618,0.3115
three_epoch	Round_3_Replicate_17	-21854.75	43717.5	40029.98	148538.19	5.2659,0.4277,15.6255,0.3856
three_epoch	Round_3_Replicate_18	-7539.35	15086.7	14200.7	303236.76	4.1095,0.0397,5.9065,0.0421
three_epoch	Round_3_Replicate_19	-8461.95	16931.9	15886.1	275539.31	11.8215,0.0627,5.5327,0.0869
three_epoch	Round_3_Replicate_20	-20265.41	40538.82	37236.96	203108.08	4.1264,0.2652,4.8929,0.1891
three_epoch	Round_3_Replicate_21	-11089.06	22186.12	20661.25	92550.0	16.6447,0.3075,21.8429,0.3783
three_epoch	Round_3_Replicate_22	-22622.89	45253.78	41387.38	249072.02	21.1515,0.27,4.2372,0.3733
three_epoch	Round_3_Replicate_23	-8772.06	17552.12	16452.0	294187.89	4.8046,0.0629,7.0042,0.0755
three_epoch	Round_3_Replicate_24	-8274.63	16557.26	15548.74	204420.89	23.6746,0.0673,4.7185,0.0731
three_epoch	Round_3_Replicate_25	-7627.58	15263.16	14361.24	84623.23	24.4206,0.158,24.469,0.2109
three_epoch	Round_3_Replicate_26	-8740.5	17489.0	16395.57	141214.51	11.8103,0.126,11.0373,0.1412
three_epoch	Round_3_Replicate_27	-9582.54	19173.08	17930.17	198841.99	4.7316,0.106,15.5627,0.1031
three_epoch	Round_3_Replicate_28	-12768.68	25545.36	23700.3	384301.61	6.7597,0.0899,2.6501,0.1085
three_epoch	Round_3_Replicate_29	-18722.69	37453.38	34477.19	105110.66	13.2675,0.4558,8.0431,0.3523
three_epoch	Round_3_Replicate_30	-9490.53	18989.06	17760.13	239047.16	14.6379,0.091,5.9229,0.1229
three_epoch	Round_3_Replicate_31	-5895.52	11799.04	11178.8	86986.07	27.896,0.0531,28.7899,0.0787
three_epoch	Round_3_Replicate_32	-15204.07	30416.14	28155.74	70915.3	12.075,0.4828,15.6027,0.3166
three_epoch	Round_3_Replicate_33	-8728.03	17464.06	16371.27	126474.63	25.3539,0.1467,13.8493,0.2074
three_epoch	Round_3_Replicate_34	-17985.41	35978.82	33082.07	195054.05	5.6466,0.2713,10.3172,0.3044
three_epoch	Round_3_Replicate_35	-20934.22	41876.44	38357.94	494431.97	3.5606,0.1271,27.366,0.2291
three_epoch	Round_3_Replicate_36	-8468.9	16945.8	15899.79	94002.75	18.0102,0.1778,17.9019,0.2042
three_epoch	Round_3_Replicate_37	-7821.5	15651.0	14721.6	66608.18	25.4697,0.1584,17.8425,0.1452
three_epoch	Round_3_Replicate_38	-6382.17	12772.34	12075.8	82962.95	17.8881,0.0775,23.7209,0.0874
three_epoch	Round_3_Replicate_39	-6760.53	13529.06	12771.5	331233.24	17.8045,0.0264,3.8613,0.0364
three_epoch	Round_3_Replicate_40	-6769.04	13546.08	12787.35	89891.98	14.212,0.0938,25.014,0.1029
three_epoch	Round_3_Replicate_41	-10602.1	21212.2	19777.0	173055.81	27.2108,0.1561,14.7402,0.2846
three_epoch	Round_3_Replicate_42	-6570.58	13149.16	12422.27	101760.21	19.4095,0.0778,19.62,0.0998
three_epoch	Round_3_Replicate_43	-7013.24	14034.48	13236.5	91984.78	23.2054,0.0963,14.869,0.1045
three_epoch	Round_3_Replicate_44	-11434.97	22877.94	21297.92	325412.81	5.0142,0.0837,2.7641,0.0798
three_epoch	Round_3_Replicate_45	-9580.54	19169.08	17929.81	50743.48	23.7852,0.3915,29.5419,0.3618
three_epoch	Round_3_Replicate_46	-7827.22	15662.44	14726.75	81977.0	19.2171,0.1724,26.3744,0.2111
three_epoch	Round_3_Replicate_47	-7522.96	15053.92	14174.07	288379.77	11.7766,0.0326,2.9437,0.0328
three_epoch	Round_3_Replicate_48	-18278.48	36564.96	34116.22	32917.73	19.1172,0.2917,27.3657,0.1075
three_epoch	Round_3_Replicate_49	-19629.44	39266.88	36029.58	326326.2	8.0512,0.178,3.1036,0.223
three_epoch	Round_3_Replicate_50	-7635.09	15278.18	14376.3	132500.2	7.8407,0.0928,19.6397,0.093
three_epoch	Round_4_Replicate_1	-5596.06	11200.12	10625.84	96716.35	26.3226,0.0308,27.4185,0.0471
three_epoch	Round_4_Replicate_2	-5560.53	11129.06	10560.15	85582.39	27.6952,0.0319,29.9154,0.0471
three_epoch	Round_4_Replicate_3	-6162.46	12332.92	11670.98	96154.73	22.198,0.0627,25.6552,0.0891
three_epoch	Round_4_Replicate_4	-6277.8	12563.6	11883.71	74123.29	19.1648,0.0757,25.5657,0.082
three_epoch	Round_4_Replicate_5	-6212.02	12432.04	11762.37	71261.92	23.0984,0.0814,28.9288,0.0976
three_epoch	Round_4_Replicate_6	-5694.47	11396.94	10807.67	136417.4	13.8338,0.026,26.0985,0.039
three_epoch	Round_4_Replicate_7	-6273.13	12554.26	11874.85	89064.21	18.4082,0.0729,29.587,0.0952
three_epoch	Round_4_Replicate_8	-5698.59	11405.18	10815.23	76774.62	28.9879,0.0437,28.7635,0.0598
three_epoch	Round_4_Replicate_9	-5786.91	11581.82	10978.37	131117.69	20.8447,0.0318,27.4043,0.0548
three_epoch	Round_4_Replicate_10	-5804.83	11617.66	11011.41	69756.73	28.3858,0.0536,29.2115,0.0683
three_epoch	Round_4_Replicate_11	-5597.2	11202.4	10627.92	78631.88	28.8348,0.0363,29.9186,0.0512
three_epoch	Round_4_Replicate_12	-5584.83	11177.66	10605.04	84550.21	24.6949,0.0326,28.3893,0.0452
three_epoch	Round_4_Replicate_13	-6128.3	12264.6	11608.05	79678.09	24.834,0.0722,29.5415,0.0979
three_epoch	Round_4_Replicate_14	-5463.98	10935.96	10381.57	117585.88	12.175,0.0169,29.859,0.0217
three_epoch	Round_4_Replicate_15	-5819.77	11647.54	11038.98	84362.07	28.5685,0.0415,19.6601,0.0509
three_epoch	Round_4_Replicate_16	-5816.74	11641.48	11033.39	96320.34	15.4129,0.04,27.6038,0.0496
three_epoch	Round_4_Replicate_17	-6138.07	12284.14	11626.08	77245.73	23.261,0.073,28.5702,0.0931
three_epoch	Round_4_Replicate_18	-5938.62	11885.24	11258.34	68495.67	27.0024,0.0608,26.8299,0.0723
three_epoch	Round_4_Replicate_19	-5751.07	11510.14	10912.16	78868.53	27.4839,0.0464,28.4566,0.0634
three_epoch	Round_4_Replicate_20	-5992.7	11993.4	11358.06	96414.28	22.6528,0.0516,22.3897,0.0701
three_epoch	Round_4_Replicate_21	-5852.57	11713.14	11099.54	79018.89	23.8422,0.0526,29.1363,0.0693
three_epoch	Round_4_Replicate_22	-5825.62	11659.24	11049.82	119163.7	14.9783,0.0357,29.4065,0.052
three_epoch	Round_4_Replicate_23	-5806.2	11620.4	11013.92	59152.78	29.8932,0.0541,29.8854,0.0618
three_epoch	Round_4_Replicate_24	-5823.65	11655.3	11046.17	79698.69	27.928,0.0514,28.6421,0.0715
three_epoch	Round_4_Replicate_25	-6126.89	12261.78	11605.46	73055.51	29.6833,0.078,29.5134,0.1053
three_epoch	Round_4_Replicate_26	-6140.44	12288.88	11630.47	65309.36	29.2975,0.0837,29.6384,0.1033
three_epoch	Round_4_Replicate_27	-5435.76	10879.52	10329.37	81604.87	27.9616,0.0226,26.7122,0.0309
three_epoch	Round_4_Replicate_28	-6163.44	12334.88	11672.93	76177.16	17.7801,0.0682,27.9234,0.0752
three_epoch	Round_4_Replicate_29	-5826.8	11661.6	11051.97	104901.04	16.4451,0.0389,24.8769,0.0516
three_epoch	Round_4_Replicate_30	-5557.72	11123.44	10554.92	95266.66	18.2242,0.0268,27.7092,0.0357
three_epoch	Round_4_Replicate_31	-6230.07	12468.14	11795.61	75933.32	20.6607,0.0792,29.9439,0.0964
three_epoch	Round_4_Replicate_32	-6640.31	13288.62	12554.09	43099.26	29.8932,0.0822,29.8854,0.0683
three_epoch	Round_4_Replicate_33	-5585.36	11178.72	10606.02	78919.44	28.862,0.0353,29.658,0.0497
three_epoch	Round_4_Replicate_34	-5426.04	10860.08	10311.48	102996.54	22.8577,0.0198,29.7697,0.0309
three_epoch	Round_4_Replicate_35	-5380.04	10768.08	10226.39	129311.86	27.1678,0.0141,22.9304,0.0244
three_epoch	Round_4_Replicate_36	-5574.66	11157.32	10586.31	174744.4	12.9338,0.0169,23.6082,0.0282
three_epoch	Round_4_Replicate_37	-5798.92	11605.84	11000.48	56185.93	29.8932,0.0503,29.8854,0.0548
three_epoch	Round_4_Replicate_38	-5723.11	11454.22	10860.56	98709.13	22.4668,0.0374,28.4938,0.0559
three_epoch	Round_4_Replicate_39	-6167.54	12343.08	11680.43	70133.4	26.1412,0.0781,26.6783,0.0937
three_epoch	Round_4_Replicate_40	-6230.01	12468.02	11796.44	47816.77	29.8932,0.0723,29.8854,0.0674
three_epoch	Round_4_Replicate_41	-5761.13	11530.26	10930.73	86360.46	18.3939,0.041,28.3464,0.0512
three_epoch	Round_4_Replicate_42	-5702.14	11412.28	10821.79	83801.25	27.3954,0.0405,26.3621,0.0561
three_epoch	Round_4_Replicate_43	-6445.61	12899.22	12192.35	71114.46	29.858,0.1038,29.868,0.1389
three_epoch	Round_4_Replicate_44	-6012.65	12033.3	11394.86	95469.72	24.6212,0.0548,25.2377,0.0795
three_epoch	Round_4_Replicate_45	-6138.51	12285.02	11626.89	71268.73	28.9105,0.0793,28.9156,0.1034
three_epoch	Round_4_Replicate_46	-6579.77	13167.54	12438.96	155205.37	27.9975,0.0548,28.1764,0.1132
three_epoch	Round_4_Replicate_47	-6082.79	12173.58	11524.18	72280.64	29.0471,0.0745,28.9367,0.0983
three_epoch	Round_4_Replicate_48	-5871.95	11751.9	11135.3	68239.69	28.5597,0.0598,29.4781,0.0753
three_epoch	Round_4_Replicate_49	-6072.71	12153.42	11505.62	70803.17	27.0471,0.0713,26.7857,0.0873
three_epoch	Round_4_Replicate_50	-5617.3	11242.6	10664.97	75525.45	24.7797,0.0327,25.2437,0.0396
three_epoch	Round_4_Replicate_51	-5776.83	11561.66	10959.71	79982.69	20.6555,0.045,28.9796,0.0562
three_epoch	Round_4_Replicate_52	-6121.48	12250.96	11595.52	69941.85	26.3433,0.0766,28.094,0.0939
three_epoch	Round_4_Replicate_53	-5799.42	11606.84	11001.43	76578.54	28.1737,0.0514,29.6192,0.0705
three_epoch	Round_4_Replicate_54	-5841.55	11691.1	11079.21	72097.93	29.6489,0.057,29.9688,0.0763
three_epoch	Round_4_Replicate_55	-5712.41	11432.82	10840.74	104256.64	21.5473,0.031,18.2726,0.0401
three_epoch	Round_4_Replicate_56	-6002.42	12012.84	11375.98	98151.58	26.9611,0.0537,26.7471,0.0832
three_epoch	Round_4_Replicate_57	-5470.24	10948.48	10393.18	79352.39	28.862,0.0268,29.658,0.0379
three_epoch	Round_4_Replicate_58	-5947.39	11902.78	11274.5	87935.3	16.3977,0.0508,28.5304,0.061
three_epoch	Round_4_Replicate_59	-6345.6	12699.2	12008.29	88159.41	28.7864,0.078,22.7413,0.1075
three_epoch	Round_4_Replicate_60	-6216.44	12440.88	11770.51	71564.31	21.9077,0.0814,29.9251,0.0969
three_epoch	Round_4_Replicate_61	-5937.14	11882.28	11255.59	70904.72	28.5383,0.0644,29.7412,0.0839
three_epoch	Round_4_Replicate_62	-6138.48	12284.96	11626.94	58014.38	29.8932,0.0854,29.8854,0.0963
three_epoch	Round_4_Replicate_63	-5287.92	10583.84	10055.83	106676.28	27.0538,0.0114,24.5054,0.0179
three_epoch	Round_4_Replicate_64	-5835.11	11678.22	11067.32	90106.64	28.6918,0.0471,25.65,0.0689
three_epoch	Round_4_Replicate_65	-6263.83	12535.66	11857.76	70693.47	26.0476,0.0889,29.9863,0.1127
three_epoch	Round_4_Replicate_66	-6382.59	12773.18	12076.54	63039.86	28.1347,0.1035,29.0242,0.1215
three_epoch	Round_4_Replicate_67	-5760.57	11529.14	10929.68	72568.73	28.1941,0.0493,28.9975,0.0644
three_epoch	Round_4_Replicate_68	-5600.59	11209.18	10634.18	76913.79	29.6639,0.0371,29.8866,0.0519
three_epoch	Round_4_Replicate_69	-6079.87	12167.74	11518.87	69491.2	25.6571,0.07,26.133,0.0818
three_epoch	Round_4_Replicate_70	-5392.36	10792.72	10249.18	110954.32	28.013,0.0172,29.4676,0.0297
three_epoch	Round_4_Replicate_71	-6116.06	12240.12	11585.46	124669.72	27.9975,0.0481,28.1764,0.0885
three_epoch	Round_4_Replicate_72	-5808.7	11625.4	11018.54	68914.37	25.3721,0.0513,28.5146,0.0614
three_epoch	Round_4_Replicate_73	-5272.02	10552.04	10026.3	91424.01	26.5665,0.0101,23.9653,0.0141
three_epoch	Round_4_Replicate_74	-5628.59	11265.18	10685.88	72361.35	27.928,0.0385,28.6421,0.0497
three_epoch	Round_4_Replicate_75	-5816.1	11640.2	11032.24	88178.63	25.6218,0.0472,29.0666,0.069
three_epoch	Round_4_Replicate_76	-5774.16	11556.32	10954.79	105741.25	14.8865,0.0354,26.6259,0.046
three_epoch	Round_4_Replicate_77	-9361.67	18731.34	17589.77	32819.84	29.8932,0.0842,29.8854,0.0487
three_epoch	Round_4_Replicate_78	-6282.13	12572.26	11891.5	80788.14	18.4277,0.0771,28.4615,0.092
three_epoch	Round_4_Replicate_79	-6155.83	12319.66	11658.79	87590.39	19.5316,0.0667,28.4932,0.0872
three_epoch	Round_4_Replicate_80	-5782.32	11572.64	10969.87	89048.7	21.1902,0.0438,29.7439,0.0606
three_epoch	Round_4_Replicate_81	-6272.37	12552.74	11873.41	92370.54	27.9975,0.0728,28.1764,0.112
three_epoch	Round_4_Replicate_82	-5836.67	11681.34	11070.2	110244.62	19.1754,0.0391,25.3682,0.0576
three_epoch	Round_4_Replicate_83	-5877.23	11762.46	11145.04	68997.74	29.7122,0.0607,29.724,0.0786
three_epoch	Round_4_Replicate_84	-5670.89	11349.78	10764.06	77723.53	28.4707,0.0413,28.7314,0.0566
three_epoch	Round_4_Replicate_85	-6711.09	13430.18	12680.32	228152.02	27.9975,0.0403,28.1764,0.099
three_epoch	Round_4_Replicate_86	-5709.92	11427.84	10836.19	90403.69	27.9975,0.0398,28.1764,0.06
three_epoch	Round_4_Replicate_87	-5680.3	11368.6	10781.44	75604.78	27.5636,0.0423,29.079,0.0566
three_epoch	Round_4_Replicate_88	-5323.41	10654.82	10121.57	112128.63	29.1038,0.0132,26.0015,0.0223
three_epoch	Round_4_Replicate_89	-5584.05	11176.1	10603.61	87219.13	25.3104,0.0321,27.8706,0.0455
three_epoch	Round_4_Replicate_90	-5322.3	10652.6	10119.46	112462.12	23.1008,0.0122,22.5449,0.0185
three_epoch	Round_4_Replicate_91	-5458.08	10924.16	10370.62	93792.48	20.2524,0.0196,23.1729,0.0253
three_epoch	Round_4_Replicate_92	-8426.32	16860.64	15858.3	34632.46	29.8932,0.075,29.8854,0.0469
three_epoch	Round_4_Replicate_93	-6134.27	12276.54	11619.09	66953.33	29.7122,0.0826,29.724,0.1047
three_epoch	Round_4_Replicate_94	-5912.95	11833.9	11210.97	82536.87	29.5776,0.057,29.6458,0.0838
three_epoch	Round_4_Replicate_95	-6091.73	12191.46	11540.63	145418.15	27.9975,0.0405,28.1764,0.0806
three_epoch	Round_4_Replicate_96	-6165.69	12339.38	11677.92	47465.78	29.8932,0.0625,29.8854,0.0578
three_epoch	Round_4_Replicate_97	-5450.38	10908.76	10356.42	81512.58	25.6409,0.0241,28.8841,0.033
three_epoch	Round_4_Replicate_98	-5817.74	11643.48	11035.24	75805.2	26.5312,0.0514,27.9452,0.0671
three_epoch	Round_4_Replicate_99	-5700.62	11409.24	10818.99	90108.4	21.4805,0.0375,26.7073,0.0506
three_epoch	Round_4_Replicate_100	-6429.11	12866.22	12162.19	79229.94	20.1431,0.0851,24.0742,0.0979
