Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nuB, nuF, TB, TF)
three_epoch	Round_2_Replicate_16	-85899.46	171806.92	157731.75	2339276.84	5.8221,0.0836,0.12,0.2677
three_epoch	Round_2_Replicate_17	-32819.43	65646.86	59731.98	571305.48	1.6699,0.1578,0.0861,0.1158
three_epoch	Round_2_Replicate_18	-36845.39	73698.78	66922.88	581515.61	1.4122,0.1753,0.3612,0.1513
three_epoch	Round_2_Replicate_19	-86684.65	173377.3	165344.99	272894.29	4.2595,0.3369,0.2745,0.0701
three_epoch	Round_2_Replicate_20	-21374.64	42757.28	39161.67	766800.16	3.8544,0.0819,0.2016,0.0876
three_epoch	Round_2_Replicate_21	-37044.67	74097.34	67289.55	597229.58	1.4891,0.1709,0.0568,0.1387
three_epoch	Round_2_Replicate_22	-57268.18	114544.36	105997.13	346887.19	14.4943,0.2801,0.1101,0.0881
three_epoch	Round_2_Replicate_23	-32306.33	64620.66	58722.2	865476.55	6.142,0.1077,0.0751,0.1339
three_epoch	Round_2_Replicate_24	-31784.87	63577.74	57782.36	1022848.42	15.7017,0.0901,0.0774,0.1291
three_epoch	Round_2_Replicate_25	-90500.76	181009.52	170504.82	300986.95	4.217,0.4178,0.0423,0.0623
three_epoch	Round_2_Replicate_26	-42444.08	84896.16	78618.83	367088.22	15.3104,0.1684,0.1512,0.0574
three_epoch	Round_2_Replicate_27	-46097.67	92203.34	83576.85	754804.78	4.0808,0.1649,0.0435,0.1996
three_epoch	Round_2_Replicate_28	-33241.63	66491.26	60401.5	834442.47	10.6037,0.1144,0.0423,0.1358
three_epoch	Round_2_Replicate_29	-37333.2	74674.4	67936.94	456617.15	11.863,0.2139,0.2962,0.1595
three_epoch	Round_2_Replicate_30	-23196.87	46401.74	42426.11	766007.47	11.0986,0.0888,0.0795,0.0903
three_epoch	Round_3_Replicate_1	-19638.35	39284.7	36068.18	558537.29	7.2478,0.1001,0.6071,0.0999
three_epoch	Round_3_Replicate_2	-8612.12	17232.24	16164.71	818995.96	2.0367,0.019,0.1054,0.0171
three_epoch	Round_3_Replicate_3	-9080.47	18168.94	17022.8	651075.38	4.7316,0.0248,0.4448,0.0227
three_epoch	Round_3_Replicate_4	-40960.93	81929.86	74511.24	482796.34	1.0631,0.218,0.3927,0.1256
three_epoch	Round_3_Replicate_5	-37031.25	74070.5	67283.38	565732.41	10.9618,0.1791,0.098,0.1477
three_epoch	Round_3_Replicate_6	-9055.02	18118.04	16968.03	1013121.98	10.9269,0.0193,0.1257,0.0228
three_epoch	Round_3_Replicate_7	-32204.43	64416.86	58594.76	570225.97	2.3101,0.1582,0.3249,0.1384
three_epoch	Round_3_Replicate_8	-24552.94	49113.88	44867.02	690846.24	2.7561,0.1026,0.1,0.093
three_epoch	Round_3_Replicate_9	-13688.98	27385.96	25386.09	521311.95	4.6153,0.0644,0.7299,0.0564
three_epoch	Round_3_Replicate_10	-17246.47	34500.94	31780.21	705960.31	1.0448,0.0675,0.2108,0.0538
three_epoch	Round_3_Replicate_11	-11129.33	22266.66	20746.63	670975.89	10.8151,0.0378,0.3376,0.0356
three_epoch	Round_3_Replicate_12	-29984.66	59977.32	54641.97	582485.23	6.6814,0.1426,0.0823,0.1097
three_epoch	Round_3_Replicate_13	-30561.79	61131.58	55741.09	533608.43	3.751,0.1523,0.0858,0.1006
three_epoch	Round_3_Replicate_14	-12560.29	25128.58	23336.21	645444.18	8.821,0.0484,0.4149,0.0467
three_epoch	Round_3_Replicate_15	-17720.1	35448.2	32642.89	658322.7	5.8827,0.0728,0.0851,0.0574
three_epoch	Round_3_Replicate_16	-8230.5	16469.0	15466.72	867587.21	0.9727,0.0165,0.2709,0.0147
three_epoch	Round_3_Replicate_17	-29091.94	58191.88	52968.98	753253.8	3.0292,0.1125,0.2818,0.1315
three_epoch	Round_3_Replicate_18	-40682.9	81373.8	73811.76	503420.78	3.4893,0.222,0.6884,0.2364
three_epoch	Round_3_Replicate_19	-46211.57	92431.14	83785.73	675705.59	1.9383,0.1844,0.3689,0.2252
three_epoch	Round_3_Replicate_20	-11175.13	22358.26	20820.36	909327.21	0.9889,0.0307,0.2927,0.0303
three_epoch	Round_3_Replicate_21	-9550.21	19108.42	17894.13	578474.49	3.1748,0.0235,0.4244,0.0174
three_epoch	Round_3_Replicate_22	-21588.67	43185.34	39592.33	599634.04	9.7197,0.0992,0.184,0.081
three_epoch	Round_3_Replicate_23	-21341.8	42691.6	39199.46	420315.14	5.6365,0.1303,0.7867,0.1003
three_epoch	Round_3_Replicate_24	-21379.67	42767.34	39215.13	580283.19	9.9867,0.1018,0.2754,0.0867
three_epoch	Round_3_Replicate_25	-8950.65	17909.3	16780.48	854164.86	13.1632,0.021,0.1299,0.0212
three_epoch	Round_3_Replicate_26	-35520.12	71048.24	64683.75	502778.47	1.6598,0.1843,0.1326,0.114
three_epoch	Round_3_Replicate_27	-18415.96	36839.92	33898.84	630450.25	5.9932,0.0786,0.1349,0.062
three_epoch	Round_3_Replicate_28	-23948.2	47904.4	43783.71	639677.32	9.5105,0.1082,0.2898,0.108
three_epoch	Round_3_Replicate_29	-9756.38	19520.76	18251.67	641425.77	3.3363,0.0311,0.5931,0.0293
three_epoch	Round_3_Replicate_30	-7876.47	15760.94	14816.96	1048804.75	7.0776,0.0136,0.1806,0.0168
three_epoch	Round_3_Replicate_31	-12526.94	25061.88	23261.04	859785.29	15.8249,0.0398,0.6016,0.0558
three_epoch	Round_3_Replicate_32	-7267.07	14542.14	13702.17	831429.74	3.6021,0.0123,0.3675,0.0133
three_epoch	Round_3_Replicate_33	-7224.65	14457.3	13623.53	917300.58	7.1728,0.0119,0.4127,0.0148
three_epoch	Round_3_Replicate_34	-20719.33	41446.66	38007.31	696970.46	4.9256,0.0848,0.0495,0.0722
three_epoch	Round_3_Replicate_35	-8241.32	16490.64	15486.55	854434.95	2.7175,0.0167,0.0811,0.0157
three_epoch	Round_3_Replicate_36	-37179.04	74366.08	67714.21	400207.48	13.3542,0.2377,0.489,0.1756
three_epoch	Round_3_Replicate_37	-42000.22	84008.44	76282.69	514364.09	1.2163,0.2166,0.3281,0.1538
three_epoch	Round_3_Replicate_38	-26333.34	52674.68	48138.62	560213.03	1.4961,0.126,0.1265,0.0827
three_epoch	Round_3_Replicate_39	-34447.36	68902.72	62873.47	466573.87	5.7638,0.1818,0.1291,0.1044
three_epoch	Round_3_Replicate_40	-7522.41	15052.82	14170.12	736278.82	3.6997,0.0157,0.6667,0.0173
three_epoch	Round_3_Replicate_41	-8287.26	16582.52	15567.74	976506.49	3.0542,0.0165,0.3294,0.0201
three_epoch	Round_3_Replicate_42	-34103.76	68215.52	62163.02	407818.34	20.7356,0.2156,0.4989,0.1625
three_epoch	Round_3_Replicate_43	-29248.62	58505.24	53257.09	684380.55	2.8824,0.1238,0.3333,0.1345
three_epoch	Round_3_Replicate_44	-29299.54	58607.08	53339.3	695094.22	5.0131,0.1228,0.4762,0.1525
three_epoch	Round_3_Replicate_45	-17470.91	34949.82	32177.25	731003.27	4.0346,0.0672,0.0533,0.0584
three_epoch	Round_3_Replicate_46	-15109.18	30226.36	27982.69	603817.4	1.3185,0.0565,0.0934,0.0348
three_epoch	Round_3_Replicate_47	-10466.9	20941.8	19538.65	818150.02	1.675,0.0297,0.2447,0.0285
three_epoch	Round_3_Replicate_48	-44083.46	88174.92	79932.43	728260.66	2.3846,0.1648,0.0417,0.187
three_epoch	Round_3_Replicate_49	-17399.09	34806.18	32113.74	576951.68	1.5342,0.0723,0.1959,0.0457
three_epoch	Round_3_Replicate_50	-15776.04	31560.08	29113.19	983695.95	3.2463,0.0467,0.2347,0.0597
three_epoch	Round_4_Replicate_1	-6954.42	13916.84	13127.84	912137.68	6.0091,0.0103,0.3674,0.0123
three_epoch	Round_4_Replicate_2	-6975.44	13958.88	13166.65	908314.26	9.1464,0.0101,0.2593,0.0115
three_epoch	Round_4_Replicate_3	-6892.31	13792.62	13014.68	792210.34	6.344,0.01,0.3598,0.0105
three_epoch	Round_4_Replicate_4	-6863.65	13735.3	12961.39	838513.38	5.0219,0.0103,0.451,0.0118
three_epoch	Round_4_Replicate_5	-6949.59	13907.18	13119.21	848568.15	8.0797,0.0107,0.4011,0.0124
three_epoch	Round_4_Replicate_6	-6682.37	13372.74	12628.32	749369.78	7.8944,0.01,0.6375,0.0117
three_epoch	Round_4_Replicate_7	-7005.01	14018.02	13221.2	891665.06	3.2241,0.0101,0.2373,0.0108
three_epoch	Round_4_Replicate_8	-6898.74	13805.48	13026.29	812021.55	7.7776,0.0101,0.3504,0.0109
three_epoch	Round_4_Replicate_9	-6718.07	13444.14	12693.87	767428.46	7.8267,0.0102,0.6258,0.0121
three_epoch	Round_4_Replicate_10	-6725.95	13459.9	12708.41	778549.31	6.8501,0.01,0.5731,0.0116
three_epoch	Round_4_Replicate_11	-6834.73	13677.46	12908.85	758212.07	10.0171,0.0101,0.4473,0.0109
three_epoch	Round_4_Replicate_12	-6803.39	13614.78	12850.81	805141.07	6.5161,0.0101,0.4719,0.0114
three_epoch	Round_4_Replicate_13	-6842.9	13693.8	12923.22	829646.73	2.8524,0.0103,0.5642,0.0116
three_epoch	Round_4_Replicate_14	-6633.7	13275.4	12538.87	711461.82	8.9867,0.0102,0.7371,0.0119
three_epoch	Round_4_Replicate_15	-7150.03	14308.06	13486.55	1011610.54	7.8134,0.0106,0.2848,0.0134
three_epoch	Round_4_Replicate_16	-6754.61	13517.22	12760.88	824111.77	3.9589,0.01,0.6038,0.0119
three_epoch	Round_4_Replicate_17	-6821.24	13650.48	12883.57	822976.14	15.0191,0.01,0.4144,0.0116
three_epoch	Round_4_Replicate_18	-6920.01	13848.02	13064.23	940169.52	7.7792,0.0105,0.6985,0.015
three_epoch	Round_4_Replicate_19	-6790.89	13589.78	12827.82	799532.11	6.7701,0.0101,0.4948,0.0116
three_epoch	Round_4_Replicate_20	-6957.57	13923.14	13133.82	912172.11	4.7535,0.01,0.2779,0.0113
three_epoch	Round_4_Replicate_21	-7039.51	14087.02	13284.42	926522.54	4.3517,0.0101,0.1666,0.0108
three_epoch	Round_4_Replicate_22	-6860.62	13729.24	12955.82	852208.85	11.94,0.0101,0.3815,0.0117
three_epoch	Round_4_Replicate_23	-6807.43	13622.86	12858.62	680515.85	11.0837,0.0112,0.6903,0.0125
three_epoch	Round_4_Replicate_24	-6922.87	13853.74	13070.59	830510.23	12.462,0.01,0.295,0.0108
three_epoch	Round_4_Replicate_25	-6734.97	13477.94	12724.81	784123.0	3.9663,0.0104,0.7114,0.0123
three_epoch	Round_4_Replicate_26	-6854.01	13716.02	12944.07	787335.1	10.3697,0.0102,0.4178,0.0112
three_epoch	Round_4_Replicate_27	-6724.86	13457.72	12706.66	729180.69	6.8487,0.0102,0.6206,0.0114
three_epoch	Round_4_Replicate_28	-6892.74	13793.48	13015.19	813291.49	11.1673,0.0101,0.3561,0.0111
three_epoch	Round_4_Replicate_29	-6856.33	13720.66	12949.19	693222.93	4.4931,0.0101,0.5588,0.0101
three_epoch	Round_4_Replicate_30	-6773.98	13555.96	12796.85	767549.72	3.4104,0.0102,0.6034,0.0111
three_epoch	Round_4_Replicate_31	-6872.55	13753.1	12977.54	874657.5	11.0407,0.0102,0.4215,0.0124
three_epoch	Round_4_Replicate_32	-6945.84	13899.68	13112.42	888222.64	4.1213,0.01,0.2864,0.011
three_epoch	Round_4_Replicate_33	-6980.94	13969.88	13176.93	892952.79	4.099,0.0101,0.2507,0.011
three_epoch	Round_4_Replicate_34	-6993.07	13994.14	13199.25	855645.56	8.1825,0.0105,0.3105,0.0117
three_epoch	Round_4_Replicate_35	-6667.46	13342.92	12601.5	655651.71	7.4291,0.01,0.7408,0.0108
three_epoch	Round_4_Replicate_36	-6603.2	13214.4	12482.64	721470.77	8.0625,0.0101,0.7806,0.0121
three_epoch	Round_4_Replicate_37	-7040.42	14088.84	13285.41	1011912.98	4.7514,0.0101,0.3476,0.0129
three_epoch	Round_4_Replicate_38	-6671.7	13351.4	12608.65	755401.84	6.2238,0.01,0.6619,0.0117
three_epoch	Round_4_Replicate_39	-6839.84	13687.68	12917.75	832470.56	4.47,0.01,0.4304,0.0112
three_epoch	Round_4_Replicate_40	-6693.28	13394.56	12648.41	750015.83	6.2887,0.01,0.6349,0.0115
three_epoch	Round_4_Replicate_41	-6849.76	13707.52	12936.49	764866.14	4.0594,0.0101,0.4664,0.0105
three_epoch	Round_4_Replicate_42	-6955.13	13918.26	13129.68	867612.78	7.0317,0.01,0.2527,0.0108
three_epoch	Round_4_Replicate_43	-6992.78	13993.56	13198.5	820151.24	4.2436,0.0113,0.5137,0.013
three_epoch	Round_4_Replicate_44	-6710.27	13428.54	12679.94	712484.13	7.5408,0.0101,0.6307,0.0112
three_epoch	Round_4_Replicate_45	-6835.26	13678.52	12909.6	785349.7	4.4339,0.0101,0.4695,0.0109
three_epoch	Round_4_Replicate_46	-6943.03	13894.06	13108.33	749504.0	18.4633,0.0102,0.3653,0.0106
three_epoch	Round_4_Replicate_47	-6740.65	13489.3	12735.67	751171.45	3.8895,0.01,0.6084,0.0109
three_epoch	Round_4_Replicate_48	-6558.5	13125.0	12400.21	748923.16	12.1783,0.01,0.8542,0.013
three_epoch	Round_4_Replicate_49	-6738.12	13484.24	12730.63	806217.9	4.9865,0.0101,0.5992,0.0119
three_epoch	Round_4_Replicate_50	-6940.95	13889.9	13103.4	886953.44	6.4321,0.0101,0.29,0.0113
three_epoch	Round_4_Replicate_51	-6645.69	13299.38	12561.63	620148.88	10.7856,0.01,0.8046,0.0108
three_epoch	Round_4_Replicate_52	-6854.75	13717.5	12944.7	903098.58	5.0533,0.01,0.4785,0.0124
three_epoch	Round_4_Replicate_53	-6557.48	13122.96	12398.75	668601.48	14.4696,0.01,0.8224,0.0118
three_epoch	Round_4_Replicate_54	-6983.33	13974.66	13181.69	857460.55	5.4704,0.01,0.2209,0.0104
three_epoch	Round_4_Replicate_55	-6685.6	13379.2	12634.0	797445.71	7.9405,0.01,0.6545,0.0124
three_epoch	Round_4_Replicate_56	-6937.86	13883.72	13097.45	921797.8	6.6387,0.0101,0.3314,0.012
three_epoch	Round_4_Replicate_57	-6839.58	13687.16	12917.66	780037.65	6.6398,0.01,0.428,0.0108
three_epoch	Round_4_Replicate_58	-6753.53	13515.06	12759.25	763311.07	4.1586,0.0101,0.5982,0.0112
three_epoch	Round_4_Replicate_59	-6995.71	13999.42	13204.03	907734.92	9.3369,0.01,0.1971,0.011
three_epoch	Round_4_Replicate_60	-6605.85	13219.7	12487.36	750202.71	8.3605,0.0101,0.7967,0.0126
three_epoch	Round_4_Replicate_61	-7209.56	14427.12	13595.52	1106597.87	6.2196,0.0102,0.2541,0.0135
three_epoch	Round_4_Replicate_62	-7073.71	14155.42	13346.44	989859.91	8.0096,0.0105,0.4066,0.0139
three_epoch	Round_4_Replicate_63	-6606.82	13221.64	12489.57	681384.22	5.8616,0.01,0.7989,0.0112
three_epoch	Round_4_Replicate_64	-6907.74	13823.48	13043.03	751944.24	9.5138,0.0106,0.4553,0.0114
three_epoch	Round_4_Replicate_65	-6592.75	13193.5	12463.28	748815.89	13.2486,0.0101,0.7849,0.0128
three_epoch	Round_4_Replicate_66	-6878.45	13764.9	12989.06	793145.24	4.0559,0.0101,0.4213,0.0107
three_epoch	Round_4_Replicate_67	-6907.91	13823.82	13042.7	877256.38	7.5231,0.01,0.3226,0.0114
three_epoch	Round_4_Replicate_68	-7021.14	14050.28	13250.37	937116.97	7.6118,0.0103,0.2709,0.0121
three_epoch	Round_4_Replicate_69	-6755.19	13518.38	12762.05	792400.03	10.4592,0.0102,0.5653,0.0123
three_epoch	Round_4_Replicate_70	-6552.0	13112.0	12388.54	685179.97	10.9941,0.0101,0.8416,0.012
three_epoch	Round_4_Replicate_71	-6936.25	13880.5	13095.01	836828.64	12.316,0.0103,0.3233,0.0114
three_epoch	Round_4_Replicate_72	-6555.59	13119.18	12395.15	685709.23	9.6411,0.01,0.8386,0.0119
three_epoch	Round_4_Replicate_73	-6894.88	13797.76	13018.95	844940.25	13.1472,0.01,0.324,0.0112
three_epoch	Round_4_Replicate_74	-6947.49	13902.98	13115.73	853764.92	12.9095,0.01,0.255,0.0108
three_epoch	Round_4_Replicate_75	-6914.96	13837.92	13055.65	880200.33	4.2801,0.01,0.3349,0.0113
three_epoch	Round_4_Replicate_76	-6693.78	13395.56	12649.95	664084.1	8.7672,0.01,0.6915,0.0108
three_epoch	Round_4_Replicate_77	-6730.58	13469.16	12716.93	775879.42	4.426,0.0101,0.612,0.0115
three_epoch	Round_4_Replicate_78	-6948.48	13904.96	13117.33	881316.31	12.4153,0.01,0.259,0.0112
three_epoch	Round_4_Replicate_79	-6918.77	13845.54	13062.67	872408.49	6.3827,0.0101,0.3269,0.0114
three_epoch	Round_4_Replicate_80	-6799.15	13606.3	12843.25	760117.44	9.1418,0.0102,0.5049,0.0114
three_epoch	Round_4_Replicate_81	-7086.78	14181.56	13370.47	988045.62	5.2572,0.0106,0.3992,0.0137
three_epoch	Round_4_Replicate_82	-6765.14	13538.28	12780.7	758346.66	10.4464,0.0101,0.5147,0.0113
three_epoch	Round_4_Replicate_83	-7027.36	14062.72	13262.12	923572.92	2.6588,0.01,0.1875,0.0106
three_epoch	Round_4_Replicate_84	-6664.04	13336.08	12594.47	752028.66	5.2954,0.0102,0.7465,0.0122
three_epoch	Round_4_Replicate_85	-7012.01	14032.02	13234.03	896701.66	12.9327,0.0102,0.1971,0.011
three_epoch	Round_4_Replicate_86	-6974.73	13957.46	13165.62	883457.38	7.1462,0.01,0.2252,0.0108
three_epoch	Round_4_Replicate_87	-6971.78	13951.56	13160.16	890612.99	5.3014,0.01,0.2318,0.0108
three_epoch	Round_4_Replicate_88	-6706.66	13421.32	12672.83	781779.21	6.5011,0.0101,0.6396,0.0121
three_epoch	Round_4_Replicate_89	-6684.33	13376.66	12631.88	755751.95	11.8878,0.0101,0.621,0.0119
three_epoch	Round_4_Replicate_90	-6687.11	13382.22	12636.69	776556.26	14.2946,0.0105,0.7606,0.0137
three_epoch	Round_4_Replicate_91	-6650.89	13309.78	12570.35	746223.88	4.5548,0.0101,0.7448,0.0117
three_epoch	Round_4_Replicate_92	-6637.81	13283.62	12546.49	691567.84	7.2663,0.0103,0.7824,0.0119
three_epoch	Round_4_Replicate_93	-6894.9	13797.8	13019.07	795789.98	12.1764,0.0105,0.4251,0.0118
three_epoch	Round_4_Replicate_94	-6891.83	13791.66	13013.63	807997.66	13.9805,0.01,0.3383,0.0109
three_epoch	Round_4_Replicate_95	-6921.06	13850.12	13066.88	860076.76	3.7698,0.0103,0.389,0.0115
three_epoch	Round_4_Replicate_96	-6865.06	13738.12	12963.96	748449.06	4.6481,0.0115,0.726,0.0134
three_epoch	Round_4_Replicate_97	-6995.99	13999.98	13205.01	821356.85	6.3465,0.0104,0.2992,0.011
three_epoch	Round_4_Replicate_98	-6944.84	13897.68	13110.87	851307.55	13.1005,0.01,0.2586,0.0108
three_epoch	Round_4_Replicate_99	-6675.76	13359.52	12616.19	736638.6	5.4004,0.0101,0.6971,0.0116
three_epoch	Round_4_Replicate_100	-6666.49	13340.98	12599.09	748609.71	3.9008,0.0101,0.7356,0.0115
