Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m12, m21, T1, T2)
asym_mig_size	Round_3_Replicate_2	-71701.56	143419.12	226530.21	17036.23	11.0255,0.4727,0.2319,2.6556,1.6005,0.7569,2.4374,0.0562
asym_mig_size	Round_3_Replicate_3	-60516.91	121049.82	205247.93	22276.95	12.0639,0.4677,1.3711,0.2753,4.199,1.6604,8.2593,0.3556
asym_mig_size	Round_3_Replicate_4	-117314.86	234645.72	63853212.4	19688.1	18.1747,0.6713,0.7638,2.2658,13.6065,0.8444,7.4826,0.3886
asym_mig_size	Round_3_Replicate_5	-62130.96	124277.92	190677.08	32537.36	2.5519,0.4044,0.4179,0.7954,4.7684,0.5105,1.5406,0.1861
asym_mig_size	Round_3_Replicate_6	-40247.99	80511.98	100407.83	37542.08	7.9487,0.7263,0.1678,0.4569,10.1649,1.5352,10.6254,0.33
asym_mig_size	Round_3_Replicate_7	-48262.38	96540.76	212732.78	25124.84	2.5533,0.913,0.9992,0.1908,9.6626,0.9301,1.5635,0.1027
asym_mig_size	Round_3_Replicate_8	-30441.95	60899.9	83061.34	28622.64	2.2695,1.0875,0.4159,0.2511,4.8262,3.6635,2.2318,0.6936
asym_mig_size	Round_3_Replicate_9	-82504.98	165025.96	7225922.12	15419.55	3.1776,0.7476,1.043,2.3099,5.511,1.947,8.9826,0.1214
asym_mig_size	Round_3_Replicate_10	-66924.59	133865.18	1498250.82	42573.59	20.466,0.2716,0.1869,0.8978,15.4946,6.3007,14.0021,0.0462
asym_mig_size	Round_3_Replicate_11	-56335.44	112686.88	372777.18	29983.08	26.4111,0.7296,0.1353,1.0032,18.2669,2.5917,7.6577,0.0981
asym_mig_size	Round_3_Replicate_12	-66932.37	133880.74	1374657.07	10874.23	3.3578,0.5962,0.7778,2.3455,2.4678,3.2197,13.3136,0.3936
asym_mig_size	Round_3_Replicate_13	-56441.23	112898.46	307021.09	25956.72	9.9651,0.309,0.2895,0.7617,5.1401,4.2434,21.2289,0.3258
asym_mig_size	Round_3_Replicate_14	-96814.14	193644.28	52884209.51	17519.94	26.3922,1.162,1.4339,1.2883,11.574,0.7768,2.6888,0.192
asym_mig_size	Round_3_Replicate_15	-89666.18	179348.36	14098974.6	33949.2	26.5295,0.4823,0.4436,1.0422,17.5489,2.1631,10.0699,0.1053
asym_mig_size	Round_3_Replicate_16	-101760.17	203536.34	29288389.71	23318.8	22.5732,0.3956,0.713,2.6481,10.2325,4.4078,2.4062,0.039
asym_mig_size	Round_3_Replicate_17	-48949.07	97914.14	127282.69	28933.67	12.732,0.6908,0.1596,0.7223,5.9897,0.7193,2.1052,0.0528
asym_mig_size	Round_3_Replicate_18	-36460.77	72937.54	94139.03	10437.65	24.6641,1.1051,0.4238,0.2909,2.2531,1.7883,6.5634,0.1196
asym_mig_size	Round_3_Replicate_19	-33068.59	66153.18	141948.16	8218.89	7.8364,1.4646,1.2997,0.1938,5.4587,3.8431,19.1333,0.1231
asym_mig_size	Round_3_Replicate_20	-37810.85	75637.7	118847.61	28557.99	23.2741,0.4243,0.2169,0.2868,6.7039,3.9596,1.829,0.0831
asym_mig_size	Round_3_Replicate_21	-36878.23	73772.46	178746.46	37590.68	3.7798,0.7895,0.1495,0.3743,18.8851,1.217,4.1321,0.0979
asym_mig_size	Round_3_Replicate_22	-42704.24	85424.48	176347.45	22401.31	14.7501,0.6891,0.6425,0.4492,4.9892,1.328,15.7535,0.1993
asym_mig_size	Round_3_Replicate_23	-48994.69	98005.38	848947.44	4330.91	15.8013,1.3927,1.0252,1.4525,1.8191,3.0028,20.6306,0.2402
asym_mig_size	Round_3_Replicate_24	-40752.87	81521.74	108167.13	16621.34	7.3382,0.2552,0.4427,0.418,1.8764,2.6819,14.1603,0.1694
asym_mig_size	Round_3_Replicate_25	-67886.74	135789.48	198699.46	41805.99	6.0662,0.3626,0.1839,2.6819,7.5874,0.7895,3.1962,0.0701
asym_mig_size	Round_3_Replicate_26	-50056.27	100128.54	132662.25	15249.28	19.4498,2.0582,0.4261,0.724,2.6592,0.7773,1.6163,0.1965
asym_mig_size	Round_3_Replicate_27	-39253.79	78523.58	158320.48	5957.73	16.9292,0.5248,0.2672,0.5746,1.7608,4.2671,18.699,0.0559
asym_mig_size	Round_3_Replicate_28	-48062.27	96140.54	344007.19	8435.36	14.6183,3.2567,0.2617,1.3701,9.5268,1.0189,13.1485,0.1027
asym_mig_size	Round_3_Replicate_29	-62805.14	125626.28	585549.67	11539.0	12.337,2.867,0.4922,2.3585,5.479,0.3949,2.251,0.1464
asym_mig_size	Round_3_Replicate_30	-128159.85	256335.7	62102728.49	15498.43	6.4071,0.5368,1.3102,2.6805,7.3713,1.4734,15.1113,0.5044
asym_mig_size	Round_4_Replicate_1	-29802.23	59620.46	131946.25	22874.46	1.2942,1.7339,0.366,0.3375,7.4297,3.4402,2.018,0.3475
asym_mig_size	Round_4_Replicate_2	-32623.64	65263.28	97299.8	23882.77	3.331,1.2692,0.5166,0.367,4.1676,2.6192,4.2837,1.1694
asym_mig_size	Round_4_Replicate_3	-32555.39	65126.78	74770.31	28336.85	2.9215,0.7384,0.3964,0.1891,3.107,4.2323,1.5681,0.4731
asym_mig_size	Round_4_Replicate_4	-32496.16	65008.32	88414.63	37043.13	2.1679,0.745,0.2987,0.2834,7.7095,2.1705,3.1454,0.4421
asym_mig_size	Round_4_Replicate_5	-27846.53	55709.06	72729.91	33339.16	2.9484,0.7937,0.3063,0.1768,6.5915,4.8533,1.1589,0.3154
asym_mig_size	Round_4_Replicate_6	-31789.98	63595.96	109721.56	20586.74	2.3272,1.2524,0.7777,0.2121,4.1147,4.6366,1.717,0.4727
asym_mig_size	Round_4_Replicate_7	-32798.82	65613.64	95037.98	28957.84	4.6272,1.4874,0.3884,0.1976,3.0334,6.857,2.6921,0.8918
asym_mig_size	Round_4_Replicate_8	-42794.83	85605.66	175719.75	40780.92	1.3219,0.5606,0.2636,0.3887,8.431,3.3431,3.8586,1.3347
asym_mig_size	Round_4_Replicate_9	-26065.61	52147.22	67840.22	24295.75	3.52,2.1605,0.3836,0.2445,6.1517,2.84,2.9138,0.5165
asym_mig_size	Round_4_Replicate_10	-31467.11	62950.22	95989.2	18025.01	2.7631,1.2238,0.8343,0.3092,2.6204,3.4057,4.7591,1.2883
asym_mig_size	Round_4_Replicate_11	-37171.18	74358.36	198410.66	20887.3	2.4988,1.2424,0.8112,0.3098,4.8722,3.6861,1.1748,0.4463
asym_mig_size	Round_4_Replicate_12	-40366.05	80748.1	105809.6	28761.7	1.8204,0.7736,0.416,0.4377,3.7585,2.1563,1.8336,1.3279
asym_mig_size	Round_4_Replicate_13	-35834.46	71684.92	107420.23	31752.77	2.7547,0.7063,0.4403,0.2936,4.6294,3.3912,2.0104,1.0678
asym_mig_size	Round_4_Replicate_14	-30259.48	60534.96	75859.89	22290.28	1.7857,0.807,0.5457,0.2382,2.9082,3.891,3.3141,0.5543
asym_mig_size	Round_4_Replicate_15	-29207.76	58431.52	111196.76	19393.63	3.1828,2.1792,0.5563,0.3564,5.0404,2.8369,2.2089,0.5239
asym_mig_size	Round_4_Replicate_16	-42663.95	85343.9	178236.35	31824.74	1.157,0.575,0.6312,0.2728,6.2397,2.8492,2.0137,0.6667
asym_mig_size	Round_4_Replicate_17	-39088.31	78192.62	95156.01	39391.95	1.7258,1.0792,0.3636,0.1456,3.3123,4.0468,1.4695,0.8298
asym_mig_size	Round_4_Replicate_18	-33878.35	67772.7	83017.95	30927.67	1.9652,0.9046,0.4285,0.2347,3.8153,3.2784,3.2115,0.9559
asym_mig_size	Round_4_Replicate_19	-31524.26	63064.52	87714.56	18769.09	1.6334,1.3714,0.4696,0.4478,3.8032,2.3674,3.7587,0.5089
asym_mig_size	Round_4_Replicate_20	-33580.62	67177.24	94889.81	20636.31	4.5247,0.6881,0.6297,0.3241,3.4807,2.4064,2.3478,0.3482
asym_mig_size	Round_4_Replicate_21	-33566.43	67148.86	72446.3	28799.58	1.1586,1.978,0.2891,0.2393,4.2839,2.4749,3.2498,0.5933
asym_mig_size	Round_4_Replicate_22	-28431.72	56879.44	98824.39	22461.08	3.5058,0.8922,0.5542,0.2134,3.9345,5.8953,4.7507,0.8902
asym_mig_size	Round_4_Replicate_23	-31388.6	62793.2	75551.58	33253.14	2.7717,1.7988,0.4008,0.1427,3.614,5.8828,1.8538,0.7884
asym_mig_size	Round_4_Replicate_24	-25841.9	51699.8	68155.75	18069.79	1.6163,1.6348,0.5464,0.2269,4.3768,3.4305,4.0084,0.3551
asym_mig_size	Round_4_Replicate_25	-32156.65	64329.3	108641.08	33638.37	1.3204,0.5808,0.39,0.2311,6.2054,4.5462,1.5532,0.4782
asym_mig_size	Round_4_Replicate_26	-27928.65	55873.3	69115.68	22188.85	4.5639,1.5888,0.4841,0.2328,3.9326,3.4747,2.3436,0.5478
asym_mig_size	Round_4_Replicate_27	-36168.92	72353.84	105173.1	36049.68	4.0104,0.7118,0.368,0.2728,5.141,3.7096,2.8994,1.2052
asym_mig_size	Round_4_Replicate_28	-33265.56	66547.12	117218.09	29895.22	4.4622,1.8508,0.4566,0.2714,5.2933,4.0822,2.4539,1.2308
asym_mig_size	Round_4_Replicate_29	-24046.86	48109.72	61408.57	27965.17	4.0982,1.653,0.2758,0.1811,8.666,3.7176,3.4516,0.3679
asym_mig_size	Round_4_Replicate_30	-34718.99	69453.98	85545.36	31569.89	3.8371,0.5547,0.3922,0.2808,4.4752,2.4563,2.286,0.5257
asym_mig_size	Round_4_Replicate_31	-29820.96	59657.92	81876.86	27477.41	1.9852,0.7414,0.4776,0.1942,3.9743,5.1188,2.0602,0.5749
asym_mig_size	Round_4_Replicate_32	-26733.9	53483.8	63706.66	27406.55	1.8737,2.1908,0.3489,0.1915,5.5291,3.8833,5.087,0.6874
asym_mig_size	Round_4_Replicate_33	-35175.87	70367.74	113583.25	19185.37	1.7976,0.5733,0.6933,0.4097,2.6533,2.9141,3.5408,0.4678
asym_mig_size	Round_4_Replicate_34	-41151.79	82319.58	122591.78	23808.26	5.4026,1.5272,0.807,0.3335,3.3296,2.1704,1.1431,1.3353
asym_mig_size	Round_4_Replicate_35	-24965.33	49946.66	73054.91	26055.92	3.1423,1.1722,0.3825,0.1339,6.0251,7.6464,2.0415,0.356
asym_mig_size	Round_4_Replicate_36	-39149.44	78314.88	120254.95	35027.06	2.6025,0.7966,0.3423,0.3235,4.7173,3.931,1.1515,1.1679
asym_mig_size	Round_4_Replicate_37	-32787.05	65590.1	70218.06	25893.52	1.6857,1.278,0.3304,0.1933,3.1347,4.2458,3.3676,0.4692
asym_mig_size	Round_4_Replicate_38	-29279.13	58574.26	92012.91	18056.43	2.7968,1.9394,0.7937,0.1792,3.1084,5.8662,2.1559,0.4809
asym_mig_size	Round_4_Replicate_39	-41127.98	82271.96	127879.46	27764.69	5.5076,0.925,0.3557,0.4073,3.6686,3.8278,2.578,1.2358
asym_mig_size	Round_4_Replicate_40	-33444.87	66905.74	108211.99	23531.92	2.1408,0.7313,0.7838,0.1691,2.6524,6.8297,2.0948,1.0445
