Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu, T)
growth	Round_2_Replicate_16	-27253.85	54511.7	52195.1	475059.85	0.3219,0.256
growth	Round_2_Replicate_17	-33486.61	66977.22	63284.91	484378.4	0.3736,0.3835
growth	Round_2_Replicate_18	-9511.68	19027.36	18559.48	442439.22	0.0819,0.0322
growth	Round_2_Replicate_19	-16318.81	32641.62	32043.99	471411.91	0.1879,0.1074
growth	Round_2_Replicate_20	-37944.86	75893.72	70347.71	442665.35	0.4418,0.3553
growth	Round_2_Replicate_21	-15209.74	30423.48	29500.85	448781.09	0.1867,0.0853
growth	Round_2_Replicate_22	-54168.1	108340.2	97689.04	386222.11	0.6133,0.3453
growth	Round_2_Replicate_23	-27145.94	54295.88	51670.33	459982.63	0.3312,0.2309
growth	Round_2_Replicate_24	-13927.38	27858.76	27048.37	447012.63	0.1663,0.0726
growth	Round_2_Replicate_25	-18774.01	37552.02	36356.28	457474.91	0.2345,0.1271
growth	Round_2_Replicate_26	-10203.77	20411.54	20041.84	454764.28	0.0935,0.0418
growth	Round_2_Replicate_27	-26445.81	52895.62	51998.84	548878.18	0.2545,0.3018
growth	Round_2_Replicate_28	-23125.01	46254.02	45067.04	489383.96	0.2643,0.2066
growth	Round_2_Replicate_29	-28804.61	57613.22	55398.84	500210.0	0.3189,0.3174
growth	Round_2_Replicate_30	-35705.53	71415.06	66315.1	437034.37	0.4265,0.2999
growth	Round_3_Replicate_1	-8824.6	17653.2	17348.89	455767.0	0.061,0.0278
growth	Round_3_Replicate_2	-14322.11	28648.22	27950.96	454971.3	0.17,0.0809
growth	Round_3_Replicate_3	-7390.75	14785.5	14497.06	450689.86	0.0285,0.013
growth	Round_3_Replicate_4	-15129.51	30263.02	29060.47	435619.77	0.1837,0.0721
growth	Round_3_Replicate_5	-11139.55	22283.1	21879.29	456603.26	0.1114,0.051
growth	Round_3_Replicate_6	-9071.54	18147.08	17758.54	446641.96	0.0725,0.0299
growth	Round_3_Replicate_7	-13219.21	26442.42	25700.75	446583.29	0.1543,0.0661
growth	Round_3_Replicate_8	-11985.12	23974.24	23437.59	451562.03	0.1309,0.0578
growth	Round_3_Replicate_9	-7570.35	15144.7	14810.57	443309.27	0.0357,0.0148
growth	Round_3_Replicate_10	-7221.41	14446.82	14130.46	443515.25	0.0254,0.0107
growth	Round_3_Replicate_11	-11586.05	23176.1	22734.66	455965.24	0.1207,0.0552
growth	Round_3_Replicate_12	-11121.71	22247.42	21795.62	452739.17	0.1138,0.0502
growth	Round_3_Replicate_13	-7826.3	15656.6	15349.34	449168.7	0.0416,0.0182
growth	Round_3_Replicate_14	-9911.86	19827.72	19425.41	450166.11	0.0901,0.0384
growth	Round_3_Replicate_15	-13883.63	27771.26	26830.55	440374.68	0.165,0.0668
growth	Round_3_Replicate_16	-9330.43	18664.86	18230.58	444081.06	0.0783,0.0314
growth	Round_3_Replicate_17	-9061.12	18126.24	17723.3	445223.62	0.0724,0.0294
growth	Round_3_Replicate_18	-8329.71	16663.42	16368.72	455101.89	0.0493,0.0226
growth	Round_3_Replicate_19	-7613.54	15231.08	14929.95	448962.83	0.036,0.0159
growth	Round_3_Replicate_20	-32578.33	65160.66	65087.78	12331012.22	0.0117,0.2205
growth	Round_3_Replicate_21	-11648.8	23301.6	22668.35	443789.66	0.1258,0.051
growth	Round_3_Replicate_22	-9824.69	19653.38	19243.02	448976.67	0.0887,0.0374
growth	Round_3_Replicate_23	-10708.17	21420.34	21087.76	461391.3	0.0973,0.0463
growth	Round_3_Replicate_24	-9969.9	19943.8	19630.19	460262.97	0.0824,0.0388
growth	Round_3_Replicate_25	-9900.8	19805.6	19209.31	435492.07	0.085,0.031
growth	Round_3_Replicate_26	-9430.99	18865.98	18321.65	436089.71	0.0753,0.0277
growth	Round_3_Replicate_27	-10706.95	21417.9	20847.06	442224.25	0.1069,0.0422
growth	Round_3_Replicate_28	-7206.88	14417.76	14098.05	442886.02	0.0244,0.0102
growth	Round_3_Replicate_29	-11165.44	22334.88	21890.46	453524.73	0.1142,0.0508
growth	Round_3_Replicate_30	-9214.7	18433.4	18026.86	445810.18	0.0759,0.031
growth	Round_3_Replicate_31	-15770.63	31545.26	30728.97	456981.83	0.1917,0.0961
growth	Round_3_Replicate_32	-9316.15	18636.3	18234.07	446796.28	0.078,0.0322
growth	Round_3_Replicate_33	-9726.73	19457.46	19128.61	456802.44	0.0811,0.0369
growth	Round_3_Replicate_34	-11456.54	22917.08	22408.63	450550.23	0.1213,0.0526
growth	Round_3_Replicate_35	-7755.34	15514.68	15217.02	450666.43	0.0387,0.0173
growth	Round_3_Replicate_36	-7169.78	14343.56	14051.65	448056.56	0.0232,0.0103
growth	Round_3_Replicate_37	-9546.45	19096.9	18767.06	455710.46	0.0782,0.0352
growth	Round_3_Replicate_38	-7293.6	14591.2	14250.91	440516.1	0.0257,0.0105
growth	Round_3_Replicate_39	-10338.34	20680.68	20136.31	441812.08	0.0992,0.0388
growth	Round_3_Replicate_40	-8510.92	17025.84	16669.65	446645.47	0.0595,0.0247
growth	Round_3_Replicate_41	-9081.93	18167.86	17865.07	457520.11	0.0651,0.03
growth	Round_3_Replicate_42	-9459.65	18923.3	18456.02	442168.56	0.0806,0.0317
growth	Round_3_Replicate_43	-9840.73	19685.46	19210.61	443866.97	0.0894,0.0357
growth	Round_3_Replicate_44	-8146.51	16297.02	15998.55	452997.56	0.0469,0.0211
growth	Round_3_Replicate_45	-7604.83	15213.66	14910.87	448564.93	0.036,0.0158
growth	Round_3_Replicate_46	-11774.01	23552.02	23086.05	455167.41	0.1249,0.0569
growth	Round_3_Replicate_47	-8121.69	16247.38	15886.57	443678.13	0.05,0.0204
growth	Round_3_Replicate_48	-7673.76	15351.52	15040.47	447499.42	0.0383,0.0166
growth	Round_3_Replicate_49	-12226.65	24457.3	23819.82	446792.91	0.1366,0.0577
growth	Round_3_Replicate_50	-7483.83	14971.66	14603.41	438391.74	0.0296,0.0117
growth	Round_4_Replicate_1	-7153.09	14310.18	14017.58	447769.21	0.0226,0.01
growth	Round_4_Replicate_2	-7149.17	14302.34	14005.07	446606.54	0.0229,0.01
growth	Round_4_Replicate_3	-7152.49	14308.98	14009.18	446075.77	0.0231,0.01
growth	Round_4_Replicate_4	-7150.6	14305.2	14007.85	446597.29	0.0229,0.01
growth	Round_4_Replicate_5	-7151.5	14307.0	14010.04	446694.06	0.0229,0.01
growth	Round_4_Replicate_6	-7152.23	14308.46	14009.88	446334.88	0.0231,0.0101
growth	Round_4_Replicate_7	-7154.55	14313.1	14010.01	445422.56	0.0232,0.01
growth	Round_4_Replicate_8	-7151.08	14306.16	14007.37	446282.77	0.023,0.01
growth	Round_4_Replicate_9	-7159.33	14322.66	14023.03	446156.47	0.0234,0.0102
growth	Round_4_Replicate_10	-7165.19	14334.38	14038.97	447137.79	0.0234,0.0103
growth	Round_4_Replicate_11	-7153.69	14311.38	14014.98	446831.89	0.023,0.0101
growth	Round_4_Replicate_12	-7151.29	14306.58	14005.85	445876.38	0.0231,0.01
growth	Round_4_Replicate_13	-7151.22	14306.44	14010.59	446946.0	0.0228,0.01
growth	Round_4_Replicate_14	-7151.77	14307.54	14009.07	446356.5	0.023,0.01
growth	Round_4_Replicate_15	-7150.95	14305.9	14007.39	446342.58	0.023,0.01
growth	Round_4_Replicate_16	-7150.49	14304.98	14009.61	447054.62	0.0228,0.01
growth	Round_4_Replicate_17	-7150.57	14305.14	14005.03	445998.91	0.023,0.01
growth	Round_4_Replicate_18	-7152.51	14309.02	14015.01	447405.3	0.0227,0.01
growth	Round_4_Replicate_19	-7150.49	14304.98	14005.46	446125.07	0.023,0.01
growth	Round_4_Replicate_20	-7154.89	14313.78	14022.5	448139.03	0.0225,0.01
growth	Round_4_Replicate_21	-7149.72	14303.44	14006.52	446687.56	0.0229,0.01
growth	Round_4_Replicate_22	-7157.22	14318.44	14024.62	447476.96	0.0229,0.0101
growth	Round_4_Replicate_23	-7153.58	14311.16	14012.86	446408.08	0.0231,0.0101
growth	Round_4_Replicate_24	-7155.57	14315.14	14018.35	446755.53	0.0231,0.0101
growth	Round_4_Replicate_25	-7154.76	14313.52	14020.88	447767.01	0.0227,0.0101
growth	Round_4_Replicate_26	-7150.62	14305.24	14008.03	446630.16	0.0229,0.01
growth	Round_4_Replicate_27	-7160.9	14325.8	14032.62	447661.03	0.023,0.0102
growth	Round_4_Replicate_28	-7153.27	14310.54	14017.79	447729.66	0.0226,0.01
growth	Round_4_Replicate_29	-7153.44	14310.88	14013.22	446544.19	0.0231,0.0101
growth	Round_4_Replicate_30	-7157.78	14319.56	14027.57	447960.84	0.0227,0.0101
growth	Round_4_Replicate_31	-7152.03	14308.06	14007.2	445852.34	0.0231,0.01
growth	Round_4_Replicate_32	-7151.38	14306.76	14006.51	445975.63	0.0231,0.01
growth	Round_4_Replicate_33	-7150.16	14304.32	14006.39	446462.66	0.0229,0.01
growth	Round_4_Replicate_34	-7149.38	14302.76	14005.97	446716.44	0.0228,0.01
growth	Round_4_Replicate_35	-7149.94	14303.88	14006.4	446566.59	0.0229,0.01
growth	Round_4_Replicate_36	-7149.35	14302.7	14005.42	446607.79	0.0229,0.01
growth	Round_4_Replicate_37	-7150.92	14305.84	14006.71	446207.02	0.023,0.01
growth	Round_4_Replicate_38	-7149.45	14302.9	14006.33	446768.18	0.0228,0.01
growth	Round_4_Replicate_39	-7154.74	14313.48	14011.02	445546.59	0.0232,0.01
growth	Round_4_Replicate_40	-7149.78	14303.56	14005.76	446491.31	0.0229,0.01
growth	Round_4_Replicate_41	-7151.74	14307.48	14013.87	447501.04	0.0226,0.01
growth	Round_4_Replicate_42	-7154.12	14312.24	14019.87	447837.86	0.0226,0.01
growth	Round_4_Replicate_43	-7154.14	14312.28	14020.77	448066.72	0.0225,0.01
growth	Round_4_Replicate_44	-7151.63	14307.26	14012.47	447203.34	0.0228,0.01
growth	Round_4_Replicate_45	-7150.0	14304.0	14006.9	446650.11	0.0229,0.01
growth	Round_4_Replicate_46	-7149.92	14303.84	14007.72	446874.29	0.0228,0.01
growth	Round_4_Replicate_47	-7153.66	14311.32	14009.42	445651.01	0.0232,0.01
growth	Round_4_Replicate_48	-7149.44	14302.88	14006.49	446808.36	0.0228,0.01
growth	Round_4_Replicate_49	-7150.54	14305.08	14005.56	446124.08	0.023,0.01
growth	Round_4_Replicate_50	-7149.75	14303.5	14006.41	446651.02	0.0229,0.01
growth	Round_4_Replicate_51	-7153.5	14311.0	14009.14	445657.31	0.0232,0.01
growth	Round_4_Replicate_52	-7150.55	14305.1	14006.71	446368.23	0.023,0.01
growth	Round_4_Replicate_53	-7150.01	14304.02	14004.94	446214.82	0.023,0.01
growth	Round_4_Replicate_54	-7149.75	14303.5	14007.36	446870.61	0.0228,0.01
growth	Round_4_Replicate_55	-7151.56	14307.12	14011.27	446948.06	0.0229,0.01
growth	Round_4_Replicate_56	-7149.65	14303.3	14007.26	446894.3	0.0228,0.01
growth	Round_4_Replicate_57	-7155.8	14315.6	14019.67	446957.52	0.023,0.0101
growth	Round_4_Replicate_58	-7152.61	14309.22	14016.43	447714.35	0.0226,0.01
growth	Round_4_Replicate_59	-7149.57	14303.14	14004.87	446388.78	0.0229,0.01
growth	Round_4_Replicate_60	-7149.86	14303.72	14006.76	446680.86	0.0229,0.01
growth	Round_4_Replicate_61	-7149.87	14303.74	14006.09	446527.42	0.0229,0.01
growth	Round_4_Replicate_62	-7151.46	14306.92	14012.54	447303.03	0.0227,0.01
growth	Round_4_Replicate_63	-7150.16	14304.32	14005.65	446305.29	0.023,0.01
growth	Round_4_Replicate_64	-7158.21	14320.42	14028.68	448028.36	0.0227,0.0101
growth	Round_4_Replicate_65	-7185.17	14374.34	14063.02	444110.1	0.0242,0.0103
growth	Round_4_Replicate_66	-7193.32	14390.64	14097.89	447988.57	0.0241,0.0107
growth	Round_4_Replicate_67	-7150.75	14305.5	14008.77	446741.74	0.0229,0.01
growth	Round_4_Replicate_68	-7150.0	14304.0	14005.77	446398.11	0.0229,0.01
growth	Round_4_Replicate_69	-7151.05	14306.1	14011.21	447177.43	0.0227,0.01
growth	Round_4_Replicate_70	-7161.31	14326.62	14024.4	445637.03	0.0235,0.0102
growth	Round_4_Replicate_71	-7150.17	14304.34	14006.04	446383.07	0.023,0.01
growth	Round_4_Replicate_72	-7153.79	14311.58	14019.16	447821.71	0.0226,0.01
growth	Round_4_Replicate_73	-7149.99	14303.98	14005.1	446257.95	0.023,0.01
growth	Round_4_Replicate_74	-7152.11	14308.22	14008.16	446017.72	0.0231,0.01
growth	Round_4_Replicate_75	-7150.43	14304.86	14006.15	446298.04	0.023,0.01
growth	Round_4_Replicate_76	-7172.15	14348.3	14041.35	444803.75	0.0239,0.0102
growth	Round_4_Replicate_77	-7150.43	14304.86	14005.5	446155.09	0.023,0.01
growth	Round_4_Replicate_78	-7163.12	14330.24	14036.78	447603.38	0.0231,0.0103
growth	Round_4_Replicate_79	-7153.37	14310.74	14016.7	447399.67	0.0227,0.01
growth	Round_4_Replicate_80	-7151.68	14307.36	14013.53	447443.55	0.0227,0.01
growth	Round_4_Replicate_81	-7150.39	14304.78	14005.14	446097.3	0.023,0.01
growth	Round_4_Replicate_82	-7149.97	14303.94	14008.48	447031.88	0.0228,0.01
growth	Round_4_Replicate_83	-7156.55	14317.1	14022.29	447231.77	0.023,0.0101
growth	Round_4_Replicate_84	-7157.98	14319.96	14027.98	447962.15	0.0227,0.0101
growth	Round_4_Replicate_85	-7150.29	14304.58	14006.51	446437.59	0.0229,0.01
growth	Round_4_Replicate_86	-7159.13	14322.26	14030.69	448081.1	0.0227,0.0101
growth	Round_4_Replicate_87	-7157.17	14318.34	14021.59	446778.53	0.0231,0.0101
growth	Round_4_Replicate_88	-7150.02	14304.04	14008.89	447104.65	0.0227,0.01
growth	Round_4_Replicate_89	-7159.67	14323.34	14031.64	448051.2	0.0228,0.0101
growth	Round_4_Replicate_90	-7150.04	14304.08	14007.12	446680.89	0.0229,0.01
growth	Round_4_Replicate_91	-7156.15	14316.3	14016.46	446090.92	0.0233,0.0101
growth	Round_4_Replicate_92	-7150.13	14304.26	14005.52	446286.73	0.023,0.01
growth	Round_4_Replicate_93	-7155.87	14315.74	14014.54	445807.96	0.0233,0.0101
growth	Round_4_Replicate_94	-7152.08	14308.16	14010.83	446613.76	0.023,0.0101
growth	Round_4_Replicate_95	-7149.57	14303.14	14006.76	446813.34	0.0228,0.01
growth	Round_4_Replicate_96	-7154.35	14312.7	14010.91	445677.91	0.0232,0.01
growth	Round_4_Replicate_97	-7149.71	14303.42	14005.79	446530.63	0.0229,0.01
growth	Round_4_Replicate_98	-7174.0	14352.0	14040.37	443988.75	0.0236,0.01
growth	Round_4_Replicate_99	-7151.8	14307.6	14013.65	447412.26	0.0227,0.01
growth	Round_4_Replicate_100	-7149.9	14303.8	14007.75	446890.54	0.0228,0.01
