Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2)
anc_asym_mig	Round_2_Replicate_6	-161529.71	323071.42	642570.71	10471.14	0.7266,3.3079,1.9119,0.0827,2.2882,0.522
anc_asym_mig	Round_2_Replicate_7	-58991.07	117994.14	294631.49	5662.19	3.0549,4.4091,9.4932,0.1871,11.0191,0.395
anc_asym_mig	Round_2_Replicate_8	-114949.42	229910.84	351509.65	6217.64	1.5423,3.3199,1.5992,0.3964,12.5795,0.907
anc_asym_mig	Round_2_Replicate_9	-164926.56	329865.12	910404.13	9265.33	1.9126,2.2294,2.3049,0.057,1.9244,1.1064
anc_asym_mig	Round_2_Replicate_10	-160608.74	321229.48	685562.42	7939.14	1.2746,6.6216,2.0194,0.1107,1.5019,0.677
anc_asym_mig	Round_2_Replicate_11	-131021.88	262055.76	327008.85	6796.15	0.4561,5.0743,3.1486,0.6064,9.1206,0.2603
anc_asym_mig	Round_2_Replicate_12	-75045.18	150102.36	308495.58	2866.46	2.0917,14.9641,6.4964,0.2598,11.0843,0.3671
anc_asym_mig	Round_2_Replicate_13	-75606.09	151224.18	241933.64	9212.09	1.2947,3.5302,1.8451,0.3708,2.2569,0.09
anc_asym_mig	Round_2_Replicate_14	-125581.38	251174.76	427822.0	4414.16	0.5308,16.4532,2.652,0.0665,4.9892,0.0769
anc_asym_mig	Round_2_Replicate_15	-99608.59	199229.18	1373917.98	4876.82	3.1057,9.2151,4.8008,0.0527,3.7884,0.2851
anc_asym_mig	Round_2_Replicate_16	-206891.26	413794.52	1045683.71	9463.15	0.5785,6.9784,7.9177,0.054,1.3016,0.6152
anc_asym_mig	Round_2_Replicate_17	-80935.6	161883.2	866458.68	6864.36	1.7198,5.8304,10.1971,0.2955,3.2926,0.1861
anc_asym_mig	Round_2_Replicate_18	-111871.67	223755.34	311685.11	13694.72	0.5299,2.0596,1.6929,0.1353,2.6149,0.1697
anc_asym_mig	Round_2_Replicate_19	-180003.63	360019.26	733672.68	4771.83	0.672,14.9071,4.5888,0.1802,4.4133,0.4828
anc_asym_mig	Round_2_Replicate_20	-95609.54	191231.08	497657.21	11119.91	1.6934,3.8783,5.9351,0.1783,0.828,0.2154
anc_asym_mig	Round_3_Replicate_1	-52238.55	104489.1	312948.06	13797.75	0.347,2.1212,12.6192,0.0555,14.6649,0.0214
anc_asym_mig	Round_3_Replicate_2	-56799.13	113610.26	137986.27	16310.9	0.3199,1.662,9.6183,0.5978,9.1905,0.0441
anc_asym_mig	Round_3_Replicate_3	-56760.01	113532.02	126081.3	7783.6	0.967,3.4375,3.0269,0.046,22.8144,0.1384
anc_asym_mig	Round_3_Replicate_4	-54277.27	108566.54	144696.2	17130.72	0.3704,1.6566,9.4384,0.2049,4.1794,0.0437
anc_asym_mig	Round_3_Replicate_5	-131670.93	263353.86	383940.25	14181.97	0.2597,2.1027,1.117,0.0661,3.6854,0.0124
anc_asym_mig	Round_3_Replicate_6	-51820.17	103652.34	217634.16	5493.51	1.6886,4.1975,5.7506,0.7194,27.7274,0.2327
anc_asym_mig	Round_3_Replicate_7	-85485.77	170983.54	260682.24	14382.1	1.0886,1.0556,1.5932,0.3701,3.6859,0.202
anc_asym_mig	Round_3_Replicate_8	-55789.27	111590.54	148070.71	9016.44	1.1425,2.6386,6.5487,0.5741,9.8299,0.2054
anc_asym_mig	Round_3_Replicate_9	-59938.33	119888.66	163245.99	24792.58	0.664,0.7811,4.1869,0.054,17.2404,0.0308
anc_asym_mig	Round_3_Replicate_10	-60387.38	120786.76	151548.8	16210.76	0.877,1.2577,3.7739,0.3265,3.077,0.1067
anc_asym_mig	Round_3_Replicate_11	-89801.27	179614.54	199219.45	14615.2	0.331,2.0382,2.3761,0.6566,3.1823,0.0433
anc_asym_mig	Round_3_Replicate_12	-80382.06	160776.12	253202.73	17616.11	1.588,0.6133,2.8505,0.6459,23.7981,0.1089
anc_asym_mig	Round_3_Replicate_13	-115252.1	230516.2	320151.67	12476.77	0.4835,2.2173,1.2553,0.0663,3.967,0.1177
anc_asym_mig	Round_3_Replicate_14	-72089.1	144190.2	151781.71	9824.34	0.2947,3.1434,5.0424,0.201,9.2903,0.0372
anc_asym_mig	Round_3_Replicate_15	-59232.97	118477.94	302197.01	26641.09	0.7628,0.7617,8.6698,0.1467,23.8334,0.0368
anc_asym_mig	Round_3_Replicate_16	-63583.99	127179.98	380426.4	14083.92	1.7478,1.2773,4.0472,0.1637,24.5347,0.053
anc_asym_mig	Round_3_Replicate_17	-56651.25	113314.5	342730.86	10513.81	1.102,2.6656,10.3754,0.0477,5.329,0.1242
anc_asym_mig	Round_3_Replicate_18	-116298.67	232609.34	322809.26	12501.22	0.5168,1.7728,1.1098,0.2436,8.1507,0.1629
anc_asym_mig	Round_3_Replicate_19	-79951.82	159915.64	18331360.25	5342.97	1.9482,4.8934,6.9671,0.1144,26.4004,0.0261
anc_asym_mig	Round_3_Replicate_20	-133875.66	267763.32	338118.76	6708.37	0.3802,4.5041,2.501,0.1773,24.5345,0.1948
anc_asym_mig	Round_3_Replicate_21	-76617.78	153247.56	214282.84	17345.34	0.8597,0.8226,2.2506,0.742,24.395,0.1662
anc_asym_mig	Round_3_Replicate_22	-52354.9	104721.8	341053.76	5094.67	2.2949,4.6745,1.92,0.0944,14.2868,0.0731
anc_asym_mig	Round_3_Replicate_23	-58506.16	117024.32	173271.78	14360.69	0.3077,2.1028,18.5245,0.3454,6.4997,0.0524
anc_asym_mig	Round_3_Replicate_24	-107261.69	214535.38	248138.27	14240.89	0.2771,1.844,2.2299,0.3517,27.2966,0.0617
anc_asym_mig	Round_3_Replicate_25	-79842.12	159696.24	540503.72	29031.21	1.5679,0.5963,15.4767,0.0453,18.6682,0.0644
anc_asym_mig	Round_3_Replicate_26	-70303.67	140619.34	211881.57	5794.74	0.3856,6.9415,16.2587,0.1952,7.7986,0.072
anc_asym_mig	Round_3_Replicate_27	-113023.55	226059.1	373394.8	27883.46	0.396,0.7075,3.6993,0.3456,14.6348,0.163
anc_asym_mig	Round_3_Replicate_28	-154244.39	308500.78	684140.1	32138.78	0.2598,0.5705,1.4395,0.0882,20.6821,0.0685
anc_asym_mig	Round_3_Replicate_29	-64245.63	128503.26	182264.26	18296.79	1.0089,0.6834,2.0623,0.5859,16.2182,0.0647
anc_asym_mig	Round_3_Replicate_30	-108386.09	216784.18	269032.76	17328.9	0.2688,1.4329,1.3668,0.4135,4.5179,0.015
anc_asym_mig	Round_4_Replicate_1	-55387.35	110786.7	313761.04	4092.06	1.4851,6.6108,11.4923,0.8594,23.8243,0.2265
anc_asym_mig	Round_4_Replicate_2	-52577.1	105166.2	220947.14	6578.89	1.8766,3.3752,5.5836,0.5993,15.6902,0.2365
anc_asym_mig	Round_4_Replicate_3	-51662.87	103337.74	246122.22	8142.34	1.0319,2.856,8.4489,1.1249,28.2268,0.1306
anc_asym_mig	Round_4_Replicate_4	-56802.12	113616.24	224775.81	7174.45	2.4888,3.0483,8.0945,0.4199,18.6455,0.3243
anc_asym_mig	Round_4_Replicate_5	-51523.0	103058.0	233107.86	3891.36	2.6977,5.5165,4.9975,0.9114,27.7895,0.372
anc_asym_mig	Round_4_Replicate_6	-51861.95	103735.9	217000.73	5613.43	1.57,3.9939,8.499,1.4311,28.5398,0.2404
anc_asym_mig	Round_4_Replicate_7	-49405.55	98823.1	226052.05	7338.2	1.5526,2.7135,3.9974,0.8081,25.4994,0.1436
anc_asym_mig	Round_4_Replicate_8	-60737.46	121486.92	134132.55	7184.1	1.0039,3.2398,7.1073,1.3404,25.8675,0.259
anc_asym_mig	Round_4_Replicate_9	-51411.33	102834.66	319456.08	4007.4	2.1837,5.4874,3.228,0.6596,26.4286,0.2094
anc_asym_mig	Round_4_Replicate_10	-52608.14	105228.28	266088.88	7314.96	1.7702,3.0955,4.962,0.3529,19.9621,0.1771
anc_asym_mig	Round_4_Replicate_11	-54422.14	108856.28	274444.69	6292.9	1.2312,4.319,11.6156,0.4902,15.9496,0.1825
anc_asym_mig	Round_4_Replicate_12	-51643.03	103298.06	136224.09	9327.9	1.1165,2.1458,4.2623,0.959,20.644,0.1611
anc_asym_mig	Round_4_Replicate_13	-51829.66	103671.32	144917.58	7984.19	1.2177,2.7033,4.1358,0.6756,19.8084,0.1711
anc_asym_mig	Round_4_Replicate_14	-51492.44	102996.88	250221.34	10087.98	0.9466,2.4329,7.1828,0.4222,27.6024,0.0964
anc_asym_mig	Round_4_Replicate_15	-51672.57	103357.14	244245.39	4069.35	2.3151,5.4503,4.6505,0.8172,26.445,0.3063
anc_asym_mig	Round_4_Replicate_16	-48285.95	96583.9	189532.09	7272.18	1.1733,3.0411,2.7448,0.441,16.7308,0.0627
anc_asym_mig	Round_4_Replicate_17	-53353.63	106719.26	328693.69	3742.01	1.8911,6.5366,4.5468,0.6542,26.5811,0.218
anc_asym_mig	Round_4_Replicate_18	-49548.99	99109.98	212740.05	5477.89	2.035,3.7983,2.6639,0.419,29.7736,0.1773
anc_asym_mig	Round_4_Replicate_19	-54705.62	109423.24	338955.83	3778.77	1.9234,7.0838,9.6773,0.5827,26.9902,0.2759
anc_asym_mig	Round_4_Replicate_20	-52705.85	105423.7	286308.64	4841.83	1.962,4.8682,9.5968,1.1013,24.1286,0.2758
anc_asym_mig	Round_4_Replicate_21	-49153.63	98319.26	199218.91	10115.21	0.9025,2.1781,4.7775,0.707,20.49,0.0733
anc_asym_mig	Round_4_Replicate_22	-49572.3	99156.6	163008.79	4024.55	2.9555,4.3466,2.0463,0.989,21.1583,0.3707
anc_asym_mig	Round_4_Replicate_23	-52732.16	105476.32	224806.08	5777.5	2.2208,3.6924,6.6277,0.9979,14.8851,0.2993
anc_asym_mig	Round_4_Replicate_24	-53534.52	107081.04	194727.02	8046.2	1.6798,2.7491,6.5903,0.5431,24.268,0.2283
anc_asym_mig	Round_4_Replicate_25	-50150.07	100312.14	201021.08	7531.82	1.252,2.6758,4.1792,1.4198,12.6455,0.137
anc_asym_mig	Round_4_Replicate_26	-51893.13	103798.26	247712.54	6149.99	1.565,3.8549,5.906,0.5439,27.7795,0.1925
anc_asym_mig	Round_4_Replicate_27	-54273.49	108558.98	229450.66	5718.34	2.4401,4.0781,9.4035,0.5428,28.1703,0.3535
anc_asym_mig	Round_4_Replicate_28	-61156.04	122324.08	133583.45	7275.15	0.9421,3.3556,4.9078,0.6368,29.6271,0.2187
anc_asym_mig	Round_4_Replicate_29	-52933.31	105878.62	339709.88	6393.84	1.4909,3.8281,9.3228,0.7027,28.9162,0.181
anc_asym_mig	Round_4_Replicate_30	-51011.29	102034.58	348505.07	5286.37	1.623,3.9307,3.9946,1.1818,26.4017,0.1437
anc_asym_mig	Round_4_Replicate_31	-51506.67	103025.34	286209.17	5569.41	1.6228,3.965,6.5836,1.1894,23.3428,0.1981
anc_asym_mig	Round_4_Replicate_32	-52301.77	104615.54	302666.66	3889.45	2.6175,6.093,3.3338,0.3056,27.1888,0.2726
anc_asym_mig	Round_4_Replicate_33	-55401.8	110815.6	137120.81	6970.34	0.9893,3.4151,3.3271,0.5861,15.5487,0.1442
anc_asym_mig	Round_4_Replicate_34	-63180.14	126372.28	137761.81	7784.18	1.1748,2.9341,4.4021,0.5576,17.355,0.2985
anc_asym_mig	Round_4_Replicate_35	-50735.94	101483.88	277404.51	8115.62	0.9412,3.03,5.2643,0.4485,19.4792,0.0714
anc_asym_mig	Round_4_Replicate_36	-56068.76	112149.52	300957.89	8480.35	2.0533,2.6234,8.0088,0.3686,22.8429,0.2166
anc_asym_mig	Round_4_Replicate_37	-48661.52	97335.04	155225.23	5418.8	2.4679,2.9639,2.5726,1.236,17.4344,0.2933
anc_asym_mig	Round_4_Replicate_38	-52355.56	104723.12	285735.25	4755.2	2.2894,4.9799,4.2328,0.3214,27.6869,0.252
anc_asym_mig	Round_4_Replicate_39	-51375.62	102763.24	296223.81	6877.38	1.5801,3.1684,6.3317,0.8956,22.2801,0.1697
anc_asym_mig	Round_4_Replicate_40	-54821.75	109655.5	558886.24	5033.28	3.2787,3.8918,8.84,1.4627,29.7778,0.2825
