Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m12, m21, T1, T2)
anc_asym_mig_size	Round_3_Replicate_25	-91877.01	183770.02	295139.17	16839.49	1.9387,0.5786,1.2969,3.8647,1.8911,0.0899,0.0107,0.3087
anc_asym_mig_size	Round_3_Replicate_26	-58113.88	116243.76	155197.57	24393.13	2.611,0.1076,0.9932,12.5123,4.6115,0.3872,0.0408,0.071
anc_asym_mig_size	Round_3_Replicate_27	-44211.46	88438.92	226044.37	29395.9	3.813,0.166,0.278,1.5152,0.8902,0.3186,0.0189,0.0311
anc_asym_mig_size	Round_3_Replicate_28	-51955.3	103926.6	166507.88	25251.71	6.2231,0.0914,1.3405,1.6874,3.8063,0.2647,0.0282,0.0368
anc_asym_mig_size	Round_3_Replicate_29	-53096.54	106209.08	194638.1	24771.31	6.3097,0.1636,1.0393,4.3471,3.6282,0.2365,0.0519,0.0242
anc_asym_mig_size	Round_3_Replicate_30	-95561.55	191139.1	286346.29	16076.15	1.2025,0.4947,1.5378,2.6718,11.8868,0.7571,0.0148,0.3709
anc_asym_mig_size	Round_4_Replicate_1	-38470.68	76957.36	115899.0	30765.39	5.3249,0.1083,0.2333,0.9389,1.2022,0.956,0.0227,0.0264
anc_asym_mig_size	Round_4_Replicate_2	-38536.04	77088.08	158359.21	29531.88	12.2399,0.0909,0.2909,2.2441,1.8191,0.6384,0.0201,0.0195
anc_asym_mig_size	Round_4_Replicate_3	-38194.15	76404.3	119323.81	30113.74	15.4152,0.1037,0.2728,0.7543,1.7825,0.9368,0.0237,0.0252
anc_asym_mig_size	Round_4_Replicate_4	-43137.58	86291.16	186583.48	28205.79	5.4772,0.1264,0.4254,1.3311,1.3817,1.2233,0.0225,0.0337
anc_asym_mig_size	Round_4_Replicate_5	-39853.03	79722.06	132976.71	29232.93	16.2917,0.0676,0.4138,0.84,2.4326,1.2436,0.0149,0.0323
anc_asym_mig_size	Round_4_Replicate_6	-41750.93	83517.86	140142.11	28928.84	6.6427,0.1042,0.4064,0.9487,3.6185,0.4922,0.0198,0.04
anc_asym_mig_size	Round_4_Replicate_7	-40130.28	80276.56	153363.56	29375.2	11.2095,0.1864,0.2626,0.6842,2.1245,0.8031,0.0326,0.0255
anc_asym_mig_size	Round_4_Replicate_8	-37505.79	75027.58	139328.5	30896.02	6.3326,0.1305,0.1965,0.9707,3.4778,0.6082,0.0243,0.0207
anc_asym_mig_size	Round_4_Replicate_9	-38192.79	76401.58	130170.42	29892.06	17.9416,0.0652,0.3117,2.0373,0.9874,0.8976,0.0157,0.0239
anc_asym_mig_size	Round_4_Replicate_10	-38014.28	76044.56	119890.54	30495.29	8.0408,0.1714,0.1609,0.7337,0.9903,1.2338,0.0379,0.0171
anc_asym_mig_size	Round_4_Replicate_11	-45190.03	90396.06	179018.53	26813.9	9.5613,0.1893,0.4036,2.4735,1.4098,0.5091,0.0459,0.0227
anc_asym_mig_size	Round_4_Replicate_12	-49760.38	99536.76	104471.28	33423.94	14.3277,0.0733,0.1674,0.7801,2.0035,0.4758,0.011,0.0445
anc_asym_mig_size	Round_4_Replicate_13	-37845.17	75706.34	131044.33	30179.93	7.4737,0.0933,0.2575,2.0083,2.5735,1.2719,0.022,0.0222
anc_asym_mig_size	Round_4_Replicate_14	-35176.85	70369.7	130512.5	31051.74	7.4076,0.0798,0.1751,1.6712,0.9956,0.8483,0.0182,0.0136
anc_asym_mig_size	Round_4_Replicate_15	-38806.33	77628.66	123275.23	29371.47	16.4875,0.066,0.3523,1.676,2.4695,0.662,0.0191,0.0197
anc_asym_mig_size	Round_4_Replicate_16	-47823.67	95663.34	150974.05	27366.13	19.7777,0.1169,0.4776,2.4976,2.2563,0.9544,0.0228,0.0576
anc_asym_mig_size	Round_4_Replicate_17	-58495.9	117007.8	129166.76	31036.81	18.96,0.1945,0.1794,1.3048,1.4961,0.7806,0.0143,0.0523
anc_asym_mig_size	Round_4_Replicate_18	-39362.61	78741.22	120330.38	29944.49	10.1279,0.1107,0.2593,1.9149,0.9814,0.7128,0.0265,0.0258
anc_asym_mig_size	Round_4_Replicate_19	-42912.75	85841.5	104201.29	31205.43	8.2328,0.0642,0.2686,1.3292,3.6338,0.6911,0.0144,0.0443
anc_asym_mig_size	Round_4_Replicate_20	-41114.54	82245.08	160353.66	28514.4	10.6104,0.0948,0.4141,1.7537,1.8615,0.5217,0.0214,0.0262
anc_asym_mig_size	Round_4_Replicate_21	-38767.39	77550.78	104849.27	31606.12	25.0341,0.0859,0.2144,0.9326,1.4653,0.7403,0.0179,0.0295
anc_asym_mig_size	Round_4_Replicate_22	-37581.99	75179.98	102525.77	32452.07	7.8275,0.0726,0.1814,0.8916,3.0058,1.5975,0.0147,0.026
anc_asym_mig_size	Round_4_Replicate_23	-44857.9	89731.8	108806.34	30844.26	6.1755,0.1086,0.2559,1.044,1.1562,0.7283,0.0199,0.046
anc_asym_mig_size	Round_4_Replicate_24	-38766.07	77548.14	120525.6	29697.71	5.5796,0.0943,0.3106,0.8531,0.9811,0.7387,0.023,0.0245
anc_asym_mig_size	Round_4_Replicate_25	-37737.76	75491.52	116170.71	30535.08	5.3364,0.1027,0.2393,1.0447,1.8298,1.108,0.0243,0.0232
anc_asym_mig_size	Round_4_Replicate_26	-40957.72	81931.44	116790.61	30720.14	15.4299,0.1116,0.2606,0.7481,1.3278,0.623,0.018,0.0373
anc_asym_mig_size	Round_4_Replicate_27	-44507.89	89031.78	111686.23	31572.65	7.9678,0.1085,0.1993,1.8605,3.3885,1.2884,0.0187,0.0379
anc_asym_mig_size	Round_4_Replicate_28	-34479.56	68975.12	120385.16	32143.01	7.8118,0.062,0.1577,1.7802,2.3481,0.7077,0.0131,0.0158
anc_asym_mig_size	Round_4_Replicate_29	-34663.63	69343.26	97432.97	32317.8	17.909,0.0567,0.1697,0.9399,1.0284,0.6023,0.0144,0.0177
anc_asym_mig_size	Round_4_Replicate_30	-37960.71	75937.42	117702.87	30310.07	28.895,0.1246,0.2128,1.3507,1.8733,0.5736,0.0304,0.021
anc_asym_mig_size	Round_4_Replicate_31	-52925.19	105866.38	111637.42	32147.11	9.0926,0.0803,0.1898,2.3175,1.5761,1.2667,0.0154,0.0506
anc_asym_mig_size	Round_4_Replicate_32	-36931.76	73879.52	122229.06	30388.51	5.2514,0.1207,0.2084,0.7971,1.6181,0.5388,0.028,0.0175
anc_asym_mig_size	Round_4_Replicate_33	-45159.83	90335.66	103102.01	32284.14	14.0201,0.1259,0.1844,0.9552,3.6739,0.4703,0.0222,0.0393
anc_asym_mig_size	Round_4_Replicate_34	-44028.04	88072.08	196426.51	27454.39	5.915,0.1833,0.3749,2.4533,1.6498,0.9296,0.0397,0.0235
anc_asym_mig_size	Round_4_Replicate_35	-42545.45	85106.9	125203.45	29323.84	6.6262,0.1317,0.3051,2.2198,1.9817,0.8594,0.0295,0.0366
anc_asym_mig_size	Round_4_Replicate_36	-36136.73	72289.46	113934.02	31641.74	6.5126,0.0756,0.2007,0.8384,1.5731,0.5597,0.0154,0.0218
anc_asym_mig_size	Round_4_Replicate_37	-38456.65	76929.3	121359.31	30741.06	11.5726,0.0865,0.2608,0.9505,2.5963,0.4561,0.0168,0.0297
anc_asym_mig_size	Round_4_Replicate_38	-50533.93	101083.86	119818.76	30625.64	10.8055,0.1235,0.2249,1.8738,1.1077,1.5732,0.0171,0.0505
anc_asym_mig_size	Round_4_Replicate_39	-43002.75	86021.5	163173.62	28654.81	5.1677,0.1333,0.4164,0.7264,1.3375,0.9067,0.0178,0.0429
anc_asym_mig_size	Round_4_Replicate_40	-36459.56	72935.12	103840.65	31043.84	15.6516,0.0708,0.2388,0.7742,2.3901,0.655,0.0191,0.0215
