Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu, T)
two_epoch	Round_3_Replicate_3	-15449.99	30903.98	28584.83	623877.41	0.0592,0.0375
two_epoch	Round_3_Replicate_4	-7884.51	15773.02	14831.37	1178786.42	0.0123,0.0149
two_epoch	Round_3_Replicate_5	-8154.28	16312.56	15329.09	812033.6	0.016,0.0133
two_epoch	Round_3_Replicate_6	-7624.33	15252.66	14357.69	872462.52	0.0131,0.0117
two_epoch	Round_3_Replicate_7	-9279.02	18562.04	17377.3	934786.48	0.0213,0.0212
two_epoch	Round_3_Replicate_8	-8055.54	16115.08	15152.83	736461.92	0.014,0.0102
two_epoch	Round_3_Replicate_9	-7946.32	15896.64	14948.31	824571.5	0.0148,0.0125
two_epoch	Round_3_Replicate_10	-12521.27	25046.54	23266.41	748456.92	0.0414,0.0331
two_epoch	Round_3_Replicate_11	-8779.44	17562.88	16466.04	1024476.73	0.0178,0.0192
two_epoch	Round_3_Replicate_12	-12656.72	25317.44	23517.22	711176.08	0.0427,0.0318
two_epoch	Round_3_Replicate_13	-7881.62	15767.24	14825.81	1327762.71	0.0111,0.0148
two_epoch	Round_3_Replicate_14	-7521.71	15047.42	14167.5	1188077.76	0.0108,0.013
two_epoch	Round_3_Replicate_15	-7203.63	14411.26	13585.16	1023389.27	0.0104,0.011
two_epoch	Round_3_Replicate_16	-8905.2	17814.4	16702.43	770729.1	0.0203,0.016
two_epoch	Round_3_Replicate_17	-10854.09	21712.18	20236.89	984522.85	0.0275,0.0294
two_epoch	Round_3_Replicate_18	-14697.8	29399.6	27178.63	896076.35	0.0462,0.047
two_epoch	Round_3_Replicate_19	-13718.36	27440.72	25424.75	764896.14	0.0472,0.0394
two_epoch	Round_3_Replicate_20	-8070.17	16144.34	15172.32	940459.69	0.0153,0.015
two_epoch	Round_3_Replicate_21	-7408.77	14821.54	13962.68	875902.07	0.0118,0.0106
two_epoch	Round_3_Replicate_22	-8349.32	16702.64	15681.4	1021104.32	0.0159,0.017
two_epoch	Round_3_Replicate_23	-8218.74	16441.48	15452.68	722502.99	0.0146,0.0104
two_epoch	Round_3_Replicate_24	-7246.45	14496.9	13663.94	981137.99	0.0108,0.0109
two_epoch	Round_3_Replicate_25	-7611.25	15226.5	14333.31	897350.64	0.013,0.012
two_epoch	Round_3_Replicate_26	-11311.15	22626.3	21077.84	742158.79	0.0347,0.0269
two_epoch	Round_3_Replicate_27	-10650.66	21305.32	19871.12	871992.71	0.0291,0.0273
two_epoch	Round_3_Replicate_28	-12121.53	24247.06	22540.99	772849.86	0.0387,0.0321
two_epoch	Round_3_Replicate_29	-8704.76	17413.52	16330.89	942215.79	0.0184,0.0183
two_epoch	Round_3_Replicate_30	-7095.71	14195.42	13387.49	971475.36	0.01,0.01
two_epoch	Round_3_Replicate_31	-7613.34	15230.68	14338.46	833496.57	0.0128,0.0109
two_epoch	Round_3_Replicate_32	-11799.16	23602.32	21954.84	808120.08	0.0362,0.0316
two_epoch	Round_3_Replicate_33	-7903.52	15811.04	14868.16	903004.59	0.0146,0.0137
two_epoch	Round_3_Replicate_34	-14199.81	28403.62	26289.61	788525.03	0.0487,0.0425
two_epoch	Round_3_Replicate_35	-12103.26	24210.52	22522.02	686333.73	0.0393,0.0276
two_epoch	Round_3_Replicate_36	-9781.54	19567.08	18287.82	1703162.49	0.0138,0.0223
two_epoch	Round_3_Replicate_37	-7438.11	14880.22	14015.51	949380.74	0.0119,0.0117
two_epoch	Round_3_Replicate_38	-7306.81	14617.62	13774.24	1045405.74	0.0108,0.0116
two_epoch	Round_3_Replicate_39	-7141.68	14287.36	13471.53	1025301.09	0.0101,0.0106
two_epoch	Round_3_Replicate_40	-12094.52	24193.04	22484.62	885883.99	0.0355,0.0345
two_epoch	Round_3_Replicate_41	-14082.7	28169.4	26084.81	740822.69	0.0498,0.0402
two_epoch	Round_3_Replicate_42	-7697.24	15398.48	14488.58	1307492.4	0.0106,0.0139
two_epoch	Round_3_Replicate_43	-7095.71	14195.42	13387.49	971475.36	0.01,0.01
two_epoch	Round_3_Replicate_44	-8418.23	16840.46	15809.06	888052.25	0.0174,0.0162
two_epoch	Round_3_Replicate_45	-8762.19	17528.38	16434.22	1072695.36	0.0171,0.0193
two_epoch	Round_3_Replicate_46	-9552.1	19108.2	17877.41	830639.66	0.024,0.021
two_epoch	Round_3_Replicate_47	-7683.0	15370.0	14464.65	900910.25	0.0134,0.0125
two_epoch	Round_3_Replicate_48	-8179.24	16362.48	15370.85	1013623.57	0.0152,0.0161
two_epoch	Round_3_Replicate_49	-9216.45	18436.9	17267.99	798754.1	0.0223,0.0185
two_epoch	Round_3_Replicate_50	-7960.81	15925.62	14970.95	1152209.2	0.0129,0.0153
two_epoch	Round_4_Replicate_1	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_2	-7110.72	14225.44	13414.88	996563.25	0.01,0.0103
two_epoch	Round_4_Replicate_3	-7103.01	14210.02	13400.84	977605.74	0.01,0.0101
two_epoch	Round_4_Replicate_4	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_5	-7095.47	14194.94	13387.03	973534.43	0.01,0.01
two_epoch	Round_4_Replicate_6	-7098.54	14201.08	13392.66	974811.51	0.01,0.0101
two_epoch	Round_4_Replicate_7	-7098.64	14201.28	13392.85	972544.62	0.01,0.0101
two_epoch	Round_4_Replicate_8	-7119.46	14242.92	13430.9	998434.84	0.0101,0.0104
two_epoch	Round_4_Replicate_9	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_10	-7106.29	14216.58	13406.8	988159.7	0.01,0.0102
two_epoch	Round_4_Replicate_11	-7106.62	14217.24	13407.57	960588.72	0.0101,0.01
two_epoch	Round_4_Replicate_12	-7106.1	14216.2	13406.44	988405.77	0.01,0.0102
two_epoch	Round_4_Replicate_13	-7110.91	14225.82	13415.4	966400.1	0.0101,0.0101
two_epoch	Round_4_Replicate_14	-7104.55	14213.1	13403.59	990386.28	0.01,0.0102
two_epoch	Round_4_Replicate_15	-7157.93	14319.86	13501.33	1026621.21	0.0101,0.0107
two_epoch	Round_4_Replicate_16	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_17	-7107.53	14219.06	13409.16	974273.29	0.0101,0.0101
two_epoch	Round_4_Replicate_18	-7097.02	14198.04	13389.88	973413.04	0.01,0.0101
two_epoch	Round_4_Replicate_19	-7106.24	14216.48	13406.71	987204.53	0.01,0.0102
two_epoch	Round_4_Replicate_20	-7097.07	14198.14	13389.97	972609.95	0.01,0.01
two_epoch	Round_4_Replicate_21	-7118.69	14241.38	13429.66	970152.73	0.0101,0.0101
two_epoch	Round_4_Replicate_22	-7105.44	14214.88	13405.35	969740.91	0.0101,0.0101
two_epoch	Round_4_Replicate_23	-7102.56	14209.12	13400.08	968858.96	0.0101,0.01
two_epoch	Round_4_Replicate_24	-7096.91	14197.82	13389.72	967204.79	0.01,0.01
two_epoch	Round_4_Replicate_25	-7111.27	14226.54	13416.13	958187.55	0.0101,0.01
two_epoch	Round_4_Replicate_26	-7100.86	14205.72	13396.96	968336.06	0.01,0.01
two_epoch	Round_4_Replicate_27	-7092.9	14189.8	13382.34	969818.45	0.01,0.01
two_epoch	Round_4_Replicate_28	-7100.57	14205.14	13396.33	983720.83	0.01,0.0102
two_epoch	Round_4_Replicate_29	-7132.78	14269.56	13455.63	954644.42	0.0102,0.0101
two_epoch	Round_4_Replicate_30	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_31	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_32	-7093.22	14190.44	13382.94	969309.96	0.01,0.01
two_epoch	Round_4_Replicate_33	-7096.16	14196.32	13388.34	967825.6	0.01,0.01
two_epoch	Round_4_Replicate_34	-7100.26	14204.52	13395.83	973278.2	0.01,0.0101
two_epoch	Round_4_Replicate_35	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_36	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_37	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_38	-7105.31	14214.62	13405.01	986178.8	0.01,0.0102
two_epoch	Round_4_Replicate_39	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_40	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_41	-7099.66	14203.32	13394.71	976032.89	0.01,0.0101
two_epoch	Round_4_Replicate_42	-7103.26	14210.52	13401.38	965044.3	0.0101,0.01
two_epoch	Round_4_Replicate_43	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_44	-7097.18	14198.36	13390.21	967809.44	0.01,0.01
two_epoch	Round_4_Replicate_45	-7097.54	14199.08	13390.88	967237.42	0.01,0.01
two_epoch	Round_4_Replicate_46	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_47	-7113.39	14230.78	13419.82	988612.52	0.0101,0.0103
two_epoch	Round_4_Replicate_48	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_49	-7107.54	14219.08	13409.18	974290.26	0.0101,0.0101
two_epoch	Round_4_Replicate_50	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_51	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_52	-7120.91	14245.82	13433.54	1001328.23	0.01,0.0104
two_epoch	Round_4_Replicate_53	-7115.31	14234.62	13423.49	964456.74	0.0101,0.0101
two_epoch	Round_4_Replicate_54	-7107.52	14219.04	13409.07	984930.81	0.01,0.0102
two_epoch	Round_4_Replicate_55	-7097.42	14198.84	13390.61	972525.23	0.01,0.01
two_epoch	Round_4_Replicate_56	-7094.69	14193.38	13385.64	969072.78	0.01,0.01
two_epoch	Round_4_Replicate_57	-7093.38	14190.76	13383.23	970552.48	0.01,0.01
two_epoch	Round_4_Replicate_58	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_59	-7103.95	14211.9	13402.58	975693.6	0.01,0.0101
two_epoch	Round_4_Replicate_60	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_61	-7102.69	14209.38	13400.2	985225.61	0.01,0.0102
two_epoch	Round_4_Replicate_62	-7108.02	14220.04	13410.12	965858.62	0.0101,0.0101
two_epoch	Round_4_Replicate_63	-7093.82	14191.64	13384.04	969775.01	0.01,0.01
two_epoch	Round_4_Replicate_64	-7104.48	14212.96	13403.63	963780.95	0.0101,0.01
two_epoch	Round_4_Replicate_65	-7097.66	14199.32	13391.08	968417.85	0.01,0.01
two_epoch	Round_4_Replicate_66	-7097.31	14198.62	13390.4	975325.21	0.01,0.0101
two_epoch	Round_4_Replicate_67	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_68	-7095.02	14194.04	13386.24	969908.83	0.01,0.01
two_epoch	Round_4_Replicate_69	-7123.24	14250.48	13438.07	961796.96	0.0102,0.0101
two_epoch	Round_4_Replicate_70	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_71	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_72	-7103.24	14210.48	13401.35	964068.58	0.0101,0.01
two_epoch	Round_4_Replicate_73	-7138.29	14280.58	13465.41	1007486.4	0.0101,0.0105
two_epoch	Round_4_Replicate_74	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_75	-7100.14	14204.28	13395.59	976851.33	0.01,0.0101
two_epoch	Round_4_Replicate_76	-7100.93	14205.86	13397.1	965411.97	0.0101,0.01
two_epoch	Round_4_Replicate_77	-7100.65	14205.3	13396.52	978560.23	0.01,0.0101
two_epoch	Round_4_Replicate_78	-7107.59	14219.18	13409.23	981290.82	0.01,0.0102
two_epoch	Round_4_Replicate_79	-7103.28	14210.56	13401.41	965405.3	0.0101,0.01
two_epoch	Round_4_Replicate_80	-7100.83	14205.66	13396.85	976678.17	0.01,0.0101
two_epoch	Round_4_Replicate_81	-7110.48	14224.96	13414.64	965397.07	0.0101,0.0101
two_epoch	Round_4_Replicate_82	-7110.05	14224.1	13413.75	977633.22	0.0101,0.0102
two_epoch	Round_4_Replicate_83	-7098.23	14200.46	13392.15	967008.94	0.01,0.01
two_epoch	Round_4_Replicate_84	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_85	-7103.37	14210.74	13401.49	980050.47	0.01,0.0101
two_epoch	Round_4_Replicate_86	-7093.63	14191.26	13383.68	969306.91	0.01,0.01
two_epoch	Round_4_Replicate_87	-7120.2	14244.4	13432.42	971586.01	0.0101,0.0102
two_epoch	Round_4_Replicate_88	-7098.49	14200.98	13392.56	974880.72	0.01,0.0101
two_epoch	Round_4_Replicate_89	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_90	-7107.84	14219.68	13409.76	969817.99	0.0101,0.0101
two_epoch	Round_4_Replicate_91	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_92	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_93	-7094.99	14193.98	13386.15	973822.19	0.01,0.01
two_epoch	Round_4_Replicate_94	-7100.39	14204.78	13396.03	978811.91	0.01,0.0101
two_epoch	Round_4_Replicate_95	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_96	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_97	-7099.68	14203.36	13394.76	974479.86	0.01,0.0101
two_epoch	Round_4_Replicate_98	-7120.79	14245.58	13433.58	959303.91	0.0102,0.0101
two_epoch	Round_4_Replicate_99	-7094.89	14193.78	13385.99	969616.4	0.01,0.01
two_epoch	Round_4_Replicate_100	-7097.12	14198.24	13390.05	974889.53	0.01,0.0101
