Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu, T)
two_epoch	Round_3_Replicate_11	-16054.87	32113.74	29634.95	732459.15	0.0602,0.049
two_epoch	Round_3_Replicate_12	-8770.07	17544.14	16448.87	1035079.17	0.0176,0.0192
two_epoch	Round_3_Replicate_13	-12874.12	25752.24	23890.1	963359.44	0.0364,0.0389
two_epoch	Round_3_Replicate_14	-9712.66	19429.32	18170.23	815392.26	0.0251,0.0215
two_epoch	Round_3_Replicate_15	-15682.99	31369.98	28964.6	743183.06	0.0578,0.0478
two_epoch	Round_3_Replicate_16	-19005.21	38014.42	34974.51	616524.03	0.0808,0.0528
two_epoch	Round_3_Replicate_17	-9134.42	18272.84	17118.3	803195.52	0.0218,0.0182
two_epoch	Round_3_Replicate_18	-17143.32	34290.64	31659.45	585999.95	0.0686,0.0397
two_epoch	Round_3_Replicate_19	-7653.54	15311.08	14408.68	1268698.02	0.0107,0.0137
two_epoch	Round_3_Replicate_20	-8524.97	17053.94	16003.0	936717.45	0.0176,0.0173
two_epoch	Round_3_Replicate_21	-7226.64	14457.28	13627.59	982206.75	0.0107,0.0108
two_epoch	Round_3_Replicate_22	-25153.34	50310.68	45911.39	1014702.76	0.0736,0.0936
two_epoch	Round_3_Replicate_23	-7490.9	14985.8	14111.34	1095163.93	0.0113,0.0128
two_epoch	Round_3_Replicate_24	-8820.71	17645.42	16540.81	1082095.41	0.0172,0.0196
two_epoch	Round_3_Replicate_25	-9346.68	18697.36	17501.51	889449.68	0.0223,0.021
two_epoch	Round_3_Replicate_26	-11908.83	23821.66	22162.23	726632.37	0.0382,0.0291
two_epoch	Round_3_Replicate_27	-7647.97	15299.94	14400.89	877866.06	0.0132,0.012
two_epoch	Round_3_Replicate_28	-9513.85	19031.7	17817.01	716247.07	0.0232,0.0167
two_epoch	Round_3_Replicate_29	-16861.81	33727.62	31118.09	632645.03	0.068,0.045
two_epoch	Round_3_Replicate_30	-11770.56	23545.12	21894.74	1067011.35	0.0292,0.0339
two_epoch	Round_3_Replicate_31	-21560.95	43125.9	39489.32	877846.14	0.0728,0.0781
two_epoch	Round_3_Replicate_32	-16518.54	33041.08	30459.55	789221.07	0.0593,0.0534
two_epoch	Round_3_Replicate_33	-10262.49	20528.98	19162.58	1105072.33	0.0227,0.0267
two_epoch	Round_3_Replicate_34	-15829.33	31662.66	29210.72	966392.63	0.0474,0.0526
two_epoch	Round_3_Replicate_35	-8387.18	16778.36	15759.58	733830.12	0.0162,0.0118
two_epoch	Round_3_Replicate_36	-7578.08	15160.16	14272.47	903571.71	0.0128,0.012
two_epoch	Round_3_Replicate_37	-7873.22	15750.44	14816.77	771235.0	0.0137,0.0106
two_epoch	Round_3_Replicate_38	-14277.72	28559.44	26430.63	782201.08	0.0493,0.0427
two_epoch	Round_3_Replicate_39	-11936.84	23877.68	22194.63	1141429.68	0.028,0.0346
two_epoch	Round_3_Replicate_40	-11993.83	23991.66	22303.34	868526.39	0.0356,0.0338
two_epoch	Round_3_Replicate_41	-11899.15	23802.3	22137.79	783266.02	0.0373,0.0314
two_epoch	Round_3_Replicate_42	-7638.95	15281.9	14382.27	1132031.45	0.0117,0.0136
two_epoch	Round_3_Replicate_43	-10198.88	20401.76	19051.81	857983.77	0.0271,0.0248
two_epoch	Round_3_Replicate_44	-17564.53	35133.06	32356.06	689992.92	0.0699,0.0535
two_epoch	Round_3_Replicate_45	-7752.06	15508.12	14590.0	993991.42	0.0133,0.0137
two_epoch	Round_3_Replicate_46	-7677.55	15359.1	14453.38	1029977.16	0.0126,0.0135
two_epoch	Round_3_Replicate_47	-7204.62	14413.24	13587.56	936911.14	0.0107,0.0103
two_epoch	Round_3_Replicate_48	-7310.21	14624.42	13780.29	1090283.54	0.0105,0.0118
two_epoch	Round_3_Replicate_49	-15994.68	31993.36	29538.01	685494.45	0.0618,0.0459
two_epoch	Round_3_Replicate_50	-22556.0	45116.0	41283.72	749179.15	0.0878,0.0798
two_epoch	Round_4_Replicate_1	-7102.55	14209.1	13400.04	970448.6	0.0101,0.0101
two_epoch	Round_4_Replicate_2	-7098.38	14200.76	13392.4	970735.88	0.01,0.01
two_epoch	Round_4_Replicate_3	-7137.46	14278.92	13464.16	962108.09	0.0103,0.0102
two_epoch	Round_4_Replicate_4	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_5	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_6	-7102.38	14208.76	13399.74	969206.25	0.0101,0.0101
two_epoch	Round_4_Replicate_7	-7093.18	14190.36	13382.86	970415.74	0.01,0.01
two_epoch	Round_4_Replicate_8	-7138.28	14280.56	13465.38	1006327.4	0.0101,0.0105
two_epoch	Round_4_Replicate_9	-7094.52	14193.04	13385.31	969645.81	0.01,0.01
two_epoch	Round_4_Replicate_10	-7113.0	14230.0	13419.25	965975.49	0.0101,0.0101
two_epoch	Round_4_Replicate_11	-7098.93	14201.86	13393.4	971932.65	0.01,0.0101
two_epoch	Round_4_Replicate_12	-7114.9	14233.8	13422.56	993166.24	0.01,0.0103
two_epoch	Round_4_Replicate_13	-7099.88	14203.76	13395.13	973377.86	0.01,0.0101
two_epoch	Round_4_Replicate_14	-7094.19	14192.38	13384.69	972013.37	0.01,0.01
two_epoch	Round_4_Replicate_15	-7104.82	14213.64	13404.11	988500.82	0.01,0.0102
two_epoch	Round_4_Replicate_16	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_17	-7095.84	14195.68	13387.75	967845.49	0.01,0.01
two_epoch	Round_4_Replicate_18	-7099.1	14202.2	13393.73	967918.28	0.01,0.01
two_epoch	Round_4_Replicate_19	-7095.18	14194.36	13386.51	972015.89	0.01,0.01
two_epoch	Round_4_Replicate_20	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_21	-7111.51	14227.02	13416.39	985100.87	0.0101,0.0102
two_epoch	Round_4_Replicate_22	-7109.46	14222.92	13412.57	995894.87	0.01,0.0103
two_epoch	Round_4_Replicate_23	-7096.8	14197.6	13389.5	968782.0	0.01,0.01
two_epoch	Round_4_Replicate_24	-7102.61	14209.22	13400.19	965474.42	0.0101,0.01
two_epoch	Round_4_Replicate_25	-7202.53	14409.06	13583.98	913406.28	0.0107,0.01
two_epoch	Round_4_Replicate_26	-7111.71	14227.42	13416.72	992343.5	0.01,0.0103
two_epoch	Round_4_Replicate_27	-7095.89	14195.78	13387.84	969863.59	0.01,0.01
two_epoch	Round_4_Replicate_28	-7097.74	14199.48	13391.19	973769.34	0.01,0.0101
two_epoch	Round_4_Replicate_29	-7098.1	14200.2	13391.83	978259.34	0.01,0.0101
two_epoch	Round_4_Replicate_30	-7099.69	14203.38	13394.75	976648.84	0.01,0.0101
two_epoch	Round_4_Replicate_31	-7094.7	14193.4	13385.66	968806.45	0.01,0.01
two_epoch	Round_4_Replicate_32	-7094.05	14192.1	13384.45	970902.75	0.01,0.01
two_epoch	Round_4_Replicate_33	-7093.64	14191.28	13383.7	970593.13	0.01,0.01
two_epoch	Round_4_Replicate_34	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_35	-7106.26	14216.52	13406.79	981910.43	0.01,0.0102
two_epoch	Round_4_Replicate_36	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_37	-7100.04	14204.08	13395.47	965227.25	0.0101,0.01
two_epoch	Round_4_Replicate_38	-7094.81	14193.62	13385.82	973856.38	0.01,0.01
two_epoch	Round_4_Replicate_39	-7096.67	14197.34	13389.24	971395.03	0.01,0.01
two_epoch	Round_4_Replicate_40	-7140.43	14284.86	13469.33	1007183.09	0.0101,0.0105
two_epoch	Round_4_Replicate_41	-7099.89	14203.78	13395.17	969874.57	0.01,0.01
two_epoch	Round_4_Replicate_42	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_43	-7126.29	14256.58	13443.6	971278.46	0.0102,0.0102
two_epoch	Round_4_Replicate_44	-7093.95	14191.9	13384.26	970820.91	0.01,0.01
two_epoch	Round_4_Replicate_45	-7101.08	14206.16	13397.37	966270.05	0.0101,0.01
two_epoch	Round_4_Replicate_46	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_47	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_48	-7094.1	14192.2	13384.55	970188.39	0.01,0.01
two_epoch	Round_4_Replicate_49	-7096.94	14197.88	13389.75	971649.94	0.01,0.01
two_epoch	Round_4_Replicate_50	-7105.15	14214.3	13404.86	963367.08	0.0101,0.01
two_epoch	Round_4_Replicate_51	-7141.75	14287.5	13471.73	1008809.28	0.0101,0.0105
two_epoch	Round_4_Replicate_52	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_53	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_54	-7111.5	14227.0	13416.56	958293.77	0.0101,0.01
two_epoch	Round_4_Replicate_55	-7109.6	14223.2	13412.81	997542.68	0.01,0.0103
two_epoch	Round_4_Replicate_56	-7119.29	14242.58	13430.76	969442.48	0.0101,0.0101
two_epoch	Round_4_Replicate_57	-7103.97	14211.94	13402.64	971351.11	0.0101,0.0101
two_epoch	Round_4_Replicate_58	-7112.93	14229.86	13419.09	969551.11	0.0101,0.0101
two_epoch	Round_4_Replicate_59	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_60	-7126.4	14256.8	13443.92	954216.84	0.0102,0.0101
two_epoch	Round_4_Replicate_61	-7093.71	14191.42	13383.81	971222.67	0.01,0.01
two_epoch	Round_4_Replicate_62	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_63	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_64	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_65	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_66	-7123.36	14250.72	13438.07	995180.76	0.0101,0.0104
two_epoch	Round_4_Replicate_67	-7105.95	14215.9	13406.19	985769.37	0.01,0.0102
two_epoch	Round_4_Replicate_68	-7099.21	14202.42	13393.88	975420.65	0.01,0.0101
two_epoch	Round_4_Replicate_69	-7097.82	14199.64	13391.33	976432.44	0.01,0.0101
two_epoch	Round_4_Replicate_70	-7135.23	14274.46	13459.79	1007768.9	0.0101,0.0105
two_epoch	Round_4_Replicate_71	-7114.59	14233.18	13422.01	990038.12	0.0101,0.0103
two_epoch	Round_4_Replicate_72	-7096.78	14197.56	13389.47	967193.74	0.01,0.01
two_epoch	Round_4_Replicate_73	-7149.52	14303.04	13485.89	1032457.87	0.0101,0.0107
two_epoch	Round_4_Replicate_74	-7104.14	14212.28	13402.99	967103.18	0.0101,0.01
two_epoch	Round_4_Replicate_75	-7093.74	14191.48	13383.89	969154.52	0.01,0.01
two_epoch	Round_4_Replicate_76	-7123.2	14250.4	13437.92	972178.35	0.0102,0.0102
two_epoch	Round_4_Replicate_77	-7191.0	14386.0	13562.2	987741.7	0.0105,0.0107
two_epoch	Round_4_Replicate_78	-7107.91	14219.82	13409.94	961687.24	0.0101,0.01
two_epoch	Round_4_Replicate_79	-7099.06	14202.12	13393.67	967325.54	0.01,0.01
two_epoch	Round_4_Replicate_80	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_81	-7100.52	14205.04	13396.25	980396.03	0.01,0.0101
two_epoch	Round_4_Replicate_82	-7127.14	14258.28	13445.07	983583.68	0.0101,0.0103
two_epoch	Round_4_Replicate_83	-7100.95	14205.9	13397.04	979974.52	0.01,0.0101
two_epoch	Round_4_Replicate_84	-7101.4	14206.8	13397.87	979748.11	0.01,0.0101
two_epoch	Round_4_Replicate_85	-7098.05	14200.1	13391.78	972567.34	0.01,0.0101
two_epoch	Round_4_Replicate_86	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_87	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_88	-7119.53	14243.06	13431.1	987181.54	0.0101,0.0103
two_epoch	Round_4_Replicate_89	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_90	-7095.17	14194.34	13386.5	970222.47	0.01,0.01
two_epoch	Round_4_Replicate_91	-7099.96	14203.92	13395.27	974447.02	0.01,0.0101
two_epoch	Round_4_Replicate_92	-7105.87	14215.74	13406.16	967958.19	0.0101,0.0101
two_epoch	Round_4_Replicate_93	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_94	-7096.65	14197.3	13389.24	968330.63	0.01,0.01
two_epoch	Round_4_Replicate_95	-7099.79	14203.58	13394.98	970544.91	0.01,0.01
two_epoch	Round_4_Replicate_96	-7109.54	14223.08	13412.8	981966.22	0.0101,0.0102
two_epoch	Round_4_Replicate_97	-7094.22	14192.44	13384.75	971689.02	0.01,0.01
two_epoch	Round_4_Replicate_98	-7094.84	14193.68	13385.9	971391.19	0.01,0.01
two_epoch	Round_4_Replicate_99	-7095.87	14195.74	13387.78	973455.69	0.01,0.01
two_epoch	Round_4_Replicate_100	-7148.39	14300.78	13484.02	991131.8	0.0102,0.0105
