Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, T1, T2, T3)
sec_contact_sym_mig_three_epoch	Round_2_Replicate_7	-131598.17	263208.34	571985.37	9301.1	1.5829,1.1177,0.3291,0.9029,7.7921,0.452
sec_contact_sym_mig_three_epoch	Round_2_Replicate_8	-94168.26	188348.52	326168.25	25486.29	0.6717,0.3275,2.1541,10.2446,4.3377,0.1489
sec_contact_sym_mig_three_epoch	Round_2_Replicate_9	-198719.28	397450.56	1343137.38	30316.94	0.3564,0.3129,0.4949,1.1151,9.0234,0.1248
sec_contact_sym_mig_three_epoch	Round_2_Replicate_10	-54134.17	108280.34	164432.13	18722.3	1.6311,0.3372,4.3356,8.9,22.4579,0.049
sec_contact_sym_mig_three_epoch	Round_2_Replicate_11	-223267.21	446546.42	1526149.77	37234.47	0.2119,0.5158,1.8137,4.2439,5.9219,0.2484
sec_contact_sym_mig_three_epoch	Round_2_Replicate_12	-68627.24	137266.48	152045.5	12487.49	0.5855,0.7162,0.9327,14.3366,2.771,0.0594
sec_contact_sym_mig_three_epoch	Round_2_Replicate_13	-116249.7	232511.4	291113.4	15586.02	0.4081,1.7621,1.1711,2.353,19.1321,0.1028
sec_contact_sym_mig_three_epoch	Round_2_Replicate_14	-97873.69	195759.38	234492.47	23014.21	0.359,1.1159,4.635,9.2033,16.2804,0.1533
sec_contact_sym_mig_three_epoch	Round_2_Replicate_15	-110879.66	221771.32	386564.22	13145.07	1.0078,0.9321,0.8809,10.304,10.847,0.3696
sec_contact_sym_mig_three_epoch	Round_2_Replicate_16	-139917.8	279847.6	448693.54	30018.08	0.2415,0.6676,1.1858,2.8102,9.9107,0.0803
sec_contact_sym_mig_three_epoch	Round_2_Replicate_17	-110607.25	221226.5	271892.74	20392.58	0.2996,1.333,1.3311,1.2814,8.2017,0.0391
sec_contact_sym_mig_three_epoch	Round_2_Replicate_18	-133869.28	267750.56	661502.37	12895.25	1.349,0.4447,0.3335,5.4119,23.6109,0.1165
sec_contact_sym_mig_three_epoch	Round_2_Replicate_19	-340124.21	680260.42	5361102.84	22488.83	0.2136,1.1223,1.2838,3.1144,3.3672,0.483
sec_contact_sym_mig_three_epoch	Round_2_Replicate_20	-129671.06	259354.12	340160.67	8079.38	0.4918,1.5106,0.3991,11.1182,2.1263,0.0387
sec_contact_sym_mig_three_epoch	Round_3_Replicate_1	-81864.25	163740.5	294915.27	10709.99	6.1165,0.3418,2.3681,14.7806,25.1995,0.0114
sec_contact_sym_mig_three_epoch	Round_3_Replicate_2	-47850.58	95713.16	246085.42	22869.1	1.0969,0.3436,7.2612,6.6781,25.8675,0.0328
sec_contact_sym_mig_three_epoch	Round_3_Replicate_3	-51029.16	102070.32	314393.52	27156.61	1.0394,0.2568,6.9087,21.3598,8.1084,0.0132
sec_contact_sym_mig_three_epoch	Round_3_Replicate_4	-59823.75	119659.5	1261744.54	11106.96	3.4222,0.6395,12.8274,5.5683,7.3346,0.0592
sec_contact_sym_mig_three_epoch	Round_3_Replicate_5	-39728.61	79469.22	143965.28	8541.37	1.5842,1.2915,1.7326,16.9277,7.9885,0.0685
sec_contact_sym_mig_three_epoch	Round_3_Replicate_6	-94361.84	188735.68	224117.52	16338.56	0.5059,1.3,1.3495,22.512,10.4302,0.1257
sec_contact_sym_mig_three_epoch	Round_3_Replicate_7	-72839.82	145691.64	449756.61	21012.09	4.6765,0.2374,13.1687,20.754,23.3947,0.0324
sec_contact_sym_mig_three_epoch	Round_3_Replicate_8	-51571.89	103155.78	578584.02	17942.23	1.4037,0.4647,10.4192,3.9145,23.8334,0.0406
sec_contact_sym_mig_three_epoch	Round_3_Replicate_9	-100764.03	201540.06	363524.08	13811.37	3.3448,0.2561,2.1897,19.3516,20.6821,0.0807
sec_contact_sym_mig_three_epoch	Round_3_Replicate_10	-43802.96	87617.92	169084.7	34982.89	0.4924,0.3075,9.813,2.3356,19.0659,0.0298
sec_contact_sym_mig_three_epoch	Round_3_Replicate_11	-91450.45	182912.9	337252.52	17156.86	1.7301,0.2404,1.4075,24.1304,29.4616,0.0542
sec_contact_sym_mig_three_epoch	Round_3_Replicate_12	-93987.83	187987.66	317050.24	18078.49	5.3673,0.1807,4.7566,9.2431,6.1171,0.0149
sec_contact_sym_mig_three_epoch	Round_3_Replicate_13	-54638.46	109288.92	995185.7	9483.82	2.5643,0.9205,7.6956,3.8025,19.1481,0.0726
sec_contact_sym_mig_three_epoch	Round_3_Replicate_14	-100642.81	201297.62	335769.82	20694.37	3.3627,0.1478,4.1105,8.862,27.6669,0.0243
sec_contact_sym_mig_three_epoch	Round_3_Replicate_15	-45236.56	90485.12	246885.31	33643.17	0.614,0.2698,9.0818,28.0077,28.5442,0.0192
sec_contact_sym_mig_three_epoch	Round_3_Replicate_16	-49720.93	99453.86	339550.64	23217.85	0.5187,0.7008,9.058,29.3903,24.8012,0.037
sec_contact_sym_mig_three_epoch	Round_3_Replicate_17	-71542.11	143096.22	822735.34	11350.33	4.9231,0.4515,3.9644,26.8682,24.5347,0.0135
sec_contact_sym_mig_three_epoch	Round_3_Replicate_18	-78236.14	156484.28	311565.95	12919.65	4.9494,0.306,3.1233,3.7418,23.2118,0.0119
sec_contact_sym_mig_three_epoch	Round_3_Replicate_19	-43513.44	87038.88	179506.83	13779.49	1.2604,0.768,3.311,7.4626,23.8334,0.0595
sec_contact_sym_mig_three_epoch	Round_3_Replicate_20	-41999.58	84011.16	121048.61	14734.25	1.1267,0.6788,1.6435,22.35,10.4619,0.0124
sec_contact_sym_mig_three_epoch	Round_3_Replicate_21	-63242.27	126496.54	159265.72	35611.73	0.4499,0.3174,7.3202,29.4678,29.1457,0.0886
sec_contact_sym_mig_three_epoch	Round_3_Replicate_22	-54682.1	109376.2	212798.92	26875.14	1.4117,0.2446,17.1106,13.4066,19.6481,0.047
sec_contact_sym_mig_three_epoch	Round_3_Replicate_23	-49642.34	99296.68	471988.78	8372.53	2.8226,1.0499,6.2961,2.7836,23.0209,0.1106
sec_contact_sym_mig_three_epoch	Round_3_Replicate_24	-45065.12	90142.24	118939.06	12408.33	1.4852,0.7077,1.1317,23.9911,16.3356,0.0167
sec_contact_sym_mig_three_epoch	Round_3_Replicate_25	-45890.69	91793.38	215616.52	18688.16	0.7614,0.7159,10.7398,4.0477,18.486,0.0716
sec_contact_sym_mig_three_epoch	Round_3_Replicate_26	-59586.28	119184.56	303388.59	12429.32	4.0494,0.484,8.6461,20.2517,22.0675,0.0803
sec_contact_sym_mig_three_epoch	Round_3_Replicate_27	-46953.15	93918.3	213645.26	16370.42	1.4818,0.5221,12.4774,25.6513,25.2415,0.0842
sec_contact_sym_mig_three_epoch	Round_3_Replicate_28	-48113.37	96238.74	128410.74	16389.72	1.2088,0.4485,1.3944,15.2133,7.6652,0.0156
sec_contact_sym_mig_three_epoch	Round_3_Replicate_29	-145915.15	291842.3	841481.98	30100.01	0.8071,0.1235,1.3258,28.4911,28.0679,0.0626
sec_contact_sym_mig_three_epoch	Round_3_Replicate_30	-66284.09	132580.18	298921.17	16122.23	4.3619,0.333,10.8349,24.9975,21.0903,0.0596
sec_contact_sym_mig_three_epoch	Round_4_Replicate_1	-27277.15	54566.3	92042.29	5116.42	1.4292,1.0408,2.5118,27.0501,2.4864,0.078
sec_contact_sym_mig_three_epoch	Round_4_Replicate_2	-28531.84	57075.68	67900.53	6486.62	1.837,0.8316,1.3066,23.9783,3.8871,0.0546
sec_contact_sym_mig_three_epoch	Round_4_Replicate_3	-31869.8	63751.6	177161.18	3118.17	3.632,2.2596,0.8496,28.1875,4.9105,0.0435
sec_contact_sym_mig_three_epoch	Round_4_Replicate_4	-42044.05	84100.1	100022.34	14655.55	0.9305,0.7181,2.2605,7.3745,3.9847,0.0681
sec_contact_sym_mig_three_epoch	Round_4_Replicate_5	-30953.4	61918.8	103161.62	8319.87	0.955,0.8455,2.3397,18.3925,2.495,0.03
sec_contact_sym_mig_three_epoch	Round_4_Replicate_6	-32015.17	64042.34	126550.42	6699.88	1.5912,1.1792,1.8988,21.8964,4.3849,0.0578
sec_contact_sym_mig_three_epoch	Round_4_Replicate_7	-33034.31	66080.62	106592.03	5168.88	2.3897,1.6003,0.9917,28.3477,7.4514,0.057
sec_contact_sym_mig_three_epoch	Round_4_Replicate_8	-31795.05	63602.1	90774.53	5389.4	1.739,1.4183,3.1086,27.0696,4.1912,0.1759
sec_contact_sym_mig_three_epoch	Round_4_Replicate_9	-25921.23	51854.46	108374.36	5375.49	2.3777,0.6087,2.2916,24.3664,2.3989,0.03
sec_contact_sym_mig_three_epoch	Round_4_Replicate_10	-32388.61	64789.22	185650.51	4923.99	2.439,1.4452,1.8153,27.2476,5.4151,0.0768
sec_contact_sym_mig_three_epoch	Round_4_Replicate_11	-40790.38	81592.76	239985.44	5280.23	2.9591,1.8605,3.4984,25.4646,11.3529,0.1963
sec_contact_sym_mig_three_epoch	Round_4_Replicate_12	-26475.55	52963.1	87830.65	4785.64	2.492,1.036,1.3807,27.0935,3.8708,0.0509
sec_contact_sym_mig_three_epoch	Round_4_Replicate_13	-29077.83	58167.66	79895.01	5518.23	1.5829,1.1885,1.494,29.8866,4.0467,0.0663
sec_contact_sym_mig_three_epoch	Round_4_Replicate_14	-31061.39	62134.78	96263.25	4616.31	1.8541,1.5825,2.2753,27.3432,3.7269,0.155
sec_contact_sym_mig_three_epoch	Round_4_Replicate_15	-24003.35	48018.7	67444.49	5932.55	1.1477,0.6748,2.3596,29.7675,2.2011,0.036
sec_contact_sym_mig_three_epoch	Round_4_Replicate_16	-28575.14	57162.28	148140.3	4165.28	3.2327,1.1571,2.4418,26.3078,3.475,0.1094
sec_contact_sym_mig_three_epoch	Round_4_Replicate_17	-32472.1	64956.2	175201.04	3700.19	3.2828,1.9719,1.5844,25.7229,5.031,0.1395
sec_contact_sym_mig_three_epoch	Round_4_Replicate_18	-50020.03	100052.06	230937.47	7284.78	0.9276,2.0359,1.7771,24.362,5.1607,0.0333
sec_contact_sym_mig_three_epoch	Round_4_Replicate_19	-43078.05	86168.1	171520.56	6097.14	2.0196,2.1442,2.5651,17.773,10.0023,0.1896
sec_contact_sym_mig_three_epoch	Round_4_Replicate_20	-44541.23	89094.46	153155.4	15865.88	0.8752,0.8235,3.2196,28.2579,11.1374,0.0533
sec_contact_sym_mig_three_epoch	Round_4_Replicate_21	-35604.5	71221.0	340893.16	5027.07	2.5501,1.3614,2.1681,28.0166,5.5711,0.0561
sec_contact_sym_mig_three_epoch	Round_4_Replicate_22	-46686.26	93384.52	427805.25	11397.97	0.8447,1.2265,4.1589,10.8625,3.9763,0.0369
sec_contact_sym_mig_three_epoch	Round_4_Replicate_23	-29755.2	59522.4	116739.22	5412.34	1.9377,1.2619,1.4804,20.3244,3.4864,0.0472
sec_contact_sym_mig_three_epoch	Round_4_Replicate_24	-55672.45	111356.9	116453.01	7952.98	0.9648,1.66,0.9346,27.3616,6.2738,0.0752
sec_contact_sym_mig_three_epoch	Round_4_Replicate_25	-36952.92	73917.84	88812.18	4027.37	1.6813,2.0318,0.9295,29.1971,3.772,0.0901
sec_contact_sym_mig_three_epoch	Round_4_Replicate_26	-43712.49	87436.98	153276.58	5935.76	2.1038,2.2394,2.1417,17.242,10.9917,0.2049
sec_contact_sym_mig_three_epoch	Round_4_Replicate_27	-47396.32	94804.64	99052.43	9316.06	0.9884,1.0193,0.9495,16.6851,4.0316,0.0616
sec_contact_sym_mig_three_epoch	Round_4_Replicate_28	-30849.92	61711.84	216193.04	3946.17	2.5179,1.4922,1.6226,29.7917,3.923,0.0489
sec_contact_sym_mig_three_epoch	Round_4_Replicate_29	-28534.72	57081.44	67745.52	3945.85	1.7962,1.4395,1.1825,27.138,2.4141,0.0906
sec_contact_sym_mig_three_epoch	Round_4_Replicate_30	-35108.67	70229.34	168684.83	5787.12	3.0101,1.1674,3.2554,28.9723,7.0649,0.1401
sec_contact_sym_mig_three_epoch	Round_4_Replicate_31	-27858.66	55729.32	158786.5	5006.47	2.2735,1.0165,2.2961,16.2997,1.5797,0.0556
sec_contact_sym_mig_three_epoch	Round_4_Replicate_32	-29436.95	58885.9	166959.49	5442.38	2.1641,1.0281,2.3565,24.6742,3.6588,0.06
sec_contact_sym_mig_three_epoch	Round_4_Replicate_33	-47114.07	94240.14	169373.89	11778.71	0.986,1.2809,1.8694,15.086,9.5844,0.037
sec_contact_sym_mig_three_epoch	Round_4_Replicate_34	-42059.49	84130.98	196603.08	10136.55	0.8579,1.2205,2.8236,18.9709,4.3982,0.0418
sec_contact_sym_mig_three_epoch	Round_4_Replicate_35	-23818.06	47648.12	75168.62	5078.83	1.3354,0.7542,2.0508,27.6031,1.9593,0.0285
sec_contact_sym_mig_three_epoch	Round_4_Replicate_36	-38928.7	77869.4	151974.94	15646.02	0.8773,0.6739,3.3158,21.8912,5.7283,0.034
sec_contact_sym_mig_three_epoch	Round_4_Replicate_37	-54198.5	108409.0	129537.63	15084.44	0.8576,0.8633,1.0367,20.9551,19.5172,0.0225
sec_contact_sym_mig_three_epoch	Round_4_Replicate_38	-29726.57	59465.14	133849.31	5501.52	1.5834,1.1714,2.1273,20.0481,2.5153,0.0566
sec_contact_sym_mig_three_epoch	Round_4_Replicate_39	-23083.86	46179.72	69716.65	3626.51	2.5881,1.0452,1.1378,26.2911,1.9965,0.0249
sec_contact_sym_mig_three_epoch	Round_4_Replicate_40	-55196.32	110404.64	138829.67	15417.02	0.9365,0.7171,0.9429,14.3851,12.2783,0.0239
