Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2)
anc_asym_mig	Round_2_Replicate_15	-71864.31	143740.62	306834.93	19567.25	1.7469,1.1212,8.147,0.2541,0.0617,0.151
anc_asym_mig	Round_2_Replicate_16	-114300.92	228613.84	410797.42	24324.18	3.4751,0.1855,8.9865,0.1993,0.2325,0.0602
anc_asym_mig	Round_2_Replicate_17	-216521.2	433054.4	2287881.89	26681.91	0.9286,0.1554,2.5138,0.6775,0.0367,0.3222
anc_asym_mig	Round_2_Replicate_18	-75946.08	151904.16	222633.79	29269.78	0.5813,0.2809,1.2394,0.3575,0.0521,0.1185
anc_asym_mig	Round_2_Replicate_19	-181183.93	362379.86	1242912.49	14468.05	5.1161,0.296,1.0797,1.0677,0.1172,0.3349
anc_asym_mig	Round_2_Replicate_20	-80258.46	160528.92	258296.09	25143.05	1.1159,0.2719,3.4162,0.2672,0.1954,0.0721
anc_asym_mig	Round_3_Replicate_1	-35179.88	70371.76	135912.95	33697.39	0.3797,0.3441,14.2243,0.4795,0.1531,0.0156
anc_asym_mig	Round_3_Replicate_2	-53670.57	107353.14	254463.24	26237.25	0.3146,1.1741,11.6262,0.3178,0.1641,0.0163
anc_asym_mig	Round_3_Replicate_3	-115485.23	230982.46	467209.89	18662.01	1.6252,0.5658,5.3501,0.349,0.1605,0.3369
anc_asym_mig	Round_3_Replicate_4	-48750.72	97513.44	153362.66	26115.79	0.9825,0.3523,1.4221,1.1943,0.0182,0.0711
anc_asym_mig	Round_3_Replicate_5	-71652.14	143316.28	524360.36	20456.26	1.6783,1.2595,4.205,1.4786,0.0488,0.1159
anc_asym_mig	Round_3_Replicate_6	-57144.61	114301.22	230366.16	22481.31	1.3221,0.5559,5.0714,0.4344,0.2824,0.0233
anc_asym_mig	Round_3_Replicate_7	-70016.04	140044.08	213025.62	41549.44	0.4417,0.1744,8.3448,0.5864,0.2672,0.0362
anc_asym_mig	Round_3_Replicate_8	-80029.16	160070.32	236935.57	18441.47	1.6856,1.1835,4.2547,2.3883,0.0266,0.2576
anc_asym_mig	Round_3_Replicate_9	-74832.82	149677.64	213268.48	19798.84	1.1883,1.2776,1.0188,0.4402,0.1526,0.1205
anc_asym_mig	Round_3_Replicate_10	-177340.88	354693.76	1090405.93	36852.46	0.3231,0.2361,2.6239,0.3164,0.0678,0.2563
anc_asym_mig	Round_3_Replicate_11	-141244.05	282500.1	534206.72	20315.32	0.587,1.4155,2.4892,1.9925,0.1646,0.3861
anc_asym_mig	Round_3_Replicate_12	-248622.58	497257.16	3344281.21	35028.61	0.5358,0.195,8.0969,1.5412,0.229,0.3826
anc_asym_mig	Round_3_Replicate_13	-128710.3	257432.6	603137.2	21514.87	1.2695,0.4274,8.6899,1.9014,0.2951,0.3423
anc_asym_mig	Round_3_Replicate_14	-65554.81	131121.62	181164.05	22039.78	0.983,0.8544,1.3192,2.0749,0.1589,0.0875
anc_asym_mig	Round_3_Replicate_15	-53036.77	106085.54	137668.16	26276.31	1.2252,0.1975,0.6875,3.6706,0.0372,0.0512
anc_asym_mig	Round_3_Replicate_16	-83951.48	167914.96	247242.94	17549.71	1.6452,1.2235,1.7657,1.3936,0.1524,0.21
anc_asym_mig	Round_3_Replicate_17	-62220.9	124453.8	356963.78	22632.84	0.8505,1.2115,9.0634,1.0894,0.107,0.072
anc_asym_mig	Round_3_Replicate_18	-144161.24	288334.48	697733.75	32879.83	0.4159,0.2836,3.0236,1.6989,0.1059,0.2363
anc_asym_mig	Round_3_Replicate_19	-36656.08	73324.16	116664.2	30501.6	0.4672,0.1542,1.425,0.3387,0.0196,0.0206
anc_asym_mig	Round_3_Replicate_20	-60059.05	120130.1	309107.58	22882.38	1.2842,0.7545,3.7353,2.3745,0.0551,0.0788
anc_asym_mig	Round_3_Replicate_21	-51775.57	103563.14	123596.13	28651.37	0.4461,0.5164,1.4446,0.5343,0.0705,0.0401
anc_asym_mig	Round_3_Replicate_22	-67843.29	135698.58	179852.06	23006.09	0.6649,1.2266,0.8748,0.7783,0.1998,0.0259
anc_asym_mig	Round_3_Replicate_23	-162500.87	325013.74	841711.48	28715.19	0.4384,0.4848,3.7836,1.186,0.0826,0.3625
anc_asym_mig	Round_3_Replicate_24	-93598.71	187209.42	293296.14	18990.09	1.5145,0.7903,5.5961,0.4924,0.0208,0.3349
anc_asym_mig	Round_3_Replicate_25	-51376.99	102765.98	132244.86	26039.96	0.7111,0.4483,5.0983,3.7915,0.2363,0.0659
anc_asym_mig	Round_3_Replicate_26	-98741.16	197494.32	324654.97	33455.5	0.3686,0.2744,1.1406,0.6569,0.1063,0.1055
anc_asym_mig	Round_3_Replicate_27	-224914.63	449841.26	2591972.65	19595.5	1.7832,0.2263,3.1534,1.3577,0.2905,0.3747
anc_asym_mig	Round_3_Replicate_28	-61165.96	122343.92	138169.51	28022.87	0.4322,0.6435,1.1631,0.346,0.0687,0.0674
anc_asym_mig	Round_3_Replicate_29	-67252.22	134516.44	184206.8	22203.66	2.3073,0.3125,11.1147,3.8433,0.1078,0.0902
anc_asym_mig	Round_3_Replicate_30	-68524.41	137060.82	188864.66	22811.51	1.5874,0.3423,2.596,0.5294,0.0928,0.0884
anc_asym_mig	Round_4_Replicate_1	-33005.92	66023.84	87139.53	36192.59	0.3321,0.2735,11.7267,0.3976,0.1583,0.0123
anc_asym_mig	Round_4_Replicate_2	-42360.47	84732.94	143711.44	27820.32	0.6625,0.3799,5.8228,0.6795,0.1024,0.0188
anc_asym_mig	Round_4_Replicate_3	-29508.47	59028.94	112190.1	38531.66	0.2683,0.2195,22.9098,0.3656,0.0977,0.0122
anc_asym_mig	Round_4_Replicate_4	-43021.73	86055.46	128160.83	31146.53	0.2381,0.6085,11.5469,0.7893,0.145,0.0118
anc_asym_mig	Round_4_Replicate_5	-41492.08	82996.16	170949.64	30386.65	0.3216,0.6108,11.4616,0.6028,0.2375,0.0118
anc_asym_mig	Round_4_Replicate_6	-37666.78	75345.56	129327.71	32001.57	0.5039,0.3274,11.2939,0.7827,0.1691,0.0184
anc_asym_mig	Round_4_Replicate_7	-35113.01	70238.02	89528.02	34659.46	0.3065,0.3767,10.2418,0.2779,0.2009,0.0121
anc_asym_mig	Round_4_Replicate_8	-35474.25	70960.5	98166.65	34102.02	0.2932,0.3921,11.6945,0.6075,0.1733,0.0144
anc_asym_mig	Round_4_Replicate_9	-40002.35	80016.7	136303.3	32118.54	0.3373,0.5559,10.6526,0.269,0.341,0.0123
anc_asym_mig	Round_4_Replicate_10	-29754.14	59520.28	92326.59	37018.47	0.3103,0.1954,17.354,0.5566,0.0924,0.0111
anc_asym_mig	Round_4_Replicate_11	-39421.57	78855.14	151307.43	29006.41	0.7016,0.2476,9.0725,0.4675,0.0655,0.0162
anc_asym_mig	Round_4_Replicate_12	-29028.79	58069.58	84132.68	40872.53	0.2522,0.1979,21.5751,0.2729,0.1081,0.0132
anc_asym_mig	Round_4_Replicate_13	-42951.92	85915.84	178552.37	29880.07	0.3166,0.6223,12.6472,0.7213,0.1554,0.0164
anc_asym_mig	Round_4_Replicate_14	-30715.63	61443.26	86150.51	35787.2	0.3329,0.1785,17.304,0.3731,0.0731,0.0147
anc_asym_mig	Round_4_Replicate_15	-47071.63	94155.26	180623.24	26386.95	0.6972,0.5734,9.0022,0.3257,0.1907,0.0365
anc_asym_mig	Round_4_Replicate_16	-35179.6	70371.2	103396.94	32485.14	0.4212,0.3062,10.5502,0.3627,0.1292,0.0155
anc_asym_mig	Round_4_Replicate_17	-31673.62	63359.24	107445.0	37607.84	0.3172,0.2627,15.7186,0.2586,0.1484,0.0107
anc_asym_mig	Round_4_Replicate_18	-44253.51	88519.02	196273.88	31574.03	0.6621,0.4035,19.1928,0.7499,0.2131,0.0402
anc_asym_mig	Round_4_Replicate_19	-33404.49	66820.98	99769.98	37207.88	0.3333,0.2902,12.4402,0.8096,0.2012,0.0112
anc_asym_mig	Round_4_Replicate_20	-37556.65	75125.3	106106.15	31978.26	0.4638,0.3473,8.9489,0.3702,0.1888,0.0153
anc_asym_mig	Round_4_Replicate_21	-33731.8	67475.6	98221.56	33357.2	0.3914,0.2762,11.1194,0.4594,0.1191,0.0135
anc_asym_mig	Round_4_Replicate_22	-34632.38	69276.76	137695.71	32550.47	0.5228,0.1902,16.121,0.5572,0.0722,0.0121
anc_asym_mig	Round_4_Replicate_23	-40702.43	81416.86	135068.88	29190.09	0.4172,0.5113,7.393,0.5252,0.1425,0.0118
anc_asym_mig	Round_4_Replicate_24	-40663.44	81338.88	142303.15	35092.78	0.5939,0.262,17.3999,0.3089,0.1678,0.0258
anc_asym_mig	Round_4_Replicate_25	-38757.86	77527.72	172807.07	31554.92	0.5755,0.3093,12.9301,0.3748,0.143,0.0156
anc_asym_mig	Round_4_Replicate_26	-35967.73	71947.46	112993.35	31428.85	0.4438,0.3321,8.7239,0.9069,0.1422,0.0115
anc_asym_mig	Round_4_Replicate_27	-38139.39	76290.78	152996.49	31485.52	0.3227,0.4774,12.8001,0.3602,0.141,0.0132
anc_asym_mig	Round_4_Replicate_28	-36270.23	72552.46	117871.55	30833.71	0.4819,0.3031,8.8113,0.7135,0.1079,0.0128
anc_asym_mig	Round_4_Replicate_29	-33807.79	67627.58	103908.9	40200.99	0.2581,0.3405,14.825,0.3001,0.2551,0.0101
anc_asym_mig	Round_4_Replicate_30	-38246.09	76504.18	119507.06	34406.57	0.248,0.5191,13.3948,0.2584,0.2708,0.0112
anc_asym_mig	Round_4_Replicate_31	-37497.08	75006.16	148449.34	31454.58	0.5654,0.2807,13.4297,0.305,0.1128,0.0175
anc_asym_mig	Round_4_Replicate_32	-43600.63	87213.26	163431.76	31839.6	0.6768,0.3643,18.9425,0.7725,0.1923,0.0423
anc_asym_mig	Round_4_Replicate_33	-31797.66	63607.32	93028.4	37103.96	0.2637,0.3063,14.4412,0.5032,0.1548,0.0109
anc_asym_mig	Round_4_Replicate_34	-34116.09	68244.18	107232.92	32743.68	0.4104,0.2822,11.7312,0.2579,0.1089,0.0142
anc_asym_mig	Round_4_Replicate_35	-37495.03	75002.06	126366.1	30235.93	0.6202,0.2352,9.974,0.7628,0.0837,0.0147
anc_asym_mig	Round_4_Replicate_36	-36427.19	72866.38	121429.04	31870.33	0.4259,0.3838,9.586,0.2781,0.1865,0.0101
anc_asym_mig	Round_4_Replicate_37	-38556.72	77125.44	132691.31	30483.77	0.5384,0.3543,9.7925,0.5285,0.1558,0.0173
anc_asym_mig	Round_4_Replicate_38	-39127.7	78267.4	145005.91	31656.81	0.5472,0.342,13.5113,0.3305,0.1569,0.0245
anc_asym_mig	Round_4_Replicate_39	-39382.97	78777.94	119314.8	31004.79	0.3992,0.4884,9.1441,0.5079,0.2513,0.0164
anc_asym_mig	Round_4_Replicate_40	-41422.61	82857.22	152001.99	29701.02	0.3506,0.5763,10.2983,0.4854,0.1508,0.0149
