Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1f, nu2f, T)
schange	Round_3_Replicate_31	-365087.46	730184.92	822467.81	434576.8	0.5317,0.0228,0.2153,1.4349,0.0485
schange	Round_3_Replicate_32	-316542.91	633095.82	639136.55	424115.77	5.6125,0.0867,0.1177,0.6241,0.1032
schange	Round_3_Replicate_33	-354161.12	708332.24	693008.96	420309.03	4.6967,0.0393,0.1003,4.7946,0.0802
schange	Round_3_Replicate_34	-420070.16	840150.32	897873.42	380921.21	1.2399,0.0819,0.3514,0.9669,0.0987
schange	Round_3_Replicate_35	-428880.72	857771.44	769794.05	434643.34	7.3985,0.1933,0.0454,1.4209,0.086
schange	Round_3_Replicate_36	-296733.03	593476.06	510259.73	456573.25	3.6244,0.0657,0.0625,1.6208,0.0809
schange	Round_3_Replicate_37	-318561.3	637132.6	541034.27	459785.52	6.7323,0.0401,0.05,5.2109,0.0783
schange	Round_3_Replicate_38	-400377.77	800765.54	861877.91	379825.74	5.7333,0.1153,0.1727,1.3153,0.113
schange	Round_3_Replicate_39	-216893.28	433796.56	396283.92	512069.81	1.1385,0.0414,0.0437,0.4264,0.0461
schange	Round_3_Replicate_40	-401799.9	803609.8	827871.76	403877.14	8.6433,0.0817,0.1263,1.3614,0.146
schange	Round_3_Replicate_41	-304537.49	609084.98	559777.98	415795.53	1.5304,0.22,0.1574,0.5273,0.1144
schange	Round_3_Replicate_42	-271234.19	542478.38	481095.38	471438.05	0.6373,0.0394,0.0923,1.7412,0.0614
schange	Round_3_Replicate_43	-265617.33	531244.66	499603.22	451788.23	2.8698,0.0752,0.0827,0.6549,0.0747
schange	Round_3_Replicate_44	-446686.25	893382.5	846803.82	347217.03	0.9305,0.2607,0.4367,1.1883,0.1746
schange	Round_3_Replicate_45	-238908.7	477827.4	431977.65	502941.82	2.8049,0.0275,0.0369,1.2823,0.0477
schange	Round_3_Replicate_46	-493276.93	986563.86	1336447.74	396162.14	3.4991,0.0271,0.1864,2.1119,0.0508
schange	Round_3_Replicate_47	-354277.4	708564.8	609425.75	431841.47	1.0582,0.0794,0.1051,3.0763,0.0874
schange	Round_3_Replicate_48	-417805.83	835621.66	859549.96	379072.63	1.6712,0.0795,0.2789,1.6948,0.1092
schange	Round_3_Replicate_49	-500003.9	1000017.8	979125.73	401960.19	1.0161,0.1461,0.11,5.8685,0.0934
schange	Round_3_Replicate_50	-417491.91	834993.82	767627.71	388233.97	2.6581,0.0906,0.1431,5.4331,0.118
schange	Round_4_Replicate_1	-203744.2	407498.4	382764.04	497427.46	0.8006,0.0713,0.0608,0.2056,0.0461
schange	Round_4_Replicate_2	-205367.91	410745.82	378127.85	512901.86	0.8837,0.0266,0.0338,0.5006,0.0314
schange	Round_4_Replicate_3	-191346.78	382703.56	357502.39	524468.21	0.6618,0.0248,0.0312,0.2998,0.0276
schange	Round_4_Replicate_4	-205611.91	411233.82	378167.81	505285.32	1.2946,0.0515,0.0427,0.2888,0.0426
schange	Round_4_Replicate_5	-217930.93	435871.86	400095.63	496492.82	0.6162,0.0462,0.0632,0.4161,0.045
schange	Round_4_Replicate_6	-217662.53	435335.06	398016.85	498373.65	1.6246,0.0561,0.0488,0.3711,0.0515
schange	Round_4_Replicate_7	-221283.47	442576.94	401773.25	508255.02	0.9865,0.0294,0.0435,0.7442,0.0417
schange	Round_4_Replicate_8	-179412.83	358835.66	331948.29	544469.29	1.1424,0.0162,0.0142,0.2276,0.0183
schange	Round_4_Replicate_9	-211596.04	423202.08	382371.64	510575.27	1.5574,0.0347,0.0339,0.4933,0.0385
schange	Round_4_Replicate_10	-192847.58	385705.16	353836.15	528407.56	0.655,0.0209,0.026,0.3844,0.025
schange	Round_4_Replicate_11	-208902.18	417814.36	379123.73	508328.65	1.9138,0.0727,0.0409,0.2464,0.0505
schange	Round_4_Replicate_12	-208555.78	417121.56	379317.89	510385.4	0.5953,0.036,0.0462,0.4101,0.0373
schange	Round_4_Replicate_13	-200024.93	400059.86	365819.1	512502.12	1.5368,0.0635,0.0383,0.2142,0.0436
schange	Round_4_Replicate_14	-236298.09	472606.18	422920.04	495872.8	0.8964,0.0387,0.057,0.817,0.0508
schange	Round_4_Replicate_15	-227855.78	455721.56	409475.34	500532.67	0.7677,0.0419,0.0566,0.5984,0.0488
schange	Round_4_Replicate_16	-219482.69	438975.38	405548.19	505082.19	0.6052,0.0533,0.0658,0.3436,0.0514
schange	Round_4_Replicate_17	-215367.47	430744.94	388295.85	512691.24	1.0785,0.0437,0.0418,0.407,0.0446
schange	Round_4_Replicate_18	-216677.27	433364.54	391687.11	513235.95	0.6649,0.0279,0.0441,0.6894,0.0385
schange	Round_4_Replicate_19	-218670.18	437350.36	399407.25	507293.07	0.8145,0.0293,0.0464,0.6843,0.0405
schange	Round_4_Replicate_20	-211843.92	423697.84	394955.23	499682.72	0.8199,0.0667,0.0645,0.2596,0.0525
schange	Round_4_Replicate_21	-239230.58	478471.16	430196.42	483980.85	1.3591,0.0494,0.0576,0.7096,0.054
schange	Round_4_Replicate_22	-185040.32	370090.64	349704.31	533391.47	1.6585,0.0262,0.022,0.2078,0.027
schange	Round_4_Replicate_23	-209226.8	418463.6	389656.43	506756.69	1.2153,0.0351,0.0419,0.4157,0.0398
schange	Round_4_Replicate_24	-194900.04	389810.08	374094.34	535914.72	0.9299,0.0326,0.0316,0.1992,0.0335
schange	Round_4_Replicate_25	-226537.06	453084.12	409528.77	495244.76	1.2971,0.0469,0.0517,0.5425,0.0507
schange	Round_4_Replicate_26	-219837.82	439685.64	409468.06	492577.28	1.2918,0.044,0.0499,0.4565,0.0443
schange	Round_4_Replicate_27	-197811.41	395632.82	364163.25	518883.86	1.0716,0.0327,0.0323,0.3178,0.0332
schange	Round_4_Replicate_28	-222467.09	444944.18	405897.54	498549.32	0.7213,0.0389,0.058,0.5603,0.0455
schange	Round_4_Replicate_29	-208615.05	417240.1	396890.98	496067.41	1.6114,0.0508,0.0449,0.2831,0.0418
schange	Round_4_Replicate_30	-221587.82	443185.64	401217.45	505039.74	1.1684,0.0356,0.0445,0.6158,0.0446
schange	Round_4_Replicate_31	-216654.99	433319.98	396582.91	499287.51	1.2655,0.0417,0.0446,0.467,0.0427
schange	Round_4_Replicate_32	-219963.74	439937.48	405651.04	505695.72	0.7407,0.0307,0.0516,0.63,0.0421
schange	Round_4_Replicate_33	-200136.59	400283.18	377362.57	499995.06	0.9258,0.0762,0.0577,0.1823,0.0468
schange	Round_4_Replicate_34	-227306.08	454622.16	417528.41	489655.8	2.1114,0.0684,0.0556,0.3858,0.0614
schange	Round_4_Replicate_35	-237480.71	474971.42	431767.4	482332.68	0.5915,0.0511,0.0785,0.6027,0.0512
schange	Round_4_Replicate_36	-229701.54	459413.08	417126.43	497414.1	0.9717,0.0399,0.0559,0.6482,0.0499
schange	Round_4_Replicate_37	-218517.64	437045.28	407352.52	488110.81	0.577,0.0693,0.0847,0.2869,0.0531
schange	Round_4_Replicate_38	-220032.93	440075.86	410477.27	500503.98	0.819,0.0268,0.0489,0.7496,0.0383
schange	Round_4_Replicate_39	-205089.7	410189.4	379872.71	508897.82	0.7501,0.0501,0.052,0.2729,0.0437
schange	Round_4_Replicate_40	-203105.64	406221.28	369839.34	519665.12	1.5868,0.03,0.0289,0.4228,0.0344
schange	Round_4_Replicate_41	-211274.25	422558.5	388147.09	514951.82	0.8664,0.0206,0.0356,0.8647,0.033
schange	Round_4_Replicate_42	-201430.52	402871.04	377376.82	524155.66	0.7455,0.0518,0.0447,0.2075,0.0427
schange	Round_4_Replicate_43	-236683.26	473376.52	443504.22	482801.4	0.796,0.0367,0.0676,0.7747,0.046
schange	Round_4_Replicate_44	-218156.24	436322.48	393877.55	501605.29	0.9814,0.0441,0.0447,0.4539,0.0419
schange	Round_4_Replicate_45	-225929.9	451869.8	404574.09	508484.53	0.9964,0.0347,0.0444,0.6937,0.0451
schange	Round_4_Replicate_46	-202333.47	404676.94	381046.69	504152.77	1.6375,0.0474,0.0402,0.2642,0.0403
schange	Round_4_Replicate_47	-212103.28	424216.56	391106.67	505708.38	1.0765,0.0382,0.0453,0.4278,0.0423
schange	Round_4_Replicate_48	-200046.45	400102.9	366516.46	517877.35	0.6199,0.0472,0.0453,0.2443,0.0391
schange	Round_4_Replicate_49	-194947.38	389904.76	364936.46	519323.92	0.7484,0.0255,0.0325,0.3374,0.0287
schange	Round_4_Replicate_50	-213217.71	426445.42	398422.06	506651.8	0.5833,0.021,0.0428,0.8459,0.0312
schange	Round_4_Replicate_51	-204423.35	408856.7	373658.66	526154.18	1.2479,0.0171,0.0251,0.8694,0.0288
schange	Round_4_Replicate_52	-220516.71	441043.42	394005.72	512799.74	0.5884,0.0389,0.049,0.5042,0.043
schange	Round_4_Replicate_53	-185796.34	371602.68	348501.9	531452.34	1.6946,0.0292,0.0229,0.2065,0.0283
schange	Round_4_Replicate_54	-199361.92	398733.84	377321.75	524248.01	1.9682,0.0152,0.0219,0.7136,0.026
schange	Round_4_Replicate_55	-213569.03	427148.06	400166.54	491881.62	1.8036,0.0683,0.0544,0.2803,0.0535
schange	Round_4_Replicate_56	-212794.83	425599.66	389342.05	508490.01	1.3136,0.0431,0.0428,0.3941,0.045
schange	Round_4_Replicate_57	-247730.97	495471.94	447294.85	475016.84	0.5693,0.0569,0.0944,0.6668,0.0584
schange	Round_4_Replicate_58	-234359.72	468729.44	424474.55	484654.17	1.6562,0.0539,0.0558,0.5803,0.0551
schange	Round_4_Replicate_59	-214501.28	429012.56	401250.71	505105.2	1.0058,0.0269,0.0429,0.6233,0.0373
schange	Round_4_Replicate_60	-207961.6	415933.2	383577.57	500115.48	2.0983,0.0681,0.0447,0.2601,0.0503
schange	Round_4_Replicate_61	-234709.67	469429.34	433571.79	486621.13	1.3734,0.0389,0.0569,0.7424,0.0502
schange	Round_4_Replicate_62	-221367.27	442744.54	408846.11	498213.18	0.671,0.0432,0.0646,0.4571,0.0479
schange	Round_4_Replicate_63	-239206.9	478423.8	432747.85	489828.97	2.2274,0.0496,0.0513,0.658,0.059
schange	Round_4_Replicate_64	-213059.18	426128.36	393996.42	490370.9	1.2318,0.0826,0.0604,0.2529,0.0538
schange	Round_4_Replicate_65	-181444.39	362898.78	337195.79	539621.25	1.0171,0.0299,0.0217,0.1586,0.0255
schange	Round_4_Replicate_66	-223062.47	446134.94	414442.69	496186.65	1.3202,0.0354,0.0492,0.6023,0.0449
schange	Round_4_Replicate_67	-210945.89	421901.78	382368.47	510335.55	1.7368,0.0397,0.0355,0.4217,0.0415
schange	Round_4_Replicate_68	-216689.79	433389.58	401256.97	499973.89	0.8743,0.0331,0.0477,0.5604,0.0391
schange	Round_4_Replicate_69	-208396.87	416803.74	392807.36	510466.15	1.0702,0.0306,0.0416,0.4222,0.038
schange	Round_4_Replicate_70	-201310.16	402630.32	376369.9	518720.16	1.4376,0.0211,0.0279,0.5455,0.03
schange	Round_4_Replicate_71	-227536.02	455082.04	426215.42	489847.1	1.955,0.0401,0.05,0.575,0.0489
schange	Round_4_Replicate_72	-216523.2	433056.4	392565.8	510294.52	0.9896,0.0248,0.0378,0.8506,0.0365
schange	Round_4_Replicate_73	-202008.52	404027.04	372857.19	506480.78	0.7693,0.0699,0.055,0.2074,0.0464
schange	Round_4_Replicate_74	-218661.49	437332.98	403901.88	492946.86	0.9831,0.0511,0.0577,0.3945,0.0475
schange	Round_4_Replicate_75	-208290.17	416590.34	389875.32	510733.91	0.5691,0.0198,0.0392,0.7576,0.0293
schange	Round_4_Replicate_76	-232489.82	464989.64	423052.2	487695.17	1.0472,0.0574,0.0667,0.4923,0.0578
schange	Round_4_Replicate_77	-220297.39	440604.78	397238.68	502213.35	0.8057,0.0398,0.0505,0.5387,0.0439
schange	Round_4_Replicate_78	-197240.64	394491.28	362952.03	511717.73	1.7753,0.0679,0.0376,0.193,0.0437
schange	Round_4_Replicate_79	-239072.82	478155.64	440404.48	486161.76	1.0944,0.0404,0.0648,0.7523,0.0536
schange	Round_4_Replicate_80	-194022.46	388054.92	359703.08	514230.21	1.4328,0.0503,0.0337,0.2022,0.0362
schange	Round_4_Replicate_81	-221907.31	443824.62	400941.4	505518.52	1.1371,0.0356,0.0444,0.6224,0.0446
schange	Round_4_Replicate_82	-210891.19	421792.38	400067.95	491984.49	1.7948,0.079,0.0578,0.2301,0.056
schange	Round_4_Replicate_83	-196270.92	392551.84	368232.08	514935.68	2.0762,0.0519,0.0351,0.2101,0.0415
schange	Round_4_Replicate_84	-226055.03	452120.06	426555.81	495000.48	1.6466,0.0358,0.0498,0.5735,0.0472
schange	Round_4_Replicate_85	-207917.64	415845.28	385299.42	510555.7	0.7894,0.0253,0.0389,0.5747,0.0332
schange	Round_4_Replicate_86	-214331.66	428673.32	388816.42	513060.37	1.2813,0.0345,0.038,0.5072,0.0415
schange	Round_4_Replicate_87	-188108.47	376226.94	355000.35	527780.96	1.0605,0.0265,0.027,0.2395,0.028
schange	Round_4_Replicate_88	-216584.62	433179.24	396623.69	502421.22	1.3963,0.0639,0.0508,0.3142,0.0539
schange	Round_4_Replicate_89	-230285.64	460581.28	418805.15	485066.79	0.8654,0.0649,0.0729,0.4285,0.0574
schange	Round_4_Replicate_90	-230784.88	461579.76	420439.92	498556.07	1.0993,0.0387,0.0536,0.6687,0.0504
schange	Round_4_Replicate_91	-245014.71	490039.42	442556.23	480545.95	0.5778,0.046,0.0854,0.7908,0.0548
schange	Round_4_Replicate_92	-221087.95	442185.9	400515.17	497974.4	1.9585,0.0471,0.0385,0.4687,0.0436
schange	Round_4_Replicate_93	-189227.3	378464.6	352957.83	526276.98	1.3359,0.0359,0.0283,0.209,0.032
schange	Round_4_Replicate_94	-239990.13	479990.26	441014.33	477537.35	1.4127,0.0531,0.0648,0.6287,0.0559
schange	Round_4_Replicate_95	-216533.89	433077.78	391136.25	509627.57	1.5123,0.0645,0.0431,0.3028,0.0516
schange	Round_4_Replicate_96	-228318.47	456646.94	411490.22	493360.98	1.5565,0.0448,0.0452,0.6075,0.0467
schange	Round_4_Replicate_97	-193882.04	387774.08	361617.27	521336.39	0.7741,0.0314,0.035,0.2727,0.0319
schange	Round_4_Replicate_98	-215925.37	431860.74	391735.3	509070.13	0.7064,0.0465,0.0525,0.385,0.0461
schange	Round_4_Replicate_99	-194410.71	388831.42	369121.64	517462.17	0.696,0.0418,0.0446,0.2048,0.0366
schange	Round_4_Replicate_100	-231030.56	462071.12	421795.48	483710.55	0.6489,0.0678,0.0853,0.4032,0.0585
