Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m, T1, T2)
anc_sym_mig_size	Round_3_Replicate_3	-42772.68	85559.36	142506.81	13890.71	2.4542,0.8331,0.5396,0.2912,4.0477,2.7536,0.047
anc_sym_mig_size	Round_3_Replicate_4	-81016.76	162047.52	217596.19	16619.22	4.567,2.1141,0.3691,0.4484,13.5185,1.0826,0.1361
anc_sym_mig_size	Round_3_Replicate_5	-103830.49	207674.98	339253.74	20750.55	2.8502,2.0817,0.308,0.2826,1.9321,0.9687,0.1417
anc_sym_mig_size	Round_3_Replicate_6	-75923.99	151861.98	185197.04	21026.2	0.7266,4.2765,0.2638,0.2895,21.1222,1.6804,0.1161
anc_sym_mig_size	Round_3_Replicate_7	-143903.4	287820.8	609902.24	31914.82	5.8605,3.9775,0.2107,0.2111,3.8415,0.3527,0.1726
anc_sym_mig_size	Round_3_Replicate_8	-71275.35	142564.7	295931.45	11925.81	1.1364,3.9813,0.2437,0.925,3.1157,2.095,0.0308
anc_sym_mig_size	Round_3_Replicate_9	-36793.08	73600.16	111245.73	21182.6	0.4546,2.35,0.422,0.1547,19.8975,3.076,0.0358
anc_sym_mig_size	Round_3_Replicate_10	-68863.76	137741.52	246887.46	14070.95	2.0746,0.7104,1.3582,1.9381,19.2383,1.3394,0.2248
anc_sym_mig_size	Round_3_Replicate_11	-97308.39	194630.78	240271.86	20934.02	0.5862,0.79,0.4184,1.3025,11.8437,2.1295,0.2289
anc_sym_mig_size	Round_3_Replicate_12	-75311.8	150637.6	239316.6	9604.29	1.7158,4.5274,0.1841,2.249,17.6192,3.6043,0.0434
anc_sym_mig_size	Round_3_Replicate_13	-57654.79	115323.58	223415.45	10838.69	4.4158,1.0694,0.2741,2.0368,12.4632,4.3746,0.0558
anc_sym_mig_size	Round_3_Replicate_14	-67359.59	134733.18	348019.98	8478.87	4.314,2.2108,0.1348,2.0361,3.9077,3.3696,0.0224
anc_sym_mig_size	Round_3_Replicate_15	-46360.32	92734.64	165544.01	21223.78	0.8331,1.3791,0.5736,0.2118,26.5013,0.6576,0.0486
anc_sym_mig_size	Round_3_Replicate_16	-56158.47	112330.94	191019.51	17371.09	1.3907,1.6979,0.4732,0.3816,4.9942,0.9067,0.0571
anc_sym_mig_size	Round_3_Replicate_17	-42826.07	85666.14	154625.57	11272.54	1.5747,1.5345,0.99,0.6117,9.7194,4.1934,0.1046
anc_sym_mig_size	Round_3_Replicate_18	-146810.74	293635.48	450282.33	23135.7	0.4506,1.3545,0.2151,1.0439,11.3641,2.6835,0.2169
anc_sym_mig_size	Round_3_Replicate_19	-69169.57	138353.14	160136.88	26608.46	0.8233,0.6103,0.2196,0.2531,10.0998,4.7425,0.093
anc_sym_mig_size	Round_3_Replicate_20	-62430.33	124874.66	188001.56	17464.01	0.5014,3.2779,1.5134,0.5145,6.0525,1.1312,0.104
anc_sym_mig_size	Round_3_Replicate_21	-102695.36	205404.72	382625.31	22587.76	0.4569,0.825,1.0571,0.2751,4.2528,2.5226,0.2167
anc_sym_mig_size	Round_3_Replicate_22	-67569.51	135153.02	155869.5	19263.9	0.9901,1.2274,0.1926,0.1791,2.2012,3.5252,0.0613
anc_sym_mig_size	Round_3_Replicate_23	-87493.97	175001.94	270659.51	18890.06	5.1223,0.5747,0.3644,0.5068,1.6184,1.2873,0.1261
anc_sym_mig_size	Round_3_Replicate_24	-44200.3	88414.6	99210.89	26430.95	0.781,0.4745,0.3005,0.2802,7.5647,5.7552,0.0549
anc_sym_mig_size	Round_3_Replicate_25	-69761.38	139536.76	168172.39	18271.58	0.4901,2.5102,0.6766,0.3042,1.9247,1.9145,0.0619
anc_sym_mig_size	Round_3_Replicate_26	-52548.08	105110.16	286597.33	21507.69	2.4843,0.4237,0.1977,2.7903,9.0081,1.2755,0.0292
anc_sym_mig_size	Round_3_Replicate_27	-84642.78	169299.56	209410.06	30237.05	0.4208,1.1054,0.2017,0.2121,3.2791,1.224,0.0736
anc_sym_mig_size	Round_3_Replicate_28	-42773.9	85561.8	90526.78	12495.23	1.5617,1.5634,0.2304,0.259,4.8825,6.0116,0.0492
anc_sym_mig_size	Round_3_Replicate_29	-54739.12	109492.24	379377.7	23684.37	0.7204,0.5724,0.5466,2.147,4.8894,0.5435,0.0271
anc_sym_mig_size	Round_3_Replicate_30	-61099.47	122212.94	264446.44	13135.12	2.5005,1.3548,0.3353,1.2206,22.6174,2.051,0.0607
anc_sym_mig_size	Round_4_Replicate_1	-40859.41	81732.82	125474.03	24303.89	0.38,1.2321,0.784,0.1885,13.4964,6.4358,0.0424
anc_sym_mig_size	Round_4_Replicate_2	-37532.96	75079.92	102716.58	17353.05	0.6517,3.8736,0.3037,0.1353,21.1839,2.779,0.0347
anc_sym_mig_size	Round_4_Replicate_3	-34579.09	69172.18	107870.67	17055.73	0.6101,1.9404,0.5873,0.0988,13.3154,4.8662,0.0263
anc_sym_mig_size	Round_4_Replicate_4	-31989.23	63992.46	107492.66	16222.27	0.8014,1.5835,0.2666,0.0871,15.1246,4.8503,0.0197
anc_sym_mig_size	Round_4_Replicate_5	-33306.26	66626.52	90410.51	18773.39	0.6023,1.9735,0.2902,0.0973,27.9937,7.848,0.0275
anc_sym_mig_size	Round_4_Replicate_6	-38957.2	77928.4	129736.72	21363.53	0.4557,1.8771,0.4818,0.2482,27.1871,3.8282,0.0482
anc_sym_mig_size	Round_4_Replicate_7	-34819.2	69652.4	110484.65	17950.05	0.5214,2.4853,0.5691,0.1053,16.7797,5.5968,0.0276
anc_sym_mig_size	Round_4_Replicate_8	-37405.78	74825.56	120724.46	18651.11	0.4356,4.197,0.7932,0.0994,17.2564,5.1893,0.0267
anc_sym_mig_size	Round_4_Replicate_9	-38884.77	77783.54	116852.73	16355.59	0.6744,2.482,0.5506,0.2351,13.8971,3.1073,0.0526
anc_sym_mig_size	Round_4_Replicate_10	-37614.3	75242.6	125143.43	19859.36	0.7058,1.2154,0.297,0.2139,20.8592,2.7634,0.036
anc_sym_mig_size	Round_4_Replicate_11	-34444.52	68903.04	102584.1	19035.63	0.492,3.5351,0.2922,0.1103,18.8113,4.6288,0.0257
anc_sym_mig_size	Round_4_Replicate_12	-35995.02	72004.04	115196.21	14680.62	0.6237,3.3552,0.8308,0.076,13.3558,5.6454,0.0216
anc_sym_mig_size	Round_4_Replicate_13	-40234.48	80482.96	117122.16	16391.33	0.8675,2.1446,0.3789,0.2101,12.7556,2.3003,0.045
anc_sym_mig_size	Round_4_Replicate_14	-33833.38	67680.76	111691.7	21607.98	0.4266,2.2417,0.3782,0.0814,20.8677,5.7193,0.0201
anc_sym_mig_size	Round_4_Replicate_15	-37254.59	74523.18	150018.93	22371.28	0.4425,1.5305,0.6635,0.1048,25.4309,2.8217,0.0242
anc_sym_mig_size	Round_4_Replicate_16	-36436.48	72886.96	120140.11	22490.24	0.4742,1.4251,0.5829,0.0714,19.0231,2.106,0.0193
anc_sym_mig_size	Round_4_Replicate_17	-38042.26	76098.52	137662.31	16876.81	0.8123,1.7774,0.276,0.1912,17.6979,2.8973,0.0314
anc_sym_mig_size	Round_4_Replicate_18	-35337.45	70688.9	97818.88	18011.36	0.5208,3.653,0.453,0.1264,23.8755,5.3284,0.0363
anc_sym_mig_size	Round_4_Replicate_19	-33513.01	67040.02	100100.53	23237.07	0.4938,1.4473,0.2403,0.0724,17.2885,2.3871,0.0178
anc_sym_mig_size	Round_4_Replicate_20	-38389.54	76793.08	128792.2	16062.47	0.6619,4.3795,0.4183,0.1138,14.5345,2.5499,0.0277
anc_sym_mig_size	Round_4_Replicate_21	-34962.28	69938.56	111429.46	19353.44	0.4754,2.9286,0.4189,0.1402,23.1982,5.7862,0.0327
anc_sym_mig_size	Round_4_Replicate_22	-40284.84	80583.68	120816.58	22347.87	0.4294,2.2808,0.2426,0.2173,21.801,4.2172,0.0335
anc_sym_mig_size	Round_4_Replicate_23	-40500.28	81014.56	113595.94	25838.08	0.3303,3.4837,0.2919,0.1734,20.6473,2.4712,0.034
anc_sym_mig_size	Round_4_Replicate_24	-38981.5	77977.0	129783.96	27485.71	0.3249,2.2914,0.2853,0.1713,29.6177,2.2838,0.0304
anc_sym_mig_size	Round_4_Replicate_25	-39061.39	78136.78	113720.75	17781.91	0.6088,2.0308,0.2511,0.2366,16.5975,6.0781,0.0362
anc_sym_mig_size	Round_4_Replicate_26	-36037.76	72089.52	123855.34	18181.48	0.6463,1.6495,0.5271,0.1268,16.7334,2.8787,0.0304
anc_sym_mig_size	Round_4_Replicate_27	-38367.07	76748.14	108159.9	26615.07	0.3273,1.9642,0.544,0.1245,26.4301,2.8479,0.035
anc_sym_mig_size	Round_4_Replicate_28	-36454.36	72922.72	107679.56	31124.5	0.2872,1.4125,0.4508,0.0752,26.0981,1.654,0.0208
anc_sym_mig_size	Round_4_Replicate_29	-37422.89	74859.78	98462.96	31827.54	0.2645,3.0378,0.2453,0.0939,25.4123,1.9326,0.0237
anc_sym_mig_size	Round_4_Replicate_30	-33860.39	67734.78	111274.84	19676.97	0.5125,2.462,0.3083,0.0886,21.0755,3.6039,0.0212
anc_sym_mig_size	Round_4_Replicate_31	-39067.79	78149.58	129585.08	17299.0	0.8199,1.3302,0.7396,0.1238,11.6704,2.2269,0.0321
anc_sym_mig_size	Round_4_Replicate_32	-33646.97	67307.94	100605.07	22075.21	0.557,1.2044,0.2345,0.1128,16.854,3.8726,0.0234
anc_sym_mig_size	Round_4_Replicate_33	-39393.32	78800.64	126407.89	17580.24	0.838,2.6415,0.2391,0.1012,21.751,1.7372,0.024
anc_sym_mig_size	Round_4_Replicate_34	-35145.92	70305.84	129383.52	21595.51	0.5158,1.2344,0.5235,0.1051,20.2927,3.2924,0.0244
anc_sym_mig_size	Round_4_Replicate_35	-35982.11	71978.22	116821.39	27708.43	0.3003,2.9538,0.3209,0.0972,26.8345,4.6476,0.0221
anc_sym_mig_size	Round_4_Replicate_36	-32983.22	65980.44	103037.67	18933.94	0.6427,1.5504,0.3054,0.0976,22.9664,4.2888,0.0241
anc_sym_mig_size	Round_4_Replicate_37	-39737.35	79488.7	110273.48	30407.72	0.2773,2.8783,0.274,0.1552,28.5469,1.7339,0.0321
anc_sym_mig_size	Round_4_Replicate_38	-43423.26	86860.52	142791.13	26703.7	0.3095,1.5798,0.6833,0.2347,20.7912,2.794,0.0482
anc_sym_mig_size	Round_4_Replicate_39	-40075.86	80165.72	95419.79	23218.31	0.5424,1.6442,0.2428,0.141,13.5046,1.7371,0.0351
anc_sym_mig_size	Round_4_Replicate_40	-39149.27	78312.54	136048.53	17425.36	0.6858,1.9501,0.5753,0.2035,16.331,2.3691,0.0443
