Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu, T)
two_epoch	Round_1_Replicate_1	-92563.4	185130.8	164995.05	596325.89	0.5402,2.1856
two_epoch	Round_1_Replicate_2	-119525.89	239055.78	214384.27	276875.01	1.29,0.6982
two_epoch	Round_1_Replicate_3	-123799.89	247603.78	222354.38	279706.27	1.2994,0.549
two_epoch	Round_1_Replicate_4	-32109.97	64223.94	63703.0	665049.67	0.2386,0.1703
two_epoch	Round_1_Replicate_5	-179686.4	359376.8	321256.64	282498.51	2.2359,0.0852
two_epoch	Round_1_Replicate_6	-142981.54	285967.08	258440.23	273802.11	1.4334,0.3719
two_epoch	Round_1_Replicate_7	-95023.89	190051.78	169400.36	259087.56	1.2564,6.8333
two_epoch	Round_1_Replicate_8	-86529.88	173063.76	154282.72	646514.6	0.4848,1.4194
two_epoch	Round_1_Replicate_9	-93411.22	186826.44	166510.58	343489.78	0.9412,1.7811
two_epoch	Round_1_Replicate_10	-206985.27	413974.54	394262.41	93876.04	4.6395,3.3998
two_epoch	Round_1_Replicate_11	-371879.9	743763.8	720982.06	204186.55	4.4512,0.2616
two_epoch	Round_1_Replicate_12	-96608.79	193221.58	172249.33	241638.18	1.356,4.3376
two_epoch	Round_1_Replicate_13	-70396.41	140796.82	126261.0	589568.26	0.487,0.8098
two_epoch	Round_1_Replicate_14	-342475.32	684954.64	664392.06	204798.17	3.694,0.303
two_epoch	Round_1_Replicate_15	-232918.13	465840.26	452312.22	122534.41	3.7372,2.0325
two_epoch	Round_2_Replicate_1	-35653.47	71310.94	68707.44	574423.03	0.334,0.2199
two_epoch	Round_2_Replicate_2	-33484.15	66972.3	66855.48	2537934.07	0.0598,0.1325
two_epoch	Round_2_Replicate_3	-50280.2	100564.4	92574.04	584948.27	0.4165,0.4266
two_epoch	Round_2_Replicate_4	-15473.91	30951.82	29648.68	433212.89	0.2243,0.0335
two_epoch	Round_2_Replicate_5	-60973.15	121950.3	110309.36	576574.21	0.4663,0.6009
two_epoch	Round_2_Replicate_6	-60937.31	121878.62	110043.21	422958.91	0.6338,0.3833
two_epoch	Round_2_Replicate_7	-22764.82	45533.64	43790.64	455698.92	0.3139,0.0752
two_epoch	Round_2_Replicate_8	-15706.17	31416.34	30732.54	460424.46	0.2155,0.0421
two_epoch	Round_2_Replicate_9	-85712.45	171428.9	152780.42	340031.71	0.9149,0.3301
two_epoch	Round_2_Replicate_10	-57292.4	114588.8	104138.7	525731.8	0.496,0.4994
two_epoch	Round_2_Replicate_11	-40150.4	80304.8	73569.94	409178.96	0.5138,0.1257
two_epoch	Round_2_Replicate_12	-35964.19	71932.38	66895.88	433629.25	0.459,0.1349
two_epoch	Round_2_Replicate_13	-44168.11	88340.22	80456.01	401459.93	0.5524,0.1365
two_epoch	Round_2_Replicate_14	-31186.96	62377.92	58878.78	450012.02	0.4032,0.1199
two_epoch	Round_2_Replicate_15	-35401.69	70807.38	68085.11	550490.72	0.3485,0.2087
two_epoch	Round_2_Replicate_16	-33506.64	67017.28	65490.45	610797.98	0.2904,0.1973
two_epoch	Round_2_Replicate_17	-33533.09	67070.18	66687.03	2068281.67	0.0773,0.1576
two_epoch	Round_2_Replicate_18	-65395.53	130795.06	117111.54	368277.6	0.7412,0.2072
two_epoch	Round_2_Replicate_19	-28992.99	57989.98	55835.01	482396.81	0.3508,0.123
two_epoch	Round_2_Replicate_20	-58809.4	117622.8	105731.29	379746.42	0.6823,0.1912
two_epoch	Round_2_Replicate_21	-47768.98	95541.96	88273.88	506059.57	0.4677,0.3337
two_epoch	Round_2_Replicate_22	-51725.09	103454.18	94954.49	595173.92	0.4157,0.4532
two_epoch	Round_2_Replicate_23	-12598.84	25201.68	24905.42	472109.28	0.1401,0.0257
two_epoch	Round_2_Replicate_24	-15691.5	31387.0	30769.17	463537.73	0.2115,0.0421
two_epoch	Round_2_Replicate_25	-25462.72	50929.44	48508.15	448526.82	0.3496,0.0859
two_epoch	Round_2_Replicate_26	-28215.6	56435.2	54473.88	483659.37	0.342,0.1178
two_epoch	Round_2_Replicate_27	-55938.93	111881.86	100700.64	381253.74	0.66,0.1691
two_epoch	Round_2_Replicate_28	-14910.37	29824.74	29443.34	473637.88	0.1832,0.0374
two_epoch	Round_2_Replicate_29	-40634.22	81272.44	74603.03	414780.92	0.5135,0.1389
two_epoch	Round_2_Replicate_30	-48234.96	96473.92	89093.73	518232.6	0.4592,0.3517
two_epoch	Round_3_Replicate_1	-8813.19	17630.38	17288.64	449868.22	0.085,0.0115
two_epoch	Round_3_Replicate_2	-14038.8	28081.6	27014.6	435224.77	0.1998,0.029
two_epoch	Round_3_Replicate_3	-14521.56	29047.12	28494.44	461531.42	0.1946,0.0366
two_epoch	Round_3_Replicate_4	-8857.77	17719.54	17316.0	443936.06	0.0886,0.0114
two_epoch	Round_3_Replicate_5	-8509.96	17023.92	16696.53	449984.63	0.0763,0.0102
two_epoch	Round_3_Replicate_6	-12664.39	25332.78	24833.15	456080.78	0.1672,0.0282
two_epoch	Round_3_Replicate_7	-10962.62	21929.24	21302.22	440142.29	0.1396,0.019
two_epoch	Round_3_Replicate_8	-11158.52	22321.04	21726.57	443117.93	0.1444,0.0204
two_epoch	Round_3_Replicate_9	-10291.91	20587.82	19938.33	434808.6	0.12,0.0148
two_epoch	Round_3_Replicate_10	-10542.09	21088.18	20461.76	437769.76	0.1288,0.0167
two_epoch	Round_3_Replicate_11	-12426.34	24856.68	24022.92	437166.88	0.1695,0.0236
two_epoch	Round_3_Replicate_12	-8503.42	17010.84	16655.26	446593.6	0.0783,0.0101
two_epoch	Round_3_Replicate_13	-13143.44	26290.88	25656.92	450860.49	0.1809,0.0298
two_epoch	Round_3_Replicate_14	-8534.39	17072.78	16716.46	446689.7	0.0791,0.0103
two_epoch	Round_3_Replicate_15	-9556.72	19117.44	18631.89	441387.38	0.1066,0.0138
two_epoch	Round_3_Replicate_16	-10732.79	21469.58	20861.9	440007.89	0.1344,0.018
two_epoch	Round_3_Replicate_17	-20304.91	40613.82	38650.15	435204.6	0.2971,0.0539
two_epoch	Round_3_Replicate_18	-8769.07	17542.14	17249.05	457346.42	0.0738,0.0105
two_epoch	Round_3_Replicate_19	-13103.09	26210.18	25130.23	429104.88	0.1759,0.0226
two_epoch	Round_3_Replicate_20	-8741.95	17487.9	17059.69	441081.49	0.0848,0.0105
two_epoch	Round_3_Replicate_21	-10618.38	21240.76	20711.15	444239.14	0.1323,0.0185
two_epoch	Round_3_Replicate_22	-14149.19	28302.38	27635.27	453953.17	0.1963,0.0345
two_epoch	Round_3_Replicate_23	-10899.62	21803.24	21114.33	436157.26	0.1359,0.0175
two_epoch	Round_3_Replicate_24	-9166.58	18337.16	17785.44	434054.55	0.0895,0.0104
two_epoch	Round_3_Replicate_25	-23857.97	47719.94	45043.82	431489.48	0.3425,0.0669
two_epoch	Round_3_Replicate_26	-11889.28	23782.56	23411.43	461526.51	0.1446,0.0244
two_epoch	Round_3_Replicate_27	-11106.78	22217.56	21933.61	469275.44	0.1113,0.0188
two_epoch	Round_3_Replicate_28	-8923.93	17851.86	17423.87	442197.48	0.0902,0.0114
two_epoch	Round_3_Replicate_29	-10682.6	21369.2	20986.6	455132.1	0.1267,0.0195
two_epoch	Round_3_Replicate_30	-12364.36	24732.72	24186.2	451915.24	0.1653,0.0266
two_epoch	Round_3_Replicate_31	-12453.5	24911.0	24587.91	468352.37	0.1447,0.026
two_epoch	Round_3_Replicate_32	-11265.76	22535.52	21661.36	427730.78	0.1318,0.0154
two_epoch	Round_3_Replicate_33	-24262.7	48529.4	45859.63	433928.08	0.3463,0.0706
two_epoch	Round_3_Replicate_34	-33470.79	66945.58	66774.04	4616531.52	0.0333,0.095
two_epoch	Round_3_Replicate_35	-8876.73	17757.46	17401.34	448619.6	0.0876,0.0118
two_epoch	Round_3_Replicate_36	-13297.85	26599.7	26128.87	460706.18	0.1738,0.031
two_epoch	Round_3_Replicate_37	-33468.84	66941.68	66732.66	2368359.32	0.0654,0.1411
two_epoch	Round_3_Replicate_38	-9378.95	18761.9	18349.83	446120.74	0.1021,0.0137
two_epoch	Round_3_Replicate_39	-17593.59	35191.18	33704.08	437525.14	0.2587,0.0439
two_epoch	Round_3_Replicate_40	-8949.65	17903.3	17547.84	449083.96	0.0893,0.0121
two_epoch	Round_3_Replicate_41	-9206.76	18417.52	17868.16	434509.14	0.0914,0.0107
two_epoch	Round_3_Replicate_42	-13243.55	26491.1	25410.94	429978.29	0.1799,0.0236
two_epoch	Round_3_Replicate_43	-23060.08	46124.16	44047.96	446205.12	0.3252,0.0725
two_epoch	Round_3_Replicate_44	-8478.88	16961.76	16603.97	446212.19	0.0777,0.01
two_epoch	Round_3_Replicate_45	-33469.9	66943.8	66736.31	4230667.92	0.0366,0.1013
two_epoch	Round_3_Replicate_46	-8848.98	17701.96	17283.11	442536.41	0.0883,0.0112
two_epoch	Round_3_Replicate_47	-10202.51	20409.02	19853.58	440280.59	0.1221,0.0161
two_epoch	Round_3_Replicate_48	-11185.05	22374.1	21743.64	441164.37	0.1448,0.0201
two_epoch	Round_3_Replicate_49	-10695.42	21394.84	20761.72	438260.92	0.1327,0.0174
two_epoch	Round_3_Replicate_50	-33472.7	66949.4	66715.59	3196647.76	0.0487,0.1208
two_epoch	Round_4_Replicate_1	-8480.41	16964.82	16612.07	446773.64	0.0776,0.0101
two_epoch	Round_4_Replicate_2	-8464.04	16932.08	16599.7	449087.21	0.0757,0.01
two_epoch	Round_4_Replicate_3	-8465.18	16934.36	16585.89	447164.9	0.077,0.01
two_epoch	Round_4_Replicate_4	-8487.08	16978.16	16624.83	446746.23	0.0778,0.0101
two_epoch	Round_4_Replicate_5	-8479.83	16963.66	16622.76	448128.45	0.0768,0.0101
two_epoch	Round_4_Replicate_6	-8490.81	16985.62	16627.86	446283.53	0.078,0.0101
two_epoch	Round_4_Replicate_7	-8465.09	16934.18	16595.23	448280.91	0.0763,0.01
two_epoch	Round_4_Replicate_8	-8464.69	16933.38	16602.3	449255.84	0.0756,0.01
two_epoch	Round_4_Replicate_9	-8468.24	16940.48	16595.17	447545.4	0.0769,0.01
two_epoch	Round_4_Replicate_10	-8476.28	16956.56	16608.62	447288.66	0.0772,0.0101
two_epoch	Round_4_Replicate_11	-8486.78	16977.56	16625.95	446934.96	0.0777,0.0101
two_epoch	Round_4_Replicate_12	-8463.25	16930.5	16592.14	448341.22	0.0762,0.01
two_epoch	Round_4_Replicate_13	-8510.32	17024.64	16683.4	448261.96	0.0776,0.0102
two_epoch	Round_4_Replicate_14	-8462.72	16929.44	16593.27	448604.96	0.076,0.01
two_epoch	Round_4_Replicate_15	-8510.37	17024.74	16684.59	448390.9	0.0775,0.0102
two_epoch	Round_4_Replicate_16	-8484.67	16973.34	16635.68	448546.4	0.0767,0.0101
two_epoch	Round_4_Replicate_17	-8504.92	17013.84	16684.59	449715.37	0.0764,0.0102
two_epoch	Round_4_Replicate_18	-8467.55	16939.1	16604.99	448890.62	0.076,0.01
two_epoch	Round_4_Replicate_19	-8608.84	17221.68	16803.93	441176.57	0.0812,0.01
two_epoch	Round_4_Replicate_20	-8463.18	16930.36	16594.46	448640.81	0.076,0.01
two_epoch	Round_4_Replicate_21	-8462.6	16929.2	16594.3	448761.94	0.0759,0.01
two_epoch	Round_4_Replicate_22	-8464.41	16932.82	16597.45	448713.78	0.076,0.01
two_epoch	Round_4_Replicate_23	-8468.14	16940.28	16592.47	447256.81	0.077,0.01
two_epoch	Round_4_Replicate_24	-8465.68	16935.36	16590.18	447546.11	0.0768,0.01
two_epoch	Round_4_Replicate_25	-8462.15	16928.3	16588.09	448109.79	0.0763,0.01
two_epoch	Round_4_Replicate_26	-8464.87	16933.74	16602.14	449191.04	0.0757,0.01
