Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu, T)
two_epoch	Round_2_Replicate_6	-39439.08	78882.16	74042.53	481208.98	0.438,0.2117
two_epoch	Round_2_Replicate_7	-19079.45	38162.9	36802.97	449696.72	0.2738,0.0553
two_epoch	Round_2_Replicate_8	-96732.6	193469.2	172351.58	324340.93	1.0463,0.0191
two_epoch	Round_2_Replicate_9	-37186.24	74376.48	68662.31	420528.38	0.4805,0.1255
two_epoch	Round_2_Replicate_10	-13051.93	26107.86	25490.94	451314.61	0.1789,0.0295
two_epoch	Round_2_Replicate_11	-25195.64	50395.28	49967.28	528996.51	0.2531,0.0943
two_epoch	Round_2_Replicate_12	-32949.58	65903.16	63273.61	504000.52	0.3658,0.1642
two_epoch	Round_2_Replicate_13	-22549.82	45103.64	43583.79	462290.81	0.305,0.0763
two_epoch	Round_2_Replicate_14	-15625.29	31254.58	30633.26	463057.01	0.211,0.0418
two_epoch	Round_2_Replicate_15	-16351.68	32707.36	31343.84	435602.41	0.2396,0.0381
two_epoch	Round_2_Replicate_16	-35498.86	71001.72	66105.49	434819.95	0.4541,0.1332
two_epoch	Round_2_Replicate_17	-26082.67	52169.34	48542.64	414416.92	0.3679,0.0607
two_epoch	Round_2_Replicate_18	-43057.61	86119.22	80807.97	594134.86	0.3734,0.3275
two_epoch	Round_2_Replicate_19	-101371.03	202746.06	180858.02	317437.0	1.0568,0.2781
two_epoch	Round_2_Replicate_20	-104260.28	208524.56	186124.85	307362.83	1.1005,0.5427
two_epoch	Round_2_Replicate_21	-66854.76	133713.52	119871.97	379311.07	0.7341,0.2979
two_epoch	Round_2_Replicate_22	-51619.46	103242.92	94783.21	600394.76	0.4117,0.4537
two_epoch	Round_2_Replicate_23	-16636.52	33277.04	32677.35	468825.28	0.2194,0.0467
two_epoch	Round_2_Replicate_24	-95462.85	190929.7	170159.57	324995.54	1.01,0.0302
two_epoch	Round_2_Replicate_25	-37567.48	75138.96	72056.0	625941.74	0.319,0.2616
two_epoch	Round_2_Replicate_26	-19777.31	39558.62	37705.95	436151.22	0.2898,0.0522
two_epoch	Round_2_Replicate_27	-16859.27	33722.54	32966.96	462577.52	0.2307,0.0477
two_epoch	Round_2_Replicate_28	-22932.92	45869.84	44437.59	467640.33	0.3037,0.0798
two_epoch	Round_2_Replicate_29	-82769.35	165542.7	147589.89	346807.05	0.884,0.3571
two_epoch	Round_2_Replicate_30	-25457.95	50919.9	48072.73	435087.77	0.3591,0.0771
two_epoch	Round_3_Replicate_1	-18356.75	36717.5	35352.04	445849.99	0.2666,0.0507
two_epoch	Round_3_Replicate_2	-8745.68	17495.36	17135.15	447470.94	0.0847,0.0112
two_epoch	Round_3_Replicate_3	-11189.17	22382.34	21667.85	436405.78	0.1427,0.0187
two_epoch	Round_3_Replicate_4	-8710.89	17425.78	16997.49	440881.98	0.0839,0.0104
two_epoch	Round_3_Replicate_5	-21027.78	42059.56	40272.75	444921.59	0.302,0.0622
two_epoch	Round_3_Replicate_6	-13677.92	27359.84	26921.95	464472.85	0.1756,0.0325
two_epoch	Round_3_Replicate_7	-10469.99	20943.98	20452.98	446004.14	0.1286,0.0182
two_epoch	Round_3_Replicate_8	-13975.51	27955.02	26927.91	436639.04	0.1992,0.0293
two_epoch	Round_3_Replicate_9	-9802.15	19608.3	19219.89	450361.21	0.1104,0.0157
two_epoch	Round_3_Replicate_10	-11498.15	23000.3	22267.43	437179.28	0.1501,0.0201
two_epoch	Round_3_Replicate_11	-8867.78	17739.56	17285.14	439658.43	0.0876,0.0108
two_epoch	Round_3_Replicate_12	-9734.04	19472.08	19130.41	454548.39	0.1045,0.0153
two_epoch	Round_3_Replicate_13	-13324.21	26652.42	26062.91	454051.37	0.1816,0.0309
two_epoch	Round_3_Replicate_14	-8770.14	17544.28	17203.56	449752.68	0.0839,0.0113
two_epoch	Round_3_Replicate_15	-25445.55	50895.1	49314.78	477819.42	0.32,0.0974
two_epoch	Round_3_Replicate_16	-9450.85	18905.7	18409.86	440008.03	0.1033,0.0131
two_epoch	Round_3_Replicate_17	-15240.49	30484.98	29766.81	456637.41	0.212,0.0396
two_epoch	Round_3_Replicate_18	-10456.25	20916.5	20416.94	445357.25	0.1284,0.018
two_epoch	Round_3_Replicate_19	-8990.49	17984.98	17631.88	449555.82	0.09,0.0123
two_epoch	Round_3_Replicate_20	-11046.53	22097.06	21685.26	454492.15	0.1356,0.0211
two_epoch	Round_3_Replicate_21	-8560.63	17125.26	16769.93	446948.4	0.0798,0.0104
two_epoch	Round_3_Replicate_22	-8938.66	17881.32	17445.41	441621.59	0.0905,0.0114
two_epoch	Round_3_Replicate_23	-13231.3	26466.6	26066.01	465064.54	0.1663,0.0304
two_epoch	Round_3_Replicate_24	-32690.02	65384.04	60384.22	412932.78	0.4428,0.0893
two_epoch	Round_3_Replicate_25	-28434.93	56873.86	52794.33	414645.56	0.3966,0.0712
two_epoch	Round_3_Replicate_26	-12587.65	25179.3	24044.07	422529.45	0.1504,0.017
two_epoch	Round_3_Replicate_27	-9369.8	18743.6	18323.86	445431.63	0.102,0.0136
two_epoch	Round_3_Replicate_28	-9032.85	18069.7	17563.71	436626.48	0.0894,0.0107
two_epoch	Round_3_Replicate_29	-24812.87	49629.74	47861.29	466749.58	0.3253,0.0903
two_epoch	Round_3_Replicate_30	-9779.72	19563.44	19033.73	439550.53	0.1114,0.0143
two_epoch	Round_3_Replicate_31	-9821.3	19646.6	19103.47	438872.8	0.112,0.0143
two_epoch	Round_3_Replicate_32	-14784.79	29573.58	28445.94	436686.95	0.2136,0.0324
two_epoch	Round_3_Replicate_33	-8823.69	17651.38	17214.85	440873.41	0.087,0.0108
two_epoch	Round_3_Replicate_34	-8787.49	17578.98	17264.83	453339.84	0.0806,0.0112
two_epoch	Round_3_Replicate_35	-8741.41	17486.82	17099.81	444784.05	0.0854,0.011
two_epoch	Round_3_Replicate_36	-8611.85	17227.7	16891.08	449377.57	0.0797,0.0106
two_epoch	Round_3_Replicate_37	-34803.77	69611.54	64002.48	407905.93	0.4649,0.0927
two_epoch	Round_3_Replicate_38	-17992.46	35988.92	34713.58	447320.03	0.2606,0.0496
two_epoch	Round_3_Replicate_39	-26440.39	52884.78	49486.1	423757.08	0.374,0.072
two_epoch	Round_3_Replicate_40	-19825.97	39655.94	37679.21	432190.52	0.2909,0.0501
two_epoch	Round_3_Replicate_41	-8521.98	17047.96	16739.92	452922.26	0.0735,0.01
two_epoch	Round_3_Replicate_42	-33465.59	66935.18	66780.89	1694085.73	0.0903,0.1612
two_epoch	Round_3_Replicate_43	-8541.66	17087.32	16708.15	444375.25	0.0799,0.0102
two_epoch	Round_3_Replicate_44	-11722.01	23448.02	23122.6	465122.05	0.1349,0.0231
two_epoch	Round_3_Replicate_45	-10322.1	20648.2	20041.85	437714.63	0.1235,0.0159
two_epoch	Round_3_Replicate_46	-17759.02	35522.04	34498.56	455763.02	0.2508,0.0509
two_epoch	Round_3_Replicate_47	-11121.59	22247.18	21903.4	460662.35	0.129,0.021
two_epoch	Round_3_Replicate_48	-22775.19	45554.38	43207.66	435964.01	0.328,0.0652
two_epoch	Round_3_Replicate_49	-10493.89	20991.78	20464.89	443749.78	0.1295,0.0179
two_epoch	Round_3_Replicate_50	-11622.7	23249.4	22823.55	456121.78	0.1462,0.0236
two_epoch	Round_4_Replicate_1	-8464.49	16932.98	16599.92	449003.59	0.0758,0.01
two_epoch	Round_4_Replicate_2	-8476.03	16956.06	16607.43	447208.57	0.0772,0.01
two_epoch	Round_4_Replicate_3	-8474.26	16952.52	16621.49	449314.49	0.0758,0.01
two_epoch	Round_4_Replicate_4	-8476.64	16957.28	16611.19	447503.32	0.0771,0.0101
two_epoch	Round_4_Replicate_5	-8481.14	16966.28	16605.78	445933.82	0.0779,0.01
two_epoch	Round_4_Replicate_6	-8463.26	16930.52	16585.31	447528.98	0.0767,0.01
two_epoch	Round_4_Replicate_7	-8472.16	16948.32	16620.82	449761.77	0.0754,0.01
two_epoch	Round_4_Replicate_8	-8462.24	16928.48	16585.8	447817.91	0.0765,0.01
two_epoch	Round_4_Replicate_9	-8466.11	16936.22	16588.04	447203.31	0.077,0.01
two_epoch	Round_4_Replicate_10	-8477.97	16959.94	16625.27	448878.25	0.0763,0.0101
two_epoch	Round_4_Replicate_11	-8462.78	16929.56	16591.31	448352.19	0.0762,0.01
two_epoch	Round_4_Replicate_12	-8483.28	16970.56	16628.81	448046.5	0.077,0.0101
two_epoch	Round_4_Replicate_13	-8489.09	16982.18	16645.66	448711.09	0.0767,0.0101
two_epoch	Round_4_Replicate_14	-8463.46	16930.92	16591.92	448264.73	0.0763,0.01
two_epoch	Round_4_Replicate_15	-8464.88	16933.76	16587.53	447420.23	0.0768,0.01
two_epoch	Round_4_Replicate_16	-8466.45	16936.9	16601.37	448704.5	0.0761,0.01
two_epoch	Round_4_Replicate_17	-8463.84	16931.68	16595.36	448593.59	0.0761,0.01
two_epoch	Round_4_Replicate_18	-8505.57	17015.14	16702.78	452125.62	0.074,0.01
two_epoch	Round_4_Replicate_19	-8465.19	16934.38	16604.42	449404.37	0.0755,0.01
two_epoch	Round_4_Replicate_20	-8463.11	16930.22	16590.19	448137.53	0.0764,0.01
two_epoch	Round_4_Replicate_21	-8462.65	16929.3	16589.37	448147.21	0.0763,0.01
two_epoch	Round_4_Replicate_22	-8480.7	16965.4	16645.27	450819.53	0.0747,0.01
two_epoch	Round_4_Replicate_23	-8487.84	16979.68	16631.76	447357.84	0.0775,0.0101
two_epoch	Round_4_Replicate_24	-8479.49	16962.98	16615.19	447324.37	0.0773,0.0101
two_epoch	Round_4_Replicate_25	-8465.79	16935.58	16598.81	448548.78	0.0762,0.01
two_epoch	Round_4_Replicate_26	-8477.93	16959.86	16628.5	449294.99	0.076,0.0101
two_epoch	Round_4_Replicate_27	-8480.44	16964.88	16637.11	449773.04	0.0757,0.0101
two_epoch	Round_4_Replicate_28	-8464.78	16933.56	16600.3	448979.64	0.0758,0.01
two_epoch	Round_4_Replicate_29	-8466.31	16936.62	16598.58	448396.44	0.0763,0.01
two_epoch	Round_4_Replicate_30	-8468.3	16940.6	16594.23	447424.38	0.0769,0.01
two_epoch	Round_4_Replicate_31	-8551.44	17106.88	16751.82	446925.06	0.0795,0.0104
two_epoch	Round_4_Replicate_32	-8464.09	16932.18	16587.94	447645.86	0.0767,0.01
two_epoch	Round_4_Replicate_33	-8467.23	16938.46	16594.05	447644.4	0.0768,0.01
two_epoch	Round_4_Replicate_34	-8499.38	17002.76	16684.06	451129.43	0.0749,0.0101
two_epoch	Round_4_Replicate_35	-8496.76	16997.52	16640.73	446424.58	0.0782,0.0101
two_epoch	Round_4_Replicate_36	-8471.76	16947.52	16602.57	447606.65	0.0769,0.01
two_epoch	Round_4_Replicate_37	-8474.51	16953.02	16606.1	447395.53	0.0771,0.01
two_epoch	Round_4_Replicate_38	-8487.33	16978.66	16661.74	451324.59	0.0744,0.01
two_epoch	Round_4_Replicate_39	-8461.73	16927.46	16587.52	448141.53	0.0763,0.01
two_epoch	Round_4_Replicate_40	-8463.44	16930.88	16588.37	447845.81	0.0765,0.01
two_epoch	Round_4_Replicate_41	-8473.73	16951.46	16597.1	446556.42	0.0775,0.01
two_epoch	Round_4_Replicate_42	-8481.64	16967.28	16631.76	448791.89	0.0764,0.0101
two_epoch	Round_4_Replicate_43	-8471.35	16946.7	16605.65	448062.93	0.0766,0.01
two_epoch	Round_4_Replicate_44	-8474.99	16953.98	16612.83	448072.64	0.0767,0.0101
two_epoch	Round_4_Replicate_45	-8468.07	16940.14	16594.25	447477.21	0.0769,0.01
two_epoch	Round_4_Replicate_46	-8483.05	16970.1	16632.6	448558.53	0.0766,0.0101
two_epoch	Round_4_Replicate_47	-8476.74	16957.48	16626.57	449344.22	0.0759,0.0101
two_epoch	Round_4_Replicate_48	-8471.94	16947.88	16618.64	449533.84	0.0756,0.01
two_epoch	Round_4_Replicate_49	-8467.98	16939.96	16604.85	448767.24	0.0761,0.01
two_epoch	Round_4_Replicate_50	-8462.18	16928.36	16587.83	448071.95	0.0764,0.01
two_epoch	Round_4_Replicate_51	-8478.9	16961.8	16628.86	449097.86	0.0761,0.0101
two_epoch	Round_4_Replicate_52	-8465.02	16934.04	16585.61	447167.94	0.077,0.01
two_epoch	Round_4_Replicate_53	-8466.05	16936.1	16607.72	449613.18	0.0754,0.01
two_epoch	Round_4_Replicate_54	-8463.89	16931.78	16585.92	447456.29	0.0768,0.01
two_epoch	Round_4_Replicate_55	-8475.39	16954.78	16633.39	450610.57	0.0748,0.01
two_epoch	Round_4_Replicate_56	-8471.91	16947.82	16591.99	446384.62	0.0775,0.01
two_epoch	Round_4_Replicate_57	-8463.22	16930.44	16585.06	447509.3	0.0767,0.01
two_epoch	Round_4_Replicate_58	-8512.02	17028.04	16700.8	450015.84	0.0764,0.0102
two_epoch	Round_4_Replicate_59	-8471.18	16946.36	16603.39	447835.1	0.0768,0.01
two_epoch	Round_4_Replicate_60	-8471.46	16946.92	16612.85	448915.26	0.076,0.01
two_epoch	Round_4_Replicate_61	-8500.94	17005.88	16650.48	446598.4	0.0782,0.0101
two_epoch	Round_4_Replicate_62	-8465.67	16935.34	16590.72	447611.64	0.0767,0.01
two_epoch	Round_4_Replicate_63	-8568.01	17140.02	16800.03	448731.76	0.079,0.0105
two_epoch	Round_4_Replicate_64	-8463.93	16931.86	16596.39	448698.91	0.076,0.01
two_epoch	Round_4_Replicate_65	-8490.56	16985.12	16622.4	445753.59	0.0782,0.01
two_epoch	Round_4_Replicate_66	-8509.67	17023.34	16678.74	447861.66	0.0779,0.0102
two_epoch	Round_4_Replicate_67	-8467.09	16938.18	16607.54	449324.41	0.0756,0.01
two_epoch	Round_4_Replicate_68	-8469.72	16943.44	16613.17	449388.08	0.0757,0.01
two_epoch	Round_4_Replicate_69	-8463.01	16930.02	16586.81	447758.63	0.0766,0.01
two_epoch	Round_4_Replicate_70	-8464.43	16932.86	16592.29	448079.66	0.0764,0.01
two_epoch	Round_4_Replicate_71	-8463.73	16931.46	16589.15	447869.57	0.0765,0.01
two_epoch	Round_4_Replicate_72	-8510.11	17024.22	16678.26	447707.79	0.078,0.0102
two_epoch	Round_4_Replicate_73	-8479.66	16963.32	16642.31	450688.72	0.0748,0.01
two_epoch	Round_4_Replicate_74	-8472.77	16949.54	16615.59	448939.97	0.0761,0.01
two_epoch	Round_4_Replicate_75	-8464.47	16932.94	16588.89	447669.28	0.0767,0.01
two_epoch	Round_4_Replicate_76	-8469.64	16943.28	16606.01	448510.26	0.0763,0.01
two_epoch	Round_4_Replicate_77	-8462.12	16928.24	16586.33	447907.68	0.0765,0.01
two_epoch	Round_4_Replicate_78	-8465.95	16935.9	16587.95	447230.06	0.0769,0.01
two_epoch	Round_4_Replicate_79	-8467.86	16939.72	16603.35	448609.97	0.0762,0.01
two_epoch	Round_4_Replicate_80	-8472.66	16949.32	16612.13	448535.67	0.0764,0.01
two_epoch	Round_4_Replicate_81	-8484.46	16972.92	16633.08	448281.52	0.0769,0.0101
two_epoch	Round_4_Replicate_82	-8463.38	16930.76	16591.62	448245.59	0.0763,0.01
two_epoch	Round_4_Replicate_83	-8468.72	16941.44	16607.82	448956.51	0.0759,0.01
two_epoch	Round_4_Replicate_84	-8466.0	16936.0	16595.05	448043.34	0.0765,0.01
two_epoch	Round_4_Replicate_85	-8479.55	16963.1	16626.67	448670.41	0.0765,0.0101
two_epoch	Round_4_Replicate_86	-8464.45	16932.9	16599.46	448955.95	0.0758,0.01
two_epoch	Round_4_Replicate_87	-8475.74	16955.48	16604.58	446950.53	0.0774,0.01
two_epoch	Round_4_Replicate_88	-8507.57	17019.14	16707.77	452295.15	0.0738,0.01
two_epoch	Round_4_Replicate_89	-8472.61	16949.22	16606.86	447916.02	0.0768,0.01
two_epoch	Round_4_Replicate_90	-8484.51	16973.02	16631.54	448086.62	0.077,0.0101
two_epoch	Round_4_Replicate_91	-8493.03	16990.06	16673.92	451472.89	0.0744,0.01
two_epoch	Round_4_Replicate_92	-8464.32	16932.64	16599.63	449009.78	0.0758,0.01
two_epoch	Round_4_Replicate_93	-8465.2	16934.4	16596.23	448374.79	0.0763,0.01
two_epoch	Round_4_Replicate_94	-8462.04	16928.08	16589.44	448299.44	0.0762,0.01
two_epoch	Round_4_Replicate_95	-8462.63	16929.26	16592.98	448591.78	0.076,0.01
two_epoch	Round_4_Replicate_96	-8468.68	16941.36	16591.26	447000.94	0.0771,0.01
two_epoch	Round_4_Replicate_97	-8467.85	16939.7	16591.81	447244.89	0.077,0.01
two_epoch	Round_4_Replicate_98	-8503.78	17011.56	16638.5	444762.76	0.0787,0.01
two_epoch	Round_4_Replicate_99	-8464.57	16933.14	16602.43	449302.36	0.0756,0.01
two_epoch	Round_4_Replicate_100	-8468.2	16940.4	16599.07	448012.05	0.0766,0.01
