Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1m, nu2m, nu1f, nu2f, m12, m21, T1, T2)
sec_contact_bottle_schange	Round_3_Replicate_16	-298042.33	596104.66	790143.2	218644.81	13.3087,0.4945,1.2183,1.5514,0.3681,0.115,1.966,2.0207,1.6625,1.207
sec_contact_bottle_schange	Round_3_Replicate_17	-388268.87	776557.74	1037181.76	291614.55	2.0717,0.5236,7.5985,1.2887,0.0877,0.4328,8.5576,3.2962,0.4859,1.4733
sec_contact_bottle_schange	Round_3_Replicate_18	-803430.3	1606880.6	79146017.76	217463.87	1.7404,3.5447,1.26,0.5767,0.3269,0.6276,6.4765,6.2373,0.8065,3.229
sec_contact_bottle_schange	Round_3_Replicate_19	-220159.87	440339.74	415191.51	612956.79	2.7573,3.4921,5.174,0.1766,0.2038,0.1046,1.19,5.4094,3.5403,7.2414
sec_contact_bottle_schange	Round_3_Replicate_20	-290980.7	581981.4	609919.71	472843.36	1.7938,2.2672,6.5147,1.8158,0.1989,0.1615,0.7024,2.8569,0.6254,6.9221
sec_contact_bottle_schange	Round_3_Replicate_21	-558240.47	1116500.94	1665074.48	664297.67	9.6839,2.4062,5.5506,0.4477,0.1125,0.0793,3.5016,0.5194,0.6671,1.2229
sec_contact_bottle_schange	Round_3_Replicate_22	-477153.94	954327.88	1119660.75	383477.04	3.3042,4.646,2.4469,1.0081,0.0942,0.3417,1.5837,2.9877,0.5646,2.3514
sec_contact_bottle_schange	Round_3_Replicate_23	-367620.16	735260.32	2422602.2	138231.35	1.0235,2.8734,2.0294,1.3474,0.2963,0.5147,5.4658,0.9383,2.8709,0.7169
sec_contact_bottle_schange	Round_3_Replicate_24	-397002.66	794025.32	851537.19	1044472.08	1.8933,2.58,5.7512,0.4759,0.0795,0.1308,1.418,6.464,2.3313,6.3971
sec_contact_bottle_schange	Round_3_Replicate_25	-297715.78	595451.56	560887.65	213520.23	4.174,0.5476,1.6183,0.3798,0.1651,0.6639,1.5356,1.5002,0.79,0.6948
sec_contact_bottle_schange	Round_3_Replicate_26	-226529.16	453078.32	427314.96	296140.33	5.5064,6.744,0.8319,0.1787,0.4957,0.1872,0.6643,3.6959,1.8165,3.9481
sec_contact_bottle_schange	Round_3_Replicate_27	-342992.61	686005.22	786181.86	471194.57	5.3453,0.8373,1.3017,0.2859,0.1821,0.2342,2.2808,0.466,0.5389,5.9143
sec_contact_bottle_schange	Round_3_Replicate_28	-610867.11	1221754.22	1561507.3	543985.45	3.2096,3.2256,0.9652,0.9772,0.0735,0.0897,1.2912,1.7574,0.4715,1.1925
sec_contact_bottle_schange	Round_3_Replicate_29	-242308.15	484636.3	429620.58	879289.11	3.8463,2.4214,9.9439,0.1876,0.0871,0.1416,6.7541,4.8754,1.7291,7.3584
sec_contact_bottle_schange	Round_3_Replicate_30	-537056.83	1074133.66	1639846.35	497618.86	1.496,4.1997,3.0247,0.1741,0.2867,0.0713,2.4442,1.4923,1.9482,2.7911
sec_contact_bottle_schange	Round_3_Replicate_31	-477542.03	955104.06	1798355.01	172540.92	14.7856,2.3618,2.6884,1.7991,0.2435,0.7363,0.9053,3.9177,1.3605,1.4486
sec_contact_bottle_schange	Round_3_Replicate_32	-405783.38	811586.76	841020.99	211118.36	1.2599,2.17,1.6547,0.5678,0.0834,0.16,2.5288,0.6723,5.1271,0.7054
sec_contact_bottle_schange	Round_3_Replicate_33	-304624.3	609268.6	639136.22	368880.59	5.2836,2.0148,1.0639,0.2072,0.1366,0.3819,4.1766,3.2326,0.3133,1.2588
sec_contact_bottle_schange	Round_3_Replicate_34	-258657.13	517334.26	507798.52	600911.01	0.9897,3.4762,3.9513,0.4297,0.0975,0.069,1.5672,5.8482,3.7718,1.6567
sec_contact_bottle_schange	Round_3_Replicate_35	-412691.6	825403.2	1760455.41	547157.68	3.4538,1.8039,1.3274,0.1433,0.2934,0.1207,6.1956,5.4876,4.9003,9.0956
sec_contact_bottle_schange	Round_3_Replicate_36	-845248.47	1690516.94	2519368.06	280157.36	6.2885,2.7359,4.8512,0.5098,0.0687,0.3838,0.6473,0.7749,0.4245,1.035
sec_contact_bottle_schange	Round_3_Replicate_37	-390224.15	780468.3	920103.84	350711.16	9.5547,0.5002,0.9772,0.269,0.2347,0.2526,0.6142,1.1893,0.8082,6.3543
sec_contact_bottle_schange	Round_3_Replicate_38	-252213.41	504446.82	463432.75	317578.13	2.0119,1.6907,0.7497,0.8286,0.2222,0.4227,2.2745,0.5494,1.0454,8.4397
sec_contact_bottle_schange	Round_3_Replicate_39	-323312.13	646644.26	725523.95	1191163.48	6.2147,2.8016,2.1602,0.1862,0.0799,0.0672,2.9514,3.9108,0.8998,7.7597
sec_contact_bottle_schange	Round_3_Replicate_40	-253374.19	506768.38	464798.42	759754.69	4.3175,0.443,2.0965,1.1229,0.093,0.2026,7.5915,0.8243,2.7765,9.2868
sec_contact_bottle_schange	Round_3_Replicate_41	-229419.66	458859.32	405118.35	326104.9	2.0328,1.1697,5.0828,1.7537,0.1914,0.4029,3.3324,0.7383,3.4058,6.8295
sec_contact_bottle_schange	Round_3_Replicate_42	-241425.93	482871.86	425003.18	319417.42	1.5846,2.9134,6.8071,0.5218,0.1,0.4288,4.047,0.5501,0.4384,0.9287
sec_contact_bottle_schange	Round_3_Replicate_43	-229833.22	459686.44	446143.11	254960.17	2.141,0.9448,1.1727,0.1834,0.1999,0.2605,0.9884,3.4664,2.5681,1.0612
sec_contact_bottle_schange	Round_3_Replicate_44	-494687.13	989394.26	1213872.06	225771.98	7.5727,1.351,0.6821,0.5631,0.1475,0.6578,1.1234,2.1145,1.8465,1.4676
sec_contact_bottle_schange	Round_3_Replicate_45	-401806.98	803633.96	977109.61	609421.0	2.0118,3.742,0.9548,0.267,0.1251,0.1686,2.3794,0.6294,2.5517,4.0645
sec_contact_bottle_schange	Round_3_Replicate_46	-521285.78	1042591.56	1315941.05	617862.64	1.2712,0.7381,1.858,0.428,0.0808,0.0779,2.7118,1.1071,1.4622,1.1431
sec_contact_bottle_schange	Round_3_Replicate_47	-423481.36	846982.72	1025355.61	223451.25	4.4147,3.2737,5.7292,0.8111,0.0566,0.8406,8.5754,0.5842,1.9178,1.1665
sec_contact_bottle_schange	Round_3_Replicate_48	-573293.7	1146607.4	1418457.79	276815.28	9.4829,6.0199,4.6535,0.7523,0.1126,0.252,0.9349,0.5837,0.9395,1.5706
sec_contact_bottle_schange	Round_3_Replicate_49	-218036.5	436093.0	423881.48	460015.59	7.9684,1.8947,9.5825,0.2893,0.2101,0.1598,3.187,3.6821,1.0163,4.7967
sec_contact_bottle_schange	Round_3_Replicate_50	-466601.7	933223.4	5226457.51	216470.64	1.4203,0.4407,0.7288,0.5126,0.3848,0.5989,5.5766,0.573,4.3682,0.8329
sec_contact_bottle_schange	Round_4_Replicate_1	-193059.34	386138.68	363796.46	390376.07	16.8761,6.734,5.3873,0.525,0.0819,0.2003,7.7338,0.5141,5.0312,0.9813
sec_contact_bottle_schange	Round_4_Replicate_2	-191486.43	382992.86	357174.84	528499.75	12.3104,3.4276,4.9365,0.4724,0.0645,0.1571,9.8219,0.7808,2.035,0.7484
sec_contact_bottle_schange	Round_4_Replicate_3	-215706.57	431433.14	413669.17	825604.72	25.0709,6.9556,4.8198,0.2756,0.0591,0.1456,12.8529,0.9176,2.361,0.8686
sec_contact_bottle_schange	Round_4_Replicate_4	-189290.31	378600.62	371656.87	445871.5	19.4731,11.2033,4.355,0.4036,0.0478,0.1172,13.998,0.8268,4.7171,0.5982
sec_contact_bottle_schange	Round_4_Replicate_5	-234322.43	468664.86	491318.03	1053303.64	10.7355,8.042,5.1157,0.1472,0.0556,0.1094,14.3604,0.8156,4.074,0.6661
sec_contact_bottle_schange	Round_4_Replicate_6	-257470.03	514960.06	473571.36	1657499.06	16.7645,3.7554,2.9522,0.1914,0.0356,0.1025,20.3741,0.3767,1.8756,0.9454
sec_contact_bottle_schange	Round_4_Replicate_7	-193472.7	386965.4	385821.73	258045.78	18.465,8.6214,3.1804,0.2329,0.0805,0.2199,7.1837,0.3813,3.4968,0.4687
sec_contact_bottle_schange	Round_4_Replicate_8	-181985.79	363991.58	366369.76	218161.37	9.8009,4.455,6.906,0.2366,0.0691,0.1571,7.8861,1.3378,4.3612,0.4042
sec_contact_bottle_schange	Round_4_Replicate_9	-273314.63	546649.26	524075.44	719648.83	16.7047,5.9652,4.0907,0.258,0.0665,0.1684,6.0476,0.6809,4.4959,1.2783
sec_contact_bottle_schange	Round_4_Replicate_10	-265631.63	531283.26	493454.74	997694.62	15.4643,4.1781,6.049,0.1535,0.0636,0.1729,10.8457,0.4372,2.9965,1.1663
sec_contact_bottle_schange	Round_4_Replicate_11	-185470.79	370961.58	358289.86	203191.42	23.2592,8.7748,7.9505,0.4502,0.0999,0.2397,5.9858,0.9804,5.8318,0.8112
sec_contact_bottle_schange	Round_4_Replicate_12	-247395.36	494810.72	518114.53	238092.13	12.9408,3.4601,5.2892,0.2863,0.0811,0.1742,5.9722,0.3881,6.4081,0.5176
sec_contact_bottle_schange	Round_4_Replicate_13	-192578.6	385177.2	359522.72	535196.37	19.8484,2.8998,6.0488,0.2297,0.0616,0.1416,9.23,1.3897,2.663,0.6234
sec_contact_bottle_schange	Round_4_Replicate_14	-188618.5	377257.0	370485.56	652990.88	12.4126,10.1693,4.443,0.213,0.033,0.0936,20.9752,0.6733,4.8835,0.4372
sec_contact_bottle_schange	Round_4_Replicate_15	-186079.39	372178.78	355668.44	469276.47	11.2237,3.9802,4.7605,0.4903,0.0509,0.1366,12.705,0.5927,3.1347,0.5869
sec_contact_bottle_schange	Round_4_Replicate_16	-194901.85	389823.7	358974.32	352617.08	13.8733,3.4774,11.4651,0.2572,0.0753,0.2387,7.7234,1.237,2.8466,0.6711
sec_contact_bottle_schange	Round_4_Replicate_17	-263969.96	527959.92	483793.38	1235582.09	8.5743,3.4943,6.8455,0.2881,0.045,0.126,11.8782,0.3815,3.1888,1.2584
sec_contact_bottle_schange	Round_4_Replicate_18	-186224.68	372469.36	357889.11	258763.03	9.3632,5.0702,2.9308,0.4507,0.1111,0.2243,5.5518,1.0508,3.1638,0.7627
sec_contact_bottle_schange	Round_4_Replicate_19	-263956.8	527933.6	568109.66	801866.99	16.4113,10.7389,3.6531,0.3292,0.0712,0.0984,9.2462,0.8045,5.6998,0.9632
sec_contact_bottle_schange	Round_4_Replicate_20	-183392.61	366805.22	359624.08	304010.81	23.0168,10.3394,6.2594,0.1521,0.0543,0.1964,11.5157,0.5878,5.8629,0.4299
sec_contact_bottle_schange	Round_4_Replicate_21	-184520.01	369060.02	370321.27	346511.54	26.7555,3.5031,5.688,0.4479,0.0684,0.1534,9.864,0.7942,3.9632,0.5717
sec_contact_bottle_schange	Round_4_Replicate_22	-192689.7	385399.4	362498.44	255389.62	28.3822,3.4635,4.5216,0.2701,0.0539,0.1785,8.4979,0.58,5.9244,0.4232
sec_contact_bottle_schange	Round_4_Replicate_23	-200988.89	401997.78	438252.51	480840.86	10.3846,5.7502,7.5747,0.1462,0.0606,0.1542,11.4293,0.6434,1.8026,0.3798
sec_contact_bottle_schange	Round_4_Replicate_24	-177776.3	355572.6	351432.67	246995.12	9.7092,4.4663,3.3809,0.2637,0.0761,0.1847,7.3176,0.9524,2.4415,0.3743
sec_contact_bottle_schange	Round_4_Replicate_25	-192931.91	385883.82	370053.59	521089.56	8.6239,3.0789,3.0914,0.4311,0.0628,0.1385,11.0357,1.3687,6.4472,0.8455
